科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"890,528.89","5,069,198.55","2,181,738.74","4,992,282.11","5,959,287.16","17,540,341.23","5,726,794.80","8,028,057.33","13,401,151.77","14,604,947.39","22,091,665.61","27,571,971.22","18,665,256.78","21,157,806.18","40,262,205.50","46,512,287.84","41,033,830.59","29,858,670.89","20,809,737.66","24,681,627.21","22,587,422.08","27,396,267.66","3,489,951.87","5,449,145.32","4,430,247.37","4,467,462.94","1,588,011.94","2,862,203.38","2,200,632.29","2,568,174.10","2,707,227.48","14,127,946.96","59,215,142.50","47,028,034.80"
应付职工薪酬,"378,791.44","844,099.66","1,742,406.31","1,730,147.78","286,785.37","15,194.34","3,017,934.10","12,309.72","-14,403.92","9,519.19","2,866,327.04","34,178.36","40,626.44","30,018.95","4,245,197.55","253,426.12","193,209.91","161,589.10","7,268,669.82","4,769,047.73","1,051,908.90","1,667,966.46","8,519,011.99","4,425,257.14","1,543,930.37","1,165,315.79","13,277,458.24","7,835,040.98","5,355,532.25","2,378,977.59","12,479,281.73","7,061,711.31","2,232,414.44","1,313,227.50"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,995,874.97","7,092,680.27","12,186,155.73","5,512,673.26","13,184,383.81","7,885,267.28","16,776,179.98","3,511,650.49","-4,185,838.35","-1,153,013.94","-7,523,059.73","-6,771,697.51","-2,769,019.56","3,165,883.24","9,678,422.29","7,781,275.60","12,034,160.67","24,221,140.19","10,043,225.24","2,142,044.45","16,476,329.25","9,060,831.70","8,684,042.13","6,395,485.94","6,297,153.22","5,438,941.37","2,379,295.68","2,483,485.03","5,565,829.62","4,344,143.52","33,783,832.56","13,231,610.47","15,106,092.85","34,096,393.84"
应收利息,,,,,"2,822,544.71",,"12,641,848.05","17,845,062.32","2,383,058.01","8,602,669.39","11,432,245.91","16,500,082.22","2,622,506.88","2,622,506.88","7,523,070.14","7,523,070.14","257,121.94","204,847.50","512,216.11","512,216.11","325,468.14","592,585.76","2,473,672.92","1,222,585.98","187,159.70",,"120,467.65","108,409.15","3,333.32","3,333.32","1,652.78","1,652.78","1,652.78","1,652.78"
应付利息,,,,,,,,,,,,,,,,,"572,975.00",,"737,000.00","548,653.43","2,240,747.79","728,396.13","1,865,070.96","4,848,124.52","3,947,106.01","4,484,817.07","4,096,882.70","3,908,396.93","4,700,462.61","7,402,960.34","4,933,052.20","4,107,170.62","3,915,869.84","3,784,330.12"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"83,014,908.22",,,,,,,,,,,,,,,,,,,,,,
存货,"27,766,770.18","26,200,100.91","53,980,179.34","91,252,857.99","48,143,137.35","83,531,813.15","107,545,638.07","189,509,031.57","188,264,300.75","244,585,290.26","284,307,367.90","341,586,105.55","252,067,020.83","206,790,476.45","240,865,765.23","368,179,980.80","328,687,492.46","188,566,886.51","173,413,724.21","265,780,831.86","204,967,623.08","393,931,128.53","239,059,186.03","298,908,462.88","480,096,145.72","315,840,812.70","327,464,671.41","311,030,414.65","279,315,913.64","241,568,826.20","293,320,242.40","431,612,526.59","258,285,312.73","275,184,371.17"
其他应付款,"7,564,149.88","3,232,610.73","24,799,453.35","24,583,971.13","19,441,696.75","20,411,284.99","16,318,091.86","14,687,533.81","16,602,590.78","10,255,468.81","8,389,650.19","15,815,397.36","11,086,220.94","11,995,350.45","57,503,798.36","63,591,436.87","58,286,629.64","63,158,562.11","21,821,906.46","15,065,400.30","18,280,935.99","14,519,325.41","36,769,820.01","46,107,991.80","46,631,575.85","42,749,916.13","67,812,404.16","61,880,824.86","41,861,596.96","56,782,424.58","89,683,805.78","65,466,085.68","152,769,165.42","221,950,280.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,"313,650.00",,,,,,,,,,,"33,000,000.00","33,000,000.00","28,000,000.00","17,500,000.00","205,000,000.00","205,000,000.00","201,000,000.00","200,000,000.00","145,000,000.00","132,500,000.00","90,000,000.00","75,000,000.00"
其他流动资产,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","21,500,000.00","20,000,000.00","20,000,000.00","20,949,984.45","30,800,933.07","21,679,607.15","5,988,554.87","55,885,127.11","59,656,131.55","80,056,212.58","132,871,109.89","189,020,785.59","176,494,470.96","213,801,888.05","160,613,360.10","171,452,028.76","114,226,077.51","132,491,720.74","89,753,857.70","105,798,279.37","109,395,723.74","39,220,182.58","82,186,353.41"
其他流动负债,,,,,,,"4,071,983.74","4,071,983.74","3,555,317.07","3,555,317.07","3,503,517.11",,"3,503,517.11","3,503,517.11","4,625,517.11","3,075,517.15","4,625,517.11","4,625,517.11","4,515,758.44","4,515,758.44","4,515,758.44","4,515,758.44","5,689,991.44","5,689,991.44","5,689,991.44","5,689,991.44","6,101,102.55","5,989,991.32","5,989,991.32","5,989,991.32","10,456,810.34","10,456,810.34","6,622,902.55","6,664,566.55"
流动资产合计,"221,045,556.88","317,999,447.67","788,119,620.66","654,143,133.89","2,587,958,776.45","2,543,263,657.01","2,563,374,777.13","2,636,268,700.08","2,486,288,456.34","2,505,144,695.07","2,497,955,628.58","2,655,261,218.04","2,709,985,813.80","2,602,398,925.30","2,487,735,327.00","2,522,713,533.77","2,344,035,607.83","2,548,022,509.96","2,187,392,963.41","2,127,672,513.77","2,211,051,489.89","2,401,560,102.80","2,314,842,081.59","2,315,739,314.52","2,485,139,194.12","2,213,775,697.44","2,087,226,541.64","2,310,013,025.72","2,314,446,238.74","2,313,595,848.44","2,612,722,314.35","2,647,868,219.49","2,868,335,529.46","2,955,001,522.78"
流动负债合计,"141,878,813.99","150,097,907.53","509,607,387.98","432,813,403.41","193,162,254.56","123,119,339.71","225,216,240.52","249,766,341.89","251,951,265.84","324,187,526.81","378,200,190.61","595,100,679.46","614,211,430.77","463,970,793.25","531,890,359.30","574,243,243.82","497,622,391.98","781,985,647.78","673,443,825.27","833,235,326.40","825,777,187.71","857,532,130.27","1,399,165,701.70","1,153,325,805.29","1,261,139,883.85","1,180,454,366.54","1,432,058,838.18","1,636,057,963.52","1,598,113,188.12","1,415,649,403.91","1,864,150,125.15","1,871,624,283.59","1,915,221,040.73","2,418,009,527.10"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"800,000.00","800,000.00","800,000.00","800,000.00","800,000.00",,"800,000.00","800,000.00","4,243,387.15","4,243,387.15","4,243,387.15","4,243,387.15"
长期借款,,"20,000,000.00","50,000,000.00","50,000,000.00","60,000,000.00","60,000,000.00","9,000,000.00","8,000,000.00","7,000,000.00","6,000,000.00","5,000,000.00","4,000,000.00","3,000,000.00","2,000,000.00",,,"11,040,000.00","14,721,936.00","119,311,936.00","117,811,936.00","470,311,936.00","691,811,936.00","601,311,936.00","790,001,055.00","838,501,055.00","837,001,055.00","631,501,055.00","622,001,055.00","607,371,055.00","581,371,055.00","500,000,000.00","500,000,000.00","671,500,000.00","651,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,"34,986,479.82","34,986,479.82","34,982,302.78","34,959,776.18","34,657,515.39","45,711,196.14","51,460,195.08","76,701,012.33","74,827,041.43","73,769,683.01","73,767,627.95","72,333,259.77","84,261,613.93","83,272,952.86","126,424,590.10","127,798,843.69","129,316,193.37","129,507,744.37","131,996,661.15","131,537,427.09","78,922,710.94","77,501,332.98","77,679,933.66","205,777,761.35","210,350,227.94","209,740,190.82","216,949,324.60","215,653,780.18","222,597,877.92","222,074,005.19","221,871,662.89","278,431,386.83"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"22,019,128.38","68,600,976.78","66,468,395.95","67,912,053.30","133,704,589.67","132,355,860.24","218,022,189.00","217,278,686.88","217,055,327.95","258,816,946.40","296,263,424.43","239,440,975.73","328,467,597.48","319,848,347.28","457,619,145.93","445,148,535.60","436,647,096.48","427,116,984.40","531,937,383.13","520,545,096.59","507,493,975.68","501,378,124.34","760,555,120.34","2,330,433,069.76","2,294,018,876.07","2,052,554,443.71","2,090,331,490.34","2,048,856,452.52","2,031,156,730.11","1,985,328,530.47","1,926,163,802.84","1,883,008,744.33","1,886,388,514.97","2,154,681,093.29"
递延所得税负债,"1,829.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,101,832.64"
在建工程,"38,613,259.91","3,065,652.95","55,668,376.65","64,190,153.12","45,511,463.16","52,334,880.46","64,011,611.52","56,131,918.47","238,850,223.08","294,695,284.19","261,734,953.16","306,080,274.63","250,836,669.95","292,073,341.90","355,544,506.90","388,578,589.97","476,803,535.42","596,209,990.70","630,099,173.05","608,524,059.89","916,285,912.28","1,189,461,062.91","1,738,105,358.42","80,874,819.76","80,165,726.52","101,014,503.18","89,574,932.95","100,176,036.71","78,395,220.68","6,786,493.48","33,502,523.31","43,452,760.80","35,757,222.18","91,278,372.78"
其他非流动负债,"14,660,000.00","16,890,000.00","48,571,666.68","48,611,666.69","48,381,666.70","49,251,666.71","53,416,692.28","53,286,692.29","51,764,033.74","71,607,871.00","70,355,941.66","72,526,929.50","72,648,183.10","71,629,303.81","86,258,424.52","86,496,211.89","94,777,665.94","93,758,786.66","92,213,050.65","91,506,390.64","95,298,596.37","94,404,135.56",,,,,,,,,,,,
工程物资,,,,"515,789.22","7,274,610.70","6,848,662.77","13,507,008.50","22,792,659.19","23,785,387.52",,,"14,244,258.52",,"53,102.57",,,,,"21,009,240.22","119,395,405.03","150,931,418.35","28,510,195.49","6,053,579.19","15,492,275.15","4,886,676.30","5,340,378.86","2,091,135.98","1,816,602.69","2,001,152.69","220,810.81","1,961,811.66","1,961,811.66","7,532,751.84","7,341,555.67"
非流动负债合计,"14,661,829.04","36,890,000.00","98,571,666.68","98,611,666.69","108,381,666.70","109,251,666.71","62,416,692.28","61,286,692.29","58,764,033.74","77,607,871.00","75,355,941.66","76,526,929.50","75,648,183.10","73,629,303.81","86,258,424.52","86,496,211.89","105,817,665.94","108,480,722.66","211,524,986.65","209,318,326.64","565,610,532.37","786,216,071.56","693,402,745.33","880,635,412.06","927,678,959.79","924,722,507.52","719,033,654.29","707,915,294.68","691,589,080.99","680,182,335.49","596,030,173.32","592,865,690.56","707,271,260.54","687,278,010.23"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"156,540,643.03","186,987,907.53","608,179,054.66","531,425,070.10","301,543,921.26","232,371,006.42","287,632,932.80","311,053,034.18","310,715,299.58","401,795,397.81","453,556,132.27","671,627,608.96","689,859,613.87","537,600,097.06","618,148,783.82","660,739,455.71","603,440,057.92","890,466,370.44","884,968,811.92","1,042,553,653.04","1,391,387,720.08","1,643,748,201.83","2,092,568,447.03","2,033,961,217.35","2,188,818,843.64","2,105,176,874.06","2,151,092,492.47","2,343,973,258.20","2,289,702,269.11","2,095,831,739.40","2,460,180,298.47","2,464,489,974.15","2,622,492,301.27","3,105,287,537.33"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","81,000,000.00","81,000,000.00","108,000,000.00","162,000,000.00","162,000,000.00","162,000,000.00","259,200,000.00","259,200,000.00","259,200,000.00","259,200,000.00","259,200,000.00","259,200,000.00","259,200,000.00","259,200,000.00","336,960,000.00","336,960,000.00","336,960,000.00","336,960,000.00","336,960,000.00","336,960,000.00","336,960,000.00","336,960,000.00","673,920,000.00","673,920,000.00","673,920,000.00","673,920,000.00","673,920,000.00","673,920,000.00","673,920,000.00","673,920,000.00","673,920,000.00","680,670,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"31,855,639.00","31,855,639.00","109,135,639.00","109,135,639.00","2,249,012,371.25","2,195,012,371.25","2,201,873,531.23","2,201,873,531.23","2,104,673,531.23","2,104,673,531.23","2,107,573,531.23","2,107,573,531.23","2,111,609,731.23","2,107,573,531.23","2,111,016,812.97","2,111,016,812.97","2,033,256,812.97","2,033,256,812.97","2,033,256,812.97","2,033,256,812.97","2,033,256,812.97","2,033,256,812.97","2,037,334,612.97","2,037,334,612.97","1,700,374,612.97","1,700,374,612.97","1,696,335,129.95","1,696,335,129.95","1,696,335,129.95","1,696,335,129.95","1,696,267,731.27","1,696,267,731.27","1,696,267,731.27","1,718,306,481.27"
无形资产,"3,795,884.76","3,629,161.80","83,161,809.89","82,638,691.56","82,623,122.92","82,157,358.43","102,695,540.30","102,439,299.15","101,962,504.55","124,351,215.92","126,511,285.11","125,281,256.77","125,079,701.85","123,848,340.18","143,094,568.52","142,442,198.64","141,609,790.39","147,767,961.72","205,771,792.09","204,547,342.73","203,321,008.37","202,094,674.01","234,076,335.09","260,689,644.94","258,530,454.79","256,371,264.64","286,290,740.74","284,120,132.15","281,928,180.74","278,745,672.11","287,877,044.66","324,199,049.20","284,934,873.89","295,459,342.32"
盈余公积,"2,482,706.88","10,530,178.37","26,280,498.47","28,592,344.69","31,414,232.29","31,414,232.29","39,511,201.94","39,511,201.94","39,511,201.94","39,511,201.94","47,550,422.04","47,550,422.04","47,550,422.04","47,550,422.04","52,730,275.50","52,730,275.50","52,730,275.50","52,730,275.50","54,663,749.57","54,663,749.57","54,663,749.57","54,663,749.57","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93","61,571,287.93"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99","1,281,591.99",,,,,,,,,,,,,,,,,,,,"84,846,888.41"
未分配利润,"20,763,933.27","90,768,244.84","212,845,822.19","163,335,872.97","203,916,993.21","232,872,230.47","274,354,537.30","326,670,602.62","326,151,045.22","373,803,288.68","370,168,509.49","305,614,116.29","345,779,727.53","370,271,101.76","376,632,907.16","390,460,364.33","359,135,768.29","385,383,178.21","403,927,318.31","429,049,265.65","414,432,999.19","445,087,008.22","438,341,969.89","442,128,636.84","397,532,905.13","293,903,335.49","177,628,495.98","164,421,750.24","175,917,620.82","238,560,999.01","220,268,310.32","245,762,177.07","256,917,333.23","334,413,825.67"
长期待摊费用,,,,,,,,"879,089.61",,,"879,089.61","769,203.41","659,317.22","610,617.03","439,544.84","329,658.65","219,772.46","109,886.27",,,,,"83,841.67","73,361.47","62,881.27","193,210,675.03","187,822,250.83","182,433,826.63","177,045,402.43","171,656,978.23","164,623,590.23","159,264,189.71","153,886,245.71","148,508,301.71"
少数股东权益,,,,,"5,700,000.00","5,692,989.95","42,687,934.05","52,219,228.69","90,499,413.63","92,056,945.31","92,802,697.25","90,636,152.19","107,039,580.30","161,101,863.72","179,582,539.54","178,893,813.89","214,679,701.79","217,057,549.96","219,007,716.29","232,060,082.00","231,091,875.44","226,903,937.44","226,316,673.79","225,596,895.19","229,072,693.94","229,136,946.14","218,257,181.26","221,030,957.58","226,373,518.54","225,396,821.28","196,182,054.79","196,081,969.23","184,285,465.34","271,336,196.75"
递延所得税资产,"510,182.92","2,366,607.68","10,616,714.25","10,616,714.25","9,736,853.27","10,242,132.16","11,727,595.79","11,236,873.92","11,415,208.34","11,533,008.63","19,399,811.57","19,373,674.07","19,192,263.53","19,192,263.53","25,946,563.64","25,871,057.78","25,636,512.42","25,636,512.42","26,513,301.34","26,513,301.34","25,711,578.08","26,092,746.64","23,683,224.98","22,847,355.36","23,181,141.33","23,173,077.44","3,681,303.44","3,570,559.73","3,681,303.44","3,681,303.44","29,427,923.11","28,628,189.52","28,435,031.24","28,397,522.78"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"53,500,000.00","48,000,000.00","53,500,000.00","53,500,000.00","44,593,633.51","48,300,781.73","53,192,724.24","47,984,676.64","202,577,136.04","394,130,625.96","317,815,732.77","262,745,908.22","38,586,683.22","36,964,753.82","31,458,327.62","17,632,655.17","27,031,130.50","27,805,113.08","27,126,002.54","26,944,246.04","39,009,800.21","39,034,642.75","25,311,642.54","148,762,214.02"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"66,220,047.96","78,943,991.20","252,183,368.55","262,141,473.26","315,114,534.49","320,180,262.23","445,903,052.49","457,751,315.35","645,810,438.51","767,379,059.46","834,397,197.30","828,240,918.13","852,784,769.97","882,740,864.25","1,111,499,577.27","1,133,943,775.23","1,260,534,021.51","1,372,624,855.84","1,747,224,219.24","2,003,163,575.91","2,253,556,286.68","2,341,820,138.70","2,880,866,853.85","2,825,676,613.24","2,770,784,017.56","2,855,874,759.38","2,897,973,212.72","2,858,518,914.33","2,819,083,317.23","2,689,817,814.76","2,709,407,761.09","2,705,866,780.31","2,648,361,332.41","3,241,950,064.96"
所有者权益(或股东权益)合计,"130,724,961.81","209,955,531.34","432,123,934.55","384,859,537.05","2,601,529,389.68","2,631,072,912.82","2,721,644,896.82","2,782,966,981.25","2,821,383,595.27","2,870,728,356.72","2,878,796,693.61","2,811,874,527.21","2,872,910,969.90","2,947,539,692.49","2,981,086,120.45","2,995,917,853.29","3,001,129,571.42","3,030,180,995.36","3,049,648,370.73","3,088,282,436.64","3,073,220,056.49","3,099,632,039.67","3,103,140,488.41","3,107,454,710.41","3,067,104,368.04","2,964,473,582.76","2,834,107,261.89","2,824,558,681.85","2,843,827,286.86","2,907,581,923.80","2,861,949,776.97","2,889,245,025.65","2,894,204,560.60","3,091,664,050.41"
资产总计,"287,265,604.84","396,943,438.87","1,040,302,989.21","916,284,607.15","2,903,073,310.94","2,863,443,919.24","3,009,277,829.62","3,094,020,015.43","3,132,098,894.85","3,272,523,754.53","3,332,352,825.88","3,483,502,136.17","3,562,770,583.77","3,485,139,789.55","3,599,234,904.27","3,656,657,309.00","3,604,569,629.34","3,920,647,365.80","3,934,617,182.65","4,130,836,089.68","4,464,607,776.57","4,743,380,241.50","5,195,708,935.44","5,141,415,927.76","5,255,923,211.68","5,069,650,456.82","4,985,199,754.36","5,168,531,940.05","5,133,529,555.97","5,003,413,663.20","5,322,130,075.44","5,353,734,999.80","5,516,696,861.87","6,196,951,587.74"
负债和所有者(或股东权益)合计,"287,265,604.84","396,943,438.87","1,040,302,989.21","916,284,607.15","2,903,073,310.94","2,863,443,919.24","3,009,277,829.62","3,094,020,015.43","3,132,098,894.85","3,272,523,754.53","3,332,352,825.88","3,483,502,136.17","3,562,770,583.77","3,485,139,789.55","3,599,234,904.27","3,656,657,309.00","3,604,569,629.34","3,920,647,365.80","3,934,617,182.65","4,130,836,089.68","4,464,607,776.57","4,743,380,241.50","5,195,708,935.44","5,141,415,927.76","5,255,923,211.68","5,069,650,456.82","4,985,199,754.36","5,168,531,940.05","5,133,529,555.97","5,003,413,663.20","5,322,130,075.44","5,353,734,999.80","5,516,696,861.87","6,196,951,587.74"
