科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"480,871,561.07","394,026,418.69","390,263,178.97","384,508,239.13","444,436,728.10","598,554,682.79","597,356,083.37","420,990,744.15","447,087,379.94","2,040,802,228.67","1,742,468,902.09","1,960,086,110.79","2,061,815,758.53","2,779,217,014.06","2,349,843,840.98","2,566,111,614.86","1,686,816,191.89","2,482,367,491.63","2,028,495,262.18","2,876,247,663.83","3,509,020,631.85","3,620,506,906.68","4,279,673,016.58","5,136,541,718.64","4,260,825,143.08","6,853,344,573.67","7,160,098,003.65","6,424,066,771.28","6,309,569,092.23","6,546,551,036.80","7,421,255,047.68","6,642,865,551.86","6,584,646,591.25","6,021,273,625.07","4,414,752,522.58","6,286,850,360.41","9,699,119,575.64","9,322,516,039.88","9,977,406,107.63","9,040,699,662.87","10,533,742,943.51","11,146,335,604.06","12,575,693,367.83"
短期借款,"1,052,075,054.48","1,114,751,638.21","1,238,635,707.50","1,484,659,800.00","1,401,196,000.00","1,145,668,300.00","1,123,601,430.00","1,229,400,860.00","1,318,048,450.12","917,500,000.00","1,120,000,000.00","1,273,000,000.00","1,683,500,000.00","1,714,500,000.00","1,690,000,000.00","2,272,000,000.00","2,666,000,000.00","2,625,000,000.00","3,142,200,000.00","4,530,860,000.00","4,934,700,000.00","4,857,700,000.00","5,320,000,000.00","6,219,000,000.00","5,877,000,000.00","5,607,300,000.00","4,405,300,000.00","4,103,800,000.00","4,911,200,000.00","5,943,900,000.00","5,709,500,000.00","4,198,500,000.00","4,348,500,000.00","5,987,000,000.00","4,310,500,000.00","3,680,500,000.00","4,581,100,000.00","4,124,869,289.62","3,968,970,500.00","3,427,000,000.00","3,381,000,000.00","4,796,140,000.00","7,337,410,000.00"
交易性金融资产,,,,,,,,,,"9,393,324.66","2,480,473.25","2,862,790.57","2,804,405.40","2,374,865.68","2,761,494.03","2,957,915.78","13,111,257.49","2,736,572.34","2,415,794.62","3,272,153.32","2,255,394.13","2,354,278.24","2,277,800.33","2,285,538.59","2,505,074.86","2,397,542.09","2,830,705.37","2,794,245.22","2,543,653.84","2,766,323.63","5,716,577.01","3,759,572.55","5,397,674.55","6,250,679.75","2,281,010.55","5,447,565.33","6,675,652.93","4,185,586.20","4,227,302.24","24,341,361.33","4,420,970.73","4,522,330.93","9,238,526.93"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"67,739,481.87","73,278,770.25","93,345,165.70","96,156,985.76","31,994,574.21","75,863,732.12","45,710,320.43","35,639,071.97","57,514,043.11","15,500,000.00","5,400,000.00","750,000.00","4,650,000.00","19,384,000.00","8,356,000.00","12,367,788.26","6,565,000.00","4,850,000.00","20,894,891.92","45,674,854.53","27,660,000.00","18,295,580.04","34,744,400.00","38,529,833.12","23,840,000.00","9,520,000.00","29,830,000.00","16,924,464.60","30,226,113.70","30,323,943.33","25,801,588.06","41,418,404.01","11,131,416.73","40,418,312.52","33,824,060.34","135,617,371.10","162,124,997.69","46,389,169.17","251,643,571.54","395,511,798.48","769,604,142.97","650,060,210.01","628,705,509.42"
应付票据,"543,300,000.00","427,800,000.00","350,000,000.00","370,000,000.00","450,000,000.00","909,000,000.00","836,000,000.00","567,000,000.00","565,000,000.00","1,091,000,000.00","521,000,000.00","203,500,000.00","330,000,000.00","153,720,000.00","153,200,000.00","227,300,000.00","406,600,000.00","849,300,000.00","1,016,931,593.36","714,450,000.00","1,109,442,600.00","982,630,000.00","1,157,180,000.00","1,442,070,000.00","1,910,190,000.00","2,647,690,000.00","2,902,800,000.00","1,825,850,000.00","1,858,730,000.00","2,227,405,576.00","2,654,475,389.73","2,703,051,973.20","4,529,711,710.81","4,615,865,502.61","4,205,492,707.53","3,793,050,799.48","4,476,697,988.49","4,150,938,197.88","3,535,459,413.14","3,320,734,914.14","4,758,808,359.33","4,095,518,572.78","3,451,236,589.90"
应收账款,"358,181,845.94","394,173,293.64","393,338,879.52","390,855,670.11","399,147,036.18","341,145,183.94","363,085,046.79","255,794,582.20","250,323,158.09","1,452,527,944.31","1,658,744,339.08","1,943,867,258.89","1,723,275,427.62","2,295,344,100.11","2,606,755,120.90","3,515,999,850.92","2,425,052,606.39","3,332,245,539.87","3,930,417,813.02","3,703,562,796.84","3,065,755,858.55","3,600,984,987.72","3,470,793,103.52","4,929,321,981.75","4,256,577,698.53","5,408,286,562.99","5,995,542,096.13","6,016,407,453.86","5,917,972,727.64","5,936,224,039.85","7,246,573,868.48","6,112,825,352.42","6,290,776,911.83","6,025,905,528.28","6,236,578,362.75","6,047,370,989.94","6,389,307,556.77","6,362,403,139.79","6,522,791,499.62","6,508,496,907.68","6,058,685,512.60","6,482,905,863.32","6,814,191,061.79"
应付账款,"622,893,123.13","608,653,070.29","651,426,060.68","475,683,991.36","450,709,873.16","349,358,656.52","458,096,218.14","436,146,266.83","398,539,340.76","1,402,983,017.80","1,024,455,401.00","1,918,853,240.74","1,305,725,790.32","2,015,972,666.10","2,279,941,890.74","2,805,498,498.92","1,438,460,837.91","2,309,343,288.43","2,489,248,630.12","2,267,832,994.55","2,042,865,403.01","2,571,124,335.01","2,993,896,402.97","3,966,003,693.83","3,141,620,461.74","3,237,764,594.29","4,006,189,690.62","4,308,332,587.60","4,690,673,899.24","4,442,423,474.52","4,315,092,480.95","5,209,951,976.83","4,955,896,394.94","5,498,129,326.19","4,819,972,130.21","5,065,061,746.16","5,735,207,314.34","5,668,480,491.36","5,938,992,702.73","9,314,139,249.72","9,114,750,849.14","8,440,113,963.70","8,485,620,591.48"
预付款项,"107,274,221.67","101,118,745.54","104,557,223.89","116,585,533.52","114,190,012.97","118,948,653.62","123,412,395.62","160,224,732.13","183,231,179.92","348,430,061.39","465,446,663.60","523,550,297.64","1,311,721,898.82","547,885,426.39","697,004,787.04","2,421,259,753.87","2,695,128,758.82","2,592,184,292.48","2,736,852,991.26","3,250,445,846.45","3,725,866,753.57","3,473,012,091.23","3,364,869,553.95","3,954,186,602.57","3,742,354,480.23","3,232,489,649.49","3,597,934,992.74","3,690,290,298.42","4,944,354,690.02","4,830,118,020.61","3,411,243,838.82","2,863,408,079.24","3,266,709,646.32","2,849,732,922.73","3,282,366,737.98","3,995,492,616.83","5,006,330,271.02","4,778,351,890.11","4,843,983,150.67","9,571,917,895.47","6,442,128,756.02","9,047,545,613.97","12,271,098,086.65"
预收款项,"84,711,336.82","119,363,313.41","107,817,790.93","76,653,486.33","108,124,287.17","109,501,837.05","59,143,314.18","118,596,165.94","65,947,887.72","3,565,095,009.29","4,065,546,358.42","5,101,828,220.58","5,280,934,240.08","5,374,217,964.12","5,858,950,637.69","6,898,620,683.86","7,588,007,289.55","8,066,388,870.49","9,070,194,284.67","9,926,108,666.44","11,910,867,196.88","13,461,739,569.33","14,653,042,568.07","15,593,476,572.11","17,421,498,508.97","18,091,265,820.43","20,480,633,311.35","22,075,981,721.88","23,676,404,441.30","24,589,589,131.51","25,997,673,137.48","28,390,603,350.32","30,627,984,103.17","31,106,058,949.35","33,199,673,357.57","35,327,166,366.43","36,006,487,184.41","37,704,046,255.70","39,756,151,998.87","40,047,628,318.56","42,764,536,518.56","53,103,218,243.13","61,846,103,361.01"
其他应收款,"51,424,276.69","33,485,880.18","72,763,217.20","3,526,216.66","3,476,366.56","12,987,721.11","8,682,848.89","3,382,061.08","16,948,177.34","4,245,795,090.61","2,818,536,515.44","2,618,711,565.97","2,842,818,685.51","2,384,442,730.26","3,061,540,067.61","2,070,114,979.50","2,220,135,190.79","2,421,750,662.44","2,245,988,974.69","1,690,221,632.28","1,969,801,209.30","1,473,316,287.67","2,181,538,357.35","3,386,592,525.35","3,274,911,130.03","4,198,179,323.46","4,716,348,607.74","4,945,672,123.69","5,189,560,131.05","4,542,684,882.45","4,132,517,599.35","3,828,764,813.99","4,127,219,582.00","4,061,221,614.98","4,132,705,801.84","4,668,238,630.44","5,387,669,537.59","7,223,764,233.76","6,000,525,892.19","8,364,733,273.95","8,914,568,676.52","9,530,793,241.34","10,258,663,359.08"
应付职工薪酬,"5,821,636.17","4,566,096.12","3,701,988.76","2,984,579.35","2,951,152.23","2,887,112.13","2,403,577.44","2,237,983.90","2,198,810.31","120,240,827.45","196,252,065.65","361,920,352.00","45,797,187.12","254,370,390.91","407,514,914.01","537,616,856.08","110,921,508.21","309,400,332.72","491,051,109.19","714,519,928.46","79,993,542.15","405,135,072.76","591,681,358.24","833,508,751.41","57,614,158.52","261,936,839.16","561,913,090.83","891,760,654.44","100,115,688.12","269,507,265.91","610,088,762.64","1,204,352,798.33","114,789,180.30","395,378,897.97","592,194,092.34","944,167,158.87","112,669,054.87","140,722,518.90","400,395,932.25","724,036,413.26","42,657,908.22","238,641,499.15","490,463,773.96"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"12,815,795.33","6,847,221.44","13,399,298.95","17,186,670.98","16,561,667.08","14,881,080.85","24,335,752.10","-6,599,589.71","114,588.67","800,360,122.51","841,745,760.61","854,952,209.77","872,880,033.05","859,290,292.62","945,987,548.24","1,108,012,099.61","1,084,694,757.72","1,098,114,557.09","1,247,962,320.07","1,507,287,094.31","1,528,915,676.70","1,468,712,149.39","1,574,142,179.14","1,866,793,308.11","1,888,191,023.91","1,829,036,247.08","1,986,625,606.40","2,632,352,886.19","2,456,455,529.45","2,272,990,707.09","2,383,663,593.71","2,734,538,249.92","2,382,484,744.19","2,312,193,594.67","2,454,907,662.88","2,535,972,221.64","2,311,191,598.70","1,702,497,965.87","1,614,169,960.30","1,792,072,403.42","1,121,697,835.75","1,768,823,001.53","2,042,934,864.99"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,"9,172,894.49",,,"62,049.38","20,261,465.75","7,022,966.57","36,316,666.67","36,316,666.67","36,316,666.67","36,316,666.67","110,712,968.48","100,587,968.48","100,587,968.48","100,587,968.48","25,967,375.56","25,967,375.56","25,967,375.56","25,967,375.56",,,,,"83,287,671.23","122,739,726.03","80,354,520.55","42,528,493.15","281,027,074.60","273,704,882.49","192,716,608.85","1,355,833.35","426,333,696.36","354,309,796.00","211,022,841.31","40,728,871.01"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"41,103,807.60",,,,,"1,603,737.08",,,"116,783,923.00","85,327,935.05","1,679,885.70","1,460,754.45","1,460,754.45","2,096,629.54",,"5,165,754.69","5,165,754.69","84,313,273.21","79,147,518.52","79,147,518.52","110,742,830.10","110,742,830.10","211,958.48","211,958.48","55,858,790.44","2,303,254.76"
存货,"580,835,525.85","631,387,144.22","606,695,473.43","607,145,799.31","632,631,499.99","605,097,085.20","627,011,346.69","745,729,222.61","705,824,092.26","5,997,403,080.67","6,964,902,071.60","8,627,941,825.29","9,048,371,082.46","10,031,335,693.44","10,853,109,316.73","11,857,515,128.24","13,525,506,006.85","16,126,091,348.13","17,837,750,339.36","18,865,997,293.88","19,972,946,863.54","23,025,817,240.67","25,122,636,145.23","26,498,168,606.79","27,991,979,383.07","30,389,334,113.21","33,354,315,034.75","38,836,094,793.38","42,577,966,519.04","47,723,202,513.55","52,171,433,129.05","57,211,824,994.37","60,344,471,425.31","62,625,043,054.97","65,765,697,764.52","65,266,584,183.48","66,823,993,869.06","67,316,824,136.19","69,931,813,945.77","74,130,977,816.26","80,376,904,220.44","86,898,303,484.12","96,442,268,955.95"
其他应付款,"48,784,236.25","81,158,653.60","71,966,174.81","69,583,935.95","79,825,575.02","67,950,578.85","69,331,658.79","62,425,384.94","67,166,157.53","2,367,699,512.77","1,561,551,837.32","1,229,903,758.71","1,630,733,890.80","1,120,916,455.00","1,522,960,589.61","919,175,321.05","1,089,490,080.66","2,080,632,485.51","1,287,942,939.81","2,032,980,926.47","1,686,192,540.03","1,953,261,317.35","2,174,931,035.74","2,581,953,162.07","1,749,369,194.68","2,746,286,226.07","2,738,134,435.75","2,271,891,690.30","3,692,819,590.47","2,844,175,584.48","2,893,376,408.80","2,745,080,744.66","2,396,402,288.81","1,962,735,028.73","2,671,769,980.00","3,402,400,722.05","3,807,119,837.63","3,583,296,168.28","3,360,398,050.25","6,111,411,384.71","7,135,712,596.89","6,377,410,620.77","8,625,426,943.72"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,"90,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"7,500,000.00","7,500,000.00",,"3,852,079.43"
一年内到期的非流动负债,"25,000,000.00","25,000,000.00","115,997,400.00","21,000,000.00",,,,,,"200,000,000.00","110,000,000.00","150,000,000.00","80,000,000.00","80,000,000.00","150,000,000.00","970,000,000.00","1,090,000,000.00","1,724,400,000.00","1,754,400,000.00","622,000,000.00","530,000,000.00","2,340,000,000.00","2,175,000,000.00","2,788,000,000.00","2,177,000,000.00","2,309,550,000.00","2,079,990,000.00","3,136,940,000.00","4,174,030,000.00","6,287,640,000.00","7,575,650,000.00","11,354,422,773.87","10,823,210,000.00","8,874,810,000.00","7,353,560,000.00","5,008,094,793.93","3,636,732,020.06","4,228,264,736.90","3,685,075,234.70","3,890,687,592.70","3,185,492,970.58","3,753,658,315.54","2,970,588,161.72"
其他流动资产,"3,897,081.00",,,,,,,,,"327,379.57",,,,,,,,,,,,,,"50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","629,050,000.00","70,050,000.00","344,250,390.08","620,050,000.00","1,473,271,083.41","1,056,358,825.80","198,835,179.41","2,075,890,804.13","1,371,980,061.52","916,876,476.23","3,755,147,991.12","4,429,171,269.34"
其他流动负债,"1,124,339.28","3,110,994.24","2,245,286.18",,"1,040,000.00",,,,,,,,,,,,500.20,500.20,,,,,,,,,,,,"1,006,666,666.67","1,026,666,666.68","1,425,923,866.56","1,427,643,416.28",,"993,604,646.55","1,936,599,491.19","1,509,724,765.92","985,944,114.28","574,388,747.27","335,891,249.61","330,049,017.18","240,036,743.19","256,361,768.93"
