科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"189,273,773.63","240,270,948.94","1,230,086,019.41","1,209,423,964.03","1,080,734,122.07","924,369,379.63","907,102,426.33","1,157,133,761.86","1,267,452,244.35","1,288,031,499.58","1,327,985,611.52","1,222,006,022.48","1,155,497,969.36","1,234,028,607.24","1,199,744,846.12","1,305,574,500.37","1,237,225,157.55","1,235,611,788.87","1,142,898,409.38","938,868,405.65","694,930,065.00","715,885,488.90","943,653,792.86","954,085,707.79","1,034,956,017.63","966,580,579.90","1,089,920,943.97","922,962,589.86","847,561,044.29","681,982,358.36","721,901,213.00","543,456,028.37","349,803,264.25","354,422,770.26","443,777,167.16","418,379,521.52","317,663,530.95","618,156,137.31","873,599,436.90","565,945,325.89","668,882,393.76","733,843,744.06","717,211,815.13","624,393,843.92"
短期借款,"64,200,000.00","55,900,000.00",,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","80,000,000.00","50,000,000.00",,,"110,000,000.00","110,000,000.00","85,000,000.00","45,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"166,240.00","821,461.35","14,705,019.32","3,848,481.99","21,114,705.59","115,971,263.40","220,253,527.05","99,241,313.00","54,771,006.84","43,837,388.16","37,671,282.06","160,252,381.59","192,078,925.58","91,524,380.60","210,631,298.80","107,181,184.97","16,170,456.25","2,063,789.05","81,852,430.89","211,845,036.68","331,840,358.60","352,200,132.87","165,282,306.80","167,733,505.85","89,793,410.32","60,057,801.81","78,083,758.07","92,724,935.11","151,158,351.49","112,273,593.68","195,028,276.71","174,362,085.64","271,717,687.02","177,869,591.58","60,670,094.86","178,620,554.16","292,798,312.23","179,439,118.91","42,110,079.69","31,896,367.17","15,252,803.68","5,563,632.08","8,133,926.99","7,103,591.58"
应付票据,"19,257,674.22","44,726,332.45","50,027,952.17","42,981,352.06","22,487,603.45","16,989,761.24","54,007,919.22","65,466,304.74","76,411,547.41","103,992,959.84","65,559,990.46","49,395,332.23","46,524,287.07","48,627,733.48","53,130,455.45","40,892,816.04","43,229,316.70","34,543,023.05","48,422,202.16","29,869,574.21","29,482,501.29","77,248,376.31","79,784,134.56","76,934,772.43","60,541,108.44","80,616,148.47","111,618,052.85","109,737,433.29","133,226,118.30","168,049,090.14","143,151,423.59","148,928,991.82","129,378,005.54","77,193,852.71","87,635,535.38","156,570,984.75","114,441,013.30","132,789,304.30","114,026,131.89","146,528,728.89","158,677,419.85","165,296,574.55","131,288,190.78","130,873,917.78"
应收账款,"199,274,193.19","192,919,458.14","280,303,176.35","242,922,241.82","296,474,642.81","412,795,122.38","409,549,194.69","409,024,729.72","320,251,375.71","363,928,740.42","286,967,910.59","279,594,906.91","232,387,117.25","315,157,258.12","309,854,290.34","330,056,540.01","365,120,160.02","331,132,856.94","280,442,727.08","315,018,323.49","351,031,434.89","356,579,419.50","368,906,221.19","319,857,484.76","326,179,924.67","392,394,457.18","366,137,004.10","495,551,534.42","569,326,968.03","653,647,253.50","513,261,318.76","578,188,922.34","459,091,480.71","552,983,410.44","583,877,920.90","542,789,100.06","575,619,517.85","440,262,628.89","259,808,124.51","436,246,540.87","537,023,766.17","429,268,843.21","317,687,576.43","300,603,778.27"
应付账款,"156,066,845.91","160,324,415.83","171,118,331.30","191,868,023.33","167,484,281.14","211,478,450.27","163,800,339.83","233,069,324.89","198,084,933.78","178,136,907.32","181,923,876.92","196,150,360.37","175,087,648.80","191,740,298.72","143,545,016.20","167,211,757.63","174,719,866.03","160,478,403.58","116,531,415.37","114,670,244.44","135,022,360.80","120,184,792.14","107,880,074.82","83,245,181.75","123,544,349.15","160,513,711.64","161,814,956.35","210,239,514.37","323,653,558.55","282,197,263.39","294,393,368.09","314,279,031.44","192,881,282.00","241,541,526.25","249,830,084.09","227,012,861.26","251,733,764.74","249,114,758.48","305,010,364.35","291,231,930.72","324,880,634.88","255,804,542.49","242,447,332.55","183,904,335.47"
预付款项,"54,710,574.99","42,975,893.68","39,582,458.75","62,420,798.94","39,564,140.38","57,237,040.93","54,271,270.04","56,043,198.66","54,023,322.93","42,391,281.55","39,600,647.37","38,188,313.85","38,395,343.64","32,004,595.41","31,721,903.00","32,222,701.35","33,900,740.62","39,732,994.82","44,324,009.56","34,406,851.24","24,797,461.46","15,554,890.69","9,923,154.24","11,718,238.16","12,819,003.42","18,043,175.78","14,723,335.46","28,902,813.57","18,085,473.29","62,333,507.70","46,349,975.89","56,923,272.03","60,141,078.89","72,157,942.85","36,319,727.39","37,450,065.02","34,667,352.54","33,857,223.23","32,760,512.33","31,482,779.91","33,870,570.90","28,092,220.13","20,049,306.20","22,455,476.66"
预收款项,,,,,,"862,520.00","619,159.00","386,291.00","154,516.40","2,145,899.00","1,555,394.00","974,966.00","389,987.00","2,120,644.00","1,528,542.00","1,764,943.33","1,419,340.73","1,965,610.65","1,400,872.21","855,766.03","359,018.77","1,242,046.68","929,049.45","586,105.91","276,903.93","897,673.33","856,926.10","550,866.32","241,676.54","1,027,281.67","870,735.76","903,926.53","620,280.63","3,060,750.18","886,069.93","611,107.55","372,022.08","1,404,861.67","1,033,475.23","738,464.33","341,646.77","762,443.33","640,405.30","934,820.57"
