科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"6,197,816,617.81","17,115,654,637.96","23,696,924,488.45","29,468,645,507.98","8,236,084,534.38","18,902,489,554.96","25,964,843,054.97","30,408,039,342.38","6,800,929,850.24","16,605,644,268.19","26,577,163,909.34","32,979,419,367.01","13,313,420,868.19","29,683,728,057.50","45,430,565,676.19","60,588,248,129.75","16,478,379,061.88","37,994,692,670.28","56,831,976,195.90","73,662,501,627.24","18,688,577,124.09","40,469,693,529.64","60,627,185,163.81","79,856,597,810.97","20,548,492,044.23","42,970,525,174.75","66,555,676,185.50","86,487,723,560.83","22,392,684,634.39","47,000,717,840.11","70,487,490,218.48","88,775,444,479.11","21,870,847,316.55","41,920,085,570.93","62,637,050,986.16","89,748,320,410.91","22,236,608,015.25","48,786,606,924.87","84,270,593,385.38","119,065,825,201.51","37,741,143,448.27","77,575,749,980.10","119,189,613,634.20","159,254,466,909.46","42,655,164,567.37"
二、营业利润,"156,317,460.57","518,047,337.13","725,517,149.31","899,293,751.14","226,214,852.69","913,597,778.57","1,248,441,125.80","1,166,730,605.88","167,385,463.73","996,252,167.21","1,425,094,895.85","1,630,501,338.44","513,429,191.60","1,235,854,999.86","1,958,032,261.46","2,986,544,587.66","780,532,049.93","2,253,688,269.76","3,361,746,695.03","4,062,808,064.27","974,211,466.92","2,766,476,103.81","4,180,787,939.33","5,269,913,452.11","1,104,145,051.08","3,142,658,451.52","4,876,969,844.53","6,168,543,413.92","1,354,110,625.59","3,800,144,224.81","6,339,348,522.03","7,736,580,962.26","1,494,257,451.36","3,760,988,342.24","5,110,879,233.97","6,452,317,805.03","1,998,618,486.75","4,228,699,031.17","5,478,350,646.41","7,117,554,729.08","2,392,515,697.42","5,818,627,625.31","7,588,324,763.94","10,113,122,382.00","2,823,430,388.00"
减:营业成本,"4,944,171,338.61","13,485,100,365.68","19,001,004,158.09","23,867,836,251.20","6,259,492,548.87","14,243,302,025.07","20,130,908,662.93","23,375,986,068.53","5,110,132,513.52","12,190,209,605.95","19,370,166,660.52","24,263,147,272.18","9,618,702,708.82","21,925,738,410.67","34,117,374,660.63","46,420,009,145.90","12,454,783,278.67","28,835,368,857.40","42,943,828,714.30","56,263,081,343.94","14,211,413,969.62","30,518,866,074.60","45,236,651,358.42","59,703,870,817.98","15,547,400,293.55","32,332,751,721.22","49,786,907,912.11","64,586,109,082.61","16,844,550,603.33","35,252,182,401.62","52,458,248,709.97","64,345,178,404.56","15,820,574,029.65","30,273,894,667.92","45,248,115,201.51","64,658,463,207.53","15,879,797,406.33","34,675,732,074.42","59,770,278,919.57","82,126,882,211.95","26,380,619,829.43","54,154,905,833.39","83,552,179,384.59","109,889,621,609.45","30,449,298,701.96"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"14,568,867.15","33,667,444.97","49,704,459.38","65,855,870.72","17,185,202.85","39,724,442.36","65,092,325.75","95,454,059.03","29,984,225.57","69,182,471.80","110,817,764.79","134,738,200.38","28,853,579.17","68,482,934.66","96,508,753.59","160,226,116.51","65,176,784.12","156,660,712.24","242,853,226.67","331,881,010.10","65,458,191.34","166,448,380.59","294,857,731.37","429,872,234.17","78,759,608.90","209,058,056.59","345,783,784.33","433,408,736.13","92,394,567.08","191,003,041.66","294,874,670.99","399,706,466.21","87,152,139.62","193,792,896.76","294,557,635.97","397,251,039.85","79,633,377.77","171,696,918.27","288,720,266.70","687,765,274.77","178,393,139.98","345,386,333.30","614,599,237.19","808,890,988.25","223,258,372.32"
营业外收入,"4,915,243.13","11,489,165.49","18,997,780.28","47,228,982.89","16,147,145.47","22,396,580.14","33,637,327.09","34,345,040.40","11,918,373.49","31,606,682.76","53,650,603.82","116,134,297.88","83,521,883.22","376,168,730.46","582,773,487.66","737,470,704.78","93,215,457.16","140,762,209.79","216,074,248.78","369,722,503.94","22,478,830.42","53,357,796.53","141,475,641.51","197,365,194.82","54,498,858.79","127,449,925.20","581,532,359.08","599,949,182.82","74,795,512.55","183,065,017.40","263,211,353.74","370,012,850.15","76,455,899.06","157,510,836.97","302,040,462.17","618,457,263.82","315,656,180.47","460,324,873.14","589,928,436.18","1,423,040,258.36","222,830,684.23","309,004,068.62","623,209,532.54","692,963,237.76","111,793,323.64"
销售费用,"844,293,682.57","2,420,161,004.81","3,051,578,393.38","3,502,458,838.78","1,024,030,544.02","2,649,436,892.55","3,214,936,391.79","4,074,594,216.59","910,200,394.05","2,308,180,303.03","3,906,541,089.50","4,984,187,508.44","2,298,209,827.82","4,592,146,507.14","6,687,547,356.18","7,815,461,209.67","2,387,019,688.45","4,885,543,433.21","7,493,378,944.27","9,099,342,578.93","2,600,191,119.90","5,057,001,933.88","7,658,549,311.79","9,628,798,167.66","2,788,374,863.38","4,739,799,630.90","7,412,903,346.02","10,306,817,423.92","2,938,444,454.95","5,151,015,307.00","8,207,420,225.34","11,578,015,165.15","3,228,336,177.13","5,534,489,533.39","8,796,419,174.92","13,101,282,436.95","3,218,647,826.21","6,693,076,335.80","13,365,034,255.10","21,254,103,195.32","6,683,104,490.92","12,937,515,954.38","21,024,447,698.61","28,276,014,979.78","6,254,887,373.85"
减:营业外支出,"3,168,504.28","3,793,714.47","31,472,359.42","66,407,822.44","525,795.83","30,260,999.79","60,514,491.78","63,948,896.53","863,843.59","4,187,539.38","5,896,455.77","6,485,256.04","1,769,453.88","7,219,313.75","10,701,825.09","11,708,789.80","2,777,298.09","5,005,261.19","14,674,413.83","18,988,725.84","1,351,023.66","9,223,896.29","20,598,728.59","39,010,123.54","2,394,004.58","25,846,189.63","81,013,829.91","54,518,463.28","4,149,370.56","17,625,836.00","73,007,121.85","59,957,588.04","23,070,150.59","32,093,395.88","53,170,723.10","95,916,162.05","22,735,912.59","56,483,320.12","291,466,310.14","357,394,654.35","57,366,144.07","84,579,023.15","123,948,038.66","261,629,717.99","8,496,036.27"
管理费用,"234,931,076.82","654,772,879.24","897,245,229.71","1,187,483,078.84","605,924,748.51","997,422,740.15","1,291,921,364.54","1,691,186,469.23","565,128,594.70","1,125,687,194.24","1,899,773,185.32","2,116,221,142.76","845,443,317.86","1,864,566,589.08","2,585,067,660.64","3,416,664,435.09","809,809,891.83","1,905,923,851.64","2,916,750,418.95","4,053,202,612.90","959,553,119.50","2,236,612,275.90","3,684,351,759.13","5,188,995,999.97","1,102,204,636.00","2,725,251,344.98","4,342,273,837.65","5,443,049,447.18","1,358,013,667.93","2,922,225,238.26","4,312,105,166.25","5,994,655,207.18","1,436,276,964.66","2,696,609,726.52","4,150,195,371.70","6,549,193,839.44","1,672,477,973.48","3,543,082,531.68","6,161,130,885.52","8,382,442,112.27","2,136,203,851.54","4,623,708,396.51","6,948,695,908.26","11,133,225,318.88","2,746,972,301.60"
其中:非流动资产处置净损失,,,,,,,,,,,,,"78,635.92",,,"3,892,986.26","140,772.78",,,"4,633,281.56",,"2,870,551.63",,,,,,,,,,,,,,,,,,,,,,,
