科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"8,369,840.73","16,555,491.03","17,171,244.37","25,865,256.67","16,828,425.53","17,805,209.37","24,109,470.54","16,843,386.94","65,210,201.75","17,085,548.10","56,494,351.78","56,489,831.52","65,571,005.42","51,304,914.96","52,188,205.37","44,888,457.42","64,168,785.07","7,529,947.88","36,291,452.57","35,273,103.51","29,868,224.29","30,224,176.63","20,785,496.73","48,621,537.08","19,779,457.18","12,999,303.72","12,171,731.18","53,687,817.30","16,400,196.87","27,457,690.61","16,437,821.11","24,862,238.45","15,691,220.21","14,584,884.75","142,641,411.74","74,891,304.35","59,739,854.06","54,495,084.47","49,148,055.53","143,069,912.75","57,428,498.20","33,768,217.37","41,780,401.97","192,587,978.59","162,652,342.23","149,080,921.18"
短期借款,"192,600,000.00","179,500,000.00","176,700,000.00","166,667,230.26","165,667,230.26","157,800,000.00","158,400,000.00","181,192,587.44","209,302,756.51","230,696,969.07","249,700,000.00","270,871,797.00","270,871,797.00","225,000,000.00","165,000,000.00","226,000,000.00","126,000,000.00","45,000,000.00","65,000,000.00","65,000,000.00","45,000,000.00","40,000,000.00","55,000,000.00","105,000,000.00","105,000,000.00","115,000,000.00","125,000,000.00","145,000,000.00","125,000,000.00","135,000,000.00","145,000,000.00","135,000,000.00","135,000,000.00","140,000,000.00","80,000,000.00","70,000,000.00","60,000,000.00","54,000,000.00","190,252,100.00","193,252,100.00","140,252,100.00","140,252,100.00","145,250,000.00",,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,341,649.45","400,000.00",,,"100,000.00","100,000.00","17,900.00","20,764,299.20","104,194.80",,"100,000.00","16,171,797.00","16,071,797.00",,"100,000.00","7,355,667.17","1,316,000.00","350,000.00","300,000.00","1,300,000.00","300,000.00","500,000.00","100,000.00","1,350,000.00","500,000.00","1,381,000.00","600,000.00","9,788,800.00","598,000.00","930,000.00",,"240,000.00","400,000.00",,"38,809,176.60","74,258,070.01","38,311,564.80","31,554,480.00","20,941,412.21","26,398,169.99","11,189,592.16","9,141,368.60","14,025,894.40","25,291,937.19","35,575,364.64","29,756,621.10"
应付票据,"3,000,000.00","25,000,000.00","30,095,920.00","32,590,000.00","30,000,000.00","32,000,000.00","32,000,000.00","20,000,000.00","20,000,000.00","22,056,900.00","24,257,061.81","22,200,161.20","39,427,999.39","50,000,000.00","30,000,000.00","9,000,000.00","9,000,000.00",,,,,,,,,,,,,,,,,,,,,,"5,467,320.00","8,503,480.00","11,305,339.00","16,289,576.00","36,082,361.82","48,177,619.32","35,834,989.27","17,860,066.27"
应收账款,"54,010,549.66","53,959,276.70","47,792,293.38","46,297,694.39","49,626,406.27","43,501,019.92","54,993,391.06","32,436,128.52","28,097,851.39","34,248,891.47","29,937,864.94","31,799,840.23","38,688,884.06","53,904,185.06","76,237,468.46","58,198,086.26","59,251,347.70","70,442,983.46","71,157,934.19","77,312,221.72","86,865,214.55","80,651,425.40","96,668,313.21","77,016,648.82","96,141,337.09","135,199,417.70","150,229,102.26","139,444,786.61","130,796,746.46","143,023,566.39","145,782,691.66","151,301,101.27","140,449,143.31","158,851,574.23","281,783,695.49","307,428,303.50","283,308,354.85","292,181,383.57","336,554,945.89","283,641,570.10","287,207,557.14","278,597,325.75","259,365,372.59","229,881,190.36","222,851,486.84","244,803,510.36"
应付账款,"32,042,225.93","24,067,609.41","31,701,549.28","24,746,152.58","35,997,273.79","35,820,914.47","34,144,299.43","28,313,169.96","29,210,344.80","26,568,209.47","26,681,380.00","24,397,778.82","25,521,504.07","21,724,736.36","23,412,809.37","26,368,020.78","28,876,981.37","26,224,777.97","22,309,246.97","23,804,318.53","27,813,841.14","26,984,172.25","32,253,687.96","34,461,388.44","25,295,108.73","28,109,045.73","30,581,692.42","31,363,243.74","27,513,994.45","28,865,197.37","29,546,210.77","48,939,951.41","24,971,909.71","28,514,098.01","107,467,929.78","174,123,460.76","143,725,774.91","147,701,383.62","147,492,956.92","156,472,136.31","137,034,814.79","104,052,139.84","108,732,115.18","121,140,565.21","116,026,057.06","133,445,932.58"
预付款项,"71,088,974.14","84,524,249.00","65,399,965.36","30,977,625.07","33,587,393.62","27,824,326.42","22,424,427.09","6,215,876.40","4,794,036.84","8,230,788.59","9,754,469.13","5,248,090.58","9,854,277.54","9,207,939.77","11,260,820.58","8,301,392.25","10,111,719.53","9,971,332.83","12,503,402.43","5,508,546.80","4,474,928.54","4,146,116.73","4,819,910.50","4,782,616.97","4,184,959.23","4,517,230.84","8,829,664.02","4,150,352.48","4,227,586.71","5,330,371.00","6,795,063.26","7,839,715.53","9,236,216.57","7,778,125.52","41,293,552.53","15,668,312.30","22,386,638.07","31,071,495.26","33,745,708.24","19,607,026.64","65,798,199.30","61,884,877.98","114,594,442.36","80,057,657.90","85,098,579.71","72,964,057.31"
预收款项,"7,426,735.80","12,357,681.30","5,872,409.00","19,865,573.42","32,164,121.62","21,682,355.64","37,038,089.10","19,112,700.31","13,275,731.04","18,420,395.50","16,928,564.57","22,882,941.86","24,826,466.77","19,801,841.03","23,984,217.20","12,126,448.28","15,938,722.51","22,218,850.88","21,255,576.32","26,822,412.12","30,830,040.04","21,776,609.54","24,849,710.09","12,124,028.59","13,657,460.34","20,532,058.55","20,854,779.11","16,205,283.35","13,850,807.06","28,069,659.44","14,184,137.47","16,608,105.33","20,528,222.39","22,456,978.73","129,121,249.91","98,161,484.90","104,102,298.97","129,390,582.60","113,691,094.70","98,074,851.11","155,595,175.21","160,313,412.35","118,744,403.98","76,130,144.83","92,903,824.50","97,956,334.25"
其他应收款,"21,046,164.89","15,287,056.48","21,622,002.08","47,731,004.25","34,190,938.95","10,388,757.36","11,754,607.25","7,556,932.16","7,018,333.32","6,245,880.07","6,723,425.15","4,832,360.67","6,562,835.27","5,771,573.20","6,299,090.44","4,516,207.37","4,053,452.59","38,975,187.76","5,142,224.85","4,556,983.23","7,300,173.68","6,501,211.03","6,699,179.95","6,893,298.37","7,074,788.57","10,858,688.35","10,780,790.40","7,349,224.81","7,526,282.64","11,586,919.24","9,147,123.59","7,817,122.56","8,399,705.35","9,948,711.20","12,478,729.32","10,691,509.19","11,557,901.70","10,733,078.74","10,309,006.75","9,294,984.16","9,289,636.63","9,066,399.22","12,001,680.95","39,254,094.61","36,321,389.95","8,375,328.47"
应付职工薪酬,"216,918.05","292,253.75","601,715.46","699,827.12","592,003.82","1,182,989.20","1,397,883.20","1,616,442.10","1,563,812.76","1,879,789.59","2,147,534.09","5,215,171.82","3,703,378.53","1,587,847.23","1,667,557.91","1,877,314.11","576,215.75","813,296.26","985,252.87","1,613,298.78","1,730,298.64","2,046,224.19","1,660,924.10","1,615,821.13","1,572,890.61","1,716,016.74","1,589,822.69","1,744,901.35","2,120,599.99","1,978,003.31","2,543,172.25","2,598,511.81","2,530,493.43","3,500,996.38","4,188,891.40","4,777,426.19","3,816,679.23","4,221,769.31","3,646,825.12","6,569,001.52","4,722,940.62","4,341,820.74","3,803,768.63","4,342,484.99","2,055,205.72","2,044,560.17"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,316,483.09","1,558,299.25","2,162,326.01","3,033,058.57","2,368,502.24","539,217.35","3,743,751.93","6,022,535.78","6,909,561.38","6,564,095.01","5,825,427.01","4,411,503.04","5,833,417.51","5,864,502.76","6,729,713.14","5,588,717.13","4,345,088.83","3,420,939.34","3,046,363.66","2,128,569.88","1,889,134.08","1,019,589.49","1,081,851.00","-7,517,365.20","-8,526,222.09","-4,286,409.37","-1,006,825.92","1,850,209.75","1,818,894.12","186,266.45","1,331,814.24","2,627,888.71","2,328,260.85","2,783,135.17","4,260,801.31","17,007,672.86","834,783.62","4,517,970.63","6,921,734.77","19,725,022.25","6,881,450.26","5,548,738.42","14,483,290.60","38,589,362.68","25,490,224.53","2,952,282.47"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675,747.33","8,729.53","145,832.06","43,224.99",,,"26,288.89","105,155.56","12,133.33","95,044.43","533,855.53","71,283.33"
应付利息,,,,,,,,"1,693,307.25","2,510,850.94","260,850.00","35,400.00","623,309.10","366,788.43","186,216.41","89,666.41","80,850.00","42,500.00",,,,,,,,,,,"284,027.79","237,533.34","227,041.68","250,500.00","267,208.33","265,808.33","150,041.69","63,544.46","121,580.55","86,182.42","52,524.92","275,930.82","304,249.59","223,702.10","205,060.26","213,696.80",,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
