科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"90,514,032.31","95,938,923.61","134,569,167.65","145,955,722.84","544,423,077.45","502,906,233.80","492,704,458.52","457,047,729.16","355,652,489.16","302,679,195.32","407,460,361.99","367,815,774.76","372,779,972.60","360,175,912.43","476,797,196.24","856,839,302.02","627,675,509.37","593,466,738.21","732,562,063.38","495,324,154.91","555,091,773.62","497,387,016.85","777,507,685.27","517,109,857.09","467,051,261.32","660,093,679.92","961,203,746.69","3,072,669,592.71","916,992,282.64","924,822,602.49","745,022,152.21","915,638,778.29","1,326,839,850.21","1,548,391,591.39","1,728,856,903.90","1,491,164,089.00"
短期借款,"117,000,000.00","108,200,000.00","165,200,000.00","275,500,000.00","408,000,000.00","271,000,000.00","318,100,000.00","369,000,000.00","361,600,000.00","397,600,000.00","372,600,000.00","554,600,000.00","381,100,000.00","332,900,000.00","245,900,000.00","339,900,000.00","341,300,000.00","341,500,000.00","408,000,000.00","533,500,000.00","914,000,000.00","868,600,000.00","863,600,000.00","803,900,000.00","1,019,000,000.00","1,159,120,000.00","1,058,100,000.00","1,305,167,960.00","1,319,019,680.00","1,302,028,998.84","1,472,263,455.00","1,443,875,215.00","2,187,300,000.00","1,996,696,016.00","1,953,187,640.00","2,086,861,080.46"
交易性金融资产,"528,802.53","1,907,915.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,"2,250,000.00","5,061,424.00","2,556,080.00","800,000.00","11,650,000.00","3,256,970.72","9,694,370.72","6,711,897.73","5,375,263.21","5,625,474.23","2,050,000.00","1,272,327.46","369,893.05",,,,"100,000.00",,,,,"100,000.00","20,200,000.00","22,840,000.00","20,073,020.00","5,628,092.19","15,972,132.80"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","15,000,000.00",,"30,000,000.00","15,000,000.00",,"5,000,000.00",
应收账款,"259,787,438.68","287,561,327.97","339,946,812.57","317,184,191.78","437,062,717.15","431,867,222.81","574,447,755.05","486,800,879.20","527,935,796.48","503,411,265.80","617,209,894.08","568,502,203.20","628,777,577.34","683,294,132.86","766,011,693.70","695,731,250.70","789,670,430.64","740,752,400.00","853,628,013.89","666,950,817.13","779,852,351.38","808,518,801.67","867,141,313.80","733,524,156.18","811,087,659.06","837,268,789.85","1,040,729,148.32","829,926,650.14","994,550,053.05","987,693,424.44","1,211,558,194.92","1,040,649,692.59","1,672,138,248.83","1,721,787,248.82","2,003,357,072.46","1,762,704,839.78"
应付账款,"228,897,880.79","209,078,823.27","264,065,213.21","181,592,417.12","217,846,424.02","274,872,155.26","446,639,856.27","326,610,510.19","322,883,889.61","327,325,371.80","513,034,016.63","324,460,535.31","331,418,784.89","466,434,994.88","661,478,707.36","440,398,402.89","505,138,599.63","451,420,588.97","716,768,640.58","404,843,712.04","649,206,616.41","592,514,980.01","783,216,927.65","583,060,920.73","673,040,270.39","791,388,508.89","1,194,849,576.17","650,739,712.30","881,855,002.99","943,552,330.48","1,324,448,114.67","879,493,277.76","1,187,438,758.12",,"1,567,743,349.83",
预付款项,"74,627,351.81","60,614,125.22","27,122,194.20","34,365,532.94","77,825,821.94","94,934,521.76","48,528,085.48","64,685,158.73","50,390,836.81","69,943,476.63","51,415,163.25","112,648,827.31","61,858,528.97","69,620,202.34","72,035,440.17","124,224,395.40","155,383,744.35","136,492,936.38","105,058,783.74","280,231,014.19","188,266,234.55","211,910,090.62","157,637,349.33","209,120,103.82","211,313,851.41","215,819,296.03","153,274,764.07","138,725,751.38","135,922,527.06","127,556,414.60","161,774,289.40","293,475,940.89","250,318,807.06","255,239,406.39","157,655,449.86","168,033,880.34"
预收款项,"38,733,306.15","60,359,179.47","28,593,034.76","61,697,829.10","52,571,141.57","65,190,488.72","29,543,572.17","28,420,506.73","33,866,205.50","65,487,215.08","31,955,815.02","31,028,911.89","23,197,920.02","38,931,212.78","27,031,050.70","30,761,520.74","39,236,921.02","42,606,042.12","36,994,903.03","133,090,017.00","44,809,684.06","26,985,237.24","62,489,553.75","96,851,604.63","98,647,313.66","99,232,151.45","88,182,728.75","144,492,842.71","115,373,679.71","102,513,467.62","85,176,742.09","212,763,906.74","222,311,913.36","292,029,389.62","209,517,285.78","234,538,695.91"
