科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付职工薪酬,"805,475.13","1,872,591.25","1,565,659.47","2,463,622.31","4,307,450.58","2,961,567.29","3,486,719.27","3,768,500.08","7,230,657.37","3,873,921.27","5,443,745.00","4,582,826.40","12,139,195.52","6,108,201.79","13,873,513.45","16,343,386.60","20,403,552.10","17,110,431.86","20,941,880.15","24,916,484.17","38,790,600.69","22,535,864.00","32,259,827.33","49,014,117.42","60,793,083.70","29,427,496.19","40,505,509.83","63,358,332.42","82,556,125.71","47,024,106.77","68,536,437.71","87,730,797.75","109,185,536.49","66,723,651.74","90,548,351.18","87,289,079.52","160,839,013.51","78,170,125.89"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,290,201.38","5,087,419.07","6,045,620.48","3,212,670.93","2,415,103.20","2,499,241.73","2,823,085.32","3,739,176.72","5,897,461.84","3,829,191.50","6,656,856.34","5,719,791.91","6,723,528.59","3,480,174.93","4,711,479.34","7,162,935.72","12,841,866.53","11,094,403.36","9,851,758.96","18,123,180.85","17,481,924.25","17,301,385.41","16,820,124.73","33,463,521.25","25,650,046.99","46,930,997.17","47,566,989.48","72,975,322.63","64,600,990.42","132,576,154.22","89,703,555.97","181,942,817.18","359,593,149.24","107,798,812.60","107,278,579.10","122,146,851.62","151,074,909.14","169,463,700.63"
应收利息,,,,,,,,,"7,039,750.68","7,039,750.68","7,039,750.68","7,039,750.68","8,220,484.00","8,220,484.00","8,220,484.00","8,220,484.00","9,140,376.42","8,754,147.05","8,343,467.34","8,140,353.59","19,633,073.20","19,204,470.09","18,769,814.03","16,116,974.03","18,057,796.82","13,045,618.74","12,808,202.07","11,306,077.06","5,265,526.01","3,351,932.41","3,306,590.45","3,306,590.45","73,256,222.42","96,809,937.41","116,473,084.16","138,863,774.49","75,197,032.68","130,605,933.31"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,393.95","121,992.15","144,661.28","73,578.33","750,499.00","1,427,419.67","4,028,622.74","208,021.85","1,548,131.32","2,994,911.70","3,742,314.01"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"4,814,283.00","5,463,824.06","6,346,243.14","2,919,978.16","5,654,422.61","5,829,905.21","9,487,726.53","9,233,750.41","11,422,721.40","18,739,750.42","18,132,998.54","11,188,786.76","9,456,650.78","11,241,792.72","11,543,779.87","10,514,966.59","11,142,275.35","12,245,119.25","15,130,268.51","19,329,278.14","38,549,392.96","45,104,919.67","35,416,232.48","18,228,115.47","16,630,244.63","25,643,316.40","43,510,227.56","49,113,918.84","46,669,518.96","103,963,192.32","128,702,685.44","233,090,919.19","251,329,818.92","178,590,753.99","227,115,884.53","251,344,455.23","22,235,708.68","31,277,751.86"
其他应付款,"396,217.41","131,565.84","332,466.47","1,427,184.81","1,169,991.55","1,167,389.69","1,561,511.32","1,618,728.79","2,131,923.98","2,671,842.65","3,789,042.73","1,222,040.72","3,777,378.78","4,440,998.82","3,853,374.27","3,381,848.49","2,652,598.69","3,898,181.15","2,083,339.08","2,137,108.04","7,413,279.40","2,268,754.43","5,109,443.56","5,474,727.44","11,532,377.93","4,204,607.47","151,742,981.63","154,537,984.80","161,007,529.34","12,109,763.39","12,571,589.02","16,138,959.73","21,806,992.60","77,172,868.18","53,790,772.60","55,480,263.30","157,067,646.40","273,856,689.12"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,"230,872.14","179,708.97","5,148.50","34,971.39","13,988.52",,,,"121,058.11","30,264.58",,,"343,895.49","144,724.28","744,421.29","474,605.49","855,195.26","453,237.88"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"186,786.34","55,460.00","372,960.00","181,126.66","89,916.65","54,166.64","112,543.31","1,217,298.28","62,800.00","90,250.00","139,430.00","107,216.40","513,646.37","234,287.96","597,871.81","306,863.64","39,498,650.55","65,588,183.33","53,558,734.25","192,135,323.93","229,103,659.50","218,094,065.28","248,549,626.24","406,214,624.16","411,739,385.64","816,027,217.39","830,847,874.69","830,253,799.61","915,937,298.74","676,096,258.31","2,356,958,782.61","2,463,469,726.41","2,434,363,786.84","1,395,431,439.47","890,110,202.06","971,230,326.45","554,986,391.17","1,368,621,399.93"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"58,542,053.13","89,590,789.78","117,992,443.05","116,848,344.90","615,276,251.83","597,414,280.60","582,804,449.36","583,516,336.67","621,777,153.88","600,929,168.40","596,502,963.74","602,169,661.20","644,957,721.03","567,020,990.08","601,808,238.70","599,620,705.05","766,430,248.91","810,424,024.66","828,354,636.20","936,584,410.68","1,082,746,518.90","1,127,643,233.33","1,199,280,064.91","1,403,137,691.46","1,577,998,324.58","1,740,698,571.98","2,065,884,425.77","2,381,110,164.16","2,788,594,181.30","6,512,904,415.75","6,623,953,402.41","7,071,315,999.51","7,006,536,496.40","6,335,472,619.56","6,031,841,967.02","6,238,583,934.03","4,564,228,992.61","5,953,820,369.47"
流动负债合计,"10,425,984.41","9,994,429.80","13,356,194.46","15,166,841.35","18,474,224.96","15,493,553.03","17,935,562.40","16,279,734.30","37,690,792.31","28,999,023.31","35,141,234.56","32,163,539.77","58,410,799.16","33,164,220.25","45,671,634.58","48,838,608.43","107,332,654.85","126,861,114.43","134,471,461.50","156,552,926.71","229,410,921.01","214,682,681.60","233,500,954.34","318,888,322.13","292,055,570.67","319,984,852.56","553,740,988.57","659,422,066.21","717,120,771.07","682,167,436.46","683,769,623.38","852,933,284.08","1,040,459,884.45","1,285,474,006.36","1,224,214,257.07","1,468,906,828.93","1,926,971,124.67","2,241,923,978.90"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,120,000.00","31,359,898.83","30,125,925.93","28,630,942.56","447,348,671.38","414,551,978.38"
长期借款,"2,435,790.50","2,157,833.29","8,166,833.27","7,887,404.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,"66,500,000.00","45,000,000.00","63,000,000.00",,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,735,000.00","221,610,582.17","220,735,000.00","220,735,000.00","220,735,000.00","220,735,000.00","220,735,000.00","220,735,000.00","220,735,000.00","220,735,000.00"
长期股权投资,,,,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,"50,000.00","39,942.74","38,307.64","39,396.57","36,796.94","7,064,175.76","6,525,123.46","5,550,787.22","4,606,432.21","6,292,829.09","46,767,144.65","44,272,080.39","42,671,424.27"
专项应付款,,,,,,,,,"2,290,000.00","2,290,000.00","2,290,000.00","2,290,000.00","2,290,000.00","4,580,000.00","4,580,000.00","4,580,000.00","4,580,000.00","4,580,000.00","3,996,518.24","3,704,777.36","20,040,000.00","20,040,000.00",,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,011,268.00","83,745,232.32",,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"35,918,881.67","51,053,154.35","73,785,135.02","85,869,645.40","97,619,517.75","115,613,291.14","130,838,564.38","135,361,570.33","131,444,511.54","147,239,866.88","154,617,669.48","158,683,266.63","158,643,949.30","161,012,893.74","156,267,940.95","160,981,078.69","167,876,428.00","167,122,321.72","177,780,123.23","193,725,672.09","246,865,778.26","272,525,413.69","297,316,435.11","305,834,017.21","306,297,264.31","308,324,459.56","347,400,585.08","403,744,262.16","465,674,336.58","484,120,172.19","576,699,951.55","632,276,017.23","762,438,303.57","1,004,131,927.93","1,281,505,308.50","1,274,456,162.47","1,725,516,212.68","1,676,966,116.63"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"277,157.59","275,774.68","283,030.56","285,019.52","333,542.41","39,002,577.12","62,635,058.23","59,710,904.93","59,025,695.21","55,507,832.43"
在建工程,"880,809.55","10,529,664.30","394,400.10","5,160.00",,,,"140,343.00",,,,,,"834,950.00","111,900.00","148,744.00",,,"474,897.20",,,,,,,"1,579,733.96","552,717.13","776,576.84",,,"1,194,241.49","8,945,993.77","133,206,048.55","203,675,915.87","74,451,774.77","278,718,733.63","445,715,612.60","485,998,640.69"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,"3,664,000.00","3,435,000.01","23,546,000.02","23,006,300.03","49,637,259.32",,,,,,,,,,,,,
工程物资,,,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"926,069.29","1,032,906.90","1,032,906.90","1,032,906.90","178,508,208.06","210,804,993.55"
非流动负债合计,"2,435,790.50","2,157,833.29","8,166,833.27","7,887,404.68",,,,,"2,290,000.00","2,290,000.00","2,290,000.00","2,290,000.00","2,290,000.00","4,580,000.00","4,580,000.00","4,580,000.00","4,580,000.00","4,580,000.00","3,996,518.24","3,704,777.36","23,704,000.00","23,475,000.01","23,546,000.02","23,006,300.03","49,637,259.32","48,372,703.79","48,548,148.26","54,483,592.73","274,681,194.79","274,215,838.52","276,806,800.64","272,868,078.01","265,769,023.69","306,022,917.25","326,168,450.48","365,444,577.91","363,005,821.97","384,694,818.67"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"12,861,774.91","12,152,263.09","21,523,027.73","23,054,246.03","18,474,224.96","15,493,553.03","17,935,562.40","16,279,734.30","39,980,792.31","31,289,023.31","37,431,234.56","34,453,539.77","60,700,799.16","37,744,220.25","50,251,634.58","53,418,608.43","111,912,654.85","131,441,114.43","138,467,979.74","160,257,704.07","253,114,921.01","238,157,681.61","257,046,954.36","341,894,622.16","341,692,829.99","368,357,556.35","602,289,136.83","713,905,658.94","991,801,965.86","956,383,274.98","960,576,424.02","1,125,801,362.09","1,306,228,908.14","1,591,496,923.61","1,550,382,707.55","1,834,351,406.84","2,289,976,946.64","2,626,618,797.57"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"11,818,900.00","65,714,286.00","67,714,286.00","67,714,286.00","90,714,286.00","90,714,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,214,286.00","154,281,796.00","155,291,786.00","156,578,836.00","156,758,866.00","156,914,136.00","313,679,188.00","316,336,506.00","317,299,719.00","317,477,052.00","699,377,741.00","704,339,862.00","707,978,860.00","789,384,564.00","793,284,027.00","799,439,112.00","801,543,597.00","803,360,580.00","2,409,696,921.00","2,411,149,148.00","2,411,424,103.00","2,432,161,245.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"38,818,600.00","44,481,788.30","56,681,788.30","56,681,788.30","546,337,094.03","546,337,094.03","482,837,094.03","482,837,094.03","482,837,094.03","482,837,094.03","482,837,094.03","482,837,094.03","485,566,670.03","486,954,595.03","487,801,720.03","490,450,069.03","496,016,670.03","501,706,297.53","524,120,790.53","548,402,490.53","555,307,056.53","560,527,555.93","406,877,451.67","428,406,187.34","440,122,016.83","445,154,755.28","71,378,012.55","95,029,439.40","126,756,770.77","3,606,484,642.11","3,640,084,120.21","3,703,118,939.53","3,746,625,102.18","3,768,387,037.61","2,182,320,886.57","2,204,143,025.58","2,166,822,733.56","2,287,219,884.33"
无形资产,,,"964,745.79","1,180,182.20","1,969,009.83","5,241,519.68","10,602,088.05","10,973,681.26","14,273,429.54","14,633,758.55","14,458,084.55","20,335,488.22","23,769,580.55","25,527,153.52","24,142,895.57","23,901,786.96","37,276,971.47","39,040,411.08","41,587,637.54","41,531,388.70","41,726,633.00","43,983,010.50","46,568,453.07","46,231,576.62","58,673,702.10","68,305,740.61","64,133,221.11","76,329,949.06","78,470,993.34","95,806,658.92","93,136,748.83","108,872,774.73","125,680,988.76","397,992,845.81","501,884,659.28","532,870,779.22","699,965,303.17","683,244,539.78"
盈余公积,"5,909,450.00","3,223,661.05","3,223,661.05","3,223,661.05","7,510,346.13","7,510,346.13","7,510,346.13","7,510,346.13","11,803,897.71","11,803,897.71","11,803,897.71","11,803,897.71","17,525,357.13","17,525,357.13","17,525,357.13","17,525,357.13","27,190,610.77","27,190,610.77","27,190,610.77","27,190,610.77","50,696,936.02","50,696,936.02","50,696,936.02","50,696,936.02","98,403,599.41","98,403,599.41","98,403,599.41","98,403,599.41","182,306,984.48","182,306,984.48","182,306,984.48","182,306,984.48","307,506,386.20","307,506,386.20","307,506,386.20","307,506,386.20","390,432,099.91","390,432,099.91"
开发支出,,"2,902,150.74","4,409,597.76","6,685,389.73","7,978,834.44","6,712,035.17","3,953,638.31","6,144,380.23","5,631,101.73","7,599,049.28","9,131,172.16","6,871,278.05","7,607,724.37","7,178,197.70","11,404,455.80","15,857,953.13","4,267,873.96","6,551,770.96","7,455,694.51","9,779,475.60","10,866,881.69","10,224,942.40","12,680,202.18","20,156,641.64","15,821,845.12","15,614,034.62","27,882,199.04","21,637,447.69","28,393,228.39","19,680,827.90","42,869,903.86","51,532,223.56","56,047,096.37","74,162,489.97","73,014,096.30","47,660,821.08","31,717,416.69","42,878,661.68"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,241,530.00"
商誉,,,,,,,"261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","261,158.13","2,414,298.96","2,414,298.96","2,414,298.96","5,956,901.70","5,956,901.70","5,956,901.70","5,956,901.70","5,956,901.70","5,956,901.70","5,956,901.70","5,956,901.70","553,318,512.61","619,326,210.39","619,326,210.39","617,977,991.32","617,977,991.32"
未分配利润,"26,319,256.20","29,301,431.65","50,699,781.69","64,162,330.06","63,866,119.51","68,904,208.73","69,777,939.05","79,225,561.99","88,775,615.42","94,541,479.54","93,197,636.74","109,402,335.80","122,354,404.92","136,863,039.02","134,682,418.33","153,269,290.31","193,302,754.24","214,941,933.18","218,220,455.34","296,463,120.10","376,065,542.86","457,068,212.00","538,046,075.31","650,618,564.76","780,707,257.51","911,720,059.33","1,055,381,286.69","1,291,191,541.41","1,480,557,018.88","1,722,270,911.68","1,908,492,921.93","2,238,817,554.66","2,447,877,289.71","2,644,320,274.79","2,663,447,010.92","2,819,837,825.99","2,994,968,606.95","3,212,541,397.36"
长期待摊费用,"733,405.15","444,518.89","1,957,942.08","2,881,977.69","3,035,241.54","2,956,676.17","2,755,877.80","2,560,714.43","2,480,186.91","2,259,057.30","2,497,512.87","2,238,537.40","2,488,534.45","2,256,205.52","2,750,668.12","2,391,074.60","2,448,965.64","1,857,268.85","2,576,335.20","2,082,468.77","1,836,933.21","1,660,235.62","3,020,317.39","2,683,402.14","3,671,608.52","4,095,057.70","6,994,491.98","6,954,990.03","8,579,521.78","7,835,967.90","7,127,993.38","9,157,760.26","20,669,212.56","22,972,695.24","21,998,048.44","21,079,738.82","23,867,257.22","34,535,628.82"
少数股东权益,"489,259.84",,,,,,,,,,,,,,,,,,,,,,,,,"12,566,517.40","12,266,086.22","11,418,283.14","10,845,121.51","10,138,731.93","9,999,156.46","39,027,980.26","36,434,755.70","44,438,976.28","50,572,771.91","42,935,804.33","21,490,801.45","10,805,047.51"
递延所得税资产,"142,091.45","353,152.03","337,480.97","365,611.52","1,023,215.24","1,021,685.16","1,059,451.58","1,108,838.40","1,703,258.92","1,664,179.70","1,841,023.29","1,873,955.66","2,307,268.52","2,378,078.91","2,425,446.72","2,425,809.41","3,802,014.45","3,958,411.20","4,196,082.10","4,289,143.91","7,044,308.48","6,555,736.63","4,569,134.15","6,991,027.61","12,783,474.55","8,530,717.86","4,686,418.05","5,263,962.41","5,029,131.51","5,496,845.71","5,610,593.12","6,338,198.56","6,452,270.08","7,942,211.99","33,388,147.91","34,552,218.31","74,804,163.62","92,034,075.75"
外币报表折算价差,,,,,,,,,"-40,884.82","-99,542.35","-174,564.82","-277,808.02","-325,580.89","-331,869.83","-302,712.08","-289,300.93","-273,315.33","-346,385.31","-605,058.27","-639,043.59","-595,110.75","-510,791.26","-497,699.59","-504,160.64",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000,000.00","110,000,000.00","110,000,000.00","167,405,373.00","509,067,668.00","539,254,858.52","394,949,850.60","394,729,798.99","1,408,796,772.19","555,920,898.62"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"37,675,187.82","65,282,640.31","81,850,101.72","97,987,966.54","111,625,818.80","131,545,207.32","149,470,778.25","156,550,685.78","155,793,646.77","173,657,069.84","182,806,620.48","190,263,684.09","195,078,215.32","265,948,637.52","242,364,465.29","268,967,604.92","215,933,411.65","218,791,341.94","234,331,927.91","251,669,307.20","308,601,692.77","335,210,496.97","366,568,840.86","384,310,964.18","399,662,193.56","412,456,646.01","472,646,476.83","535,702,397.53","717,143,509.87","758,934,171.26","879,660,509.69","1,027,010,366.27","1,656,115,346.10","2,840,450,695.88","3,121,981,026.11","3,363,570,689.34","5,698,489,689.32","4,857,584,949.49"
所有者权益(或股东权益)合计,"83,355,466.04","142,721,167.00","178,319,517.04","191,782,065.41","708,427,845.67","713,465,934.89","714,339,665.21","723,787,288.15","737,590,008.34","743,297,214.93","741,878,349.66","757,979,805.52","779,335,137.19","795,225,407.35","793,921,069.41","815,169,701.54","870,451,005.71","897,774,252.17","924,218,584.37","1,027,996,013.81","1,138,233,290.66","1,224,696,048.69","1,308,801,951.41","1,445,554,033.48","1,635,967,688.15","1,784,797,661.64","1,936,241,765.77","2,202,906,902.75","2,513,935,725.31","6,315,455,312.03","6,543,037,488.08","6,972,525,003.69","7,356,422,934.36","7,584,426,391.83","7,603,440,285.58","7,767,803,216.53","7,972,741,735.29","8,184,786,521.39"
资产总计,"96,217,240.95","154,873,430.09","199,842,544.77","214,836,311.44","726,902,070.63","728,959,487.92","732,275,227.61","740,067,022.45","777,570,800.65","774,586,238.24","779,309,584.22","792,433,345.29","840,035,936.35","832,969,627.60","844,172,703.99","868,588,309.97","982,363,660.56","1,029,215,366.60","1,062,686,564.11","1,188,253,717.88","1,391,348,211.67","1,462,853,730.30","1,565,848,905.77","1,787,448,655.64","1,977,660,518.14","2,153,155,217.99","2,538,530,902.60","2,916,812,561.69","3,505,737,691.17","7,271,838,587.01","7,503,613,912.10","8,098,326,365.78","8,662,651,842.50","9,175,923,315.44","9,153,822,993.13","9,602,154,623.37","10,262,718,681.93","10,811,405,318.96"
负债和所有者(或股东权益)合计,"96,217,240.95","154,873,430.09","199,842,544.77","214,836,311.44","726,902,070.63","728,959,487.92","732,275,227.61","740,067,022.45","777,570,800.65","774,586,238.24","779,309,584.22","792,433,345.29","840,035,936.35","832,969,627.60","844,172,703.99","868,588,309.97","982,363,660.56","1,029,215,366.60","1,062,686,564.11","1,188,253,717.88","1,391,348,211.67","1,462,853,730.30","1,565,848,905.77","1,787,448,655.64","1,977,660,518.14","2,153,155,217.99","2,538,530,902.60","2,916,812,561.69","3,505,737,691.17","7,271,838,587.01","7,503,613,912.10","8,098,326,365.78","8,662,651,842.50","9,175,923,315.44","9,153,822,993.13","9,602,154,623.37","10,262,718,681.93","10,811,405,318.96"
