科目,2009年度,2010年度,2011年度,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
三、利润总额,"373,764,339.00","646,141,781.00","536,041,667.00","359,398,898.78","422,265,134.10","485,180,354.31","121,658,159.08","262,512,796.80","335,005,442.08","333,963,250.05","108,057,341.94","135,042,410.60","168,784,433.13","211,894,131.66","107,813,665.25","205,042,178.04","300,907,472.77","221,677,613.02","117,785,331.91","224,455,173.68","327,471,108.33","280,095,428.27","90,712,633.03","65,043,266.50","112,042,115.88","56,056,354.74","37,913,506.98","-114,752,259.15","-365,802,882.99","-1,314,750,256.02","45,038,176.40"
资产减值损失,"52,152,743.00","21,551,779.00","-2,393,626.00","5,434,190.96","21,648,627.42","15,865,493.40","23,876,823.76","41,473,363.31","87,609,150.27","152,664,498.77","36,122,152.93","66,528,064.88","88,191,653.84","166,499,011.38","44,124,593.89","140,545,351.72","125,174,232.71","158,306,457.84","55,664,945.87","72,263,138.96","69,040,387.83","87,289,662.58","25,374,128.37","19,511,704.56","27,900,459.57","42,454,747.85","13,850,065.21","37,729,042.96","39,839,036.73","172,393,654.35","-3,588,819.17"
减:所得税,"87,156,133.00","84,092,609.00","78,536,952.00","51,015,172.50","68,422,262.51","70,700,419.85","8,959,117.29","52,517,334.73","64,267,890.00","72,229,037.79","13,375,303.17","23,864,964.60","36,456,902.16","47,668,186.23","16,159,317.51","50,291,121.31","76,675,335.46","82,623,352.12","25,015,031.27","58,757,262.37","65,005,528.76","54,210,189.22","23,460,026.29","30,325,382.12","40,688,587.15","18,345,015.80","7,634,197.52","38,202,470.13","48,592,856.98","50,221,900.25","4,394,700.81"
加:公允价值变动净收益,"4,707,939.00","1,947,305.00","-11,768,646.00","2,735,892.27","2,031,314.57","3,459,554.73","442,580.06","-348,857.45","440,253.62","676,257.27","2,445,426.38","2,910,247.35","5,350,068.46","8,113,671.48","283,115.57","4,991,993.93","1,315,951.87","3,009,536.29","-1,545,270.29","-442,878.26","-2,391,984.94","15,243,438.25","7,257,798.90","-7,613,860.79","-13,284,186.92","-25,447,931.82","-24,700,191.92","73,040,168.04","102,143,285.29","10,081,083.66","-6,733,790.22"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"46,291,565.00","154,982,070.00","59,334,102.00","44,862,644.85","53,514,885.27","57,091,227.15","4,835,018.76","29,087,127.95","40,622,469.61","38,986,561.99","8,191,447.91","38,439,475.05","52,577,805.69","108,929,271.92","18,494,259.45","51,984,548.53","68,738,503.13","95,364,775.28","19,137,220.75","28,612,715.99","57,727,569.21","74,235,860.45","9,598,838.45","30,522,732.87","147,568,432.26","156,910,636.73","15,303,129.50","17,364,277.37","16,395,110.96","19,158,702.59","24,541,305.16"
四、净利润,"286,608,206.00","562,049,172.00","457,504,715.00","308,383,726.28","353,842,871.59","414,479,934.46","112,699,041.79","209,995,462.07","270,737,552.08","261,734,212.26","94,682,038.77","111,177,446.00","132,327,530.97","164,225,945.43","91,654,347.74","154,751,056.73","224,232,137.31","139,054,260.90","92,770,300.64","165,697,911.31","262,465,579.57","225,885,239.05","67,252,606.74","34,717,884.38","71,353,528.73","37,711,338.94","30,279,309.46","-152,954,729.28","-414,395,739.97","-1,364,972,156.27","40,643,475.59"
其中:对联营企业和合营企业的投资权益,"261,900.00","1,247,116.00","323,878.00","-14,866.36","-14,866.36","1,629,281.89","-53,348.70","526,899.94","-114,649.35","903,575.37","-19,112.88","211,174.89","-107,819.84","238,416.56","-1,571,450.71","2,033,301.43","3,466,762.80","2,498,121.25","5,314,334.74","8,360,417.05","10,171,808.41","8,712,098.59","3,146,440.61","1,862,338.14","377,554.31","-460,927.51","642,627.18","-1,364,851.82","-7,236,589.88","-10,627,595.84","-1,481,484.87"
归属于母公司所有者的净利润,"252,422,877.00","542,669,716.00","410,819,157.00","286,420,718.53","326,166,582.37","349,058,312.10","112,212,375.75","192,865,698.86","261,801,324.43","221,949,807.88","99,066,916.54","112,427,795.03","132,258,025.01","167,698,247.35","90,710,627.94","148,644,010.04","213,513,143.91","135,322,811.53","92,485,373.84","158,349,583.86","251,825,837.71","223,369,729.35","64,037,860.01","32,265,644.86","73,406,184.76","56,514,222.97","47,951,154.70","-144,979,881.65","-396,965,372.67","-1,300,108,773.92","44,955,415.92"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"34,185,329.00","19,379,456.00","46,685,558.00","21,963,007.75","27,676,289.22","65,421,622.36","486,666.04","17,129,763.21","8,936,227.65","39,784,404.38","-4,384,877.77","-1,250,349.03","69,505.96","-3,472,301.92","943,719.80","6,107,046.69","10,718,993.40","3,731,449.37","284,926.80","7,348,327.45","10,639,741.86","2,515,509.70","3,214,746.73","2,452,239.52","-2,052,656.03","-18,802,884.03","-17,671,845.24","-7,974,847.63","-17,430,367.30","-64,863,382.35","-4,311,940.33"
