科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"8,772,613.50","14,382,350.14","20,256,518.88","11,084,991.90","17,766,072.97","24,326,331.83","10,638,429.15","14,063,858.72","22,515,413.75","32,935,160.42","9,192,837.58","22,841,733.86","34,428,067.27","53,702,262.20","15,414,070.58","29,182,142.82","45,511,655.50","71,173,412.44","22,052,503.20","55,395,124.92","89,146,659.81","112,889,042.31","24,751,730.52","63,316,225.34","91,270,194.63","150,641,958.16","41,276,229.50","89,992,828.65","143,874,057.84","210,496,321.94","57,326,362.02","117,627,092.45"
取得借款收到的现金,"12,000,000.00","30,000,000.00","49,900,000.00","2,000,000.00","37,000,000.00","76,000,000.00",,,,,,"44,764,030.00","77,263,230.40","123,891,468.73","25,872,550.00","91,252,550.00","201,707,430.00","396,057,065.00","187,064,800.00","324,963,040.00","404,064,800.00","619,469,280.00","116,000,000.00","281,368,300.00","434,868,300.00","700,298,998.27","182,045,147.22","544,545,147.22","681,545,147.22","766,160,000.00","303,829,489.75","752,029,673.69"
支付的各项税费,"3,003,022.55","27,069,651.90","16,784,156.25","13,438,856.77","15,388,880.41","17,017,943.73","4,321,290.41","12,964,012.58","17,778,336.94","21,799,750.20","4,435,190.69","10,809,437.50","14,248,881.95","16,813,167.11","1,760,325.13","13,129,453.72","14,690,561.66","16,860,699.35","5,773,954.91","11,072,856.96","14,442,154.61","24,042,389.69","6,365,915.30","13,786,215.51","94,156,312.60","53,578,601.09","15,449,631.47","30,746,526.85","33,956,307.18","31,342,433.59","12,356,785.71","32,565,168.51"
收到其他与筹资活动有关的现金,"4,705,800.00",,"5,950,000.00",,,,,,,,,,,,,,"120,000,000.00",,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"12,404,314.84","8,550,702.70","11,870,221.82","7,969,893.32","12,594,315.21","15,769,273.01","2,824,453.77","9,916,759.90","17,418,332.53","20,318,057.29","9,310,747.42","22,597,619.43","33,924,413.36","34,883,046.96","21,148,555.92","27,865,766.42","39,130,702.43","69,059,146.87","55,478,170.74","59,741,022.48","92,653,664.97","259,379,626.74","68,163,045.60","22,333,316.95","140,507,367.45","122,628,970.26","61,183,901.95","67,739,136.99","97,158,494.98","164,085,410.75","83,048,749.31","100,945,830.71"
筹资活动现金流入小计,"120,792,413.00","30,000,000.00","55,850,000.00","2,000,000.00","37,000,000.00","810,560,000.00",,"1,500,000.00",,"1,500,000.00",,"45,764,030.00","78,263,230.40","124,891,468.73","25,872,550.00","91,252,550.00","321,707,430.00","396,057,065.00","191,359,120.00","743,443,040.00","822,544,800.00","1,037,949,280.00","116,000,000.00","724,998,275.50","878,498,275.50","1,145,361,101.73","182,045,147.22","544,545,147.22","681,545,147.22","766,205,000.00","303,829,489.75","752,029,673.69"
经营活动现金流出小计,"133,633,354.64","183,979,807.56","233,862,143.64","109,053,303.67","188,118,548.54","212,542,114.34","59,355,617.20","119,277,694.78","198,970,143.21","261,458,443.40","70,795,475.01","150,630,443.06","248,069,783.33","338,761,783.18","110,685,877.42","251,124,958.09","408,677,232.31","621,138,935.60","225,462,825.31","457,579,390.66","688,265,345.86","904,133,036.58","204,989,215.76","344,695,067.74","666,700,552.18","794,601,886.93","334,610,363.33","547,732,099.89","808,551,446.40","1,103,354,672.98","426,696,610.86","741,918,242.72"
偿还债务支付的现金,"8,900,000.00","12,000,000.00","49,900,000.00",,"15,000,000.00","56,000,000.00","50,000,000.00","91,681,775.81","93,601,775.81","93,601,775.81",,,,"4,154,222.22","7,990,036.74","42,334,978.18","50,257,946.26","154,252,631.07","78,335,593.16","118,426,311.02","310,687,113.16","394,703,501.12","147,017,734.74","265,330,200.96","472,910,000.00","643,903,507.82","144,190,000.00","411,690,000.00","442,120,698.27","670,204,371.17","201,545,147.22","535,760,000.00"
经营活动产生的现金流量净额,"38,406,348.91","29,343,286.81","52,941,911.54","15,815,421.78","19,961,406.45","90,534,251.18","-20,130,534.60","21,661,778.97","23,926,535.07","57,548,892.82","-9,063,974.76","-8,375,336.67","-6,817,743.35","19,832,770.42","2,107,037.75","-22,557,393.24","-44,125,774.76","-32,661,315.63","-80,420,463.66","-194,910,561.33","-201,562,548.74","-92,606,677.94","-50,587,361.92","-35,451,145.04","-137,165,541.31","-152,708.55","-121,937,099.95","-93,060,073.56","-38,036,473.02","-1,456,045.92","-145,555,803.61","-150,021,856.08"
分配股利、利润或偿还利息支付的现金,"5,689,314.06","17,221,180.82","20,754,260.00","955,194.32","23,265,431.34","19,868,350.02","511,655.09","4,836,890.78","25,644,380.54","25,632,535.94",,"135,179.17","19,968,365.24","21,075,572.21","1,194,088.60","2,990,674.28","17,119,865.08","24,411,065.31","4,391,567.27","16,684,670.59","20,873,656.70","31,371,141.59","6,424,383.50","15,190,691.14","24,336,726.25","33,856,786.99","7,327,113.84","15,570,060.01","35,355,448.89","45,403,689.83","10,022,663.30","26,029,887.39"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","100,000,000.00",,,"1,539,441.38",,,,"56,000,000.00",,
支付其他与筹资活动有关的现金,"9,700,000.00","4,705,800.00","5,950,000.00","1,750,000.00","1,750,000.00","7,361,500.00",,"711,600.00","725,686.14","1,063,249.25",,,,,"5,772,480.00","5,772,480.00","15,972,480.00",,"11,936,639.66",,,,,,,,,,,,,
取得投资收益收到的现金,"119,867.25",,,,,,,,,,,,,,,,"94,752.31","561,470.67","53,083.01","837,706.62","1,062,707.40","811,232.33","462,006.84","45,079,171.22","1,726,705.47","2,248,513.70","260,301.37","556,771.00","1,073,647.71","1,775,682.03",,
筹资活动现金流出小计,"24,289,314.06","33,926,980.82","76,604,260.00","2,705,194.32","40,015,431.34","83,229,850.02","50,511,655.09","97,230,266.59","119,971,842.49","120,297,561.00",,"135,179.17","19,968,365.24","25,229,794.43","14,956,605.34","51,098,132.46","83,350,291.34","178,663,696.38","94,663,800.09","135,110,981.61","331,560,769.86","426,074,642.71","153,442,118.24","280,520,892.10","497,246,726.25","677,760,294.81","151,517,113.84","427,260,060.01","477,476,147.16","715,608,061.00","211,567,810.52","561,789,887.39"
处置固定资产、无形资产和其他长期资产收回的现金净额,"134,500.00","42,000.00","90,500.00","40,000.00","40,000.00","40,000.00","52,118.07","202,118.07","387,118.07","735,900.57","22,000.00","22,000.00","422,280.00","2,834,098.11","78,450.01","4,611,650.01","4,639,150.01","7,804,110.58","302,060.00","474,937.09","479,210.43","1,702,225.25","143,360.00","199,781.11","324,554.60","1,059,169.80","168,000.00","408,000.00","548,900.00","1,587,803.23","143,360.68","565,897.54"
筹资活动产生的现金流量净额,"96,503,098.94","-3,926,980.82","-20,754,260.00","-705,194.32","-3,015,431.34","727,330,149.98","-50,511,655.09","-95,730,266.59","-84,971,842.49","-118,797,561.00",,"45,628,850.83","58,294,865.16","99,661,674.30","10,915,944.66","40,154,417.54","238,357,138.66","217,393,368.62","96,695,319.91","608,332,058.39","490,984,030.14","611,874,637.29","-37,442,118.24","444,477,383.40","381,251,549.25","467,600,806.92","30,528,033.38","117,285,087.21","204,069,000.06","50,596,939.00","92,261,679.23","190,239,786.30"
处置子公司及其他营业单位收到的现金净额,,,"863,039.97",,,,,,,,,,,,,,,,,,,"1,510,050.11",,,"5,166,737.11",,,,,,,
四、汇率变动对现金的影响,"-247,042.67","402,507.50","-1,167,535.82","67,342.48","-348,478.59","-513,201.87","474,731.27","604,000.18","535,108.57","792,734.29","-535,344.90","-850,753.94","-1,023,323.33","1,114,938.17","660,808.17","956,648.45","946,525.67","-86,021.87","62,706.15","1,840,977.48",,"-348,840.81","229,037.21","344,223.15","-496,660.10","6,637,226.64","-331,225.41","-181,914.55","-1,319,732.49","-1,231,068.94","-730,824.50","-51,615.68"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00",,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"254,367.25","42,000.00","953,539.97","40,000.00","40,000.00","40,000.00","52,118.07","202,118.07","387,118.07","735,900.57","22,000.00","22,000.00","422,280.00","2,834,098.11","78,450.01","4,611,650.01","4,733,902.32","8,365,581.25","355,143.01","4,312,643.71","4,541,917.83","7,023,507.69","100,605,366.84","145,278,952.33","107,217,997.18","4,847,124.88","428,301.37","964,771.00","1,622,547.71","59,363,485.26","143,360.68","565,897.54"
五、现金及现金等价物净增加额,"110,426,050.64","-49,115,156.41","-20,192,925.09","-3,322,086.19","-33,635,727.94","733,671,948.12","-91,012,122.51","-165,323,661.78","-235,622,629.91","-310,499,096.87","-88,656,200.57","-182,479,335.06","-211,344,201.26","-232,439,857.44","-68,631,250.31","-142,344,126.77","-145,922,628.34","-116,826,941.32","-73,979,566.35","314,783,933.70","115,622,937.86","168,981,314.56","-18,965,464.72","208,864,720.56","-48,052,810.77","-66,160,223.06","-128,850,339.93","-68,322,636.93","-72,158,971.32","-63,150,711.91","-71,672,623.27","4,717,227.73"
购建固定资产、无形资产和其他长期资产支付的现金,"24,490,721.79","74,975,969.90","52,166,580.78","18,539,656.13","50,273,224.46","83,719,251.17","20,896,782.16","92,061,292.41","141,999,549.13","250,779,063.55","79,078,880.91","184,748,249.06","224,290,261.21","316,727,492.22","65,876,276.74","138,992,235.37","186,997,206.07","242,780,414.52","73,385,251.76","71,571,184.55","145,120,461.37","158,348,687.96","31,770,388.61","120,784,693.28","159,281,085.70","313,657,401.59","32,443,349.32","68,325,507.03","97,489,313.58","91,569,021.31","15,290,535.07","33,514,984.35"
期初现金及现金等价物余额,"4,270,200.57","114,696,251.21","65,581,094.80","45,388,169.71",,"45,388,169.71","779,060,117.83","779,060,117.83","779,060,117.83","779,060,117.83","468,561,020.96","468,561,020.96","468,561,020.96","468,561,020.96","236,121,163.52","236,121,163.52","236,121,163.52","236,121,163.52","119,294,222.20","119,294,222.20","119,294,222.20","119,294,222.20","288,275,536.76","310,386,341.83","310,386,341.83","288,275,536.76","222,115,313.70","222,115,313.70","222,115,313.70","222,115,313.70","158,964,601.79","158,964,601.79"
投资支付的现金,,,,,,,,,,,,"34,155,846.22","37,930,018.53","25,430,018.53","16,517,214.16","26,517,214.16","58,837,214.16","16,837,214.16","17,287,020.00","33,220,000.00","33,220,000.00","178,303,900.00",,"225,000,000.00","239,579,070.09","18,480,000.00","5,095,000.00","25,005,000.00","141,005,000.00","78,855,000.00","2,500,000.00","2,500,000.00"
期末现金及现金等价物余额,"114,696,251.21","65,581,094.80","45,388,169.71","42,066,083.52",,"779,060,117.83","688,047,995.32","613,736,456.05","543,437,487.92","468,561,020.96","379,904,820.39","286,081,685.90","257,216,819.70","236,121,163.52","167,489,913.21","93,777,036.75","90,198,535.18","119,294,222.20","45,314,655.85","434,078,155.90","234,917,160.06","288,275,536.76","269,310,072.04","519,251,062.39","262,333,531.06","222,115,313.70","93,264,973.77","153,792,676.77","149,956,342.38","158,964,601.79","87,291,978.52","163,681,829.52"
