科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"17,907,873.77","25,482,054.28","34,737,948.70","7,059,336.81","13,468,964.74","23,734,340.86","36,007,085.69","13,139,389.31","28,684,809.23","47,676,742.73","70,833,495.07","23,443,726.55","42,334,494.17","64,256,602.21","92,746,745.65","26,600,974.10","48,501,454.76","69,643,513.37","105,025,075.89","34,478,885.08","59,783,005.83","94,702,837.05","127,870,542.38","42,435,840.31","73,160,872.43","100,703,434.95","151,564,866.89","32,083,186.88","57,471,886.03","198,743,004.32","138,228,867.61","43,480,758.40","76,620,540.39","114,029,944.04"
取得借款收到的现金,"87,500,000.00","52,700,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,"40,000,000.00",,,,"8,362,228.76","4,290,000.00","8,880,000.00","15,370,000.00","286,660,000.00","6,400,000.00","111,360,000.00","100,000,000.00"
支付的各项税费,"45,023,017.04","54,378,218.62","49,666,584.37","11,278,677.28","28,090,482.88","42,161,671.91","63,178,876.65","15,347,768.32","33,798,264.65","54,018,945.54","75,500,425.79","24,800,956.28","47,466,020.19","66,470,649.99","90,347,459.00","20,087,325.62","51,134,455.29","71,268,832.94","101,260,369.19","32,820,453.57","67,507,546.38","93,824,443.96","136,583,246.66","24,544,443.58","64,801,453.71","75,935,628.72","141,319,501.20","16,271,042.78","64,472,023.91","74,563,299.52","146,719,763.15","32,447,269.15","68,618,465.23","91,123,059.45"
收到其他与筹资活动有关的现金,,,,,"149,541.60","194,681.23","233,674.74",,,,"367,066.52","162,444.84","404,989.68","570,101.15","659,195.54","24,135.32","154,465.55","999,688.87","2,560,489.91","481,148.66","835,458.14","1,272,951.44","1,434,272.05","82,743.44","161,030.22","238,074.10","304,873.85","57,345.31","111,037.82","168,022.40","220,670.03","46,701.44","93,144.31","140,511.33"
支付其他与经营活动有关的现金,"55,022,244.08","95,571,905.80","122,886,509.01","22,821,979.04","57,672,519.43","96,557,932.60","157,663,782.06","35,725,183.23","76,766,597.14","109,289,294.46","167,852,456.97","24,617,553.07","59,813,529.62","94,441,731.98","181,553,288.69","24,606,431.39","68,150,308.51","109,778,107.55","193,728,891.25","49,792,859.06","97,086,632.72","204,219,167.74","256,230,154.17","58,974,284.82","128,116,495.09","281,398,060.56","288,175,390.41","73,276,371.80","128,159,401.15","206,063,985.76","300,842,789.91","55,252,672.51","131,187,977.98","198,633,732.44"
筹资活动现金流入小计,"87,500,000.00","52,700,000.00","50,000,000.00",,"667,349,541.60","667,394,681.23","667,433,674.74",,,,"367,066.52","162,444.84","404,989.68","570,101.15","659,195.54","24,135.32","154,465.55","999,688.87","2,560,489.91","481,148.66","835,458.14","1,272,951.44","41,434,272.05","82,743.44","161,030.22","238,074.10","8,667,102.61","4,347,345.31","8,991,037.82","15,538,022.40","286,880,670.03","6,446,701.44","111,453,144.31","100,140,511.33"
经营活动现金流出小计,"166,556,799.38","241,155,267.80","273,573,356.54","60,204,645.97","139,401,239.44","222,025,808.47","338,087,527.79","91,896,960.51","190,351,060.32","293,420,838.11","434,334,360.64","99,362,303.94","209,189,754.66","325,729,817.27","508,236,240.84","107,747,754.97","245,102,642.19","366,559,085.51","582,969,334.65","171,213,282.22","331,821,544.92","557,486,536.06","744,726,380.64","178,165,000.22","379,618,026.68","628,373,042.39","802,104,746.13","172,432,296.83","366,191,430.35","541,926,583.68","809,603,591.32","186,762,668.04","406,248,949.92","583,010,641.91"
偿还债务支付的现金,"132,500,000.00","42,500,000.00","62,700,000.00",,"16,500,000.00","26,500,000.00","40,000,000.00",,,,,,,,,,,,"30,000,000.00",,,,"40,000,000.00",,,,"40,000,000.00",,,,"8,362,228.76","4,290,000.00","8,880,000.00","4,010,000.00"
经营活动产生的现金流量净额,"37,751,613.70","33,938,738.06","41,017,071.92","7,073,913.89","14,352,373.73","19,206,725.03","21,240,663.34","33,748,422.95","46,298,600.56","29,643,693.90","53,840,759.18","11,979,280.56","52,794,488.81","85,635,969.85","100,226,720.71","19,394,352.43","25,927,192.88","57,998,781.36","76,091,512.04","11,103,947.00","30,450,599.05","57,016,330.34","92,280,170.36","-8,830,601.99","11,968,582.87","24,662,488.54","70,135,820.16","45,454,823.62","81,159,545.72","100,774,735.73","172,016,234.82","-14,296,361.17","58,293,084.64","79,107,314.08"
分配股利、利润或偿还利息支付的现金,"14,777,313.80","4,370,160.15","3,547,222.05","531,000.00","998,427.50","1,233,247.50","1,281,037.50",,"74,125,374.95","74,125,374.95","74,000,000.00",,,,,,,,"1,026,692.67","1,311,000.00","77,580,133.33","79,325,766.66","76,894,099.99","660,000.00","1,443,266.67","2,131,301.00","1,657,320.71","117,014.89","297,730.39","533,097.24","2,280,335.17","3,133,160.96","154,475,098.86","158,744,575.58"
收回投资收到的现金,"29,891,684.35",,,,,,,,"200,000,000.00","200,000,000.00","200,000,000.00","40,000,000.00","302,660,000.00","352,000,000.00","352,000,000.00","20,000,000.00","400,000,000.00","580,660,000.00","440,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,,,,,"23,100,000.00","23,100,000.00","34,100,000.00",,,
支付其他与筹资活动有关的现金,,,,,"12,222,850.00","14,546,500.00","6,037,600.00",,,,,,,,,,,,,,,,,,,,,,,,"80,000,000.00",,,
取得投资收益收到的现金,,,,,,,,,,,"5,081,250.00","1,320,000.00","13,158,115.00","14,908,115.00","15,218,115.00","1,834,908.76","28,157,859.81","29,544,834.14","29,544,834.14","599,418.67","1,541,375.36","2,000,977.89","1,853,658.44","708,967.74",,,,,,,,,,
筹资活动现金流出小计,"147,277,313.80","46,870,160.15","66,247,222.05","531,000.00","29,721,277.50","42,279,747.50","47,318,637.50",,"74,125,374.95","74,125,374.95","74,000,000.00",,,,,,,,"31,026,692.67","1,311,000.00","77,580,133.33","79,325,766.66","116,894,099.99","660,000.00","1,443,266.67","2,131,301.00","41,657,320.71","117,014.89","297,730.39","533,097.24","90,642,563.93","7,423,160.96","163,355,098.86","162,754,575.58"
处置固定资产、无形资产和其他长期资产收回的现金净额,"26,584,013.01","1,400.00","45,607.89",,,,,,,"27,120.00","34,620.00","38,700.00","100,800.00","100,800.00","101,020.00",,"44,070.00","45,170.00","46,590.00",,50.00,250.00,"100,711.31",,"95,100.00","115,100.00","113,570.34",,,"2,500.00","3,300.00","1,110.00","1,110.00","1,110.00"
筹资活动产生的现金流量净额,"-59,777,313.80","5,829,839.85","-16,247,222.05","-531,000.00","637,628,264.10","625,114,933.73","620,115,037.24",,"-74,125,374.95","-74,125,374.95","-73,632,933.48","162,444.84","404,989.68","570,101.15","659,195.54","24,135.32","154,465.55","999,688.87","-28,466,202.76","-829,851.34","-76,744,675.19","-78,052,815.22","-75,459,827.94","-577,256.56","-1,282,236.45","-1,893,226.90","-32,990,218.10","4,230,330.42","8,693,307.43","15,004,925.16","196,238,106.10","-976,459.52","-51,901,954.55","-62,614,064.25"
处置子公司及其他营业单位收到的现金净额,"8,006,611.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,"4,500,000.00",,,,,,,,,,,,,,,,,,"23,100,000.00",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"64,482,308.75","1,400.00","45,607.89",,,,,,"200,000,000.00","204,527,120.00","205,115,870.00","41,358,700.00","315,918,915.00","367,008,915.00","367,319,135.00","21,834,908.76","428,201,929.81","610,250,004.14","469,591,424.14","8,599,418.67","9,541,425.36","10,001,227.89","9,954,369.75","708,967.74","95,100.00","115,100.00","113,570.34","23,100,000.00","23,100,000.00","23,102,500.00","34,103,300.00","1,110.00","1,110.00","1,110.00"
五、现金及现金等价物净增加额,"20,435,386.31","26,729,567.46","4,268,342.97","5,862,374.18","650,868,889.89","642,130,194.67","637,784,248.11","31,003,889.25","168,222,218.16","19,670,205.72","-4,575,506.40","21,886,125.26","180,309,829.95","178,249,827.10","108,330,566.81","-3,413,179.06","377,924,807.84","432,123,414.33","134,677,363.19","-17,154,887.81","-88,490,580.55","-76,371,681.55","-46,976,862.69","-57,890,835.75","-46,845,494.13","-36,871,278.28","-73,570,553.07","-9,992,233.62","6,387,462.46","16,640,070.45","-92,552,925.24","-51,154,859.17","-34,197,030.67","-37,022,121.49"
购建固定资产、无形资产和其他长期资产支付的现金,"17,182,222.34","13,040,410.45","20,547,114.79","680,539.71","1,111,747.94","2,191,464.09","3,571,452.47","2,744,533.70","3,951,007.45","10,375,233.23","37,899,202.10","30,954,300.14","58,148,563.54","84,965,158.90","119,874,484.44","44,006,575.57","75,698,780.40","96,465,060.04","108,440,111.49","36,028,402.14","51,737,929.77","65,336,424.56","73,751,574.86","47,641,944.94","56,076,940.55","58,205,639.92","75,889,725.47","7,777,387.66","26,565,390.69","30,992,090.44","44,910,566.16","35,883,148.48","40,589,270.76","53,516,481.32"
期初现金及现金等价物余额,"5,877,841.29","26,313,227.60","53,042,795.06","57,311,138.03","57,311,138.03","57,311,138.03","57,311,138.03","695,095,386.14","95,095,386.14","95,095,386.14","95,095,386.14","90,519,879.74","90,519,879.74","90,519,879.74","90,519,879.74","198,850,446.55","198,850,446.55","198,850,446.55","198,850,446.55","333,527,809.74","333,527,809.74","333,527,809.74","333,527,809.74","286,550,947.05","286,550,947.05","286,550,947.05","286,550,947.05","212,980,393.98","212,980,393.98","212,980,393.98","212,980,393.98","120,427,468.74","120,427,468.74","120,427,468.74"
投资支付的现金,,,,,,,,,,"130,000,000.00","152,000,000.00","660,000.00","130,660,000.00","190,000,000.00","240,000,000.00","660,000.00","660,000.00","140,660,000.00","274,099,258.74",,,,,,,,"34,940,000.00","75,000,000.00","80,000,000.00","80,000,000.00","450,000,000.00",,,
期末现金及现金等价物余额,"26,313,227.60","53,042,795.06","57,311,138.03","63,173,512.21","708,180,027.92","699,441,332.70","695,095,386.14","726,099,275.39","263,317,604.30","114,765,591.86","90,519,879.74","112,406,005.00","270,829,709.69","268,769,706.84","198,850,446.55","195,437,267.49","576,775,254.39","630,973,860.88","333,527,809.74","316,372,921.93","245,037,229.19","257,156,128.19","286,550,947.05","228,660,111.30","239,705,452.92","249,679,668.77","212,980,393.98","202,988,160.36","219,367,856.44","229,620,464.43","120,427,468.74","69,272,609.57","86,230,438.07","83,405,347.25"
