科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"394,009,079.12","795,560,363.73","1,285,912,148.82","1,730,518,105.76","385,315,013.17","776,289,182.79","1,178,899,209.35","1,572,772,102.83","324,751,626.24","639,046,769.81","970,275,334.61","1,366,240,510.61","358,274,494.50","713,298,716.41","1,110,150,362.28","1,427,873,607.44","317,621,090.10","688,916,394.19","1,057,395,848.03","1,336,700,160.07","289,865,484.16","589,624,585.65","978,316,442.45","1,345,962,075.71","319,706,509.74","662,952,065.89","971,447,510.82","2,581,632,978.26","458,641,679.33","1,346,950,597.82","1,994,599,305.25","3,365,438,640.03","1,438,934,937.95","2,498,761,589.70","3,799,755,800.47","5,324,268,573.79","1,250,126,722.26","2,342,495,233.52","3,285,904,650.05","5,263,634,174.41","1,149,454,802.82","2,723,205,275.79","4,444,690,205.78","6,598,713,745.82"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,,"10,962,647.73","10,962,647.73",,,"111,065,014.95",,,,,,"117,590,962.67","117,631,462.67","117,600,000.00"
收到的税费返还,"7,393,812.60","14,452,553.39","24,097,470.17","35,105,265.85","3,636,911.23","8,003,084.00","10,194,008.37","16,944,102.12","3,990,804.79","9,270,624.51","13,236,195.96","21,078,967.27","18,140,295.18","35,458,947.41","49,749,523.63","63,132,864.14","17,271,948.34","30,960,505.85","46,626,149.32","57,939,774.81","14,593,658.31","33,992,900.94","45,571,761.83","49,371,045.82","36,305,985.51","41,588,618.09","75,811,725.98",,,,,,,"6,937.60","6,937.60",,,,,,,,,"7,054,614.19"
支付其他与投资活动有关的现金,"13,415,667.73","30,954,203.73","30,954,203.73","212,065,460.90","90,000,000.00","40,911,998.08","40,911,998.08","100,007,289.46","899,785.98","98,297,472.16","124,856,416.16","85,716,047.77",,"46,541,630.90","46,541,630.90","145,000,000.00","6,800,000.00","126,800,000.00","120,800,000.00","45,800,000.00","50,000,000.00","90,000,000.00","120,420,000.00","102,038,000.00","5,000,000.00","30,000,000.00","30,000,000.00",,,"690,000.00",,,,"48,000,000.00","48,000,000.00","15,500,000.00",,,,"2,500,000.00",,"10,000,000.00","10,000,000.00","15,000,000.00"
收到其他与经营活动有关的现金,"1,022,296.63","8,983,424.26","13,819,036.72","7,993,150.88","2,918,759.40","8,714,216.72","9,810,768.66","19,172,808.90","3,798,910.98","9,326,118.06","11,260,976.57","10,270,223.86","2,055,411.80","6,531,463.11","25,941,721.90","18,271,996.35","2,320,243.72","10,919,066.19","18,187,808.58","9,719,521.27","3,035,942.82","8,359,057.29","12,924,754.85","7,998,446.17","1,746,512.13","3,768,456.31","4,692,987.84","8,668,445.17","1,373,056.92","5,213,633.05","4,692,967.34","19,487,436.81","9,556,153.23","26,673,301.31","30,048,263.44","49,981,749.16","53,497,249.26","47,307,837.40","147,475,199.21","23,527,459.09","19,878,458.64","29,485,851.81","47,701,240.44","67,552,501.51"
投资活动现金流出小计,"31,579,186.96","35,583,850.60","42,045,730.12","252,438,995.45","118,452,317.67","135,034,670.78","250,186,771.15","365,652,175.82","15,340,845.70","128,307,661.41","161,669,868.25","211,063,171.85","39,883,535.86","90,722,630.42","100,396,706.07","203,381,420.51","21,669,343.46","149,467,489.17","155,437,302.62","82,209,471.13","50,769,117.55","93,363,788.66","125,390,657.02","113,616,826.27","8,729,676.57","37,710,744.91","41,672,766.85","4,269,309.26","20,794,937.23","111,056,817.69","112,297,058.40","126,333,604.45","30,689,036.25","127,123,453.72","130,992,421.29","275,140,529.42","101,284,283.86","110,999,096.15","112,729,728.30","118,064,931.06","118,699,967.07","132,857,980.97","173,775,573.39","182,004,590.04"
经营活动现金流入小计,"402,425,188.35","818,996,341.38","1,323,828,655.71","1,773,616,522.49","391,870,683.80","793,006,483.51","1,198,903,986.38","1,608,889,013.85","332,541,342.01","657,643,512.38","994,772,507.14","1,397,589,701.74","378,470,201.48","755,289,126.93","1,185,841,607.81","1,509,278,467.93","337,213,282.16","730,795,966.23","1,122,209,805.93","1,404,359,456.15","307,495,085.29","631,976,543.88","1,036,812,959.13","1,403,331,567.70","357,759,007.38","708,309,140.29","1,051,952,224.64","2,590,301,423.43","460,014,736.25","1,352,164,230.87","1,999,292,272.59","3,384,926,076.84","1,448,491,091.18","2,525,441,828.61","3,829,811,001.51","5,374,250,322.95","1,303,623,971.52","2,389,803,070.92","3,433,379,849.26","5,287,161,633.50","1,169,333,261.46","2,752,691,127.60","4,492,391,446.22","6,673,320,861.52"
投资活动产生的现金流量净额,"-30,953,888.76","-32,658,660.54","-37,882,102.64","-117,058,314.80","63,213,207.23","68,506,675.20","17,149,494.05","-58,738,271.44","88,138,328.70","-27,198,757.57","37,224,754.59","-110,066,443.24","-39,883,535.86","-24,135,085.56","-33,696,149.16","-117,117,237.55","-20,893,459.23","-1,930,689.56","-7,774,538.66","65,573,126.49","-19,784,957.72","-42,198,611.28","-12,941,085.80","-3,740,276.70","-3,132,162.34","-719,727.90","3,126,166.40","146,156,508.65","-20,794,937.23","-111,056,817.69","-112,297,058.40","-126,253,604.45","-30,689,036.25","-127,123,453.72","-130,992,421.29","-267,615,669.36","-101,263,557.37","-110,655,912.21","-112,364,106.95","-57,290,972.36","-118,679,822.72","-132,118,026.76","-109,159,031.99","-40,809,631.41"
购买商品、接受劳务支付的现金,"343,514,578.39","619,702,437.65","1,025,739,981.81","1,368,776,009.36","342,652,147.70","617,065,663.79","988,713,016.27","1,307,487,381.97","232,260,757.03","441,616,305.12","729,157,817.52","991,529,454.13","221,196,135.62","530,006,016.39","847,791,747.35","1,108,343,262.05","263,400,732.65","530,002,460.60","804,369,741.27","1,055,819,042.81","209,621,061.92","459,170,754.21","761,646,187.98","1,039,618,027.49","217,364,837.34","485,086,049.78","725,618,754.12","2,696,358,474.74","818,284,894.47","1,515,981,996.86","2,398,049,434.35","3,684,885,138.56","1,326,354,020.27","2,516,036,941.43","3,587,141,904.43","4,368,529,593.18","1,445,198,042.35","2,552,356,348.18","3,711,244,022.55","5,098,836,098.12","1,371,881,890.92","2,780,742,984.86","4,622,702,793.59","6,352,953,675.50"
吸收投资收到的现金,,"18,584,523.85","18,584,523.85","60,024,523.85","25,200,000.00","56,430,000.00","56,462,976.87","56,012,817.09",,,,,,,"23,789,694.80","23,789,694.80",,,,,,,,"56,000,000.70",,,,"1,960,000.00","799,995,300.00","799,995,300.00","799,995,300.00","799,995,300.00","4,000,000.00","7,000,000.00","7,950,000.00","6,499,603.20",,,"3,347,356.67","15,272,970.87",,,,"723,999,979.86"
