科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"136,176,635.19","125,327,717.20","75,775,567.84","101,327,269.57","44,744,308.43","34,891,879.59","53,367,078.38","77,529,210.85","41,433,464.05","46,471,461.92","45,003,699.65","104,486,058.49","55,264,395.03","65,666,373.47","127,608,951.46","205,550,575.46","88,948,521.46","89,074,519.61","56,157,714.44","139,634,580.48","53,301,061.92","76,615,932.77","134,982,315.72","264,547,550.61","88,752,663.58","395,830,885.62","386,094,490.16","673,402,599.37","342,398,666.30","326,297,812.42","377,326,119.41","749,257,750.44","379,881,473.82","405,391,193.65","267,772,041.70","754,851,290.39","381,362,699.22","306,220,196.46","282,298,125.62","927,897,079.72","493,047,153.23","672,208,443.64","576,353,432.99","1,350,510,562.48"
短期借款,"50,000,000.00","80,000,000.00","50,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,"20,000,000.00","40,000,000.00","40,000,000.00","98,000,000.00","98,000,000.00","98,000,000.00","145,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","165,000,000.00","170,000,000.00","150,000,000.00","150,000,000.00","170,000,000.00","170,000,000.00","140,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","300,000,000.00","360,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","700,000,000.00","550,000,000.00","600,000,000.00","600,000,000.00","700,000,000.00","800,000,000.00","700,000,000.00","700,000,000.00","1,340,000,000.00","1,420,000,000.00","1,390,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,654,129.99","1,935,054.47","78,000.00","224,000.00","156,000.00","3,444,202.85","412,574.68","4,952,802.35","11,917,663.95","20,246,994.90","3,825,470.00","8,647,825.51","463,415.40","3,672,649.53","1,602,463.73","8,575,839.17","7,391,079.03","4,202,460.71","6,956,489.89","54,745,317.16","19,331,303.32","38,093,527.07","15,520,326.05","35,782,963.83","21,520,588.43","14,852,748.35","15,216,193.89","35,313,609.19","15,523,482.68","5,781,840.28","52,889,441.10","147,558,451.25","150,082,500.27","79,215,587.07","122,544,284.51","162,605,681.61","114,043,231.36","43,214,555.46","64,517,610.07","111,841,847.49","104,386,148.90","197,250,185.91","137,548,565.26","229,410,942.05"
应付票据,"1,588,571.00","1,890,469.60","12,989,673.40","14,352,625.00","3,434,290.90","832,196.00","2,712,000.00","15,291,429.40","5,975,000.00","4,022,454.00","15,606,748.53","26,540,108.03","19,303,952.37","16,734,937.34","42,099,345.10","50,149,319.98","46,285,185.68","58,629,740.36","39,066,018.22","60,564,791.88","38,527,700.57","43,920,859.92","96,248,547.90","100,484,266.29","93,097,004.12","49,062,113.64","43,662,250.04","125,875,395.46","94,282,458.86","173,971,487.68","110,217,667.11","217,252,344.14","180,422,337.52","100,412,783.88","152,331,807.88","353,001,003.40","266,614,214.95","207,097,900.46","218,995,613.23","308,196,662.43","297,484,536.47","398,171,015.99","280,810,233.80","645,149,205.56"
应收账款,"109,559,201.82","162,665,023.58","162,242,093.86","114,480,171.03","113,551,404.74","122,136,251.86","98,972,505.52","85,043,872.65","124,099,418.13","126,988,786.68","138,693,839.37","187,310,295.74","231,726,404.65","212,861,480.90","204,214,063.86","324,974,143.01","329,804,873.85","367,963,732.10","401,937,949.33","528,158,283.79","452,655,432.30","403,076,111.25","422,313,121.01","429,286,937.79","421,369,087.79","474,740,213.44","545,442,248.68","443,922,995.58","441,561,193.46","485,102,284.80","664,438,607.29","546,168,774.83","574,555,845.89","783,944,575.72","888,662,802.56","787,295,266.54","827,731,051.20","1,066,278,934.12","1,317,806,722.69","645,660,886.62","701,575,232.26","1,073,181,529.81","1,741,778,558.82","1,426,736,931.68"
应付账款,"71,181,241.04","79,832,434.69","70,579,094.34","49,434,845.72","42,305,486.33","58,381,836.99","66,655,038.34","99,885,273.22","114,168,845.47","120,904,534.09","120,088,431.53","170,785,710.81","185,938,879.43","184,237,375.05","161,759,943.38","215,217,916.11","229,268,383.86","216,949,188.52","268,729,195.35","418,302,922.65","374,815,061.52","394,494,743.54","443,371,196.26","424,226,800.14","327,048,337.97","400,880,672.37","487,266,294.33","554,272,273.89","464,105,848.74","503,770,040.44","598,400,997.68","763,606,884.28","674,818,202.56","719,908,365.69","816,709,241.33","887,785,096.71","765,968,717.06","986,770,094.29","1,212,376,735.81","1,025,771,196.65","929,112,390.54","1,409,562,278.02","1,892,990,890.87","1,560,691,171.19"
预付款项,"17,775,640.22","7,792,398.16","11,043,389.24","10,509,752.58","9,212,619.48","14,475,219.08","14,472,228.30","11,044,356.68","28,553,665.14","26,281,529.06","39,405,359.53","19,440,213.50","30,189,709.28","31,601,360.90","62,131,074.60","22,250,227.04","78,454,096.50","64,002,272.12","77,435,081.94","10,267,640.49","46,677,076.69","25,606,344.61","71,396,451.28","15,240,879.99","27,855,296.36","18,166,723.55","63,721,017.97","16,886,691.99","32,340,746.11","38,504,973.53","44,196,387.90","15,635,406.54","60,896,124.65","23,728,725.36","37,913,120.35","27,308,514.04","64,741,662.92","35,439,998.63","83,678,585.12","14,683,285.20","32,211,489.54","133,672,897.95","206,049,682.96","52,799,066.64"
预收款项,"17,711,286.02","21,305,582.97","20,213,727.36","36,951,181.83","42,092,627.92","24,845,264.55","18,156,707.64","24,731,342.40","45,159,788.40","25,587,505.60","53,506,063.83","42,932,899.66","41,168,936.47","42,748,495.92","100,282,085.07","132,087,867.05","136,009,302.49","147,860,683.91","141,760,624.80","45,796,331.11","43,302,521.61","48,866,610.28","76,220,754.83","22,298,403.93","30,312,677.56","20,946,332.92","40,080,988.81","21,924,425.95","30,355,465.41","45,289,061.44","66,517,605.40","52,681,293.76","52,093,387.24","59,769,434.47","70,266,575.37","120,058,791.16","102,048,277.64","88,463,514.47","242,325,754.85","265,805,762.55","217,550,974.80","274,011,787.04","362,758,231.28","158,790,950.42"
其他应收款,"4,364,276.85","2,690,595.30","3,507,563.02","4,348,234.29","4,402,978.33","5,722,424.76","7,517,732.09","7,253,849.75","8,395,122.54","9,353,353.84","10,296,654.87","12,136,583.54","13,924,270.69","13,116,671.03","13,600,611.94","15,089,894.20","18,374,876.77","20,822,136.19","22,983,035.78","20,369,357.50","26,181,281.43","28,164,697.89","32,340,620.33","30,589,178.98","36,427,890.89","34,619,991.71","35,196,658.26","28,568,188.69","37,677,923.17","34,750,078.00","45,757,635.72","37,387,714.21","38,161,064.30","44,762,389.79","49,680,839.39","66,064,535.10","79,164,202.55","72,730,244.93","71,395,397.73","55,173,797.28","66,529,540.04","103,442,915.01","123,695,904.28","112,419,409.49"
应付职工薪酬,"2,234,824.76","4,957,958.51","5,886,326.76","9,445,083.47","4,972,393.66","7,957,954.90","10,048,046.28","10,160,450.77","4,380,971.61","6,015,611.12","9,183,790.06","10,430,171.79","8,296,555.28","13,809,704.90","13,628,675.86","20,591,189.83","10,084,926.13","8,312,357.48","13,291,402.16","23,152,422.40","4,326,721.86","8,224,999.88","8,920,079.79","25,082,761.10","6,834,588.81","9,380,335.58","16,433,816.33","25,727,556.54","29,559,739.30","19,545,774.41","29,646,873.53","25,194,667.38","18,910,583.99","19,238,398.01","31,829,247.12","27,362,929.90","5,695,936.74","6,707,872.27","13,427,476.18","27,373,412.34","4,787,785.30","18,846,011.16","29,945,732.10","50,616,433.69"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-604,914.85","1,419,575.50","-2,136,171.80","-1,123,309.17","-5,400,130.90","-2,359,927.20","-691,363.47","10,385,558.86","1,343,148.48","1,753,040.79","-3,930,832.32","11,656,523.35","9,504,765.18","2,458,875.47","148,646.52","15,851,190.76","7,301,811.49","6,445,374.71","-457,372.10","24,306,630.73","8,265,914.32","-6,611,245.74","-9,940,477.92","9,270,087.60","-1,035,425.64","356,519.12","9,513,582.12","15,526,330.09","-6,186.55","-7,956,823.66","11,923,082.45","54,387,993.65","12,488,863.34","4,786,265.58","13,087,548.00","30,723,012.31","23,829,178.75","13,270,421.33","12,544,730.01","34,090,338.29","13,649,372.41","16,138,622.21","12,344,284.68","71,433,687.34"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,"4,050.00",,,,,,,,,,,,,,,"570,000.00","660,000.00","15,000.00","171,000.00","691,000.00","773,000.00","906,250.00","767,125.00","742,250.00","742,250.00","760,189.33","885,733.84","3,520,978.21","2,747,207.21","2,741,261.80","1,521,991.76","1,831,690.83"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"5,157,454.32","5,157,454.32","5,157,454.32","5,157,454.32",,,,,,,,"9,408,000.00",,,,,,,"489,516.79",,,,"2,715,817.80",,,,,,,,"1,978,878.63",,
存货,"94,464,720.47","98,584,587.34","110,886,206.23","117,601,583.23","143,601,425.02","137,087,832.75","147,187,677.24","149,537,501.47","153,644,329.19","148,214,544.35","183,494,437.41","224,317,832.42","234,266,122.51","246,770,957.84","278,656,364.70","209,600,813.74","257,891,715.07","261,343,918.29","281,304,415.96","209,012,531.91","248,899,628.76","303,117,745.80","360,977,770.01","220,899,655.98","249,122,081.86","307,887,985.00","313,348,429.84","282,697,267.71","347,919,327.59","439,058,136.23","401,460,918.11","328,144,418.05","401,932,733.24","412,262,426.18","438,720,863.70","439,956,641.91","491,647,027.47","573,758,644.27","727,600,536.70","651,123,901.39","803,699,662.17","1,379,352,400.03","1,375,424,892.63","961,398,037.81"
其他应付款,"5,918,324.44","6,648,462.78","7,508,938.32","10,805,189.38","7,787,175.63","7,745,930.58","3,110,637.30","1,032,646.96","1,572,298.45","5,171,998.55","4,171,508.37","3,749,770.05","8,728,978.41","8,317,949.13","15,553,524.99","11,423,562.61","11,128,264.45","12,000,818.98","13,469,592.01","7,221,308.94","10,650,815.16","13,333,214.55","21,666,315.69","12,167,975.66","17,834,032.19","16,898,305.52","17,126,716.85","7,294,418.15","7,419,470.70","9,311,440.51","15,370,994.90","9,243,658.34","11,618,580.50","12,085,994.53","17,310,375.40","28,630,644.10","32,690,861.79","29,460,337.37","32,887,748.77","28,069,010.92","38,614,317.92","81,870,308.99","93,995,255.19","140,399,662.62"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,092,262.49","79,092,262.49","79,092,262.49","79,092,262.49","19,450,957.76","19,450,957.76","19,450,957.76","19,450,957.76","137,334,165.75","137,334,165.75","137,334,165.75","150,081,511.75","114,478,898.00"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,009,655.98","3,009,655.98","3,009,655.98","3,009,655.98","5,179,603.41","5,179,603.41","5,179,603.41","5,179,603.41","13,322,143.66","13,322,143.66","13,322,143.66","13,322,143.66","5,870,069.72"
其他流动资产,,,,,,,,,,,"118,689.91",,,,,,,,,,,,,,,,,"70,000,000.00","70,000,000.00","70,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,"13,734,083.81","13,734,083.81","5,558,536.17","31,351,062.93","14,671,636.87","39,704,238.81","81,705,287.24","61,272,743.26","6,259,493.37"
其他流动负债,,,"800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000.00"
流动资产合计,"363,994,604.54","398,995,376.05","363,532,820.19","348,491,010.70","315,668,736.00","317,757,810.89","321,929,796.21","335,361,593.75","368,043,663.00","377,556,670.75","420,838,150.74","556,338,809.20","565,834,317.56","573,689,493.67","687,813,530.29","786,041,492.62","780,865,162.68","807,409,039.02","846,774,687.34","962,187,711.33","847,045,784.42","874,674,359.39","1,037,530,604.40","996,347,167.18","845,047,608.91","1,246,098,547.67","1,359,019,038.80","1,550,791,352.53","1,287,421,339.31","1,399,495,125.26","1,616,069,109.53","1,933,244,777.81","1,714,602,004.66","1,858,397,160.26","1,884,386,214.70","2,271,266,971.16","1,991,874,916.29","2,122,652,067.80","2,598,098,998.62","2,558,386,600.32","2,378,487,630.70","3,839,951,217.63","4,434,008,684.24","4,303,287,002.26"
