科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"480,495,870.67","996,604,675.85","1,486,172,920.17","2,044,671,479.50","778,912,037.61","1,807,938,046.52","2,463,073,097.85","2,756,112,625.97","407,530,978.78","742,061,379.13","1,071,389,392.02","1,517,017,276.84","466,740,424.79","899,143,711.02","1,280,057,139.44","1,762,434,649.88","495,147,133.91","968,001,419.50","1,377,863,032.26","1,765,575,481.94","400,145,247.10","821,244,564.12","1,270,245,555.80","1,651,842,998.52","383,378,485.88","819,620,341.38","1,186,711,149.34","1,606,864,254.45","351,500,085.10","702,341,725.93","1,035,975,007.47","1,343,931,813.71","270,867,960.22","529,735,451.40","779,893,354.87","1,010,102,392.17","241,287,105.35","462,908,055.83","677,655,136.85","1,005,491,316.01","319,664,347.68","726,347,257.98","987,835,096.66"
二、营业利润,"19,695,307.68","43,390,728.64","68,742,139.09","112,261,734.85","44,361,322.96","148,675,108.33","213,706,034.15","214,855,400.36","40,526,793.92","81,404,974.50","109,827,140.08","159,527,176.49","36,761,089.00","72,732,018.92","104,900,955.23","136,247,838.82","46,470,732.21","89,918,630.54","121,793,464.30","116,703,693.96","9,404,478.39","32,948,934.12","44,354,166.47","22,181,575.55","12,886,296.06","23,730,239.91","28,851,555.57","19,214,988.61","17,639,122.56","48,147,178.82","89,101,039.03","82,091,120.79","38,263,014.43","88,467,891.78","132,572,445.79","127,270,873.38","71,902,604.49","145,873,986.34","259,974,554.96","234,419,613.11","95,906,832.18","193,715,592.63","233,246,102.89"
减:营业成本,"428,827,818.35","885,831,066.53","1,313,281,559.24","1,787,641,825.25","658,840,340.81","1,500,252,136.30","2,048,903,409.03","2,311,893,461.94","356,189,627.17","631,160,733.27","904,651,981.20","1,286,784,594.54","390,958,419.01","751,492,384.87","1,075,581,560.34","1,500,245,095.76","412,316,327.86","789,850,781.70","1,121,120,088.36","1,453,512,207.58","342,787,505.69","708,096,121.77","1,104,278,359.19","1,438,117,157.34","329,461,361.43","717,996,654.01","1,050,972,162.15","1,428,134,243.11","306,238,891.54","607,324,563.81","899,985,954.58","1,162,764,345.05","233,484,336.45","450,784,357.40","666,785,970.04","868,065,161.00","206,280,267.34","390,194,770.23","576,761,974.65","881,194,316.34","278,503,484.83","589,601,930.66","778,589,678.39"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"788,136.15","1,949,530.83","3,865,319.53","5,601,681.68","1,980,919.49","4,519,472.59","7,078,316.40","9,007,033.71","1,667,463.22","2,917,999.04","3,540,540.61","5,013,707.93","1,117,410.42","2,177,845.82","3,729,300.00","5,510,208.07","1,489,347.74","3,909,506.96","5,132,458.69","6,211,345.78","611,439.96","1,312,086.91","3,062,642.15","4,389,215.89","1,603,802.49","2,707,945.83","3,999,205.54","4,995,360.63","372,492.80","1,505,531.81","3,295,857.86","4,536,353.25","578,015.17","1,746,956.98","2,827,245.12","4,042,401.61","1,407,322.90","2,265,709.67","3,340,083.86","10,314,724.06","2,937,649.07","6,828,568.77","8,858,812.23"
营业外收入,"1,556,736.89","3,290,137.72","3,848,705.42","8,016,060.26","2,017,680.06","5,220,582.79","7,815,187.49","11,355,353.79","2,615,312.83","4,800,925.85","7,546,390.36","10,225,858.88","3,583,272.20","5,698,181.59","7,005,578.76","12,481,695.31","2,409,421.91","3,800,977.05","8,415,023.64","14,125,531.69","5,796,823.75","8,299,278.41","11,361,236.55","14,189,818.56","2,855,536.10","5,332,650.11","10,189,288.23","14,767,731.64","3,395,809.34","6,637,980.61","13,111,495.29","15,951,351.44","2,066,757.35","4,200,356.53","9,221,576.59","16,177,125.86","2,892,626.04","6,151,100.28","9,209,934.82","13,084,596.83","3,259,252.24","2,460,020.59","4,009,578.25"
销售费用,"8,052,327.62","22,257,813.98","39,040,687.20","51,115,275.19","22,684,083.95","64,065,841.25","85,396,515.65","95,658,263.61","13,955,614.31","24,758,390.11","36,589,923.15","57,051,843.97","17,586,272.96","34,787,352.79","54,125,716.01","73,106,962.65","17,863,230.30","33,156,159.06","48,695,792.30","64,608,901.25","16,549,656.43","28,839,514.24","49,726,643.62","70,146,007.65","13,244,895.62","28,047,770.93","40,587,817.67","63,468,267.63","12,245,781.90","27,489,076.83","39,949,074.65","54,621,691.97","8,482,832.10","19,943,053.81","30,184,545.51","41,308,644.39","10,280,626.56","20,393,810.10","29,224,460.51","44,976,936.79","14,110,453.86","38,129,262.15","60,005,122.81"
减:营业外支出,"697,534.61","507,489.04","1,167,354.05","4,570,339.66","1,686,014.85","2,710,732.90","4,822,083.14","9,059,220.08","835,073.24","1,361,177.66","1,795,042.91","5,952,531.59","577,586.32","2,805,216.75","3,525,066.01","4,932,120.61","994,195.39","2,018,817.01","2,588,732.42","10,914,342.38","763,704.50","2,117,632.50","2,652,282.40","5,612,644.86","1,286,288.40","2,972,548.36","4,173,667.54","5,605,736.36","410,156.99","1,984,018.27","3,527,089.79","9,487,271.51","3,233,866.13","2,599,921.70","4,240,203.03","8,778,517.99","897,358.51","2,955,715.71","3,692,296.87","12,168,444.96","903,599.33","2,135,662.05","7,823,250.77"
管理费用,"11,932,577.96","27,473,965.26","41,675,454.32","69,151,086.53","28,821,076.01","56,521,370.23","74,630,629.17","111,122,628.23","17,748,919.28","37,134,621.99","56,495,951.65","82,919,298.49","17,775,332.54","40,374,967.94","65,847,392.94","92,151,357.83","23,437,781.78","50,950,968.45","84,058,755.32","137,068,706.48","24,008,602.17","53,018,715.01","76,795,614.24","113,163,491.28","23,962,849.49","46,456,498.57","76,238,917.27","105,455,768.84","22,872,960.94","52,706,319.71","76,706,496.22","106,306,379.19","34,302,086.83","59,971,399.35","89,834,690.75","131,050,660.87","30,906,978.30","65,773,467.24","110,430,062.77","156,651,715.29","35,184,758.47","84,933,572.64","137,302,800.37"
其中:非流动资产处置净损失,441.60,"107,887.56","107,887.56","2,258,300.71","481,183.62","792,529.55","1,999,355.84","5,839,772.71",827.28,"2,567.18","107,793.78","1,025,647.18","11,403.68","1,457,101.44","1,527,642.38","2,992,132.01","441,214.25","784,098.32","840,875.39",,"1,227.88","3,022.19","5,385.49","1,148,457.30","4,496.23","168,537.96","907,532.26","1,944,768.39","10,217.18","130,453.14","1,214,192.06","6,820,725.72","273,518.66","37,166.93","1,117,630.65","4,304,611.43","388,134.47","2,221,119.13","2,741,005.12","7,300,744.08","235,293.95","1,078,442.89","6,096,484.70"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"6,498,352.72","15,313,230.24","22,664,882.26","35,121,589.05","15,836,656.47","30,467,170.45","40,522,352.90","42,612,004.80","3,273,030.02","4,426,552.65","7,188,312.12","8,734,683.30","2,758,765.34","5,277,517.67","6,330,801.74","11,022,286.05","3,932,071.67","9,296,446.96","15,321,708.12","16,891,429.22","5,201,310.16","8,667,118.40","11,694,858.92","15,897,700.53","5,133,619.28","10,664,562.00","17,096,056.84","25,384,772.41","6,653,658.51","14,082,864.22","21,511,829.23","28,623,965.75","6,206,301.87","11,617,061.72","16,213,766.62","21,700,737.01","6,941,425.81","11,361,239.15","14,298,592.03","13,028,885.89","4,687,472.10","17,582,175.40","33,541,307.66"
三、利润总额,"20,554,509.96","46,173,377.32","71,423,490.46","115,707,455.45","44,692,988.17","151,184,958.22","216,699,138.50","217,151,534.07","42,307,033.51","84,844,722.69","115,578,487.53","163,800,503.78","39,766,774.88","75,624,983.76","108,381,467.98","143,797,413.52","47,885,958.73","91,700,790.58","127,619,755.52","119,914,883.27","14,437,597.64","39,130,580.03","53,063,120.62","30,758,749.25","14,455,543.76","26,090,341.66","34,867,176.26","28,376,983.89","20,624,774.91","52,801,141.16","98,685,444.53","88,555,200.72","37,095,905.65","90,068,326.61","137,553,819.35","134,669,481.25","73,897,872.02","149,069,370.91","265,492,192.91","235,335,764.98","98,262,485.09","194,039,951.17","229,432,430.37"
资产减值损失,"7,014,038.31","4,493,256.27","7,261,516.98","12,846,731.63","11,096,294.20","12,275,733.03","14,210,970.42","37,209,804.46","2,794,404.50","-238,605.15","2,387,072.54","15,915,361.83","4,476,158.08","5,595,970.73","6,475,114.15","18,984,263.32","7,261,395.60","5,433,375.12","5,732,511.25","25,768,880.49","2,511,663.77","4,380,253.58","7,356,277.49","27,709,445.01","5,658,989.12","8,040,732.30","12,769,911.05","21,728,645.36","3,643,153.64","6,631,354.07","10,482,774.41","36,384,871.44","5,366,720.56","8,622,854.45","14,562,479.22","44,119,342.01","4,667,934.72","8,172,112.31","9,191,249.93","51,779,881.67","6,774,760.45","-5,507,915.44","6,737,560.28"
减:所得税,"6,940,763.04","17,206,781.38","25,466,436.44","22,922,494.10","8,613,464.99","32,563,381.62","43,909,773.07","27,985,537.02","6,693,769.43","13,126,982.32","17,761,861.45","16,689,323.38","5,797,571.93","9,027,966.40","10,502,663.92","9,137,109.68","4,702,867.69","15,039,771.81","23,879,999.91","18,076,518.92","3,229,585.66","5,320,507.49","5,800,856.17","1,208,591.95","2,062,355.39","2,232,740.26","664,704.61","1,613,579.73","1,591,960.99","3,748,588.08","3,870,264.09","11,675,059.66","455,319.41","1,229,443.42","633,756.22","118,430.16","555,011.45","1,263,742.64","1,697,014.87","2,069,874.77","368,308.80","5,474,857.36","10,254,471.71"
