科目,2007年1-3月,2007年1-6月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"14,408,889.02","33,625,114.22","75,427,027.71","19,788,596.00","38,092,414.60","60,562,129.71","90,903,376.53","20,404,072.15","37,028,868.58","67,028,644.74","116,467,153.42","26,585,522.04","85,458,683.33","134,692,858.85","202,283,900.97","80,792,735.80","161,855,881.35","256,864,082.70","367,361,519.83","145,740,726.22","289,488,176.00","485,170,531.73","692,683,447.08","284,205,347.29","493,584,719.34","725,399,726.14","1,001,374,930.22","379,855,480.90","669,558,086.95","989,417,924.75","1,425,780,453.69","491,884,231.53","854,028,808.39","1,351,762,815.62","2,025,547,482.12","659,323,119.86","1,173,195,166.63","1,879,298,272.47","2,688,479,669.14","950,314,775.75","1,710,198,291.46","2,564,958,832.57"
取得借款收到的现金,"80,000,000.00","170,938,610.00","311,866,460.00","59,751,021.44","125,000,000.00","155,000,000.00","271,000,000.00","105,000,000.00","285,471,497.27","500,135,960.93","683,082,868.78","256,233,620.23","541,305,761.24","821,880,018.30","878,301,378.83","542,990,348.12","1,028,284,751.94","1,759,221,935.97","2,447,317,030.08","1,040,674,306.03","1,654,752,352.59","3,470,908,337.34","4,734,676,564.37","1,074,990,676.36","2,718,077,118.28","4,810,078,745.08","6,370,134,852.57","1,448,762,500.88","4,416,318,215.32","6,573,844,555.17","8,570,932,100.92","790,867,864.00","888,448,573.07","2,071,149,891.15","2,999,908,047.86","223,758,997.61","2,910,663,738.60","4,337,758,669.11","5,944,167,999.86","1,709,874,938.60","4,241,177,603.71","4,880,283,848.33"
支付的各项税费,"903,984.95","21,162,186.46","36,767,077.90","10,612,300.72","21,218,916.11","35,288,742.20","49,015,155.59","13,456,872.37","27,513,564.12","33,856,406.69","39,074,307.64","12,708,284.67","22,886,550.87","39,333,889.88","65,534,734.36","38,887,849.88","69,963,968.95","126,647,858.04","183,544,542.87","50,952,421.26","100,227,686.75","134,669,471.66","196,642,454.65","116,330,583.19","186,377,112.13","268,816,931.85","355,428,221.07","175,852,884.98","303,256,905.82","380,492,045.59","525,621,048.28","285,438,361.69","369,129,648.66","429,887,967.01","462,836,163.65","163,096,003.84","242,031,632.33","397,755,025.57","511,986,060.09","220,757,273.85","361,837,530.47","465,022,013.21"
收到其他与筹资活动有关的现金,,,,,"719,637.07","1,735,890.08","108,641,365.60","1,186,194.03","2,469,054.70","20,583,373.20","40,758,033.62",,"81,205,571.93","83,140,575.92","135,909,120.30","679,013.44","27,472,636.40","29,158,894.05","489,626,315.82","68,426,284.75","95,675,260.83","106,019,670.42","157,735,027.14","48,608,920.37","112,328,216.61","195,828,020.89","336,342,364.79","173,044,148.88","461,399,254.83","706,927,567.36","994,972,174.20","239,346,495.11","437,206,207.56","658,371,664.06","1,716,677,894.54","102,181,341.04","234,308,000.89","414,502,418.35","1,515,267,350.01","130,052,264.77","1,395,905,585.09","1,810,385,746.90"
支付其他与经营活动有关的现金,"6,604,885.85","16,528,612.01","33,509,571.96","11,244,374.09","23,152,342.85","44,421,341.12","47,861,606.74","13,314,406.98","20,987,196.73","38,548,296.56","56,318,895.81","11,325,918.94","42,554,397.57","79,112,342.03","105,798,039.23","35,698,458.56","65,626,143.17","99,492,394.08","196,295,965.64","44,534,928.42","140,280,067.37","202,272,653.36","329,374,820.58","70,085,433.24","152,907,333.85","267,176,566.29","427,759,486.69","86,668,086.47","204,952,696.50","326,969,644.97","548,018,509.07","127,180,271.31","248,114,878.88","379,356,549.26","806,206,859.51","144,475,399.49","314,352,732.40","527,642,650.99","1,035,571,805.01","255,673,030.97","640,842,131.78","964,916,025.82"
筹资活动现金流入小计,"80,000,000.00","170,938,610.00","311,866,460.00","59,751,021.44","666,919,637.07","697,935,890.08","949,550,615.60","106,186,194.03","287,940,551.97","520,719,334.13","725,514,445.13","256,233,620.23","625,857,235.80","1,592,100,404.60","1,701,167,084.34","543,669,361.56","1,055,757,388.34","1,788,380,830.02","2,936,943,345.90","3,429,879,449.53","4,076,006,472.17","5,902,506,866.51","7,227,590,450.26","1,123,599,596.73","2,830,405,334.89","5,010,825,165.97","6,721,058,541.42","1,621,806,649.76","4,877,717,470.15","7,281,812,122.53","12,033,230,143.47","1,030,214,359.11","1,325,654,780.63","2,729,521,555.21","4,716,904,282.40","325,940,338.65","3,146,471,739.49","4,753,761,087.46","7,460,935,349.87","1,849,342,950.64","5,646,498,936.07","6,700,085,342.50"
经营活动现金流出小计,"72,384,326.97","172,675,071.46","573,983,897.18","181,061,754.82","408,901,700.22","723,487,501.09","998,227,649.24","163,074,080.99","319,329,949.24","609,662,621.84","994,237,674.68","391,367,111.69","887,711,572.62","1,644,546,333.69","2,308,761,853.59","677,392,745.55","1,405,715,819.79","2,210,130,566.75","3,514,369,916.59","1,132,218,207.17","2,369,919,983.10","3,936,477,504.68","6,284,425,553.86","2,022,066,709.31","3,803,936,042.79","5,807,691,554.18","8,232,577,826.97","3,046,970,466.44","5,879,471,917.73","8,533,412,603.90","11,936,819,980.04","3,699,745,188.43","6,240,162,248.74","9,539,988,110.48","13,090,344,736.85","3,534,563,932.64","6,646,993,880.10","11,017,185,177.57","16,323,130,973.38","5,161,415,431.50","10,209,527,798.40","17,121,746,696.98"
偿还债务支付的现金,"60,273,560.00","138,763,700.00","228,463,700.00","70,000,000.00","90,000,000.00","150,000,000.00","204,700,000.00","126,504,731.96","214,589,759.26","284,924,462.34","464,910,903.83","136,839,940.88","241,193,552.41","552,916,370.99","701,710,241.39","221,144,836.68","509,614,603.82","655,138,301.85","1,078,889,287.65","1,040,395,812.84","2,027,181,160.33","3,520,276,423.91","4,671,578,523.75","960,013,440.30","2,049,385,663.74","4,160,139,557.89","5,412,294,922.79","1,348,015,097.08","3,868,795,162.20","5,711,501,909.15","7,585,918,656.47","1,219,039,107.80","1,709,466,345.37","2,312,536,471.77","3,277,192,536.70","984,118,405.31","2,745,192,787.61","3,117,310,779.05","5,434,742,464.78","792,301,561.13","3,206,475,991.03","4,197,508,594.89"
经营活动产生的现金流量净额,"15,441,476.66","26,287,830.84","33,865,136.25","23,207,396.73","44,618,868.86","58,583,226.98","53,585,429.93","17,772,211.39","30,229,734.93","29,209,200.62","67,926,930.45","15,544,332.15","40,781,184.15","131,109,549.34","321,385,206.74","26,530,350.29","135,220,709.22","266,449,112.52","557,393,877.38","53,236,210.58","150,997,750.24","265,217,668.97","557,811,069.11","182,383,582.00","368,690,200.34","198,917,980.98","846,408,907.85","437,944,440.64","687,103,601.10","486,880,080.29","1,164,874,983.68","358,421,585.70","861,736,417.11","805,369,982.82","2,409,073,442.96","49,948,938.66","442,475,140.07","404,322,169.38","2,269,218,472.87","357,015,079.81","1,512,063,618.00","1,353,317,864.04"
分配股利、利润或偿还利息支付的现金,"2,711,699.13","3,518,669.81","13,545,429.22","3,823,020.16","10,368,982.20","15,769,143.06","24,326,710.66","5,317,167.14","44,050,420.82","49,801,851.71","74,533,409.93","30,450,045.13","47,973,483.50","55,911,001.29","69,646,249.66","9,157,005.96","112,581,711.05","141,884,978.33","174,631,779.96","30,390,143.49","68,919,934.35","269,397,302.98","296,594,029.77","23,352,166.66","182,980,553.52","214,100,093.60","277,891,703.80","36,133,532.88","228,133,029.23","280,826,829.59","378,226,640.91","45,902,228.72","230,376,432.64","262,273,513.28","367,197,144.73","33,960,157.25","242,839,919.34","278,691,568.66","345,600,758.23","35,888,852.78","306,430,868.55","338,216,717.09"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"258,706.00",,,,"3,835,522.64","5,305,522.64","141,805,007.56","45,913,909.17","47,164,397.34","51,202,089.25","131,076,285.14","40,508,359.62","62,966,843.43","66,662,957.45","160,631,222.32","77,896,004.86","79,588,194.36","83,694,907.76","415,347,810.38",,"36,130,487.50","44,692,983.58","104,761,879.84","116,133,979.11","141,444,364.02","269,331,106.16","553,324,947.87","452,541,888.35","602,675,444.24","688,218,851.07","1,282,159,629.30","372,400,249.48","836,397,330.00","963,356,739.05","1,452,406,308.53","49,273,645.60","761,342,740.85","1,190,277,513.67","1,207,457,648.52","1,042,626,804.43","1,800,417,832.48","2,130,405,393.75"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,324,000.00"
筹资活动现金流出小计,"63,243,965.13","142,282,369.81","242,009,129.22","73,823,020.16","104,204,504.84","171,074,665.70","370,831,718.22","177,735,808.27","305,804,577.42","385,928,403.30","670,520,598.90","207,798,345.63","352,133,879.34","675,490,329.73","931,987,713.37","308,197,847.50","701,784,509.23","880,718,187.94","1,668,868,877.99","1,070,785,956.33","2,132,231,582.18","3,834,366,710.47","5,072,934,433.36","1,099,499,586.07","2,373,810,581.28","4,643,570,757.65","6,243,511,574.46","1,836,690,518.31","4,699,603,635.67","6,680,547,589.81","9,246,304,926.68","1,637,341,586.00","2,776,240,108.01","3,538,166,724.10","5,096,795,989.96","1,067,352,208.16","3,749,375,447.80","4,586,279,861.38","6,987,800,871.53","1,870,817,218.34","5,313,324,692.06","6,666,130,705.73"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,"64,813.20",,,"127,794.00","38,894.00",,"3,770.00","3,770.00","33,044.78",,,,"183,713.04",,"621,623.54","977,228.85","699,389.47","5,300.00","3,042,002.58","3,047,302.58","9,343,299.28","1,757,769.08","5,680,026.63","12,201,935.54","7,182,580.12","57,798.00","2,444,512.20","14,781,744.43","6,545,793.13","5,082,188.53","5,590,601.81","10,814,935.78","26,746,488.48","32,673,405.26","43,899,950.48","57,545,287.84"
筹资活动产生的现金流量净额,"16,756,034.87","28,656,240.19","69,857,330.78","-14,071,998.72","562,715,132.23","526,861,224.38","578,718,897.38","-71,549,614.24","-17,864,025.45","134,790,930.83","54,993,846.23","48,435,274.60","273,723,356.46","916,610,074.87","769,179,370.97","235,471,514.06","353,972,879.11","907,662,642.08","1,268,074,467.91","2,359,093,493.20","1,943,774,889.99","2,068,140,156.04","2,154,656,016.90","24,100,010.66","456,594,753.61","367,254,408.32","477,546,966.96","-214,883,868.55","178,113,834.48","601,264,532.72","2,786,925,216.79","-607,127,226.89","-1,450,585,327.38","-808,645,168.89","-379,891,707.56","-741,411,869.51","-602,903,708.31","167,481,226.08","473,134,478.34","-21,474,267.70","333,174,244.01","33,954,636.77"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"312,741.10",,,,,,,
四、汇率变动对现金的影响,"-99,908.16","-693,066.59","-3,669,410.44","-530,237.70","-981,295.87","-1,084,609.56","-1,305,018.04","-38,622.51","-34,682.98","294,493.38","-77,034.86","303,546.10","-613,172.63","-905,294.29","10,039.29","533,874.46","-1,168,197.98","-5,325,211.49","-10,949,991.82","126,433.98","709,664.04","1,476,585.74","-6,600,482.65","-4,471,069.04","-15,649,189.69","-19,621,756.52","-24,258,744.35","2,938,880.38","-25,600,338.18","23,341,580.17","-21,424,998.62","6,745,783.26","27,556,084.21","51,754,405.24","12,764,399.11","-25,856,040.84","-36,464,809.86","-30,876,185.41","25,396,812.60","-14,271,422.84","-73,110,349.08","-124,075,157.33"
收到其他与投资活动有关的现金,"177,428,276.20","178,233,503.50","204,450,773.37","38,862,312.88","42,204,247.60","47,937,988.94","87,300,690.56",,,"13,250.29",,,,,,,,,,,,,,,,,,,,,,,,,"18,208,921.41",,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"177,428,276.20","178,233,503.50","204,450,773.37","38,862,312.88","42,204,247.60","47,937,988.94","87,365,503.76",,,"141,044.29","38,894.00",,"3,770.00","3,770.00","33,044.78",,,,"183,713.04",,"621,623.54","977,228.85","699,389.47","5,300.00","3,042,002.58","3,047,302.58","9,343,299.28","1,757,769.08","5,680,026.63","12,201,935.54","7,182,580.12","57,798.00","2,444,512.20","14,781,744.43","25,067,455.64","5,082,188.53","5,590,601.81","10,814,935.78","26,746,488.48","32,673,405.26","43,899,950.48","68,869,287.84"
五、现金及现金等价物净增加额,"31,668,284.02","38,111,449.88","-25,614,851.10","8,613,763.61","513,308,209.05","428,749,792.92","363,618,853.14","-109,585,646.40","-72,849,937.27","16,509,119.32","-123,567,012.39","-39,558,427.17","-40,951,341.03","399,728,976.10","247,800,832.52","75,077,830.54","-148,654,504.36","137,893,170.13","351,771,574.73","1,847,647,660.04","903,123,997.74","700,360,960.39","650,604,133.48","-104,463,780.95","400,304,760.34","-200,151,431.17","289,425,017.53","-100,336,039.27","86,098,917.49","-75,064,498.74","2,250,037,378.24","-599,251,434.60","-1,346,701,520.35","-1,410,348,229.64","-186,425,706.62","-1,475,721,222.49","-1,906,162,946.37","-2,279,371,764.18","-702,164,201.85","-223,314,031.32","-219,958,322.65","-1,352,561,436.98"
购建固定资产、无形资产和其他长期资产支付的现金,"28,062,021.10","44,388,833.57","113,190,237.34","37,470,214.19","78,857,381.06","146,414,336.42","257,822,529.93","55,769,621.04","85,180,963.77","147,926,549.80","246,098,791.79","103,841,580.02","354,846,479.01","647,069,123.82","842,806,829.26","187,457,908.27","636,679,894.71","1,030,893,372.98","1,462,930,491.78","553,048,477.72","1,169,459,930.07","1,611,930,679.21","2,031,565,271.35","282,961,604.57","388,853,006.50","726,229,366.53","977,794,391.12","188,744,020.94","534,265,055.89","1,052,064,262.94","1,345,239,160.23","357,349,374.67","787,853,206.49","1,350,164,097.24","2,035,938,507.92","763,484,439.33","1,706,614,683.90","2,808,031,042.24","3,340,202,889.72","541,985,246.78","1,799,616,343.72","2,448,258,625.96"
期初现金及现金等价物余额,"93,011,413.97","93,011,413.97","93,011,413.97","67,396,562.87","67,396,562.87","67,396,562.87","67,396,562.87","431,015,416.01","431,015,416.01","431,015,416.01","431,015,416.01","307,448,403.62","307,448,403.62","307,448,403.62","307,448,403.62","555,249,236.14","555,249,236.14","555,249,236.14","555,249,236.14","907,020,810.87","907,020,810.87","907,020,810.87","907,020,810.87","1,557,624,944.35","1,557,624,944.35","1,557,624,944.35","1,562,451,498.80","1,851,876,516.33","1,851,876,516.33","1,851,876,516.33","1,851,876,516.33","4,101,913,894.57","4,101,913,894.57","4,120,122,815.98","4,101,913,894.57","3,915,488,187.95","3,915,488,187.95","3,915,488,187.95","3,915,488,187.95","3,213,323,986.10","3,213,323,986.10","3,213,323,986.10"
投资支付的现金,,,,,,,,,,,,,,,,,,,,"11,760,000.00","23,520,000.00","23,520,000.00","23,520,000.00","23,520,000.00","23,520,000.00","23,520,000.00","32,198,700.00","139,349,239.88","221,674,320.85","120,108,644.89","117,742,593.29",,,"123,445,096.00","217,500,788.85",,"8,245,486.18","12,745,486.18","146,140,224.95","35,271,579.07","236,369,442.34","236,369,442.34"
期末现金及现金等价物余额,"124,679,697.99","131,122,863.85","67,396,562.87","76,010,326.48","580,704,771.92","496,146,355.79","431,015,416.01","321,429,769.61","358,165,478.74","447,524,535.33","307,448,403.62","267,889,976.45","266,497,062.59","707,177,379.72","555,249,236.14","630,327,066.68","406,594,731.78","693,142,406.27","907,020,810.87","2,754,668,470.91","1,810,144,808.61","1,607,381,771.26","1,557,624,944.35","1,453,161,163.40","1,957,929,704.69","1,357,473,513.18","1,851,876,516.33","1,751,540,477.06","1,937,975,433.82","1,776,812,017.59","4,101,913,894.57","3,502,662,459.97","2,755,212,374.22","2,709,774,586.34","3,915,488,187.95","2,439,766,965.46","2,009,325,241.58","1,636,116,423.77","3,213,323,986.10","2,990,009,954.78","2,993,365,663.45","1,860,762,549.12"
