科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"165,144,205.49","207,691,092.42","177,013,235.74","164,415,031.68","158,503,894.23","122,824,484.10","206,902,209.10","212,303,858.59","186,878,309.93","222,903,050.07","406,942,579.31","330,857,208.62","322,866,686.81","563,633,139.66","433,970,464.46","452,453,071.86","540,762,723.18","660,905,515.58","661,646,602.11","372,541,549.70","595,937,936.15","567,500,455.36","559,504,769.72","674,967,714.37","936,249,643.69","828,812,804.59","887,714,912.17","696,937,154.61","583,721,263.53","835,855,693.65","1,006,380,008.08","574,305,055.64","453,209,451.29","380,718,468.12","510,261,020.01","449,957,820.02","361,403,746.32","359,927,977.93","350,971,030.31","31,550,712.09","45,778,127.51","45,220,206.54","41,857,348.59","92,974,044.13","396,046,836.81"
短期借款,"340,500,000.00","302,500,000.00","352,500,000.00","353,000,000.00","403,000,000.00","373,000,000.00","421,000,000.00","412,000,000.00","338,000,000.00","382,000,000.00","477,000,000.00","477,000,000.00","648,000,000.00","621,000,000.00","681,000,000.00","684,000,000.00","798,800,000.00","875,800,000.00","1,020,000,000.00","1,183,000,000.00","1,386,000,000.00","1,386,000,000.00","1,436,000,000.00","1,946,000,000.00","2,240,600,000.00","2,250,600,000.00","2,330,500,000.00","2,523,500,000.00","2,533,000,000.00","2,928,000,000.00","2,950,000,000.00","1,968,188,888.90","1,810,000,000.00","1,810,000,000.00","1,978,000,000.00","1,895,870,370.37","1,834,614,814.84","1,839,327,777.75","1,828,331,666.67","1,070,000,000.00","1,004,000,000.00","1,004,000,000.00","1,004,000,000.00","1,013,900,000.00","1,300,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,"326,294.38","326,294.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"170,100,000.00","197,700,000.00","175,300,000.00","164,248,500.00","134,998,500.00","119,700,000.00","251,730,000.00","222,730,000.00","167,000,000.00","207,710,000.00","324,000,000.00","241,700,000.00","53,200,000.00","488,000,000.00","482,800,000.00","623,000,000.00","613,500,000.00","696,312,600.00","639,025,200.00","329,512,600.00","547,400,000.00","690,749,400.00","722,074,100.00","139,074,700.00","188,700,000.00","127,200,000.00","322,820,482.70","80,894,925.87","77,300,000.00","44,800,000.00","57,500,000.00","31,900,000.00","37,100,000.00","20,900,000.00","11,600,000.00","21,900,000.00","2,600,000.00","5,600,000.00","4,400,000.00","2,900,000.00",,,,"10,784,483.93","3,900,000.00"
应收账款,"32,981,112.14","33,810,423.80","16,658,134.37","8,869,617.03","13,633,347.79","6,552,200.40","50,020,601.80","9,909,072.83","7,649,508.41","8,160,938.98","14,311,324.58","8,077,214.42","22,447,353.70","11,034,893.14","8,775,971.77","4,800,074.14","5,042,122.51","11,622,174.60","9,683,643.74","7,792,873.10","35,623,121.37","7,899,075.56","8,830,813.07","19,409,573.84","25,572,389.72","27,398,529.19","38,148,045.29","6,125,621.51","8,099,218.90","20,409,092.85","5,328,036.38","992,042.36","2,612,846.31","6,304,128.27","28,703,030.11","7,075,041.04","6,498,060.39","4,825,457.39","5,873,108.86","7,558,579.89","3,717,585.87","5,337,148.00","7,917,140.40","2,033,921.32","2,261,527.73"
应付账款,"135,471,857.07","132,113,464.62","142,371,752.68","212,052,243.69","154,925,811.20","182,886,262.04","213,621,247.15","231,419,791.16","205,682,349.64","192,115,078.12","111,126,280.66","187,765,723.34","194,848,530.25","91,275,708.89","73,311,720.98","88,749,349.93","60,779,026.64","86,360,253.17","120,851,688.17","138,747,448.91","136,486,778.52","114,929,345.06","125,686,352.80","189,558,573.34","276,692,643.88","249,474,166.39","246,770,788.30","285,965,998.10","270,366,982.59","298,563,553.96","223,757,983.65","165,112,918.41","246,566,533.55","201,923,908.99","213,187,256.16","167,944,928.17","186,401,253.35","161,842,792.51","176,719,198.57","171,346,193.52","177,865,163.04","183,510,053.54","201,747,039.39","208,656,797.49","235,376,129.73"
预付款项,"36,162,144.83","50,919,059.93","66,542,859.62","73,647,525.87","51,410,232.90","67,983,224.77","97,385,226.74","62,760,886.68","27,242,390.71","35,918,063.44","50,276,945.35","49,741,885.94","15,545,442.92","33,647,307.88","55,699,538.46","91,932,523.91","137,253,666.22","92,970,704.78","245,644,374.01","100,868,271.34","114,828,730.04","113,564,644.58","103,239,807.84","84,342,675.26","102,099,076.23","74,646,262.24","130,149,698.66","79,236,482.29","88,175,394.89","78,436,280.79","92,718,703.43","17,094,524.25","40,906,210.17","27,384,287.22","30,461,326.23","20,514,123.27","18,142,554.60","12,338,463.82","22,880,292.96","16,440,234.26","8,275,419.21","8,952,268.12","5,671,799.85","13,439,944.95","13,640,734.07"
预收款项,"57,936,398.48","127,258,530.48","127,357,496.48","493,745.96",20.48,20.48,20.48,"1,230,530.14",20.48,20.48,20.48,"2,108,693.03","2,190,396.48","3,803,078.72","21,278.72","11,918,970.49","417,304.08","3,095,433.89","11,457,483.35","18,021,752.95","13,544,354.37","12,524,416.98","18,564,838.70","38,418,659.89","61,692,257.57","48,656,346.20","46,574,110.58","50,636,635.83","42,983,631.74","37,079,151.38","34,197,052.76","31,388,744.25","29,026,710.77","25,729,833.16","24,075,194.50","21,504,982.39","20,458,089.78","18,007,645.52","17,480,851.13","17,008,506.09","15,453,206.50","15,352,899.30","16,536,107.39","15,502,073.18","15,831,712.76"
