科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"163,757,447.77","255,023,078.95","132,688,860.94","163,574,735.61","159,317,274.85","165,805,285.12","141,805,715.10","188,750,028.52","163,964,731.30","184,964,416.15","170,566,801.64","231,716,251.04","226,306,926.33","241,069,954.38","216,572,985.44","233,411,822.77","223,412,423.30","241,052,111.18","233,063,178.98","570,275,480.30","533,815,518.86","528,138,779.28","473,724,214.33","425,831,094.74","378,952,351.69","381,652,550.29","298,368,691.18","500,307,954.30","359,165,993.10","393,618,328.09","424,546,420.98","504,284,753.70","427,567,361.70","454,104,300.11","405,148,554.58","602,973,372.01","413,107,546.98","396,965,267.42","363,084,252.66","707,073,745.65","481,048,163.45","389,597,658.70","346,062,110.33"
短期借款,"23,000,000.00","120,000,000.00","45,000,000.00","43,000,000.00","43,000,000.00","60,000,000.00","50,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","26,000,000.00",,"20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00",,"17,453,230.00","17,453,230.00","30,000,000.00","30,000,000.00",,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","30,000,000.00",,,,,,,,"20,000,000.00",,,,"50,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"972,980.00","13,242,574.00","13,426,798.00","22,597,139.00","11,402,340.00","21,338,562.00","21,038,852.00","1,346,961.40","740,000.00","846,000.00","573,714.40","33,160,530.00","33,540,891.50","24,616,750.00","1,235,970.00","39,801,228.00","23,198,546.00","15,634,000.00","903,368.79","2,074,110.00","8,971,768.00","17,600,000.00","18,300,000.00","24,799,562.00","19,349,562.00","17,310,000.00","18,580,000.00","23,950,000.00","24,100,000.00","30,731,200.00","11,250,277.20","88,116,978.23","85,797,901.03","26,814,607.81","18,083,289.91","69,562,382.72","76,447,066.34","74,167,784.81","83,682,557.10","66,266,631.30","61,027,947.60","77,765,000.00","46,231,754.50"
应付票据,,,,,,"181,675.00","391,675.00","210,000.00","3,076,955.59","3,076,955.59","3,117,948.90","3,056,406.90","2,022,099.90","2,603,403.27","2,398,482.87","5,854,936.86","1,952,402.86","196,002.00","196,002.00",,"1,177,000.00","3,973,500.00",,"9,344,986.65","16,818,266.65","27,040,502.63","18,956,929.86","6,616,564.09","11,788,542.52","11,975,880.20","4,514,834.54","2,763,942.50","4,040,332.39","4,920,332.39","12,169,460.56","15,995,285.21","473,850.00","7,863,982.00","31,518,171.73","103,118,295.90","63,928,786.77","58,202,916.39","80,885,839.81"
应收账款,"116,639,731.64","96,329,674.04","113,985,879.48","130,077,495.04","137,911,010.81","134,846,917.46","136,905,081.26","115,789,711.85","126,682,110.79","116,323,631.42","137,497,998.01","97,179,125.55","105,275,641.46","108,878,984.07","132,925,392.09","117,955,701.63","122,546,635.16","128,142,089.24","128,249,576.28","184,782,972.97","271,505,496.86","366,682,215.57","337,974,763.61","304,958,885.96","318,901,526.26","386,365,097.29","413,565,548.70","375,304,987.79","444,460,537.15","451,238,469.63","382,897,436.55","299,334,548.05","311,319,001.08","328,442,022.56","351,625,716.10","259,521,465.30","366,555,240.58","373,121,783.52","409,049,038.64","316,217,575.65","356,403,369.01","513,673,136.93","568,930,002.03"
应付账款,"32,137,592.14","40,079,776.21","45,725,593.30","58,653,752.97","56,146,724.46","60,840,664.82","60,696,188.78","60,291,024.98","57,543,226.86","63,724,354.46","63,513,442.15","47,601,776.83","43,214,279.99","48,195,978.13","40,073,168.62","61,610,161.24","51,218,400.76","61,236,107.78","65,426,037.35","208,950,298.21","283,078,074.84","409,931,935.33","360,236,795.33","397,112,012.43","383,700,150.20","445,014,120.07","460,103,254.97","445,411,199.90","410,544,537.33","491,728,676.96","470,680,177.98","500,254,479.32","490,741,771.99","488,898,957.35","506,641,937.63","518,286,009.20","519,722,236.85","524,073,326.78","538,323,076.42","465,831,459.07","386,348,434.26","456,119,983.57","424,192,926.59"
预付款项,"73,214,438.22","81,394,389.07","86,380,207.12","60,562,515.01","81,134,525.52","67,806,348.22","57,112,574.78","43,962,406.16","55,807,385.95","50,288,056.33","37,983,181.15","22,496,603.39","30,789,525.64","27,251,917.64","38,244,001.23","29,562,103.41","25,838,290.00","37,228,459.07","65,032,596.90","56,189,010.80","42,491,920.69","61,299,697.40","82,425,967.03","64,773,228.67","102,818,849.23","158,529,489.08","146,069,714.69","71,000,007.94","94,131,580.41","112,716,598.12","112,922,770.19","91,832,726.26","74,828,393.92","122,778,008.15","176,691,304.38","114,350,756.53","130,300,114.72","128,814,279.67","136,155,456.14","72,618,926.43","111,595,800.51","108,515,819.11","160,079,929.91"
预收款项,"48,251,753.02","56,717,764.17","55,062,748.31","56,570,561.71","70,479,568.33","65,247,032.07","73,373,576.23","57,800,647.43","60,071,894.04","62,328,029.75","61,576,389.45","35,134,431.98","40,121,747.73","38,232,775.02","43,553,531.48","48,366,972.67","57,793,365.73","72,360,624.74","78,824,699.40","79,542,819.37","90,830,149.57","70,752,626.45","75,563,238.90","54,593,828.53","108,856,982.94","166,699,712.77","140,561,841.51","81,755,049.40","82,322,710.37","86,241,969.81","85,422,866.57","48,491,850.14","55,946,299.51","68,950,009.08","82,533,567.79","74,548,374.64","86,074,593.71","82,595,955.69","97,939,335.54","58,800,749.97","108,444,181.32","102,720,181.14","133,322,424.00"
其他应收款,"9,670,442.97","7,660,974.35","9,170,866.93","20,458,400.54","24,076,124.81","21,942,475.99","21,384,272.01","16,799,823.73","15,998,939.10","19,587,684.37","20,344,412.20","15,683,645.63","12,710,209.84","16,319,479.13","18,764,400.65","12,081,545.48","12,054,809.09","9,571,666.54","11,526,208.93","25,597,971.53","36,587,922.10","24,748,706.98","28,310,491.06","25,708,049.20","36,315,045.92","29,911,961.81","34,225,915.31","28,815,783.34","47,137,395.92","40,195,233.11","37,478,642.64","34,232,787.01","23,604,638.33","31,112,781.10","41,306,896.81","40,851,893.88","40,923,447.30","39,738,056.60","50,164,136.59","43,885,961.64","44,714,650.30","46,254,619.52","49,150,490.69"
应付职工薪酬,"7,365,164.18","7,319,295.80","6,844,426.40","7,960,601.21","7,791,074.12","8,607,078.73","8,024,199.23","5,772,320.84","4,671,580.23","5,537,938.95","5,210,441.61","5,146,794.94","5,457,981.59","5,956,615.65","5,432,195.55","5,450,790.24","5,524,936.19","6,375,713.13","7,492,126.45","6,371,865.50","8,000,007.97","7,949,147.70","6,758,062.24","7,585,884.85","7,282,277.76","6,720,390.87","7,131,972.06","7,251,906.24","7,546,438.25","7,859,404.76","7,870,622.12","7,090,087.51","7,834,818.29","7,879,888.19","8,477,097.53","7,704,841.12","8,905,000.06","8,766,423.63","9,933,844.89","9,374,460.73","10,972,424.25","10,282,314.79","11,055,226.89"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
