科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"22,597,560.87","33,741,356.86","50,060,027.06","14,857,374.91","29,880,236.45","47,674,112.16","56,874,188.34","16,727,581.50","32,999,599.38","50,478,038.63","60,767,405.21","18,022,509.03","41,924,515.44","65,736,263.55","74,102,804.46","31,020,602.01","51,961,391.25","83,839,170.56","133,313,242.71","32,140,850.23","66,920,020.64","101,825,323.01","136,143,924.31","34,704,639.51","65,419,390.65","97,920,324.29","142,968,650.94","49,133,556.58","94,129,474.07","149,146,467.33","210,045,179.70","56,773,101.82"
取得借款收到的现金,"84,500,000.00","170,400,000.00","45,000,000.00",,"4,000,000.00","4,000,000.00","32,000,000.00","20,000,000.00","20,000,000.00","38,000,000.00","38,000,000.00",,,,,,,"5,000,000.00","9,000,000.00","17,000,000.00","43,000,000.00","43,000,000.00","89,212,450.06",,,,"1,080,120.63","15,515,434.87","120,000,000.00","140,000,000.00","189,286,372.97","81,060,005.38"
支付的各项税费,"21,495,871.31","25,367,879.01","39,980,954.02","12,170,719.91","26,786,939.33","45,841,153.34","58,529,437.05","15,122,689.64","34,824,372.11","50,552,793.03","62,429,089.11","11,214,614.43","22,501,292.13","35,410,326.19","49,308,625.59","22,333,349.34","43,350,218.35","61,323,370.30","80,638,457.84","20,426,076.49","39,177,071.32","57,622,404.00","75,382,680.32","18,965,724.84","35,603,003.53","52,076,160.97","76,689,398.95","28,236,956.33","47,250,541.77","66,707,880.67","83,035,654.97","25,224,915.37"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,"457,524.34",,,"26,325,917.10",,,,"4,914,544.69","8,608,964.63",,,"14,395,464.49","12,657,933.29",,,,"9,141,900.00",
支付其他与经营活动有关的现金,"26,383,272.74","89,780,513.52","41,825,374.95","10,195,734.23","14,478,986.79","31,524,212.78","30,345,908.61","5,450,606.66","12,332,422.52","21,371,065.64","30,351,715.18","7,278,279.24","16,705,387.76","27,077,469.24","45,850,262.22","11,564,974.80","24,963,850.93","38,249,382.86","54,921,656.43","10,065,368.62","17,239,399.12","25,012,442.83","54,203,129.48","8,448,507.61","16,562,885.05","26,163,553.60","74,760,959.98","13,263,111.85","25,822,429.83","41,428,382.18","147,687,353.77","22,121,917.35"
筹资活动现金流入小计,"84,500,000.00","170,400,000.00","45,000,000.00",,"566,836,420.00","566,836,420.00","594,186,420.00","20,000,000.00","20,000,000.00","38,000,000.00","38,373,078.42",,"190,213.50","1,565,060.70","2,623,285.72",,,"31,325,917.10","9,000,000.00","17,000,000.00","43,000,000.00","47,914,544.69","685,140,369.32",,,"14,395,464.49","13,738,053.92","18,415,934.87","122,900,500.00","142,900,500.00","201,328,772.97","82,060,005.38"
经营活动现金流出小计,"224,949,924.93","313,698,069.28","394,126,902.58","112,453,924.70","237,731,445.60","397,413,332.29","523,683,545.37","133,002,306.10","306,088,093.10","439,220,340.95","617,384,561.86","131,549,253.58","319,243,558.94","496,056,759.87","712,064,712.90","208,547,053.34","422,785,775.11","646,178,625.56","875,778,712.22","225,892,318.08","462,272,499.90","652,133,563.93","863,324,131.13","240,208,379.85","420,087,727.84","577,423,051.25","760,443,574.17","401,980,923.51","747,164,099.70","1,019,121,172.98","1,026,756,145.12","355,531,837.36"
偿还债务支付的现金,"124,500,000.00","109,400,000.00","103,000,000.00",,,"12,000,000.00","14,000,000.00","48,000,000.00","48,000,000.00","58,000,000.00","66,000,000.00",,,"7,000,000.00","7,000,000.00",,,,,"16,000,000.00","16,000,000.00","16,000,000.00","98,212,450.06",,,,"54,000,000.00","40,000,000.00","90,000,000.00","130,000,000.00","173,901,377.29",
经营活动产生的现金流量净额,"57,465,906.72","40,426,538.65","66,698,666.38","-24,062,360.29","14,196,170.49","-43,545,050.26","-55,658,103.87","74,148,735.09","54,494,894.39","81,798,392.47","74,773,307.16","-32,418,832.25","4,745,062.61","-5,023,092.66","-36,654,494.52","-15,447,032.87","53,974,435.73","51,414,058.68","68,724,703.62","33,130,437.46","124,696,508.40","67,235,872.23","129,069,706.94","88,827,016.26","125,347,397.36","104,702,367.99","78,680,708.62","-175,332,248.98","-145,873,277.91","-100,602,893.13","-63,161,430.51","-148,812,730.84"
分配股利、利润或偿还利息支付的现金,"4,426,757.48","4,150,594.61","10,120,841.29","1,308,556.98","7,413,023.70","8,513,160.40","9,082,110.53","734,011.94","23,155,567.92","21,691,577.39","23,546,842.08",,"18,396,369.70","30,429,844.53","30,546,165.37",,"28,688,862.93","30,016,476.70","30,516,930.03","91,799.99","19,782,059.81","20,593,377.88","20,593,377.88",,"42,092,133.81","42,092,133.81","43,584,696.86","1,281,075.01","16,281,285.24","17,843,480.07","19,619,106.92","2,001,242.38"
收回投资收到的现金,"70,500,000.00","194,900,000.00","10,500,000.00",,,,,,,,,,,,"9,298.75",,,,,,,,,"450,000,000.00","885,000,000.00","1,178,193,745.48","1,425,045,967.72","364,300,000.00","707,900,000.00","905,600,000.00","300,000,000.00","428,830,000.00"
支付其他与筹资活动有关的现金,"-580,000.00","32,617,388.13","-9,511,675.46","-10,595,090.23","19,818,342.20","2,157,702.56","3,320,105.70","-10,563,068.74","-21,906,931.29","-18,087,384.47","-15,537,375.96","-6,048,878.24","-5,836,339.08","-1,429,388.00",,"2,795,781.47","16,681,403.98",,"20,094,768.36","-5,756,623.62","-5,454,779.92",,,"-5,110,000.00","-9,787,766.68",,"429,526.09","4,685,764.77","2,499,032.90","33,722,361.37","46,384,552.45","9,371,198.41"
取得投资收益收到的现金,"45,514.44","71,663.02","3,778.08",,,,,,,,,,,"9,298.75",,,,,,,,,"128,013.70","3,683,198.63","7,098,262.56","9,238,932.64","11,607,589.88","2,614,923.92","6,897,704.95","7,879,749.23","11,073,858.97","2,514,324.68"
筹资活动现金流出小计,"128,346,757.48","146,167,982.74","103,609,165.83","-9,286,533.25","27,231,365.90","22,670,862.96","26,402,216.23","38,170,943.20","49,248,636.63","61,604,192.92","74,009,466.12","-6,048,878.24","12,560,030.62","36,000,456.53","37,546,165.37","2,795,781.47","45,370,266.91","30,016,476.70","50,611,698.39","10,335,176.37","30,327,279.89","36,593,377.88","118,805,827.94","-5,110,000.00","32,304,367.13","42,092,133.81","98,014,222.95","45,966,839.78","108,780,318.14","181,565,841.44","239,905,036.66","11,372,440.79"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"19,792,835.55","10,000.00","60,000.00","60,000.00","123,000.00","1,150.00","1,150.00","263,340.00","1,163,990.00","1,959.60","1,959.60","39,935.60","58,923.93","20,000.00","5,562.22","55,657.80","110,009.38","1,000.00","55,000.00","47,800.00","771,881.87","2,140.00","2,140.00","9,140.00","164,993.97","49,540.36","255,000.00","255,000.00","437,783.37","1,876,615.84"
筹资活动产生的现金流量净额,"-43,846,757.48","24,232,017.26","-58,609,165.83","9,286,533.25","539,605,054.10","544,165,557.04","567,784,203.77","-18,170,943.20","-29,248,636.63","-23,604,192.92","-35,636,387.70","6,048,878.24","-12,369,817.12","-34,435,395.83","-34,922,879.65","-2,795,781.47","-45,370,266.91","1,309,440.40","-41,611,698.39","6,664,823.63","12,672,720.11","11,321,166.81","566,334,541.38","5,110,000.00","-32,304,367.13","-27,696,669.32","-84,276,169.03","-27,550,904.91","14,120,181.86","-38,665,341.44","-38,576,263.69","70,687,564.59"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-6,695.98","-330,310.65","-85,764.94","24,586.30","-7,632.61","-66,399.50","-76,022.18","-10,351.68","-3,412.84","1,126.98","-12,851.49","-4,364.67","-24,830.41","-48,994.10","-120,928.93","9,838.95","-51,099.55","20,197.53","-70,558.92","25,526.37","-7,983.44","180,192.38","441,515.53","-85,221.21","286,409.98","368,448.86","2,141,880.74","-287,085.53","-531,451.91","-1,440,983.98","-616,108.76","-1,404,981.31"
收到其他与投资活动有关的现金,,"10,908,935.52",,,,,,,,,,,,,,,,,,,,"15,000,000.00",,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"70,545,514.44","205,880,598.54","30,296,613.63","10,000.00","60,000.00","60,000.00","123,000.00","1,150.00","1,150.00","263,340.00","1,163,990.00","1,959.60","1,959.60","49,234.35","68,222.68","20,000.00","5,562.22","55,657.80","110,009.38","1,000.00","55,000.00","15,047,800.00","899,895.57","453,685,338.63","892,100,402.56","1,187,441,818.12","1,436,818,551.57","366,964,464.28","715,052,704.95","913,734,749.23","311,511,642.34","433,220,940.52"
五、现金及现金等价物净增加额,"-6,537,646.61","11,179,091.08","16,127,922.92","-16,597,663.12","544,018,335.60","484,458,862.09","405,969,426.77","43,498,291.60","6,031,295.70","23,454,512.90","-12,805,263.82","-52,292,562.79","-52,925,298.00","-123,949,416.25","-171,865,204.39","-34,070,706.41","-73,437,608.72","-71,612,793.69","-128,874,531.92","20,241,946.92","82,345,596.86","28,874,640.77","90,093,068.13","87,594,461.39","39,251,433.41","20,065,696.70","-61,061,998.22","-27,740,246.46","-34,000,543.97","30,700,542.11","26,023,295.48","-60,997,285.38"
购建固定资产、无形资产和其他长期资产支付的现金,"17,195,614.31","14,455,952.38","16,172,426.32","1,856,422.38","9,835,256.38","16,155,245.19","106,203,650.95","12,470,298.61","19,212,699.22","35,004,153.63","53,093,321.79","25,920,203.71","35,821,091.30","47,534,586.63","63,278,542.59","15,857,731.02","81,996,240.21","124,412,148.10","156,026,987.61","19,579,840.54","40,070,648.21","49,910,390.65","79,103,591.29","24,942,672.29","28,727,409.36","34,239,268.95","46,827,322.37","12,534,471.32","35,768,700.96","49,834,988.57","135,037,256.90","26,883,078.34"
期初现金及现金等价物余额,"10,591,432.67","4,053,786.06","15,232,877.14","31,360,800.06","31,360,800.06","31,360,800.06","31,360,800.06","437,330,226.83","437,330,226.83","437,330,226.83","437,330,226.83","424,524,963.01","424,524,963.01","424,524,963.01","424,524,963.01","252,659,758.62","252,659,758.62","252,659,758.62","252,659,758.62","123,785,226.70","123,785,226.70","123,785,226.70","123,785,226.70","213,878,294.83","213,878,294.83","213,878,294.83","213,878,294.83","152,816,296.61","152,816,296.61","152,816,296.61","152,816,296.61","178,839,592.09"
投资支付的现金,"73,500,000.00","244,573,800.34","6,000,000.00",,,,,,,,,,,,,,,,,,,,"527,549,000.00","435,000,000.00","917,451,000.00","1,210,511,000.00","1,374,074,544.61","179,000,000.00","581,000,000.00","692,490,000.00","28,099,000.00","387,805,000.00"
期末现金及现金等价物余额,"4,053,786.06","15,232,877.14","31,360,800.06","14,763,136.94","575,379,135.66","515,819,662.15","437,330,226.83","480,828,518.43","443,361,522.53","460,784,739.73","424,524,963.01","372,232,400.22","371,599,665.01","300,575,546.76","252,659,758.62","218,589,052.21","179,222,149.90","181,046,964.93","123,785,226.70","144,027,173.62","206,130,823.56","152,659,867.47","213,878,294.83","301,472,756.22","253,129,728.24","233,943,991.53","152,816,296.61","125,076,050.15","118,815,752.64","183,516,838.72","178,839,592.09","117,842,306.71"
