科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应交税费,"435,283.68","-309,459.34","1,613,851.96","1,419,326.89","1,781,263.04","-362,442.85","1,921,985.31","1,407,297.83","747,195.75","-3,422,235.82","-1,790,835.33","-397,906.14","2,276,784.93","2,154,008.04","107,654.70","2,049,094.97","1,396,158.83","1,277,630.53","2,419,471.16","10,221,599.58","7,839,067.46","3,766,548.51","3,719,843.91","9,581,429.60","2,993,448.09","5,700,609.23","6,226,234.26","10,680,769.48","6,965,762.13","29,216,416.65","44,343,433.69","58,151,023.79"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"33,078.02","78,211.11","27,303.87","24,793.38","215,581.02","539,141.43",,,,,,,,,,,,,,"-33,826.04","297,729.27","214,358.57","244,213.24","472,516.80","368,822.34","329,252.44","276,470.25","219,502.37","26,656.86","291,087.42","284,721.14","386,818.25"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,"982,357.50",,,,,,,,,,,,,,,"34,667,269.61","27,265,278.12","26,711,874.76"
存货,"40,224,873.96","48,727,410.71","67,191,647.72","66,233,533.67","83,187,063.93","101,211,229.82","113,126,806.68","123,629,141.37","132,236,696.99","129,279,808.48","132,158,773.76","139,439,792.42","146,075,729.86","170,961,312.22","175,275,226.42","177,165,943.52","177,670,397.08","179,074,280.82","184,594,748.52","235,856,342.87","223,932,053.52","220,142,134.41","224,406,768.06","259,694,108.83","255,786,518.05","288,405,618.50","286,965,746.15","291,627,412.38","329,755,104.12","859,147,056.74","908,404,633.53","903,439,420.17"
其他应付款,"490,779.39","1,441,509.57","906,562.89","257,251.78","115,828.71","5,563,077.50","1,132,628.92","997,645.42","73,284.74","47,912.70","58,551.79","80,701.15","206,848.08","127,052.89","118,072.68","148,466.19","259,418.06","132,522.45","125,488.04","13,769,573.85","19,165,002.15","512,923.06","8,193,638.92","1,283,268.00","32,865,298.29","21,007,827.84","22,551,140.99","26,429,571.80","17,296,882.40","809,313,624.90","409,645,790.98","417,418,998.50"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,063,714.85","40,000,000.00","433,617,756.17","453,416,026.73"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"81,577,059.60","106,683,434.64","136,742,643.93","147,346,914.80","181,265,047.86","517,628,639.24","468,060,397.09","465,017,597.23","468,435,105.51","462,550,184.66","448,432,942.06","456,338,395.32","397,788,814.85","398,117,174.12","367,516,957.17","373,767,554.79","335,173,531.46","330,138,062.29","300,260,738.30","497,370,255.86","535,211,017.50","499,295,959.07","530,973,789.54","615,527,047.18","609,384,018.18","687,809,896.23","752,958,752.89","1,102,925,719.73","1,041,048,038.05","3,595,710,590.94","3,756,721,438.29","3,650,652,249.49"
流动负债合计,"20,542,976.62","32,025,850.30","48,175,005.65","46,652,646.32","64,911,932.29","90,793,182.09","32,322,954.49","26,178,865.35","33,070,005.13","24,981,071.44","37,884,666.00","44,184,042.58","48,847,400.43","47,526,077.91","43,921,814.37","47,154,839.50","53,841,861.61","59,350,298.54","54,071,352.28","238,564,046.31","279,483,041.45","225,186,821.78","246,648,793.46","317,192,300.79","314,762,372.18","386,580,454.25","443,195,519.10","418,173,917.12","424,303,607.42","2,350,720,757.71","2,379,520,091.06","2,167,785,305.20"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"7,810,036.10","7,810,036.10","7,810,036.10","7,810,036.10","7,810,036.10","7,810,036.10","7,810,036.10","7,810,036.10"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"1,150,000.00","1,160,000.00","1,160,000.00","1,110,000.00","1,160,000.00","1,160,000.00","1,190,000.00","1,140,000.00","1,090,000.00","1,059,338.80","1,059,338.80","1,059,338.80","1,040,000.00","1,090,000.00","1,040,000.00","990,000.00","1,020,000.00","1,100,000.00","1,150,000.00","1,150,000.00","1,050,000.00","1,000,000.00","1,000,000.00","1,000,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","945,000.00","965,000.00","935,000.00"
长期股权投资,,,,,,,,,,,,,,,,,,,,"6,000,000.00","5,669,932.77","9,033,304.73","8,636,918.14","7,810,036.10",,,,,"749,026.61","749,026.61","749,026.61","749,026.61"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,"20,148,463.59","26,789,966.76","27,461,124.65","27,219,478.12","26,977,831.60","26,736,185.09","26,494,538.57","26,252,892.04"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,164,069.84","1,651,343.65","3,521,339.45","3,226,277.03","3,028,584.95","2,798,592.80","2,640,842.24","2,569,800.78","6,042,406.65","5,665,524.75","5,363,984.48","5,042,383.86","4,842,197.97","4,601,901.04","50,656,377.58","49,700,166.09","51,637,665.88","50,906,616.75","50,301,388.78","51,914,472.62","161,168,170.23","162,335,488.52","162,292,907.78","188,173,715.14","167,666,435.28","159,054,763.30","169,595,689.22","167,739,869.80","216,762,082.82","219,290,363.50","218,780,563.44","215,897,939.17"
递延所得税负债,,,,,,,,,,,,,,,,,,,,"1,457,097.11","1,345,012.72","1,232,928.33","1,120,843.93","1,008,759.54","896,675.15","784,590.76","672,506.36","560,421.97","5,119,082.86","5,146,423.68","4,944,066.59","4,743,716.55"
在建工程,"1,135,326.31","1,667,852.30","40,267.73","363,490.72","544,055.30","1,353,890.62","2,400,557.99","5,141,481.09","6,347,454.52","7,716,474.78","20,319,026.44","23,409,583.65","49,655,201.24","54,113,917.57","10,616,113.20","13,709,104.92","56,778,596.87","71,528,011.44","101,983,121.97","127,963,161.62","25,731,948.95","33,041,385.61","27,112,617.09","64,330.00",,,,"44,104.28","44,104.28","44,104.28","44,104.28","44,104.28"
其他非流动负债,,,,,,,,,,,,,,,,,,,,"250,000.00","400,000.00",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,"211,267.46","211,267.46","211,267.46","211,267.46","211,267.46",,,,,,,,,,,,
非流动负债合计,"1,150,000.00","1,160,000.00","1,160,000.00","1,110,000.00","1,160,000.00","1,160,000.00","1,190,000.00","1,140,000.00","1,090,000.00","1,059,338.80","1,059,338.80","1,059,338.80","1,040,000.00","1,090,000.00","1,040,000.00","990,000.00","1,020,000.00","1,100,000.00","1,150,000.00","2,857,097.11","2,795,012.72","2,632,928.33","2,520,843.93","2,408,759.54","2,096,675.15","1,834,590.76","1,722,506.36","1,610,421.97","12,644,778.94","12,667,119.76","12,484,762.67","12,254,412.63"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"21,692,976.62","33,185,850.30","49,335,005.65","47,762,646.32","66,071,932.29","91,953,182.09","33,512,954.49","27,318,865.35","34,160,005.13","26,040,410.24","38,944,004.80","45,243,381.38","49,887,400.43","48,616,077.91","44,961,814.37","48,144,839.50","54,861,861.61","60,450,298.54","55,221,352.28","241,421,143.42","282,278,054.17","227,819,750.11","249,169,637.39","319,601,060.33","316,859,047.33","388,415,045.01","444,918,025.46","419,784,339.09","436,948,386.36","2,363,387,877.47","2,392,004,853.73","2,180,039,717.83"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,700,000.00","66,700,000.00","66,700,000.00","66,700,000.00","66,700,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","150,075,000.00","177,467,520.00","177,467,520.00","179,647,520.00","359,295,040.00","384,076,504.00","384,076,504.00","384,076,504.00","384,076,504.00","404,624,449.00","419,867,926.00","657,401,917.00","658,197,404.00","658,197,404.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"7,500,000.00","7,500,000.00","34,754,829.32","34,754,829.32","34,754,829.32","323,468,479.54","323,468,479.54","323,468,479.54","323,468,479.54","323,468,479.54","290,118,479.54","290,118,479.54","290,118,479.54","290,118,479.54","290,118,479.54","290,118,479.54","290,118,479.54","290,118,479.54","240,093,479.54","353,984,102.42","353,984,102.42","369,961,586.42","190,314,066.42","205,281,070.20","211,661,224.08","212,418,706.68","212,418,706.68","542,200,758.13","726,022,142.62","3,078,105,547.80","3,089,473,487.25","3,090,163,925.05"
无形资产,,,"5,117,192.02","5,423,110.08","5,205,939.12","5,097,353.64","4,994,718.16","4,894,461.43","4,785,512.20","4,676,562.97","4,567,613.74","4,458,664.51","4,349,715.28","42,713,187.30","42,418,908.92","42,116,590.54","41,814,272.16","41,511,953.78","41,209,635.43","46,917,017.84","48,369,750.86","47,578,653.20","52,348,809.48","51,413,771.29","50,542,021.74","49,574,408.57","48,616,966.32","47,726,589.60","68,663,807.68","67,245,754.21","65,827,700.74","64,409,647.28"
盈余公积,"3,088,464.36","4,841,678.13","66,672.97","66,672.97","2,433,883.74","2,433,883.74","2,433,883.74","2,433,883.74","3,511,312.10","3,511,312.10","3,511,312.10","3,511,312.10","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46","7,117,561.46"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,"60,081.13","218,772.24","225,168.88",,"54,586.82","146,435.88","273,924.01"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"17,418,200.00","17,418,200.00","17,418,200.00","10,482,880.00","10,450,920.00","10,450,920.00","4,985,760.00","4,985,760.00"
商誉,,,,,,,,,,,,,,,,,,,,"127,809,559.87","128,264,389.58","128,264,389.58","128,264,389.58","128,264,389.58","128,264,389.58","128,264,389.58","128,264,389.58","128,264,389.58","349,464,523.44","2,338,833,841.81","2,338,833,841.81","2,338,833,841.81"
未分配利润,"2,017,910.13","14,998,399.73","11,528,754.17","24,290,710.80","37,941,377.88","43,823,978.89","53,885,946.29","60,362,741.63","61,061,817.86","64,207,393.89","49,115,598.35","53,412,052.61","52,773,290.36","58,411,629.29","34,038,911.32","38,466,921.71","39,865,782.52","42,933,748.88","47,725,899.08","53,554,025.51","60,175,651.66","69,773,980.43","77,144,047.23","86,484,279.06","97,197,857.90","104,815,262.65","119,232,192.80","133,445,104.34","144,546,897.65","185,075,267.23","298,178,215.41","412,063,222.07"
长期待摊费用,"222,668.96","180,438.64",,,"25,158.20","22,723.52","20,288.84","17,854.16","492,516.51","448,618.92","404,721.33","366,507.08","1,770,569.88","1,576,313.19","1,382,056.50","616,430.65","515,283.61","414,136.57","312,989.53","274,579.61","2,372,147.45","2,237,926.58","2,128,679.31","2,251,175.90","2,169,615.47","2,624,549.70","2,511,417.46","2,393,544.38","2,619,443.75","2,467,563.71","2,314,220.18","3,247,076.30"
少数股东权益,,,,,,,,,,,,,,,,,,,,"32,956,582.73","36,548,027.22","39,339,811.26","41,303,249.24",,,,,,,,,
递延所得税资产,"200,226.40","289,003.34","197,046.98","300,064.91","336,906.71","410,150.66","445,565.20","538,590.84","499,007.87","563,218.96","583,402.01","586,219.12","640,863.83","895,977.38","1,122,080.08","1,082,991.17","2,899,654.80","3,303,830.83","3,330,961.86","5,279,663.91","6,604,211.09","7,993,576.97","8,379,859.59","9,932,195.72","18,164,160.53","20,296,091.26","22,010,779.06","22,976,826.62","26,664,993.34","31,559,533.72","22,787,842.76","22,189,166.02"
外币报表折算价差,,"-53,855.59","-66,772.00","-215,001.87","-796,331.09","-1,068,173.78","-1,438,894.54","-2,104,184.73","-2,299,611.37","-2,307,010.73","-2,067,704.73","-2,133,472.09","-2,233,618.74","-2,295,277.60","-2,574,273.24","-2,693,696.59","-2,983,412.89","-2,656,209.30","-2,623,189.03","-2,760,956.75",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"38,665,750.00",,,,,,,,"1,039,128.50","1,039,128.50","925,128.50","925,128.50","666,157.98","493,220.00",,,"1,008,921.10","7,733,647.42","7,651,782.58","9,182,722.81"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,722,291.51","3,788,637.93","8,875,846.18","9,312,942.74","9,140,644.28","9,682,711.24","10,501,972.43","13,162,188.30","18,166,897.75","19,070,400.38","31,238,748.00","33,863,358.22","99,924,298.20","103,901,296.48","106,195,536.28","107,436,550.83","153,856,740.78","167,875,816.83","197,349,365.03","366,369,722.93","379,219,679.43","391,523,853.69","390,089,309.47","388,834,742.23","395,431,280.27","394,967,506.40","406,489,174.63","404,400,007.36","700,764,770.72","2,702,524,643.27","2,691,440,092.95","2,688,890,376.43"
所有者权益(或股东权益)合计,"62,606,374.49","77,286,222.27","96,283,484.46","108,897,211.22","124,333,759.85","435,358,168.39","445,049,415.03","450,860,920.18","452,441,998.13","455,580,174.80","440,727,685.26","444,958,372.16","447,825,712.62","453,402,392.69","428,750,679.08","433,059,266.12","434,168,410.63","437,563,580.58","442,388,751.05","622,318,835.37","632,152,642.76","663,000,062.65","671,893,461.62","684,760,729.08","687,956,251.12","694,362,357.62","714,529,902.06","1,087,541,388.00","1,304,864,422.41","3,934,847,356.74","4,056,156,677.51","4,159,502,908.09"
资产总计,"84,299,351.11","110,472,072.57","145,618,490.11","156,659,857.54","190,405,692.14","527,311,350.48","478,562,369.52","478,179,785.53","486,602,003.26","481,620,585.04","479,671,690.06","490,201,753.54","497,713,113.05","502,018,470.60","473,712,493.45","481,204,105.62","489,030,272.24","498,013,879.12","497,610,103.33","863,739,978.79","914,430,696.93","890,819,812.76","921,063,099.01","1,004,361,789.41","1,004,815,298.45","1,082,777,402.63","1,159,447,927.52","1,507,325,727.09","1,741,812,808.77","6,298,235,234.21","6,448,161,531.24","6,339,542,625.92"
负债和所有者(或股东权益)合计,"84,299,351.11","110,472,072.57","145,618,490.11","156,659,857.54","190,405,692.14","527,311,350.48","478,562,369.52","478,179,785.53","486,602,003.26","481,620,585.04","479,671,690.06","490,201,753.54","497,713,113.05","502,018,470.60","473,712,493.45","481,204,105.62","489,030,272.24","498,013,879.12","497,610,103.33","863,739,978.79","914,430,696.93","890,819,812.76","921,063,099.01","1,004,361,789.41","1,004,815,298.45","1,082,777,402.63","1,159,447,927.52","1,507,325,727.09","1,741,812,808.77","6,298,235,234.21","6,448,161,531.24","6,339,542,625.92"
