科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"69,217,574.88","73,558,592.15","128,772,287.98","55,182,183.34","93,771,704.88","60,671,999.16","699,321,368.67","375,302,395.09","621,120,991.47","425,417,779.14","152,762,624.92","247,138,358.38","237,722,256.76","341,206,310.66","200,822,223.07","1,070,100,926.76","599,282,673.43","564,520,727.35","283,047,661.08","215,986,904.82","418,669,036.27","122,537,054.09","320,038,295.70","179,894,562.36","83,664,558.96","207,190,658.73","204,278,102.66","247,394,002.39","113,540,908.40","311,125,813.63","458,220,563.61","507,766,609.39","427,790,751.64","172,138,012.88","279,380,102.62","237,687,979.62","496,630,516.21","144,634,416.42","282,209,794.27","258,480,128.71","229,661,013.12","189,565,841.57","251,612,699.41","135,976,452.38","335,164,721.10","191,230,757.70"
短期借款,"322,000,000.00","310,000,000.00","310,000,000.00","427,600,000.00","427,600,000.00","427,600,000.00","1,179,600,000.00","1,074,600,000.00","1,434,600,000.00","2,520,600,000.00","2,702,600,000.00","3,062,600,000.00","2,752,600,000.00","1,202,600,000.00","1,217,600,000.00","872,600,000.00","592,600,000.00","462,600,000.00","482,600,000.00","522,600,000.00","572,600,000.00","679,600,000.00","739,600,000.00","729,600,000.00","669,600,000.00","668,600,000.00","773,600,000.00","879,600,000.00","1,139,600,000.00","1,162,600,000.00","1,092,600,000.00","832,600,000.00","602,600,000.00","438,600,000.00","383,850,000.00","353,850,000.00","323,850,000.00","257,600,000.00","160,000,000.00","385,000,000.00","385,000,000.00","470,000,000.00","500,000,000.00","590,000,000.00","590,000,000.00","640,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"25,875,978.77","11,709,772.35","45,760,750.03","35,915,948.65","7,545,831.00","7,755,831.00","65,129,470.75","26,027,285.90","59,590,065.40","36,480,000.00","110,793,107.89","33,519,709.20","68,891,695.82","40,999,000.00","289,612,118.98","128,921,711.92","56,063,376.88","85,016,111.60","109,256,115.20","14,599,970.00","28,999,970.00","59,266,194.00","236,016,206.40","65,168,140.95","54,319,205.30","19,850,000.00","104,163,610.01","32,121,500.00","25,280,193.69","117,795,655.65","492,197,270.15","607,633,793.18","242,565,148.34","241,624,669.31","348,893,030.75","725,709,818.01","527,656,899.36","259,173,797.79","495,657,180.59","380,387,200.75","260,678,444.36","279,138,523.54","659,598,872.58","618,680,827.27","326,933,402.18","361,578,420.80"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"39,031,212.54","77,502,397.31","84,020,806.02","37,719,898.99","25,251,687.61","93,599,976.76","193,478,225.33","95,459,831.50","23,107,611.19","112,324,966.32","75,025,330.62","127,966,863.05","70,804,206.12","114,768,736.42","241,855,041.09","81,735,066.18","212,789,715.43","145,799,060.21","32,590,781.77","38,979,213.55","31,032,867.41","322,317,516.52","248,205,191.74","20,974,483.09","182,658,641.70","136,559,775.96","78,687,233.06","40,685,484.75","105,475,840.42","220,646,751.83","409,884,140.79","76,369,946.57","348,276,023.08","387,520,330.16","667,904,910.56","145,080,100.07","280,846,370.83","348,400,782.98","48,571,264.60","38,723,319.65","196,787,683.55","278,959,447.64","443,926,480.81","110,498,361.76","161,337,500.44","399,426,078.90"
应付账款,"11,694,632.39","8,591,056.20","7,542,979.03","4,448,898.04","4,448,898.04","2,374,783.22","217,705,945.61","832,518,593.34","776,975,968.41","757,983,305.91","725,573,307.19","734,960,780.75","722,156,956.34","617,485,610.14","612,694,120.27","638,163,109.23","620,120,845.61","502,512,452.12","522,772,169.41","479,595,531.21","452,528,950.29","405,122,550.73","397,162,279.63","389,438,480.08","352,165,800.89","481,960,164.82","407,311,010.36","519,772,016.32","405,170,534.41","405,188,128.32","407,809,879.13","382,129,969.62","334,933,632.32","336,558,747.98","327,740,405.74","444,794,199.34","407,351,722.77","410,110,870.59","405,358,770.02","430,267,385.84","395,865,328.77","378,016,032.77","372,041,877.69","502,383,859.29","488,061,260.73","447,965,028.21"
预付款项,"33,304.16","3,515,082.97","6,958,537.46","6,017,168.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,500.00",,,,
预收款项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,361,368.68",,,,,,
