科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付的各项税费,"20,290,598.58","22,030,614.91","10,683,134.09","18,596,279.93","25,083,660.54","11,911,890.31","14,160,868.48","21,252,851.60","26,861,980.57","13,166,014.86","16,503,055.47","23,360,478.68","41,029,576.26","17,911,266.56","24,576,994.66","32,218,465.63","52,029,805.34","18,111,111.01","26,400,070.74","36,879,333.57","50,574,122.29","10,693,860.41","18,302,313.78","25,693,487.90","34,881,849.65","10,117,942.63","14,061,782.62","25,518,754.40","54,194,377.51","23,345,199.86","39,244,179.68","56,173,162.98","83,467,716.26","39,076,736.56","71,272,473.28","97,789,878.31","121,814,972.12","31,079,486.96","47,065,769.28"
收到其他与筹资活动有关的现金,,,,,,"435,645.08","1,190,925.84","1,585,324.17",,"139,313.95",,"805,539.26",,"45,173.90","249,246.31","345,185.64",,,,,,,,"7,075,900.00",,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"17,216,671.07","29,908,943.24","11,618,439.81","12,246,950.40","22,001,232.57","9,861,235.95","19,361,251.85","29,553,127.22","36,563,856.32","20,927,968.75","33,014,140.54","64,268,798.00","60,147,546.09","30,964,038.29","62,346,885.18","91,876,986.77","74,603,252.15","28,051,470.46","47,755,512.18","70,331,101.78","54,998,444.47","11,108,443.02","25,105,552.69","33,438,139.81","55,787,294.31","8,859,994.00","18,902,372.88","51,626,009.73","73,211,199.66","57,307,024.22","285,994,731.44","326,931,160.38","301,647,252.79","56,901,415.09","76,328,635.74","108,602,634.75","118,403,957.17","59,720,733.31","82,503,048.57"
筹资活动现金流入小计,"88,000,000.00","67,425,000.00","89,250,000.00","89,250,000.00","716,465,960.64","435,645.08","31,190,925.84","31,585,324.17","31,960,000.00","139,313.95",,"2,555,539.26","1,750,000.00","45,173.90","65,552,946.31","71,117,885.64","70,772,700.00",,,,,,,"10,775,900.00","4,400,000.00",,,"405,351,997.34","404,421,661.32",,"540,000.00","540,000.00","45,500,000.00",,"80,000,000.00","80,000,000.00","125,000,000.00",,"181,050,000.00"
经营活动现金流出小计,"92,252,664.47","99,988,029.80","47,387,108.19","74,207,009.40","99,011,774.15","38,902,958.14","77,733,645.33","121,062,865.37","169,372,626.76","95,709,903.97","132,040,992.54","195,883,189.95","250,060,217.73","79,454,455.82","159,029,880.51","237,455,793.59","325,129,147.00","90,179,606.35","158,141,297.64","236,250,437.68","260,161,297.20","55,727,265.20","113,712,383.61","160,009,416.24","207,141,645.84","47,791,049.20","81,177,182.19","175,693,452.84","411,040,085.67","186,490,165.73","505,125,399.43","652,441,416.35","818,175,311.17","266,893,702.15","443,533,278.45","647,381,021.60","903,753,644.81","248,685,022.96","446,206,066.80"
偿还债务支付的现金,"83,100,000.00","54,000,000.00","95,000,000.00","104,000,000.00","135,250,000.00","9,000,000.00","9,000,000.00","39,000,000.00","39,000,000.00",,,,,,,,,,,,,,,"6,666,668.65",,,,,,,,,,"7,600,000.00","7,600,000.00","7,600,000.00","52,600,000.00","30,000,000.00","80,000,000.00"
经营活动产生的现金流量净额,"25,167,320.79","12,603,990.75","13,894,883.54","19,588,343.74","56,690,730.14","-10,513,266.46","-26,123,075.86","-33,146,852.57","-5,571,592.43","-27,186,186.07","4,134,093.86","7,137,687.75","45,428,498.59","485,017.66","-17,456,996.88","-19,499,277.03","26,838,327.24","38,493,458.75","58,821,042.55","58,959,443.52","126,520,937.73","45,175,576.15","82,125,530.27","88,110,620.32","165,021,169.22","-7,272,737.27","1,124,607.61","229,704,528.35","155,493,433.97","-56,365,600.25","-198,692,348.71","-186,357,088.24","-9,640,001.15","-52,564,442.87","-16,109,445.47","28,554,484.07","152,120,083.39","-119,194,746.01","-106,258,395.14"
分配股利、利润或偿还利息支付的现金,"22,057,088.00","7,028,732.15","1,938,641.76","2,620,006.25","3,182,839.26","130,095.00","33,536,135.53","33,629,060.53","33,631,282.50",,"20,017,345.50","20,010,000.00","20,010,000.00",,"13,340,000.00","13,340,000.00","13,340,000.00",,"14,126,000.00","14,126,000.00","14,126,000.00",,"27,378,574.24","28,269,050.00","28,252,000.00",,"56,504,000.00","56,504,000.00","80,367,584.62",,,"40,131,501.60","40,268,738.37","512,977.22","121,922,584.26","123,312,168.59","123,465,056.75","874,186.88","120,007,475.27"
收回投资收到的现金,,,"3,037,517.15","3,037,517.15","7,759,629.60",,"6,056,347.81","6,056,347.81","6,056,347.81",,,,,,,,,,,,,,,,,,"13,000,000.00","13,000,000.00","13,000,000.00",,,"5,600,000.00","5,600,000.00",,,,,,
支付其他与筹资活动有关的现金,,,,,,"986,000.00",,,,,,,,,,,,,"158,436.46","158,436.46",,,"720,000.00","3,118,436.15",,,"18,600,000.00","18,600,000.00","18,600,000.00",,"14,035,350.00","14,035,350.00","14,035,351.00",,,"9,340,000.00",1.00,"49,932,914.18","179,006,413.24"
取得投资收益收到的现金,"58,247.00",,"83,210.00","83,210.00","83,210.00",,"7,200.00","7,200.00","7,200.00",,,,,,,,,,,,,,,,,,"600,000.00","600,000.00","600,000.00",,"900,000.00","900,000.00","900,000.00","1,076,795.00","1,076,795.00","1,076,795.00","2,257,507.50","1,590,000.00","1,590,000.00"
筹资活动现金流出小计,"105,157,088.00","61,028,732.15","96,938,641.76","106,620,006.25","138,432,839.26","10,116,095.00","42,536,135.53","72,629,060.53","72,631,282.50",,"20,017,345.50","20,010,000.00","20,010,000.00",,"13,340,000.00","13,340,000.00","13,340,000.00",,"14,284,436.46","14,284,436.46","14,126,000.00",,"28,098,574.24","38,054,154.80","28,252,000.00",,"75,104,000.00","75,104,000.00","98,967,584.62",,"14,035,350.00","54,166,851.60","54,304,089.37","8,112,977.22","129,522,584.26","140,252,168.59","176,065,057.75","80,807,101.06","379,013,888.51"
处置固定资产、无形资产和其他长期资产收回的现金净额,"68,000.00","52,625.00",,,,,,"40,000.00","39,230.77",,"80,000.00",,"22,311,939.66",,,"35,160.00","34,119.66",,"60,000.00","92,000.00","89,076.92",,"70,000.00","70,000.00","71,373.08",,,500.00,"300,247.02","1,500.00","6,500.00","6,500.00","96,500.00",,"43,518.25","43,518.25","210,106.00","106,796.12","288,636.90"
筹资活动产生的现金流量净额,"-17,157,088.00","6,396,267.85","-7,688,641.76","-17,370,006.25","578,033,121.38","-9,680,449.92","-11,345,209.69","-41,043,736.36","-40,671,282.50","139,313.95","-20,017,345.50","-17,454,460.74","-18,260,000.00","45,173.90","52,212,946.31","57,777,885.64","57,432,700.00",,"-14,284,436.46","-14,284,436.46","-14,126,000.00",,"-28,098,574.24","-27,278,254.80","-23,852,000.00",,"-75,104,000.00","330,247,997.34","305,454,076.70",,"-13,495,350.00","-53,626,851.60","-8,804,089.37","-8,112,977.22","-49,522,584.26","-60,252,168.59","-51,065,057.75","-80,807,101.06","-197,963,888.51"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,-501.31,-281.11,,,,,,,,,,,"-39,393.27",,,,"-25,471.29",,565.61,,"71,085.99",,,,,,,,,,,,"-91,975.61",,,,"21,819.55",,
收到其他与投资活动有关的现金,"41,225,310.81","5,729,493.46","306,165.54","396,266.96","670,719.73","39,025.51","96,658.08","173,537.49","5,134,275.74","113,904.28","944,597.98","175,167.77","16,965,412.44","25,654.23","239,345.37","247,979.11",,,42.78,42.78,,,,,,,"40,000,000.00","77,000,000.00","91,712,610.00","140,000,000.00","181,040,000.00","247,150,000.00","232,896,226.42","80,240,000.00","167,981,333.34","168,224,000.01","322,651,246.37","111,274,630.15","202,312,974.61"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"41,351,557.81","5,782,118.46","3,426,892.69","3,516,994.11","8,513,559.33","39,025.51","6,160,205.89","6,277,085.30","11,237,054.32","113,904.28","1,024,597.98","175,167.77","39,277,352.10","25,654.23","239,345.37","283,139.11","34,119.66",,"60,042.78","92,042.78","89,076.92",,"70,000.00","70,000.00","71,373.08",,"53,600,000.00","90,600,500.00","105,612,857.02","140,001,500.00","181,946,500.00","253,656,500.00","239,492,726.42","81,316,795.00","169,101,646.59","169,344,313.26","325,118,859.87","112,971,426.27","204,191,611.51"
五、现金及现金等价物净增加额,"-8,735,450.30","11,046,445.57","-4,907,035.82","-23,663,239.53","598,896,199.97","-33,166,628.74","-77,321,830.82","-170,003,974.01","-171,289,768.11","-41,865,741.22","-58,230,779.86","-67,016,433.43","-2,116,488.76","-20,820,080.58","175,097.31","-2,037,935.80","35,369,689.66","24,193,740.58","29,249,612.47","28,158,976.46","83,505,749.87","43,471,545.59","-37,822,323.13","-43,154,652.24","-54,178,997.33","-18,205,923.14","-41,664,975.65","224,124,811.67","127,611,956.04","63,224,804.15","-91,434,744.85","-73,724,991.09","-235,302,227.52","-80,060,808.08","-34,031,528.73","-33,031,760.63","40,675,890.09","-157,914,839.18","-223,646,600.84"
购建固定资产、无形资产和其他长期资产支付的现金,"30,751,739.59","13,735,650.38","14,540,170.29","29,398,571.13","44,341,210.88","13,011,937.87","43,030,769.37","63,691,014.37","95,159,491.49","6,718,741.08","34,558,093.90","39,060,795.91","50,708,913.88","21,375,926.37","25,220,197.49","30,999,683.52","39,309,985.95","4,299,718.17","5,347,602.01","6,608,073.38","19,049,350.77","1,704,030.56","1,919,279.16","4,057,017.76","7,419,539.63","933,185.87","1,285,583.26","1,628,714.28","4,210,348.63","411,095.60","1,193,546.14","1,797,550.25","7,428,328.31","700,182.99","7,501,145.59","9,418,389.37","17,712,063.06","884,418.38","2,666,776.85"
期初现金及现金等价物余额,"64,658,424.09","55,922,973.79","66,969,419.36","66,969,419.36","66,969,419.36","665,865,619.33","665,865,619.33","665,865,619.33","665,865,619.33","495,280,151.22","494,575,851.22","495,280,151.22","494,575,851.22","494,240,002.46","492,459,362.46","492,459,362.46","492,459,362.46","527,829,052.12","527,829,052.12","527,829,052.12","527,829,052.12","611,334,801.99","611,334,801.99","611,334,801.99","611,334,801.99","557,155,804.66","557,155,804.66","557,155,804.66","557,155,804.66","684,874,815.70","684,767,760.70","684,767,760.70","684,767,760.70","449,465,533.18","449,465,533.18","449,465,533.18","449,465,533.18","490,141,423.27","490,141,423.27"
投资支付的现金,"2,345,000.00",,,,,,,,"2,725,000.00","8,214,032.30","1,305,800.00","10,305,800.00","10,305,800.00",,"9,600,000.00","9,600,000.00","9,600,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,"8,000,000.00",,,"6,674,500.00","6,674,500.00",,,"25,600,000.00","26,860,000.00",,,"1,260,000.00","1,260,000.00",,
期末现金及现金等价物余额,"55,922,973.79","66,969,419.36","62,062,383.54","43,306,179.83","665,865,619.33","632,698,990.59","588,543,788.51","495,861,645.32","494,575,851.22","453,414,410.00","436,345,071.36","428,263,717.79","492,459,362.46","473,419,921.88","492,634,459.77","490,421,426.66","527,829,052.12","552,022,792.70","557,078,664.59","555,988,028.58","611,334,801.99","654,806,347.58","573,512,478.86","568,180,149.75","557,155,804.66","538,949,881.52","515,490,829.01","781,280,616.33","684,767,760.70","748,099,619.85","593,333,015.85","611,042,769.61","449,465,533.18","369,404,725.10","415,434,004.45","416,433,772.55","490,141,423.27","332,226,584.09","266,494,822.43"
