科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"16,737,291.06","10,639,065.18","11,055,009.93","10,818,088.76","11,140,870.52","6,868,525.14","8,535,021.57","9,484,018.98","6,423,632.01","5,233,366.68","4,979,402.21","5,450,624.88","3,498,888.23","2,840,211.52","30,344,751.77","26,025,055.43","8,291,431.05","25,433,630.51","13,436,886.42","22,011,937.65","53,358,048.35","69,977,961.48","24,511,466.81","34,070,836.44","28,854,767.45","33,905,250.66","27,944,031.95","48,935,898.12","42,369,535.17"
应付职工薪酬,"705,558.87","1,508,614.68","2,391,496.21","1,291,183.75","2,056,129.76","1,769,971.64","1,390,262.82","1,266,384.29","1,386,100.75","1,424,171.59","1,386,128.47","1,345,054.23","1,430,220.75","1,348,568.38","4,867,292.29","1,874,335.97","2,417,456.44","2,725,550.69","6,963,738.37","2,904,050.16","10,657,412.43","10,815,437.86","25,857,723.07","7,604,464.40","8,249,651.31","12,205,578.47","38,342,418.15","9,740,875.21","15,408,573.09"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,596,088.24","1,289,417.58","2,661,184.79","613,935.49","4,746,208.87","2,183,162.39","1,799,716.79","804,135.22","2,529,450.30","-3,523,473.39","381,229.91","391,272.06","2,532,030.40","-156,064.41","2,438,616.21","944,455.33","239,948.05","-52,361.28","6,659,500.95","3,689,455.24","4,969,763.87","2,590,801.14","26,137,574.93","25,969,232.39","20,028,137.70","25,813,733.30","33,462,879.25","9,588,613.03","23,842,971.54"
应收利息,,,,,,,"1,362,895.00","2,966,672.40","4,224,919.42","4,413,783.05","1,274,685.66","1,682,851.05","2,307,102.55","3,113,324.13","245,561.69",,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,"30,750.00",,,,,,,,,,,"1,155,437.50","1,122,187.50","1,016,895.84","1,019,666.66","1,629,513.91","872,812.50","1,540,019.09"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"145,500.00","138,306.00","102,486.00","102,486.00","152,925.41","7,502,925.41","139,779.60","139,779.60","190,840.37","190,840.37","190,840.37","190,840.37",
存货,"16,347,980.32","29,349,930.38","49,380,617.80","49,573,454.58","47,844,026.55","53,870,583.02","48,581,615.46","40,145,570.97","37,699,127.16","35,090,719.60","35,649,166.39","33,169,957.15","25,724,611.53","25,071,795.46","52,202,367.09","48,150,818.19","51,317,639.05","51,153,676.21","44,786,256.10","49,178,389.84","93,519,894.28","109,150,133.13","105,892,808.31","134,632,374.46","188,560,351.77","279,867,819.96","333,587,923.04","331,112,108.88","327,998,400.40"
其他应付款,"133,546,707.63","13,393,900.12","12,886,669.84","14,816,977.21","13,257,264.76","18,509,516.47","15,489,329.61","14,864,113.14","14,615,341.38","14,848,775.80","14,461,332.74","14,879,053.27","15,530,032.89","15,388,173.75","58,837,944.35","24,836,869.79","16,673,280.05","32,051,717.65","38,682,502.89","31,825,322.22","413,414,873.54","598,034,251.61","526,381,912.03","544,626,640.02","426,628,567.56","412,515,792.61","393,372,864.99","389,725,469.67","406,028,846.81"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"11,346,085.51",,,,"32,020,239.34","38,978,563.69","41,951,916.20","49,062,563.41","64,094,156.52","76,184,855.58","72,063,570.98"
一年内到期的非流动负债,,"12,000,000.00",,,,,,,,,,,,,,,,,,,"9,000,000.00","9,000,000.00","46,900,000.00","46,900,000.00","46,900,000.00","56,900,000.00","150,943,161.24","139,164,000.00","92,635,668.78"
其他流动资产,"356,992.29","1,951,086.30","478,469.57","370,816.66","370,816.67","370,816.67","2,910,228.43","343,080.00","329,211.66","315,343.32","8,118,769.69","8,004,797.30","7,002,586.23","8,526,884.60","4,696,191.77","3,725,911.14","5,785,072.90","6,490,892.57","11,639,299.76","10,155,310.75","75,693,394.71","54,851,914.14","66,987,380.66","34,480,010.93","157,616,881.25","209,472,098.27","86,783,019.42","147,270,620.14","145,671,951.79"
其他流动负债,"165,000.00",,,,,,,,,,,,,,,,,,,,,"45,700.00",,,,,,,
流动资产合计,"168,123,018.29","128,577,870.06","189,859,668.84","219,783,419.14","227,787,431.48","534,712,536.33","493,923,708.51","503,079,907.37","489,341,052.57","529,680,899.48","435,060,425.00","456,691,118.70","377,364,075.82","367,198,613.48","522,049,503.24","433,355,367.10","509,495,195.61","530,294,521.36","1,254,573,549.54","1,256,587,199.28","1,164,304,438.66","1,051,201,549.54","1,132,935,672.21","1,362,126,284.11","1,287,883,114.95","1,426,575,896.38","1,553,970,595.74","1,466,124,620.36","1,404,905,931.53"
流动负债合计,"163,025,835.07","89,358,140.80","217,797,229.45","242,155,022.79","243,588,653.49","102,467,312.54","70,191,474.46","72,873,692.58","84,085,767.44","127,093,961.73","54,750,607.58","93,224,359.28","54,204,691.28","46,791,022.63","226,993,162.70","145,348,445.24","202,202,207.39","267,713,262.88","299,868,708.43","315,698,887.01","751,066,314.06","1,022,759,101.87","1,072,502,548.34","1,368,156,324.27","1,322,090,944.48","1,468,743,682.82","1,614,329,729.16","1,516,266,483.27","1,663,816,449.34"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"7,500,000.00","7,500,000.00","21,465,000.00","21,465,000.00","21,465,000.00","21,465,000.00","22,543,182.00","22,543,182.00","23,543,182.00"
长期借款,"12,000,000.00","19,500,000.00",,,,,,,,,,,,,,,,,,,"216,500,000.00","216,050,000.00","155,150,000.00","167,700,000.00","162,774,200.00","201,783,806.46","127,547,354.91","131,319,225.84","105,032,774.29"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,"38,976,885.63","25,785,262.15","11,250,623.55","10,719,304.45","71,817,541.64","86,420,985.38","135,753,232.29","156,386,823.97","192,983,848.93","212,339,195.67","204,413,378.08","201,934,403.06"
长期应付款,,,"18,038,497.14","16,249,413.41","14,427,389.33","12,571,818.39","10,682,082.95","8,757,553.98","6,797,590.85","4,801,541.16","2,768,740.49","698,512.19",,,,,,,,,,,"88,128,000.00","88,128,000.00","88,128,000.00","88,128,000.00","44,064,000.00","44,064,000.00",
长期股权投资,"500,000.00","416,019.19",,,,,,,,,,,,,,,,,,,,,"7,561,675.77","6,699,392.25","10,368,641.97","12,499,142.32","17,106,161.49","17,290,531.78","23,839,904.78"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"13,511,237.90","13,636,252.64","13,943,490.00","13,420,398.24","13,710,417.00","13,593,880.50","13,477,344.00","13,360,807.50","13,244,271.00"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,000.00"
固定资产,"22,683,778.56","154,529,277.77","284,134,058.61","278,634,183.67","276,951,508.16","271,397,482.58","282,240,190.07","281,716,652.71","313,533,677.80","300,810,428.73","313,046,331.92","306,589,860.10","326,273,165.00","313,571,240.07","328,830,987.60","321,420,559.17","343,274,403.76","336,460,055.15","337,213,372.36","331,359,107.91","371,005,607.72","530,762,702.49","507,707,557.37","618,306,110.08","627,823,439.40","646,278,238.37","629,182,117.86","615,805,715.50","700,916,342.08"
递延所得税负债,"736,050.00","2,719,500.00","2,719,500.00","2,719,500.00",,,,,,,,,,,,,,,,,,,"2,007,790.49","2,007,790.49","1,887,655.49","1,839,527.99","1,503,554.66","1,484,159.66","1,484,159.66"
在建工程,"10,024,021.20","38,268,208.13","11,378,797.96","15,731,652.46","22,221,424.33","24,168,854.85","23,603,418.22","34,086,861.14","21,167,529.38","57,595,876.18","47,189,204.51","81,685,275.99","80,589,180.00","109,264,338.53","125,215,118.59","149,539,383.51","140,822,902.03","160,003,296.29","213,952,586.69","245,665,547.75","279,465,577.17","246,913,965.13","297,953,386.53","278,414,850.43","296,712,989.47","319,220,837.11","343,750,317.34","391,237,937.34","403,035,407.02"
其他非流动负债,"29,647,700.00","16,600,000.00","20,997,338.56","18,066,700.33","18,011,062.10","17,110,423.87","16,619,785.64","12,219,147.41","6,168,509.18","6,813,870.95","7,988,232.72","7,937,594.49","6,386,956.26","6,336,318.03","20,976,907.37","15,078,244.82","14,969,945.22","16,959,322.24","962,126.88","911,488.65","860,850.42","810,212.19","759,573.96","708,935.73","658,297.50","607,659.27","557,021.04","506,382.81","455,744.58"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"42,383,750.00","38,819,500.00","41,755,335.70","37,035,613.74","32,438,451.43","29,682,242.26","27,301,868.59","20,976,701.39","12,966,100.03","11,615,412.11","10,756,973.21","8,636,106.68","6,386,956.26","6,336,318.03","20,976,907.37","20,828,244.82","21,019,945.22","23,009,322.24","12,712,126.88","13,661,488.65","241,526,716.79","264,096,078.56","301,964,571.65","315,587,266.75","311,105,420.12","351,814,867.56","247,227,525.67","241,573,135.19","175,857,432.69"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"205,409,585.07","128,177,640.80","259,552,565.15","279,190,636.53","276,027,104.92","132,149,554.80","97,493,343.05","93,850,393.97","97,051,867.47","138,709,373.84","65,507,580.79","101,860,465.96","60,591,647.54","53,127,340.66","247,970,070.07","166,176,690.06","223,222,152.61","290,722,585.12","312,580,835.31","329,360,375.66","992,593,030.85","1,286,855,180.43","1,374,467,119.99","1,683,743,591.02","1,633,196,364.60","1,820,558,550.38","1,861,557,254.83","1,757,839,618.46","1,839,673,882.03"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"77,680,000.00","104,608,834.00","104,608,834.00","104,608,834.00","104,608,834.00","139,488,834.00","139,488,834.00","139,488,834.00","209,233,251.00","209,233,251.00","209,233,251.00","209,233,251.00","313,849,876.00","313,849,876.00","316,274,876.00","316,257,876.00","316,247,876.00","316,547,876.00","362,447,145.00","362,447,145.00","361,876,545.00","361,876,545.00","361,876,545.00","361,876,545.00","361,959,745.00","362,140,865.00","362,610,545.00","362,725,545.00","362,916,645.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"4,536,845.40","76,529,621.40","76,529,621.40","76,529,621.40","76,529,621.40","473,042,581.40","473,042,581.40","473,042,581.40","403,298,164.40","403,298,164.40","403,298,164.40","403,298,164.40","298,681,539.40","298,681,539.40","287,797,150.98","292,561,645.98","297,363,520.98","304,526,035.98","984,195,250.96","987,922,775.98","320,397,828.89","324,125,353.91","324,983,478.85","327,188,778.85","331,126,730.85","335,653,661.08","341,698,378.84","347,067,070.08","321,678,872.49"
无形资产,"12,200,375.38","11,952,514.54","24,406,942.95","29,644,850.45","29,475,310.55","29,305,770.65","29,136,230.75","28,966,690.85","22,134,854.44","22,000,127.26","35,545,381.08","35,272,596.80","35,039,879.36","34,807,161.92","34,574,444.48","39,261,437.84","41,610,675.68","41,425,389.92","41,151,611.21","43,898,821.10","47,315,431.49","48,702,545.53","54,260,118.41","55,288,050.90","62,452,082.23","64,964,652.07","68,897,003.18","69,017,376.38","111,352,420.15"
盈余公积,"6,033,490.54","8,566,041.27","13,534,529.91","13,534,529.91","13,534,529.91","13,534,529.91","20,235,782.96","20,235,782.96","20,235,782.96","20,235,782.96","26,838,167.78","26,838,167.78","26,838,167.78","26,838,167.78","31,491,751.15","31,491,751.15","31,491,751.15","31,491,751.15","35,267,005.72","35,267,005.72","35,267,005.72","35,267,005.72","36,052,541.89","36,052,541.89","36,052,541.89","36,052,541.89","37,635,968.07","37,635,968.07","37,635,968.07"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"13,982,881.37","13,884,857.05","13,827,195.68","15,867,210.93","16,528,220.00","16,528,220.00","12,894,016.00","12,894,016.00","12,856,722.40","12,856,722.40","12,242,318.40","12,242,318.40","7,334,092.69","7,334,092.69","6,362,112.69"
商誉,,,,,,,,,,,,,,,,,"448,495.31","448,495.31","448,495.31","448,495.31","7,824,285.02","337,263,700.59","306,054,810.19","306,054,810.19","306,054,810.19","306,054,810.19","304,243,859.90","304,243,859.90","304,243,859.90"
未分配利润,"-18,608,507.69","18,078,088.78","59,277,834.87","73,606,516.15","90,495,874.87","106,284,665.55","111,948,375.07","126,810,855.42","125,760,354.31","141,606,003.08","146,337,084.81","162,048,851.76","146,297,452.96","155,610,194.98","162,849,453.36","181,224,759.83","176,803,950.58","183,389,410.37","183,453,811.75","200,894,862.32","264,609,954.48","310,251,015.74","347,991,954.59","382,833,280.51","406,925,638.40","482,314,515.98","530,480,681.50","593,938,881.14","577,105,805.42"
长期待摊费用,,,"534,474.82","467,424.82","288,894.82","178,194.82","452,580.11","329,790.11","209,430.11","110,166.91","370,685.40","351,000.08","329,738.04","309,264.36","1,149,082.84","1,435,182.30","1,712,020.65","1,544,046.78","1,880,077.36","2,104,206.77","4,966,343.93","6,440,929.64","11,123,407.34","11,370,666.82","15,289,356.99","15,760,004.21","15,853,614.31","14,971,324.36","14,445,233.85"
少数股东权益,"636,111.38",,,,,,,,,"2,000,000.00","1,964,375.90","1,956,992.09","1,888,175.06","1,848,767.29","2,729,126.13","10,254,797.94","38,437,330.67","70,635,248.20","76,686,097.38","84,173,686.28","98,457,934.38","194,388,045.07","183,600,539.77","196,022,265.51","224,936,995.31","235,961,111.31","243,087,522.00","235,517,700.45","246,741,460.28"
递延所得税资产,"1,794,970.97","2,216,336.56","3,189,442.15","3,189,442.15","4,471,395.76","4,737,326.43","5,837,852.67","5,248,545.57","3,616,687.94","3,885,076.72","2,948,301.38","2,755,893.87","2,168,554.24","2,438,559.22","4,636,427.48","4,754,830.67","4,964,900.93","5,587,850.63","11,010,072.95","11,495,151.28","20,292,546.69","23,143,118.32","31,990,189.23","33,901,426.97","34,315,671.93","39,353,884.43","48,179,572.75","47,896,734.25","49,161,266.93"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"60,361,360.30",,,"19,165.30",,,"7,014,936.15",,"5,576,187.90","1,000,000.00","19,018,295.39","21,890,147.45","26,382,266.28","22,366,708.53","18,673,982.09","34,315,903.32","27,410,792.34","66,705,154.82","52,086,898.55","80,728,478.01","133,403,510.29","162,486,824.35","144,699,165.26","132,060,058.10","149,493,349.55","201,688,732.73","140,193,293.31","160,485,223.06","128,768,298.30"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"107,564,506.41","207,382,356.19","323,643,716.49","327,686,718.85","333,408,533.62","329,787,629.33","348,285,207.97","350,348,540.38","366,238,367.57","385,401,675.80","418,118,199.68","448,544,774.29","470,782,782.92","482,757,272.63","513,080,043.08","550,727,296.81","560,244,190.70","651,151,174.53","683,528,376.58","726,950,431.68","896,003,844.66","1,448,667,580.33","1,483,179,785.48","1,612,733,996.27","1,694,072,582.70","1,833,863,030.86","1,815,765,661.81","1,861,266,070.15","1,974,484,589.07"
所有者权益(或股东权益)合计,"70,277,939.63","207,782,585.45","253,950,820.18","268,279,501.46","285,168,860.18","732,350,610.86","744,715,573.43","759,578,053.78","758,527,552.67","776,373,201.44","787,671,043.89","803,375,427.03","787,555,211.20","796,828,545.45","787,159,476.25","817,905,973.85","846,517,233.70","890,723,110.77","1,625,521,090.81","1,654,177,255.30","1,067,715,252.47","1,213,013,949.44","1,241,648,337.70","1,291,116,689.36","1,348,759,333.05","1,439,880,376.86","1,508,179,002.72","1,569,551,072.05","1,539,716,638.57"
资产总计,"275,687,524.70","335,960,226.25","513,503,385.33","547,470,137.99","561,195,965.10","864,500,165.66","842,208,916.48","853,428,447.75","855,579,420.14","915,082,575.28","853,178,624.68","905,235,892.99","848,146,858.74","849,955,886.11","1,035,129,546.32","984,082,663.91","1,069,739,386.31","1,181,445,695.89","1,938,101,926.12","1,983,537,630.96","2,060,308,283.32","2,499,869,129.87","2,616,115,457.69","2,974,860,280.38","2,981,955,697.65","3,260,438,927.24","3,369,736,257.55","3,327,390,690.51","3,379,390,520.60"
负债和所有者(或股东权益)合计,"275,687,524.70","335,960,226.25","513,503,385.33","547,470,137.99","561,195,965.10","864,500,165.66","842,208,916.48","853,428,447.75","855,579,420.14","915,082,575.28","853,178,624.68","905,235,892.99","848,146,858.74","849,955,886.11","1,035,129,546.32","984,082,663.91","1,069,739,386.31","1,181,445,695.89","1,938,101,926.12","1,983,537,630.96","2,060,308,283.32","2,499,869,129.87","2,616,115,457.69","2,974,860,280.38","2,981,955,697.65","3,260,438,927.24","3,369,736,257.55","3,327,390,690.51","3,379,390,520.60"
