科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,"106,999.86","80,249.85","53,499.84","26,749.83",,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,"12,859,405.52","16,902,925.52"
其他流动资产,"4,824,994.50","6,914,944.97","9,079,197.12","9,854,981.19","4,467,192.86","10,618,530.23","7,026,523.63","8,248,292.07","7,461,347.51","9,391,425.51","3,214,144.01","4,826,933.85","1,685,110.45","9,973,032.46","3,646,642.63","3,378,653.16","4,624,430.03","14,819,898.29","15,746,531.25","5,291,921.19"
其他流动负债,,,,,,,,,,,,,,,,,,,"32,575,197.51","20,874,208.63"
流动资产合计,"518,379,086.51","466,190,376.48","520,197,607.85","489,094,402.55","840,203,118.47","765,260,907.50","700,432,215.30","722,332,115.47","721,865,380.69","723,963,831.37","689,196,329.74","686,815,660.62","594,035,494.39","567,521,283.50","638,562,327.54","633,783,334.65","857,760,238.17","882,546,560.49","1,003,396,397.76","1,178,462,493.44"
流动负债合计,"355,583,248.76","266,055,513.50","286,166,693.47","253,987,704.84","310,520,441.48","319,288,160.99","250,148,028.27","256,604,617.86","282,017,618.57","349,461,256.91","410,459,451.22","396,829,622.17","329,620,141.62","328,048,642.24","460,233,523.87","444,668,034.17","627,871,288.52","644,660,459.57","773,625,744.31","746,078,024.39"
可供出售金融资产,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,300,000.00","20,300,000.00","20,300,000.00","31,801,159.66","31,801,159.66"
长期借款,,,,,,,,,,,,,,,,,,,"20,000,000.00","24,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,"20,400,000.00"
长期应付款,,,,,,,,,,,,,,,,,,"20,000,000.00","25,533,168.79","27,664,995.24"
长期股权投资,,,,,,,,,,,,,,,,"408,739,139.84",,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"88,514,097.01","90,313,062.44","92,704,120.05","93,188,268.68","92,503,919.06","168,423,156.12","171,659,046.64","169,188,361.11","166,755,804.80","164,414,568.76","163,319,984.97","161,733,590.75","162,611,998.10","165,883,186.09","311,868,203.75","307,202,981.54","341,177,271.89","334,610,794.73","352,110,446.32","346,270,483.93"
递延所得税负债,,,,,,,,,,,,,,,,,"3,506,976.10","3,506,976.10","2,226,699.47","2,226,699.47"
在建工程,"270,000.00","376,100.00","2,195,905.66","2,786,935.01","2,903,194.74","4,190,747.51","4,254,330.86","18,307,334.06","24,632,007.52","36,099,137.04","59,977,045.07","75,159,210.33","97,383,934.77","143,533,814.73","60,089,186.41","65,872,734.64","82,914,344.69","116,377,152.88","149,842,780.67","154,274,040.14"
其他非流动负债,,,,,,,,"8,670,906.94",,,,,,,,"8,152,394.38",,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"9,513,489.85","10,526,033.57","10,266,777.29","10,201,963.22","8,865,349.15","8,800,535.08","8,735,721.01","8,670,906.94","8,606,092.87","8,541,278.80","8,476,464.73","8,411,650.66","12,446,836.59","29,682,022.52","29,617,208.45","29,552,394.38","32,994,556.41","69,929,742.34","94,117,820.43","100,184,832.81"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"365,096,738.61","276,581,547.07","296,433,470.76","264,189,668.06","319,385,790.63","328,088,696.07","258,883,749.28","265,275,524.80","290,623,711.44","358,002,535.71","418,935,915.95","405,241,272.83","342,066,978.21","357,730,664.76","489,850,732.32","474,220,428.55","660,865,844.93","714,590,201.91","867,743,564.74","846,262,857.20"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"104,140,881.00","104,140,881.00","104,140,881.00","104,140,881.00","138,860,881.00","138,860,881.00","138,860,881.00","141,380,881.00","141,380,881.00","141,380,881.00","141,380,881.00","141,380,881.00","140,282,881.00","140,282,881.00","140,282,881.00","163,041,185.00","162,180,185.00","161,619,185.00","161,619,185.00","180,670,836.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"42,859,119.00","42,859,119.00","42,859,119.00","42,859,119.00","281,175,919.00","281,175,919.00","281,175,919.00","321,369,919.00","325,406,885.58","329,443,852.16","323,776,524.81","324,578,726.75","307,867,828.69","308,670,030.63","304,399,185.53","689,457,502.29","648,234,347.93","638,596,448.70","639,286,397.93","829,995,073.87"
无形资产,"33,856,812.37","33,155,234.97","32,212,887.57","32,131,430.59","31,890,995.44","58,365,157.33","57,988,885.24","57,612,613.15","57,352,375.06","57,186,446.91","56,877,346.30","56,484,146.16","103,906,647.71","103,398,448.97","102,774,878.06","102,158,909.00","125,743,525.94","124,674,567.68","123,366,809.08","122,698,326.88"
盈余公积,"13,482,390.63","18,087,313.42","22,368,324.61","22,368,324.61","22,368,324.61","22,368,324.61","23,805,364.99","23,805,364.99","23,805,364.99","23,805,364.99","23,805,364.99","23,805,364.99","23,805,364.99","23,805,364.99","25,577,220.99","25,577,220.99","25,577,220.99","25,577,220.99","32,410,936.95","32,424,191.04"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,"42,714,000.00","42,714,000.00","24,102,900.00","24,102,900.00","24,102,900.00","24,102,900.00","9,508,950.00",,,
商誉,,,,,,,,,,,,,,,,,"289,245,701.93","289,245,701.93","288,832,665.62","288,832,665.62"
未分配利润,"120,362,379.09","168,918,957.49","208,328,880.30","210,561,257.02","237,510,224.74","230,292,059.49","243,220,626.18","225,911,099.22","198,799,354.43","176,946,816.86","178,619,361.73","193,332,136.25","205,665,733.72","211,573,367.95","213,395,600.10","223,094,491.17","243,686,431.50","254,895,578.00","266,249,182.37","276,634,020.98"
长期待摊费用,"427,999.98","320,999.94","311,890.90","279,599.89","247,308.88","215,017.87","75,727.00","311,562.60","317,219.70","740,083.80","717,318.70","670,048.60","622,778.50","575,508.40","1,954,703.07","2,026,208.26","3,987,246.56","3,427,322.60","3,207,993.48","3,496,854.06"
少数股东权益,,,,,,,,"1,416,251.60","1,617,247.09","1,081,688.44","1,781,470.10","1,561,547.92","1,069,497.68","1,053,342.78","1,382,925.18","1,731,909.02","1,607,830.43","1,692,136.12","1,533,750.80","1,412,458.57"
递延所得税资产,"4,493,512.46","5,000,945.15","5,825,608.26","6,017,687.27","5,881,598.77","5,712,779.15","6,809,521.49","6,908,442.05","8,128,561.43","7,560,315.68","15,757,045.08","14,110,297.24","13,437,288.79","12,804,139.93","13,593,512.20","12,947,372.33","11,992,136.57","12,494,917.68","14,321,557.11","14,101,717.95"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,"15,231,099.00","21,713,283.92","21,722,481.92","27,003,299.92","116,813.92","4,726,813.92","4,702,813.92","3,097,425.92","41,367,510.92","59,740,448.72","52,439,710.65","4,945,883.32","5,642,861.15","1,942,834.09","224,840.16","195,036.18","14,608,726.45","2,842,512.88","8,117,600.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"127,562,421.82","144,397,441.50","154,963,696.36","156,126,403.36","160,430,316.81","237,023,671.90","245,514,325.15","257,031,126.89","260,283,394.43","307,368,063.11","356,389,188.84","360,597,003.73","402,908,531.19","451,837,959.27","512,223,317.58","919,472,185.77","875,555,263.76","915,739,183.95","966,325,924.82","989,992,848.24"
所有者权益(或股东权益)合计,"280,844,769.72","334,006,270.91","378,727,833.45","381,031,137.85","681,247,644.65","674,195,883.33","687,062,791.17","714,087,717.56","691,525,063.68","673,329,358.77","626,649,602.63","642,171,391.52","654,877,047.37","661,628,578.01","660,934,912.80","1,079,035,091.87","1,072,449,657.00","1,083,695,542.53","1,101,978,757.84","1,322,192,484.48"
资产总计,"645,941,508.33","610,587,817.98","675,161,304.21","645,220,805.91","1,000,633,435.28","1,002,284,579.40","945,946,540.45","979,363,242.36","982,148,775.12","1,031,331,894.48","1,045,585,518.58","1,047,412,664.35","996,944,025.58","1,019,359,242.77","1,150,785,645.12","1,553,255,520.42","1,733,315,501.93","1,798,285,744.44","1,969,722,322.58","2,168,455,341.68"
负债和所有者(或股东权益)合计,"645,941,508.33","610,587,817.98","675,161,304.21","645,220,805.91","1,000,633,435.28","1,002,284,579.40","945,946,540.45","979,363,242.36","982,148,775.12","1,031,331,894.48","1,045,585,518.58","1,047,412,664.35","996,944,025.58","1,019,359,242.77","1,150,785,645.12","1,553,255,520.42","1,733,315,501.93","1,798,285,744.44","1,969,722,322.58","2,168,455,341.68"
