科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"13,499,527.52","19,841,387.22","32,599,959.49","7,745,842.45","17,720,101.84","29,045,827.12","37,529,282.86","11,078,222.77","18,332,681.98","34,732,928.82","51,006,695.75","15,550,743.87","26,072,728.34","43,291,302.98","53,332,714.23","16,639,053.40","33,837,447.68","51,304,826.80","63,263,769.93","24,517,063.74","41,921,096.56","62,061,362.60","109,614,894.40","25,277,768.95","63,372,312.64","81,542,303.53","155,873,734.70","52,641,118.60","90,406,483.58","131,936,675.54","204,277,458.70","64,193,121.14","110,672,786.41","158,447,903.60","244,050,743.97","72,525,811.25"
取得借款收到的现金,,"10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"360,000,000.00","460,000,000.00","245,000,000.00","280,000,000.00","285,000,000.00","460,334,556.83","15,000,000.00","159,593,500.00","205,775,574.72","377,393,500.00","153,321,500.00"
支付的各项税费,"8,239,723.65","24,109,562.29","15,836,316.54","7,590,201.18","14,377,112.20","21,549,393.83","28,500,581.09","7,925,765.28","16,569,777.47","23,952,827.38","26,593,031.19","4,777,521.29","11,050,705.24","19,433,672.33","23,566,472.50","6,209,902.91","14,490,854.36","27,373,839.80","29,984,076.49","7,374,241.91","20,471,583.50","30,202,492.97","39,721,352.50","10,133,775.52","23,609,323.44","41,534,015.28","58,839,561.65","19,304,868.16","67,346,563.06","82,352,246.15","67,831,910.91","36,439,667.90","66,478,876.40","82,619,772.53","99,413,114.46","32,055,659.25"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"11,319,309.90","16,908,743.58","16,409,050.44","3,065,306.61","5,079,983.18","10,391,326.15","28,007,704.46","3,513,307.37","7,873,133.16","15,791,420.40","25,315,502.54","9,744,249.58","19,726,306.15","26,799,150.91","43,172,033.63","11,243,520.74","24,525,155.15","30,778,587.86","47,498,256.24","15,765,535.12","32,848,515.67","48,433,360.15","70,546,856.71","20,817,354.72","33,125,484.27","30,879,567.70","88,541,269.17","36,970,533.33","66,574,687.36","118,645,675.42","142,095,686.41","48,333,128.39","49,676,538.66","119,759,368.92","137,119,428.68","52,007,368.58"
筹资活动现金流入小计,,"10,000,000.00","10,000,000.00",,"946,560,000.00","946,560,000.00","946,560,000.00",,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,049,000.00","2,790,994.32","2,790,994.32","2,790,994.32","2,798,168.48",,,,"500,000.00",,,"360,000,000.00","460,100,000.00","245,000,000.00","281,300,000.00","286,300,000.00","1,052,634,518.12","15,000,000.00","160,993,500.00","207,475,574.72","379,293,500.00","153,321,500.00"
经营活动现金流出小计,"123,967,044.37","224,899,058.31","202,965,733.95","60,621,910.79","125,708,285.21","200,957,272.48","287,053,965.78","62,599,687.30","170,581,572.55","269,597,792.78","335,064,142.16","72,267,342.70","152,230,393.42","234,247,007.58","315,236,969.21","83,267,125.72","198,921,417.14","329,089,825.17","420,634,135.32","131,102,098.83","255,037,393.66","354,676,387.86","482,839,822.68","137,203,879.70","304,910,490.60","467,425,455.29","763,732,757.55","235,401,170.66","495,070,074.44","690,312,482.63","1,054,001,013.81","326,875,989.85","557,766,804.29","827,211,071.61","1,084,069,058.12","336,906,250.71"
偿还债务支付的现金,,,"20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","6,000,000.00","26,000,000.00","90,000,000.00","295,000,000.00","240,000,000.00","350,000,000.00","393,887,493.80","528,119,584.75","135,027,900.00"
经营活动产生的现金流量净额,"68,766,791.09","9,354,346.42","60,324,983.69","18,366,863.78","26,906,593.08","43,272,338.61","60,035,161.91","23,379,222.36","7,784,175.10","23,807,123.60","57,860,651.21","20,640,080.11","16,996,594.56","34,424,032.42","51,595,174.83","14,220,401.64","11,018,677.44","15,339,999.14","29,115,394.46","15,539,316.53","27,425,351.29","29,459,900.94","49,348,260.90","2,112,669.21","43,517,309.30","133,759,478.85","162,868,031.86","14,940,598.02","27,733,448.54","35,685,525.71","134,616,317.57","-70,225,427.84","-20,835,384.40","-55,108,964.58","183,688,718.29","-77,598,479.45"
分配股利、利润或偿还利息支付的现金,,"30,007,000.00","10,221,165.00",,,,,,"100,500,000.00","100,500,000.00","100,500,000.00",,"67,000,000.00","67,000,000.00","67,000,000.00",,"79,131,667.64","83,750,000.00","83,750,000.00",,"86,686,718.02","97,576,735.33","99,734,332.73","2,170,372.55","12,497,007.62","17,564,267.52","23,312,842.09","7,510,021.86","37,394,724.30","45,815,613.32","54,919,916.88","4,123,726.66","120,212,441.60","124,025,537.64","128,960,975.62","5,356,147.42"
收回投资收到的现金,,"2,930,263.37",,,,,,,,,"3,601,826.95","1,510,990.00","1,449,180.00","1,225,294.00","2,479,711.62",,,,,,,,,,,,,,"3,700,000.00","4,310,000.00","4,310,000.00",,"683,173.73","830,505.69",,
支付其他与筹资活动有关的现金,,,"530,000.00",,"7,542,160.05","7,542,160.05","4,872,130.13",,,,,,,,,,,,,,,,"127,501.00",,,,,"29,915,024.96",,,"3,905,283.33",,,,"1,000,000.00",
取得投资收益收到的现金,,"376,960.00",,,,,,,"600,956.95","1,916,826.95",,,,,,"122,842.52",,,,,,,,,,,"3,746,120.55",,"113,193.87","148,604.82","281,624.97",,"216,805.93","215,545.32","1,480,155.63","182,079.44"
筹资活动现金流出小计,,"30,007,000.00","30,751,165.00",,"7,542,160.05","7,542,160.05","4,872,130.13",,"100,500,000.00","100,500,000.00","100,500,000.00",,"67,000,000.00","67,000,000.00","67,000,000.00",,"79,131,667.64","83,750,000.00","83,750,000.00",,"86,686,718.02","97,576,735.33","99,861,833.73","2,170,372.55","12,497,007.62","17,564,267.52","33,312,842.09","43,425,046.82","63,394,724.30","135,815,613.32","353,825,200.21","244,123,726.66","470,212,441.60","517,913,031.44","658,080,560.37","140,384,047.42"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,016,014.11","82,638.58",,,,,220.00,,"50,019.23","688,642.23","688,578.38",,"26,000.00","71,000.00","71,000.00","69,000.00","142,419.16","143,240.27","531,854.81","20,000.00","52,860.67","898,548.58","297,292.58",,"118,941.95","4,455.00","2,144,336.04",,"30,000.00","69,707.92","1,203,134.70",,"15,000.00","15,000.00","2,824,395.65",710.00
筹资活动产生的现金流量净额,,"-20,007,000.00","-20,751,165.00",,"939,017,839.95","939,017,839.95","941,687,869.87",,"-100,500,000.00","-100,500,000.00","-100,500,000.00","1,000,000.00","-66,000,000.00","-66,000,000.00","-65,951,000.00","2,790,994.32","-76,340,673.32","-80,959,005.68","-80,951,831.52",,"-86,686,718.02","-97,576,735.33","-99,361,833.73","-2,170,372.55","-12,497,007.62","342,435,732.48","426,787,157.91","201,574,953.18","217,905,275.70","150,484,386.68","698,809,317.91","-229,123,726.66","-309,218,941.60","-310,437,456.72","-278,787,060.37","12,937,452.58"
处置子公司及其他营业单位收到的现金净额,,"892,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"558,980.22",
四、汇率变动对现金的影响,,,,,,,,,,,"-1,242,525.08",,"92,295.16","-447,570.02","441,334.50","494,706.75","-690,506.21","236,376.51","-249,449.83","232,214.45","527,105.30","-2,622,449.40","-4,966,634.60","-1,379,092.29","-293,480.51","-817,599.76","3,136,355.91","104,751.48","182,695.55","1,439,055.78","4,076,831.47","51,803.60","605,071.24","1,027,169.02","-1,529,129.31","-1,066,777.06"
收到其他与投资活动有关的现金,"743,262.52","1,351,956.30","578,735.41",,"921,517.56","1,259,808.45","2,328,620.97","935,947.57","7,160,669.85","7,318,665.64","7,921,930.10","270,703.69","21,824,258.99","22,004,876.12","27,648,006.90","3,225.12","24,178,601.73","26,254,894.98","31,137,677.20","1,440,378.08","39,333,300.18","42,440,883.15","45,841,403.80","2,063,651.42","7,040,430.28","4,981,811.18","13,607,289.95","433,913.48","1,400,735.81","1,584,605.15","486,972.65","1,676,630.63","2,386,850.70","4,385,069.39","111,515,762.61","80,016.56"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,759,276.63","5,634,318.25","578,735.41",,"921,517.56","1,259,808.45","2,328,840.97","935,947.57","7,811,646.03","9,924,134.82","12,212,335.43","1,781,693.69","23,299,438.99","23,301,170.12","30,198,718.52","195,067.64","24,321,020.89","26,398,135.25","31,669,532.01","1,460,378.08","39,386,160.85","43,339,431.73","46,138,696.38","2,063,651.42","7,159,372.23","4,986,266.18","19,497,746.54","433,913.48","5,243,929.68","6,112,917.89","6,281,732.32","1,676,630.63","3,301,830.36","5,446,120.40","116,379,294.11","262,806.00"
五、现金及现金等价物净增加额,"61,837,801.98","-28,027,598.98","14,902,414.78","4,631,176.15","947,811,963.52","958,657,093.96","973,751,554.74","9,847,099.67","-102,372,926.65","-97,934,394.70","-63,210,176.81","36,825.66","-48,146,606.98","-53,247,928.15","-32,886,894.73","-9,681,297.42","-113,566,330.25","-133,636,395.22","-142,204,463.20","-114,491,620.01","-179,543,909.01","-282,388,851.98","-296,224,435.78","-23,875,022.27","-309,590,498.40","-188,351,600.41","-62,248,539.72","-271,590,659.86","-250,788,866.84","-316,713,085.79","249,377,609.10","-308,086,055.74","-436,816,624.72","-525,175,692.07","-265,030,739.25","-174,947,490.97"
购建固定资产、无形资产和其他长期资产支付的现金,"9,688,265.74","21,235,418.65","25,250,139.32","13,735,687.63","16,519,816.93","22,378,722.91","27,786,147.87","14,468,070.26","17,468,747.78","31,165,653.12","31,540,638.37","743,917.73","4,301,177.16","26,291,802.14","32,890,408.64","27,382,467.77","71,874,849.05","94,635,314.35","121,788,108.32","24,104,381.76","54,997,496.02","94,531,266.20","120,311,540.19","24,501,878.06","31,052,507.80","34,472,903.12","66,312,645.37","34,854,876.02","48,065,216.31","55,153,273.43","99,376,565.21","9,505,335.47","29,017,515.16","34,692,298.28","73,916,145.88","25,087,107.34"
期初现金及现金等价物余额,"15,720,838.32","77,558,640.30","49,531,041.32","64,433,456.10","64,433,456.10","64,433,456.10","64,433,456.10","1,038,185,010.84","1,038,185,010.84","1,038,185,010.84","1,038,185,010.84","974,974,834.03","974,974,834.03","974,974,834.03","974,974,834.03","942,087,939.30","942,087,939.30","942,087,939.30","942,087,939.30","799,883,476.10","799,883,476.10","799,883,476.10","799,883,476.10","503,659,040.32","503,659,040.32","503,659,040.32","503,659,040.32","442,018,500.60","441,410,500.60","441,410,500.60","441,410,500.60","690,788,109.70","690,788,109.70","690,788,109.70","690,788,109.70","425,757,370.45"
投资支付的现金,,"881,345.00",,,,,"2,514,170.14",,,,,"22,641,030.41",,,,,,,,"107,619,147.31","61,000,000.00","110,500,000.00","114,548,522.42",,,"400,000.00","32,900,000.00","453,790,000.00","453,789,000.00","455,281,698.42","24,325,000.00","960,000.00","30,543,386.69","81,410,220.36","81,504,200.00","32,917,900.00"
期末现金及现金等价物余额,"77,558,640.30","49,531,041.32","64,433,456.10","69,064,632.25","1,012,245,419.62","1,023,090,550.06","1,038,185,010.84","1,048,032,110.51","935,812,084.19","940,250,616.14","974,974,834.03","975,011,659.69","926,828,227.05","921,726,905.88","942,087,939.30","932,406,641.88","828,521,609.05","808,451,544.08","799,883,476.10","685,391,856.09","620,339,567.09","517,494,624.12","503,659,040.32","479,784,018.05","194,068,541.92","315,307,439.91","441,410,500.60","170,427,840.74","190,621,633.76","124,697,414.81","690,788,109.70","382,702,053.96","253,971,484.98","165,612,417.63","425,757,370.45","250,809,879.48"
