科目,2007-12-31,2008-12-31,2009-09-30,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付利息,,,,,,,,,,,,,"20,780.05","83,983.33",
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"4,378,835.25","11,746,053.60","8,660,519.38","37,220,912.74","38,904,544.37","54,943,550.08","66,873,361.16","59,950,830.34","52,617,539.66","40,541,998.96","52,268,301.03","59,634,463.98","79,769,009.85","93,948,146.38","110,740,959.23"
其他应付款,"99,120.78","348,291.28","86,671.28","228,116.57","262,171.85","290,541.64","179,182.72","196,840.72","179,996.35","218,363.50","161,065.14","234,460.54","219,229.63","457,165.73","148,600.47"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,"124,999.90",,,"1,625,721.88",,"377,521.15","20,143,985.49","60,515.52","25,000,000.00","166,027,547.63","144,188,449.19","129,770,899.42","88,511,155.29","70,570,525.82","66,192,940.46"
其他流动负债,,,,,,,,,,,,,,,"6,116.50"
流动资产合计,"40,157,747.51","69,678,797.98","88,262,430.57","193,712,777.29","217,824,674.39","251,414,941.98","246,503,822.38","266,948,380.16","458,093,169.28","465,159,834.33","469,696,038.23","469,833,110.26","449,424,994.34","446,958,979.81","448,769,436.10"
流动负债合计,"15,881,523.23","20,722,298.05","21,238,313.48","44,205,290.86","42,465,882.64","47,011,341.26","44,565,581.51","54,871,449.89","51,721,861.49","50,919,006.62","61,040,842.72","66,922,282.25","82,110,078.49","81,478,573.40","82,105,599.70"
可供出售金融资产,,,,,,"2,000,001.00","2,000,001.00","2,000,001.00","2,000,001.00","2,000,001.00","2,000,001.00","2,000,001.00","2,000,001.00","11,902,301.00","11,902,301.00"
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"7,302,181.54","7,294,429.41","7,494,043.87","39,721,775.03","32,235,326.58","32,531,007.58"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"13,263,042.75","15,195,776.75","14,494,966.77","62,345,266.28","71,918,705.13","71,183,267.33","69,499,432.33","67,937,603.96","67,200,211.91","65,535,321.36","65,874,836.25","65,800,315.40","75,170,885.41","108,973,425.47","107,090,795.56"
递延所得税负债,,,,,,,,,,,,,"73,964.25",,
在建工程,"1,595,000.00",,,,"40,598.29",,"346,195.54","494,975.24","4,803,402.88","9,239,182.59","13,637,928.98","25,594,076.42","24,637,682.73",,
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,"500,000.00","500,000.00","500,000.00","573,964.25","462,500.00","450,000.00"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"15,881,523.23","20,722,298.05","21,238,313.48","44,205,290.86","42,465,882.64","47,011,341.26","44,565,581.51","54,871,449.89","51,721,861.49","51,419,006.62","61,540,842.72","67,422,282.25","82,684,042.74","81,941,073.40","82,555,599.70"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"22,500,000.00","22,500,000.00","60,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,,,"22,957,729.51","40,957,729.51","40,957,729.51","40,957,729.51","40,957,729.51","40,957,729.51","201,657,029.51","203,626,048.15","203,626,048.15","131,626,048.15","131,626,048.15","131,626,048.15","131,626,048.15"
无形资产,"1,083,339.67","833,339.67","11,487,578.67","15,148,831.15","14,747,787.36","14,356,151.63","14,259,922.71","14,158,677.12","17,057,387.24","17,036,692.91","16,942,721.86","16,831,875.80","16,783,829.13","16,670,938.20","16,558,166.36"
盈余公积,"1,782,296.52","4,250,849.01",,"19,594,642.24","23,419,387.61","27,113,102.98","27,113,102.98","27,113,102.98","27,113,102.98","30,387,151.13","30,387,151.13","30,387,151.13","30,387,151.13","32,351,696.89","32,351,696.89"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"16,040,668.68","38,257,641.10","10,087,196.34","78,815,920.64","110,113,735.67","139,627,604.90","135,727,316.67","146,589,096.65","154,349,460.16","168,400,728.79","174,865,126.99","172,437,878.10","176,141,318.80","184,882,790.78","188,197,695.70"
长期待摊费用,,,,"1,591,152.01","1,329,709.05","1,020,505.98","941,820.86","1,049,152.89","978,193.47","833,929.20","689,664.93","545,400.67","461,707.13","356,281.22","413,745.50"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"105,358.50","22,873.76","38,263.32","425,848.68","726,824.47","963,195.69","1,010,517.76","865,251.94","881,015.22","961,833.22","901,012.33","875,461.73","965,861.96","1,426,240.23","1,439,359.02"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,"349,707.84","368,436.74","4,148,815.04","4,148,246.00","7,087,277.00","4,413,920.00","6,427,880.50","14,028,287.24","5,347,888.59","3,896,160.00","4,374,748.00","7,774,025.50"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"16,046,740.92","16,051,990.18","26,020,808.76","79,860,805.96","89,132,061.04","93,671,936.67","92,206,136.20","93,592,939.15","97,334,131.72","109,337,022.32","121,368,882.00","124,489,063.48","163,637,902.39","175,939,260.70","177,709,400.52"
所有者权益(或股东权益)合计,"40,322,965.20","65,008,490.11","93,044,925.85","229,368,292.39","264,490,852.79","298,075,537.39","294,144,377.07","305,669,869.42","503,705,439.51","523,077,850.03","529,524,077.51","526,899,891.49","530,378,853.99","540,957,167.11","543,923,236.92"
资产总计,"56,204,488.43","85,730,788.16","114,283,239.33","273,573,583.25","306,956,735.43","345,086,878.65","338,709,958.58","360,541,319.31","555,427,301.00","574,496,856.65","591,064,920.23","594,322,173.74","613,062,896.73","622,898,240.51","626,478,836.62"
负债和所有者(或股东权益)合计,"56,204,488.43","85,730,788.16","114,283,239.33","273,573,583.25","306,956,735.43","345,086,878.65","338,709,958.58","360,541,319.31","555,427,301.00","574,496,856.65","591,064,920.23","594,322,173.74","613,062,896.73","622,898,240.51","626,478,836.62"
