科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"105,488,193.07","115,561,591.06","25,840,511.66","108,845,157.76","145,245,128.88","150,909,455.38","138,664,256.08","196,015,746.30","66,297,886.96","208,196,493.40","261,148,969.37","472,239,440.05","298,601,120.79","161,051,799.32","694,367,394.32","698,740,903.16","383,261,857.42","241,439,980.60","470,053,860.43","680,048,519.51","778,926,116.88","1,089,068,953.72","1,024,010,275.45","966,240,547.39","2,562,133,540.20","3,064,206,645.49","2,767,750,810.13","2,577,713,272.95","4,280,603,933.94","2,879,003,722.09","2,538,975,934.90","3,960,624,456.22","5,545,868,676.56","4,209,478,225.16","7,127,269,631.68","13,794,976,813.92","11,042,272,082.19","11,847,805,144.16","20,591,306,027.22","18,888,947,818.59","29,667,642,011.06","31,154,940,634.73","27,570,640,766.59","36,373,509,207.48","33,825,140,372.84","33,289,892,457.73","31,458,363,529.97","37,848,317,901.89","35,484,203,713.00"
短期借款,"208,949,066.34","197,564,479.28","181,905,017.11","188,245,267.69","181,453,442.28","174,030,649.84","170,983,053.59","167,847,140.38","171,066,659.72","177,818,995.46","356,132,045.30","547,366,892.23","478,200,617.21","387,117,716.62","169,004,837.01","209,240,115.86","177,869,567.49","282,805,224.35","346,609,096.00","436,552,936.00","479,583,587.75","483,023,214.62","481,691,383.43","345,270,737.50","345,217,202.50","195,000,000.00","625,000,000.00","1,630,900,000.00","2,858,100,000.00","3,812,100,000.00","4,812,090,000.00","4,864,408,380.00","4,754,418,380.00","6,966,718,380.00","12,933,400,000.00","16,917,818,000.00","13,382,160,200.00","12,919,466,200.00","14,472,472,000.00","14,571,450,000.00","15,103,765,430.00","13,101,186,120.00","18,090,847,690.00","17,407,266,310.00","13,058,122,750.00","13,108,090,000.00","10,255,590,000.00","17,647,363,923.97","11,674,410,923.97"
交易性金融资产,,,,,,,,,,,,,,,,,,"100,000.00",,,,,,,"20,000,000.00",,,,,,,,,,,,,,,,,"2,518,451.00","2,688,586.75","2,806,135.75","2,391,901.75","2,226,038.25","2,449,111.00",,"20,000,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"969,744.96","969,744.96","1,574,954.47",,"600,000.00",,"400,000.00","7,900,000.00","500,000.00","500,000.00",,"515,000.00","315,000.00",,"500,000.00","500,000.00",,,,,,,,,,,,,,,,,,,,,"16,760,000.00","16,760,000.00",,,,,,,,,,"5,375,500.00","4,550,000.00"
应付票据,"30,110,797.00","14,913,084.00","18,487,534.51","11,029,391.66","6,500,000.00","12,110,000.00","5,610,000.00",,,,"14,955,200.00","14,955,200.00","25,960,300.00","23,000,000.00","13,928,650.00","6,928,650.00",,,,,,,,"83,000,000.00","83,000,000.00","123,200,000.00","43,800,000.00","3,600,000.00",,,,,"468,670,933.34","570,868,711.11","388,498,053.03","381,640,844.44","333,711,711.12","239,176,866.68",,,"22,502,219.00","169,739,843.00","169,739,843.00","169,739,843.00","147,237,624.00","199,526,528.00",,"613,754,173.60",
应收账款,"10,672,084.94","18,698,605.77","26,006,852.97","60,034,757.52","42,243,803.64","40,105,537.60","33,312,001.76","31,467,846.81","49,281,288.97","84,223,205.23","109,605,177.90","173,591,549.82","260,686,720.06","144,173,178.25","130,117,860.81","393,232,619.42","294,764,835.88","146,879,724.86","165,993,756.62","255,378,832.76","196,620,764.32","65,400,596.84","39,636,259.41","79,582,081.64","88,514,590.31","200,300,121.20","372,059,901.74","513,306,656.21","439,786,884.03","255,964,813.06","351,253,564.30","437,376,903.52","342,881,437.60","312,487,710.53","356,232,754.25","572,154,029.98","505,455,690.96","315,906,246.20","298,618,006.73","805,483,214.15","505,406,292.88","405,633,991.89","306,916,116.05","523,578,590.93","449,992,137.28","443,843,617.03","1,244,868,392.97","1,250,710,325.08","817,110,901.53"
应付账款,"3,859,634.18","7,970,555.40","9,619,070.69","107,487,477.41","116,540,024.09","78,199,417.82","103,982,982.92","77,078,980.14","76,618,214.26","98,272,507.90","101,176,572.81","119,910,227.27","71,603,740.22","211,785,896.82","184,979,718.53","305,260,904.02","272,685,065.32","217,806,581.36","306,088,307.53","371,324,270.71","385,539,276.47","579,162,689.53","559,665,821.69","909,256,815.56","1,036,198,502.31","953,775,767.54","1,159,530,036.69","1,390,614,325.66","1,600,209,602.80","1,041,641,265.24","1,330,957,130.27","3,241,018,458.57","2,905,330,680.45","2,827,212,088.75","2,910,802,261.11","5,399,349,550.34","5,047,772,658.57","4,940,036,695.16","5,643,003,776.16","6,909,519,145.07","6,865,737,103.02","7,342,818,701.49","7,365,713,981.85","8,783,973,800.79","7,690,119,935.77","10,733,211,287.20",,"15,813,977,661.07",
预付款项,"442,830,510.83","486,534,942.85","350,431,008.70","173,407,927.47","441,023,728.17","369,984,457.63","532,233,917.39","475,348,311.86","548,966,475.81","566,025,378.69","723,910,184.65","342,211,305.62","528,896,270.23","747,152,731.45","439,761,097.05","1,051,185,959.23","1,616,475,619.27","3,380,622,156.58","3,899,215,229.99","4,482,934,599.33","4,801,022,658.05","1,652,631,991.98","2,380,937,498.58","1,592,935,103.80","3,889,278,303.27","4,319,980,561.12","4,444,467,928.74","6,813,572,893.42","7,419,928,462.39","7,632,152,022.24","7,075,945,054.58","4,037,036,585.42","3,493,443,000.41","1,049,929,969.67","3,686,839,179.41","8,592,989,926.78","7,015,865,744.86","5,627,355,069.68","9,949,341,521.55","10,780,859,301.42","10,413,499,858.23","10,343,104,043.24","9,044,102,608.58","9,043,887,311.36","8,422,667,943.23","4,012,351,691.85","5,818,268,136.83","5,953,062,617.83","8,431,249,757.33"
预收款项,"378,268,664.89","470,166,010.14","572,418,907.57","370,247,750.25","392,138,589.44","181,812,390.29","169,378,302.11","152,624,694.07","311,273,337.28","744,563,279.26","1,083,914,517.70","850,037,616.49","1,045,391,707.58","701,071,848.18","446,635,265.02","469,057,855.07","1,028,165,276.50","1,577,319,145.22","2,036,582,467.36","1,563,175,735.64","2,339,249,972.40","2,699,241,765.28","2,363,769,914.98","3,511,786,989.93","5,695,150,845.49","7,828,242,936.55","8,654,125,512.77","11,438,858,733.10","13,299,499,851.60","16,178,908,757.82","15,804,794,123.53","13,469,512,705.18","15,651,308,308.99","17,554,184,283.75","18,271,487,635.18","9,754,593,062.62","13,193,449,679.63","17,262,961,665.79","21,490,269,334.62","17,831,134,321.48","28,537,263,976.86","35,249,524,706.65","41,208,499,377.75","40,151,119,347.72","50,941,861,377.16","60,245,305,884.20","72,571,409,725.83","62,120,701,835.15","72,954,765,783.91"
