科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"91,121,328.21","104,981,328.96","106,856,945.19","79,048,292.14","105,019,812.88","138,205,339.76","74,603,382.87","121,012,052.01","161,534,480.34","209,109,288.46","91,554,840.14","141,940,444.76","205,556,373.34","269,592,903.15","123,794,884.47","206,754,556.13","299,622,840.29","381,066,444.51","163,327,721.17","258,994,733.51","361,450,422.09","461,032,357.21","178,210,993.42","289,133,162.13","409,002,020.59","518,827,706.92","213,351,404.35","334,583,428.64","462,283,424.13","586,143,064.20","233,932,575.77","369,943,915.03","617,025,108.02","812,404,463.87","369,981,282.28"
取得借款收到的现金,"4,101,783,079.78","6,156,421,043.59","4,865,560,634.78","3,561,192,207.32","4,116,550,387.70","4,560,655,685.93","1,177,188,120.47","3,886,742,480.04","5,350,534,187.08","7,505,456,263.95","2,490,230,474.02","5,321,918,652.29","8,596,001,911.50","12,258,328,167.85","3,474,209,772.82","6,005,384,619.81","10,502,187,848.27","14,605,114,086.38","6,091,118,776.81","12,045,069,066.26","17,904,268,520.53","22,806,963,162.70","6,599,405,717.47","11,573,645,154.20","19,344,529,485.91","27,276,707,081.15","9,247,093,431.48","21,846,580,216.52","28,452,414,806.72","33,488,699,950.72","8,132,985,971.53","18,322,894,177.44","26,951,009,631.68","38,522,750,233.89","9,521,879,149.72"
支付的各项税费,"123,222,224.20","60,837,412.18","152,400,667.79","144,327,389.93","394,402,035.74","700,061,005.12","343,402,616.44","577,902,452.13","802,424,611.68","1,049,588,397.38","170,867,395.64","323,328,569.96","310,531,546.48","330,999,472.58","61,917,784.44","43,868,430.45","107,307,223.57","140,819,747.10","17,909,295.83","56,282,576.79","83,900,092.42","87,097,463.93","26,466,748.53","46,114,598.95","80,498,569.56","314,837,450.33","58,119,182.70","311,820,256.50","599,393,761.99","971,931,633.94","133,247,914.17","411,516,997.27","458,600,473.53","641,297,413.98","173,646,099.68"
收到其他与筹资活动有关的现金,"452,000,000.00","547,800,000.00","481,904,407.04","276,000,000.00","276,000,000.00","360,040,000.00","18,308,664.33","90,043,664.33","90,043,664.33","80,003,664.33","2,990,000.00","5,394,608.23","171,213,074.48","5,394,608.23",,"126,500,000.00","326,500,000.00","326,500,000.00",,"19,700,000.00","39,510,000.00","207,095,461.11","1,002,187,326.89","745,322,787.68","3,454,611,326.89","2,405,322,787.68","1,245,552,837.77","2,089,795,998.97","2,089,795,998.97","1,731,924,951.40","95,583,750.00","95,583,750.00","1,444,083,750.00","3,436,083,750.00","1,911,400,000.00"
支付其他与经营活动有关的现金,"2,525,936,549.74","515,922,029.73","237,320,986.05","164,735,030.45","238,014,889.73","311,421,581.70","132,517,031.48","105,107,130.84","399,153,152.03","587,930,532.50","95,854,409.88","533,670,507.41","2,123,584,165.39","671,320,291.51","584,955,508.94","354,379,559.22","764,273,841.29","2,534,940,348.66","1,710,942,016.81","2,352,467,234.56","3,474,465,636.35","6,200,347,025.74","738,684,189.31","2,792,983,616.89","3,617,154,864.21","12,206,886,860.64","4,117,316,794.86","5,983,401,849.57","9,358,519,774.95","11,323,213,244.53","3,798,433,382.29","4,924,864,213.05","7,729,045,868.82","8,525,052,737.11","4,186,343,804.14"
筹资活动现金流入小计,"4,553,783,079.78","7,180,977,043.59","5,347,465,041.82","3,867,192,207.32","4,422,550,387.70","7,866,495,685.93","1,195,496,784.80","3,976,786,144.37","5,440,577,851.41","7,585,459,928.28","2,493,220,474.02","5,327,313,260.52","8,767,214,985.98","12,565,270,776.08","3,612,585,769.21","6,270,260,616.20","10,967,063,844.66","15,103,978,110.31","6,091,118,776.81","12,064,769,066.26","18,938,278,520.53","24,008,558,623.81","7,601,593,044.36","12,318,967,941.88","22,799,140,812.80","33,653,829,868.83","10,692,646,269.25","23,936,376,215.49","30,877,610,805.69","35,556,024,902.12","8,228,569,721.53","18,418,477,927.44","34,315,093,381.68","50,818,833,983.89","13,785,279,149.72"
经营活动现金流出小计,"8,374,515,534.49","6,346,966,306.56","7,773,654,410.07","3,928,113,483.87","6,128,015,089.74","7,828,301,297.33","3,742,005,932.80","4,685,943,530.65","8,500,261,888.76","14,389,001,869.22","4,173,699,765.68","8,215,877,888.64","13,189,291,951.00","18,973,261,478.63","4,203,270,106.28","8,006,867,901.08","20,721,029,886.56","28,746,049,842.74","4,929,376,241.57","13,003,963,168.63","19,913,843,765.92","28,763,763,960.97","7,806,177,689.73","16,188,075,771.04","27,699,047,852.64","40,368,427,522.02","11,065,741,115.61","22,399,588,375.22","37,898,521,105.84","66,025,250,308.51","21,054,377,484.91","46,542,599,042.50","67,166,681,797.46","85,700,697,393.63","21,684,950,393.66"
偿还债务支付的现金,"3,536,521,434.31","4,018,685,187.87","5,367,330,650.17","3,487,733,555.24","4,402,935,882.45","5,786,932,479.73","1,412,031,741.01","3,003,247,762.41","4,159,341,801.66","5,350,928,170.54","1,790,172,374.50","4,079,724,992.46","6,297,289,031.91","9,042,790,942.93","2,303,224,000.64","4,343,914,692.86","7,585,054,439.49","11,195,860,864.84","4,561,987,073.08","10,737,042,664.47","17,601,432,546.20","23,484,324,192.87","5,133,890,083.30","10,096,815,679.89","15,575,080,104.30","24,932,247,203.43","6,887,745,813.25","14,366,285,741.99","22,202,648,989.05","31,712,156,142.29","5,781,054,869.48","13,107,729,632.14","22,425,815,189.46","30,864,246,167.91","7,953,700,024.76"
经营活动产生的现金流量净额,"-145,816,402.44","285,978,637.62","939,524,850.15","726,282,509.87","1,164,562,145.79","2,184,997,781.30","132,040,662.74","373,013,585.36","592,248,820.84","170,907,550.37","273,269,565.84","532,056,460.52","510,718,259.42","957,897,736.03","142,577,100.49","146,350,450.52","-1,169,446,940.60","-2,160,032,292.89","1,066,445,887.14","3,361,872,166.89","4,632,186,719.15","3,712,063,100.14","414,001,445.07","1,217,183,305.59","796,922,235.00","-1,070,447,483.97","158,770,124.75","143,356,069.14","2,383,293,544.73","2,820,490,993.81","580,065,211.92","-1,134,476,432.40","3,521,047,510.22","4,032,757,761.78","142,304,603.82"
分配股利、利润或偿还利息支付的现金,"213,921,273.00","465,009,750.36","310,206,350.05","545,538,267.99","605,990,826.88","651,196,147.09","36,319,080.31","277,143,228.26","560,272,641.39","801,602,660.04","65,288,260.06","325,859,440.30","703,555,215.40","1,024,755,555.00","139,845,477.50","402,650,396.92","496,410,231.12","700,277,083.84","155,999,547.17","505,541,111.43","648,184,527.17","839,294,184.84","188,007,409.94","352,263,759.97","600,649,350.88","829,077,397.22","-747,035,482.17","920,177,390.98","1,182,336,408.79","1,014,332,071.27","218,625,886.38","780,057,743.85","1,095,293,542.85","1,316,320,891.48","323,493,711.39"
收回投资收到的现金,"154,236,570.00","107,519,769.99","178,647,609.45","325,285,300.00","325,285,300.00","329,053,625.00",,,,"123,315,850.00","80,090,328.00","84,603,245.69","101,645,382.47","217,909,023.98","31,748,720.21","15,347,338.60","212,007,696.09","635,067,933.33","218,543,614.50","444,599,615.79","453,180,664.31","1,392,265,042.58",,"1,374,184,948.10","2,403,984,781.70","8,133,757,511.17","591,873,256.57","2,192,258,291.00","5,125,280,499.01","8,389,576,322.47","627,460,908.85","685,516,349.39","1,638,601,629.01","2,648,560,462.96","2,173,707,081.26"
支付其他与筹资活动有关的现金,"446,450,000.00","243,084,407.04","396,350,000.00","328,860,000.00","328,860,000.00","425,024,624.33","330,043,667.79","143,450,000.00","489,542,984.32","245,394,608.23","50,000,000.00",,,"126,500,000.00",,"124,500,000.00","257,000,000.00","407,095,461.11","108,673,782.31","201,155,554.47","274,581,243.72","575,999,782.68","26,854,540.00","782,202,717.40","123,598,531.00","1,808,685,847.61","210,939,248.97","2,054,840,798.97","2,489,378,335.05","1,915,465,457.01","1,146,934,046.61","92,900,466.80","3,341,681,491.00","1,600,693,927.69","8,108,735.11"
取得投资收益收到的现金,"1,201,500.00","70,701,500.00","29,337,500.00","253,794,600.00","253,794,600.00","253,794,600.00","5,716,381.23","1,772,700.00","1,772,700.00","365,289,115.51",,"1,772,700.00","1,772,700.00","24,780,077.78","1,772,700.00","2,310,559.58","31,120,897.49","35,318,550.83","13,500,000.00","28,220,916.85","41,910,653.50","29,416,959.03",,"17,185,752.03","42,136,614.05","38,715,302.95","11,026,365.78","32,678,543.85","52,971,826.98","109,875,985.96","9,255,631.83","33,140,364.15","42,369,294.96","55,456,601.49","9,457,950.63"
筹资活动现金流出小计,"4,196,892,707.31","4,726,779,345.27","6,073,887,000.22","4,362,131,823.23","5,337,786,709.33","6,863,153,251.15","1,778,394,489.11","3,423,840,990.67","5,209,157,427.37","6,397,925,438.81","1,905,460,634.56","4,405,584,432.76","7,000,844,247.31","10,194,046,497.93","2,443,069,478.14","4,871,065,089.78","8,338,464,670.61","12,303,233,409.79","4,826,660,402.56","11,443,739,330.37","18,524,198,317.09","24,899,618,160.39","5,348,752,033.24","11,231,282,157.26","16,299,327,986.18","27,570,010,448.26","6,351,649,580.05","17,341,303,931.94","25,874,363,732.89","34,641,953,670.57","7,146,614,802.47","13,980,687,842.79","26,862,790,223.31","33,781,260,987.08","8,285,302,471.26"
处置固定资产、无形资产和其他长期资产收回的现金净额,"13,392,222.41",,,,,"210,000.00","9,186.33",,"76,439.00","190,418.46","6,000.00","6,000.00","6,225.95","106,588,847.00",,,"4,634,881.54","33,319,596.00","38,000.00","38,000.00","38,634.19","38,634.19",,"48,718.00","2,501,612.76","20,217,245.00",,,"311,196.58","388,084.25","101,000.00","104,596.58","108,776.58","108,810.00",
筹资活动产生的现金流量净额,"356,890,372.47","2,454,197,698.32","-726,421,958.40","-494,939,615.91","-915,236,321.63","1,003,342,434.78","-582,897,704.31","552,945,153.70","231,420,424.04","1,187,534,489.47","587,759,839.46","921,728,827.76","1,766,370,738.67","2,371,224,278.15","1,169,516,291.07","1,399,195,526.42","2,628,599,174.05","2,800,744,700.52","1,264,458,374.25","621,029,735.89","414,080,203.44","-891,059,536.58","2,252,841,011.12","1,087,685,784.62","6,499,812,826.62","6,083,819,420.57","4,340,996,689.20","6,595,072,283.55","5,003,247,072.80","914,071,231.55","1,081,954,919.06","4,437,790,084.65","7,452,303,158.37","17,037,572,996.81","5,499,976,678.46"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"39,012,738.88","50,421,930.38","-5,471,263.04","12,055,973.09","51,670,184.79","79,443,133.87","5,377,350.22","67,346,354.24","122,216,500.84","159,511,846.16","1,022,708.75","-8,101,072.44","-6,281,580.13","31,374,833.93","25,439,470.18","124,361,583.94","168,648,521.30","221,204,058.37","-28,691,543.03","-44,736,050.23","-42,384,860.01","-13,809,218.32","-59,952,186.87","-31,538,578.99","-294,356,472.80","-101,819,743.66","50,962,619.01","-95,500,276.85","-161,178,824.01","7,745,989.11","22,418,614.73","-36,725,827.72","82,667,219.43","77,955,542.29","283,006,010.73"
收到其他与投资活动有关的现金,"269,098,066.18","50,550,000.00","80,627,071.25","768,500.00","768,500.00","213,181,946.00",,"1,556,391,922.30","1,556,444,813.54","1,614,041,158.00","300,185,795.52","480,160,000.00","482,614,337.67","369,762,036.26","321,444,976.30","619,152,810.43","1,552,819,634.23","1,884,003,471.27","164,828,903.84","166,873,639.07","171,848,194.13","265,320,647.99","225,420,882.16","333,410,941.34","364,074,201.21","359,312,039.12","828,171,915.01","813,509,268.33","1,271,853,275.59","940,834,228.66","125,802,310.70","643,199,310.70","943,199,310.70","1,240,643,448.60","416,901,579.60"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"437,928,358.59","228,771,269.99","288,612,180.70","579,848,400.00","579,848,400.00","796,240,171.00","5,725,567.56","1,558,164,622.30","1,558,293,952.54","2,102,836,541.97","380,282,123.52","566,541,945.69","586,038,646.09","719,039,985.02","354,966,396.51","636,810,708.61","1,800,583,109.35","2,587,709,551.43","396,910,518.34","639,732,171.71","666,978,146.13","1,687,041,283.79","225,420,882.16","1,724,830,359.47","2,812,697,209.72","8,552,002,098.24","1,431,071,537.36","3,038,446,103.18","6,450,416,798.16","9,440,674,621.34","762,619,851.38","1,361,960,620.82","2,624,279,011.25","3,944,769,323.05","2,600,066,611.49"
五、现金及现金等价物净增加额,"215,317,636.56","238,877,419.49","-172,309,215.72","-45,319,822.02","-196,888,682.47","1,215,362,148.80","-989,713,797.08","107,286,355.83","-613,632,459.25","683,197,248.71","-1,296,933,642.95","-1,210,210,657.96","-1,303,733,143.60","-794,983,118.26","148,000,786.04","498,918,553.24","51,598,778.62","-405,608,811.28","1,819,317,206.82","2,423,279,353.79","1,538,899,909.66","-1,136,913,975.46","464,919,114.58","211,978,617.21","1,451,320,773.82","354,648,790.05","1,668,978,291.68","3,693,033,695.48","3,372,451,549.65","863,539,789.29","1,559,676,923.86","839,557,799.86","1,964,209,647.42","2,475,433,352.23","494,769,363.83"
购建固定资产、无形资产和其他长期资产支付的现金,"253,819,086.18","2,505,731,074.22","399,489,047.73","600,753,843.16","814,660,061.07","858,183,801.24","548,411,851.29","1,302,092,566.77","1,833,221,364.51","1,801,739,640.05","1,158,535,084.52","1,524,322,930.99","3,047,472,153.65","3,203,275,054.89","1,123,031,086.61","1,429,742,201.75","2,342,615,860.99","2,035,652,623.74","611,565,494.78","1,416,007,341.11","3,256,933,496.76","3,814,264,171.72","1,105,410,563.54","1,337,077,138.35","2,992,120,319.98","3,920,241,447.37","3,173,461,673.06","3,012,184,951.09","3,956,239,942.44","2,428,246,878.32","93,610,890.35","123,670,845.68","8,441,014,775.37","14,982,451,061.01","5,659,758,593.43"
期初现金及现金等价物余额,"874,245,635.30","1,089,563,271.86","1,328,440,691.35","1,156,131,475.63","1,156,131,475.63","1,156,131,475.63","2,371,493,624.43","2,371,493,624.43","2,371,493,624.43","2,371,493,624.43","3,054,690,873.14","3,054,690,873.14","3,054,690,873.14","3,054,690,873.14","2,259,707,754.88","2,259,707,754.88","2,259,707,754.88","2,259,707,754.88","1,818,864,528.50","1,854,098,943.60","1,854,098,943.60","1,854,098,943.60","717,184,968.14","717,184,968.14","717,184,968.14","717,184,968.14","1,071,833,758.19","1,071,833,758.19","1,071,833,758.19","1,071,833,758.19","1,935,373,547.48","1,935,373,547.48","4,307,346,711.46","4,307,346,711.46","6,782,780,063.69"
投资支付的现金,"216,378,344.76","152,261,042.60","269,033,977.40","226,019,800.00","221,254,800.00","385,981,125.00",,"228,000,000.00","370,500,000.00","823,114,746.21","80,634,136.00","87,000,000.00","89,997,054.00","214,530,540.30","31,467,385.60","166,947,514.50","313,059,224.49","1,171,276,670.97","170,876,120.00","540,276,474.50","610,476,302.94","1,504,812,452.38",,"1,517,104,824.70","2,478,771,771.70","8,203,754,820.10","798,472,068.20","2,395,156,386.50","5,259,317,003.60","9,028,926,269.26","736,255,118.69","880,058,627.01","1,995,998,378.70","3,243,333,736.38","2,042,096,212.38"
期末现金及现金等价物余额,"1,089,563,271.86","1,328,440,691.35","1,156,131,475.63","1,110,811,653.61","959,242,793.16","2,371,493,624.43","1,381,779,827.35","2,478,779,980.26","1,757,861,165.18","3,054,690,873.14","1,757,757,230.19","1,844,480,215.18","1,750,957,729.54","2,259,707,754.88","2,407,708,540.92","2,758,626,308.12","2,311,306,533.50","1,854,098,943.60","3,638,181,735.32","4,277,378,297.39","3,392,998,853.26","717,184,968.14","1,182,104,082.72","929,163,585.35","2,168,505,741.96","1,071,833,758.19","2,740,812,049.87","4,764,867,453.67","4,444,285,307.84","1,935,373,547.48","3,495,050,471.34","2,774,931,347.34","6,271,556,358.88","6,782,780,063.69","7,277,549,427.52"
