科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"8,580,195.09","11,743,226.03","13,403,518.49","4,897,157.07",,"17,182,257.30","5,686,366.59","5,956,462.28","12,737,077.60","18,083,264.16","3,966,153.81","3,700,209.11","1,967,572.32","14,610,023.85","8,451,971.59"
应收利息,"8,737,511.94","16,526,952.94","18,392,140.36","12,472,440.43",,"10,381,685.66","11,700,475.75","10,978,765.65","10,094,100.30","10,017,342.41","10,979,021.12","10,044,183.46","8,895,595.95","5,275,150.29","5,383,697.32"
应付利息,,,,,,,,,,"12,095.42",,,,,
应收股利,,,,,,,,,,,,"240,440.52","240,440.52",,
应付股利,"1,007,199.77","1,274,653.89","110,116.14","110,116.14",,"110,116.14","110,116.14","110,116.14","110,116.14","110,116.14","110,116.14","110,116.14","110,116.14","110,116.14","110,116.14"
存货,"479,321,710.94","429,975,431.49","401,816,248.92","452,079,154.77",,"415,049,071.57","446,953,529.80","484,352,659.54","498,175,729.93","461,398,922.20","495,275,841.65","610,725,066.54","596,028,139.46","568,573,205.76","566,823,757.77"
其他应付款,"59,890,993.70","56,303,351.39","59,920,934.55","65,508,234.33",,"61,039,138.76","60,761,858.40","86,218,769.66","93,258,292.15","89,466,012.49","91,206,672.59","85,973,931.21","102,977,860.76","98,776,122.48","108,286,394.60"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,"59,674.35","60,462.18","61,639.45","45,467.65"
其他流动资产,,"21,289,282.56","294,675.15","58,294,675.15",,"294,675.15","102,794,675.15","207,316,387.99","268,708,951.55","169,096,291.45","197,461,900.59","172,944,516.77","146,725,132.92","245,111,273.73","179,919,523.50"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"1,916,870,637.01","2,120,240,531.21","2,366,783,443.28","2,344,196,961.71",,"2,559,406,134.51","3,332,179,669.94","3,477,803,972.69","3,587,574,497.88","4,021,572,030.28","3,917,335,626.61","3,999,794,577.20","4,032,307,830.06","4,432,986,260.90","4,384,796,013.04"
流动负债合计,"632,504,188.02","623,503,176.49","690,536,111.21","736,868,222.79",,"820,240,099.10","741,176,970.93","846,111,614.40","894,637,268.46","1,113,309,454.06","1,007,799,139.75","1,115,039,326.73","1,056,840,312.29","1,225,488,202.94","1,171,668,030.56"
可供出售金融资产,"64,859,670.90","64,859,670.90","64,859,670.90","74,859,670.90",,"74,859,670.90","74,859,670.90","74,859,670.90","74,859,670.90","83,830,431.59","82,386,379.61","81,247,574.39","79,486,535.39","80,050,067.87",
长期借款,,,,,,,,,,,,"239,895.65","227,947.28","216,975.82","213,399.70"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"143,675,814.50","133,006,278.00","133,006,278.00"
长期股权投资,,,,,,,,,,,,,,,
专项应付款,"123,010,000.00","148,127,200.00","136,527,200.00","137,612,378.00",,"133,246,278.00","131,769,478.00","131,769,478.00","134,443,603.59","133,806,278.00","137,102,195.07","140,446,278.00",,,
投资性房地产,"71,516,061.37","69,065,234.76","61,824,722.74","60,707,065.72",,"59,589,408.70","59,030,580.19","58,471,751.68","57,912,923.17","66,955,029.47","66,317,060.96","65,679,092.45","65,041,123.94","64,403,155.43","63,765,186.92"
预计负债,,,,,,,,,,,,,,,
固定资产,"99,902,053.39","132,606,364.87","139,509,514.60","161,046,107.24",,"229,916,099.40","227,687,018.33","225,709,094.37","222,615,314.67","209,701,757.94","206,883,904.94","203,749,221.64","200,960,990.61","196,416,094.40","193,512,834.03"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"12,134,862.34",,"56,292,134.01","77,532,135.34",,"5,361,774.88","5,688,592.23","5,361,774.88","5,390,076.76","5,390,076.76","5,390,076.76","5,767,435.24","5,767,435.24","5,767,435.24","7,247,389.13"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"136,082,400.00","158,377,200.00","147,527,200.00","149,880,139.00",,"141,152,165.87","139,675,365.87","133,366,452.64","146,991,547.02","141,933,157.35","144,933,157.35","146,298,559.20","160,598,379.93","155,181,021.27","155,177,445.15"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"768,586,588.02","781,880,376.49","838,063,311.21","886,748,361.79",,"961,392,264.97","880,852,336.80","979,478,067.04","1,041,628,815.48","1,255,242,611.41","1,152,732,297.10","1,261,337,885.93","1,217,438,692.22","1,380,669,224.21","1,326,845,475.71"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"660,000,000.00","660,000,000.00","660,000,000.00","660,000,000.00",,"660,000,000.00","790,500,000.00","790,500,000.00","790,500,000.00","790,500,000.00","790,500,000.00","790,500,000.00","790,500,000.00","790,500,000.00","790,500,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"77,382,499.72","77,382,499.72","76,857,014.02","76,918,995.34",,"76,918,995.34","780,516,695.34","783,805,592.79","783,805,592.79","783,805,592.79","783,805,592.79","783,805,592.79","783,805,592.79","783,805,592.79","783,805,592.79"
无形资产,"64,914,838.89","62,215,553.90","73,589,179.24","72,010,955.50",,"80,084,489.69","78,654,503.80","76,810,445.18","75,925,449.09","72,713,517.38","70,463,742.70","69,766,320.28","69,556,891.52","69,940,511.95","67,444,635.20"
盈余公积,"53,481,554.02","71,284,352.18","91,874,731.21","91,874,731.21",,"114,013,086.43","114,013,086.43","114,013,086.43","114,013,086.43","149,157,077.34","149,157,077.34","149,157,077.34","149,157,077.34","186,620,951.46","186,620,951.46"
开发支出,"5,001,480.52","5,310,263.42",,,,,,,"970,873.79","2,219,073.00","2,779,840.23","2,219,073.00","3,343,547.53","3,868,097.40","5,080,507.79"
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"669,543,708.76","877,155,691.22","1,088,255,696.85","1,107,618,049.32",,"1,211,288,401.81","1,228,188,768.17","1,274,521,404.17","1,340,777,656.26","1,521,235,840.25","1,517,665,626.47","1,493,085,696.23","1,570,706,940.25","1,767,582,074.10","1,779,955,176.44"
长期待摊费用,"671,479.54","607,058.73","761,335.75","772,880.13",,"714,094.04","654,790.47","595,487.09","493,050.32","476,880.32","374,443.55","358,273.55","277,756.78","359,588.60","479,096.51"
少数股东权益,"43,376,444.49","43,110,111.74","47,489,858.32","45,624,064.05",,"48,706,040.39","47,187,160.11","43,703,908.45","30,526,574.94","33,878,813.40","31,932,407.71","31,877,311.42","29,307,364.67","37,143,762.10","31,237,583.71"
递延所得税资产,"2,374,791.67","1,784,131.02","1,827,525.79","2,228,258.99",,"515,486.18","827,921.03","511,458.77","793,315.07","455,215.41","961,722.15","912,675.67","811,484.99","546,434.65","795,771.18"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"32,657,602.02","52,283,996.84","35,446,153.98","74,515,109.96",,"60,649,147.08","60,680,950.39","64,729,574.04","73,540,707.66","78,098,633.73","79,151,530.13","85,429,205.65","86,859,288.17","96,108,981.37","99,901,365.22"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"354,032,840.64","388,732,274.44","434,110,237.01","523,672,183.78",,"511,690,170.87","508,084,027.34","507,049,256.91","512,501,381.43","519,840,615.60","514,708,701.03","515,128,871.87","512,105,054.17","517,460,366.91","519,544,801.93"
所有者权益(或股东权益)合计,"1,502,316,889.63","1,727,092,429.16","1,962,830,369.08","1,981,120,783.70","2,019,435,600.00","2,109,704,040.41","2,959,411,360.48","3,005,375,162.56","3,058,447,063.83","3,286,170,034.47","3,279,312,030.54","3,253,585,563.14","3,326,974,192.01","3,569,777,403.60","3,577,495,339.26"
资产总计,"2,270,903,477.65","2,508,972,805.65","2,800,893,680.29","2,867,869,145.49","2,941,557,500.00","3,071,096,305.38","3,840,263,697.28","3,984,853,229.60","4,100,075,879.31","4,541,412,645.88","4,432,044,327.64","4,514,923,449.07","4,544,412,884.23","4,950,446,627.81","4,904,340,814.97"
负债和所有者(或股东权益)合计,"2,270,903,477.65","2,508,972,805.65","2,800,893,680.29","2,867,869,145.49",,"3,071,096,305.38","3,840,263,697.28","3,984,853,229.60","4,100,075,879.31","4,541,412,645.88","4,432,044,327.64","4,514,923,449.07","4,544,412,884.23","4,950,446,627.81","4,904,340,814.97"
