科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"477,871,146.28","542,970,735.34","511,497,208.35","443,234,034.61","382,783,523.98","337,403,681.37","349,187,071.70","402,778,967.15","578,429,098.36","849,987,171.26","819,953,100.24","770,721,154.44","762,877,782.33","800,969,743.08","807,500,408.19","763,106,649.01","731,773,858.31","686,687,180.70","524,677,192.90","553,742,666.81","572,027,349.28","663,396,846.56","675,153,278.92","744,494,588.07","784,195,305.03","793,569,033.81","690,354,334.52","688,297,469.30","604,502,317.58","551,913,952.63","474,990,149.43","531,969,747.91","489,263,641.69","503,417,212.62","532,678,107.85","601,312,715.62","562,434,957.86","673,796,047.14","612,141,492.07","670,703,802.02","590,065,733.85","708,692,252.73","581,255,578.83"
短期借款,"163,500,000.00","86,000,000.00","38,200,000.00","29,700,000.00","25,700,000.00","32,700,000.00","46,200,000.00","51,200,000.00","51,200,000.00","47,500,000.00","44,500,000.00","41,500,000.00","41,500,000.00","31,500,000.00","29,000,000.00","26,000,000.00","26,000,000.00","37,500,000.00","37,000,000.00","37,000,000.00","37,000,000.00","40,000,000.00","40,000,000.00","20,000,000.00","27,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","27,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","15,000,000.00","12,000,000.00","17,000,000.00","14,500,000.00","10,000,000.00","8,000,000.00","10,000,000.00","10,000,000.00","23,000,000.00","29,900,000.00"
交易性金融资产,,"127,743,085.77","70,830,000.00","59,040,000.00","49,050,000.00","28,980,000.00","23,400,000.00","21,645,000.00",,,,,"13,000.00","572,374.10","281,386.31","292,091.61","217,077.05","732,768.74",,,"72,010.00",,,,,,,,,,,"2,109,642.19","9,125,842.52","9,000,000.00","10,000,000.00",,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"28,878,917.00","8,442,000.00","32,872,365.20","52,244,643.94","40,835,953.89","29,338,281.38","23,080,690.24","27,121,088.60","16,659,276.74","31,584,198.04","41,434,568.80","83,834,240.00","47,452,686.28","67,834,743.30","84,954,016.74","142,352,378.25","96,607,228.19","129,518,471.79","210,780,818.22","181,698,938.60","172,195,635.73","143,007,349.44","196,865,867.00","205,845,568.10","106,129,840.00","186,038,936.00","233,258,965.25","257,845,729.93","237,968,924.48","199,453,958.43","246,631,070.18","314,236,128.92","240,090,090.50","269,208,012.32","314,712,499.71","498,502,274.42","349,488,885.15","278,520,898.26","338,897,034.31","501,070,279.01","394,312,939.65","261,056,165.98","401,582,175.63"
应付票据,"60,290,000.00","90,910,000.00","82,710,000.00","56,300,000.00","65,340,000.00","108,440,000.00","126,723,600.00","136,103,600.00","153,238,400.00","226,859,800.00","285,682,400.00","323,666,300.00","346,464,400.00","335,289,100.00","304,303,900.00","281,272,700.00","277,878,800.00","335,140,000.00","283,460,000.00","278,080,000.00","313,821,904.00","314,773,964.00","315,895,260.00","346,039,002.00","386,593,302.00","390,883,160.00","320,563,160.00","246,300,000.00","268,330,000.00","248,110,000.00","210,290,000.00","218,351,400.00","230,711,400.00","249,710,000.00","231,650,000.00","238,200,000.00","248,060,000.00","278,909,300.00","275,009,300.00","276,090,000.00","371,030,000.00","389,020,800.00","337,443,300.00"
应收账款,"308,272,074.66","286,362,601.99","263,894,687.43","219,326,634.59","307,548,506.17","296,948,455.63","302,279,829.52","204,208,036.51","341,792,978.84","298,330,508.28","350,799,084.99","255,668,271.46","438,333,011.81","403,658,371.80","424,475,128.92","381,350,829.22","551,704,681.66","477,162,025.52","520,781,949.12","360,837,278.55","480,613,268.93","442,072,620.04","493,914,263.53","299,208,278.88","546,278,686.10","505,007,149.00","532,990,622.66","317,295,375.34","511,689,367.14","509,084,231.25","577,622,248.07","374,335,355.22","568,400,766.55","584,913,353.24","856,849,871.48","308,596,920.50","644,686,635.07","567,606,221.86","686,040,501.34","359,279,821.69","665,486,300.16","745,551,114.30","789,836,525.99"
应付账款,"305,203,229.41","309,585,849.31","310,743,510.15","428,095,753.10","291,334,114.84","297,223,837.81","303,350,667.60","361,368,076.43","325,708,053.45","425,650,890.14","380,006,648.26","459,360,350.72","357,783,222.11","445,489,176.80","485,135,931.18","561,406,743.51","527,426,375.06","459,779,113.62","489,149,709.92","495,048,237.44","550,482,874.51","564,104,205.56","571,239,650.42","599,455,800.00","575,909,174.52","585,087,751.18","599,612,432.44","577,327,834.60","569,774,723.04","499,234,937.72","532,180,846.07","550,858,517.60","555,111,868.02","535,114,777.12","596,102,133.80","535,978,470.07","534,295,639.42","509,018,960.25","504,547,680.08","605,424,726.65","647,761,541.78","582,942,259.00","554,684,240.14"
预付款项,"25,909,412.86","9,234,107.83","37,419,781.39","35,394,071.23","29,633,461.41","24,210,077.16","22,510,220.71","9,683,253.18","16,665,088.10","12,615,992.45","7,617,028.17","23,512,432.19","27,467,765.46","16,886,791.62","18,947,710.27","26,774,287.46","41,334,999.29","21,611,963.06","31,953,287.19","42,882,876.51","36,678,225.41","34,954,124.65","25,622,680.75","15,111,761.78","9,354,895.08","16,359,518.07","13,990,912.16","14,659,048.00","9,225,605.26","5,729,029.03","9,154,769.17","15,092,855.36","11,917,714.33","11,837,790.22","6,633,401.43","12,882,271.70","10,432,003.09","10,141,930.24","16,062,589.85","15,483,475.43","18,405,967.79","29,426,739.29","25,542,981.62"
预收款项,"64,525,812.68","36,188,328.62","38,975,200.17","45,035,644.02","58,403,155.71","34,915,200.05","51,386,983.54","24,690,165.89","52,711,403.74","44,265,465.88","39,492,221.25","37,892,215.77","63,105,889.37","60,493,742.68","57,732,541.44","97,326,286.93","90,628,532.23","61,830,127.73","64,382,489.23","64,357,833.51","67,222,593.32","68,616,602.09","70,288,237.89","31,650,567.34","61,219,865.40","68,530,551.82","54,658,325.20","38,090,958.80","40,426,674.17","47,940,584.35","27,726,530.86","29,364,756.16","34,043,839.78","37,751,020.98","32,878,076.16","26,665,671.38","19,857,553.77","39,284,991.46","37,218,909.31","40,890,620.69","38,941,932.90","71,687,056.39","74,492,032.02"
其他应收款,"23,173,820.16","36,043,309.80","28,485,844.53","33,677,504.81","40,262,941.62","31,573,763.95","35,592,672.78","28,063,069.38","26,447,920.80","25,577,192.58","15,718,300.58","15,656,250.31","12,257,376.99","18,799,047.07","16,268,517.42","26,169,152.47","26,719,473.39","24,718,530.99","20,997,734.50","11,062,647.69","23,548,692.30","22,089,519.44","22,387,544.06","12,892,742.09","22,984,074.35","25,583,400.39","23,070,130.60","12,723,300.47","22,452,214.04","21,924,873.94","27,903,745.57","8,662,701.30","19,146,553.11","19,462,565.99","17,532,083.59","5,622,539.81","18,031,185.95","18,236,447.42","18,023,804.22","4,165,674.62","20,814,050.11","13,647,674.27","17,227,301.11"
应付职工薪酬,"7,981,037.68","7,593,730.14","10,810,383.06","29,946,856.38","8,662,469.90","5,903,246.57","6,580,389.34","25,369,781.88","6,040,186.80","25,330,203.36","6,754,776.46","49,743,183.62","7,742,989.81","28,512,794.67","27,530,687.32","51,491,411.51","26,858,866.89","28,099,781.43","18,397,643.33","45,290,276.02","13,239,674.13","17,119,284.05","17,354,396.43","44,726,018.55","26,249,928.53","26,390,237.49","37,018,133.82","57,122,045.12","31,476,345.36","26,724,757.17","25,478,121.46","61,303,762.60","42,517,564.96","27,862,331.94","31,581,419.72","60,309,349.29","36,966,883.82","33,470,816.93","30,648,690.19","58,549,908.90","32,736,401.38","32,383,280.13","26,207,076.54"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
