科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"70,527,864.11","374,706,979.27","374,889,844.76","397,101,207.96","325,035,083.11","325,721,506.36","378,690,280.67","403,313,348.74","365,212,484.45","347,010,771.03","412,609,448.89","437,797,723.29","415,695,689.68","388,063,578.72","491,511,005.02","516,366,213.47","480,895,913.82","335,972,904.96","437,931,113.59","461,199,364.88","254,335,046.49","484,301,071.81","688,064,679.38","723,439,557.36","489,757,786.83","658,600,495.93","402,857,861.26","536,617,890.49","308,131,215.25","303,825,699.79","695,052,002.46","635,328,661.23","228,610,787.15","604,567,864.50","2,021,649,691.79","2,379,932,285.34","2,167,274,244.08","2,346,418,452.70","2,644,765,481.81","1,720,408,486.72","1,364,391,584.62","1,579,538,077.34","1,714,961,087.82"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400,000.00","9,150,000.00","3,000,000.00","2,400,000.00","6,652,074.81","6,700,216.21","65,016,301.13","27,786,718.85","28,511,052.33","35,090,542.29","34,810,003.34","35,346,389.74",,"4,125,322.29","4,146,815.96","4,410,364.06","16,384,830.73"
交易性金融资产,,,"79,594.00","76,664.90","41,848.49","19,283.88","23,634.65","23,638.40","23,625.00","23,613.48","66,916.48",,,,,,,,,,,,,,,,"371,200.00","371,200.00","371,200.00",,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"241,029.36","474,167.90",,,,,"3,800,000.00","3,800,000.00","3,800,000.00","3,800,000.00","3,800,000.00","3,800,000.00",,,,,,,,,"40,000.00","40,000.00",,,"10,788,492.00","8,547,850.00","8,563,140.00","4,205,940.00","3,314,200.00","1,285,000.00","1,882,000.00","2,149,000.00","1,700,000.00","6,309,360.10","1,187,000.00","1,140,850.00","2,055,230.00","1,425,003.14","330,000.00","421,358.65","701,358.65"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,202,911.33","12,000,000.00","32,000,000.00","24,404,883.00","37,622,475.61","27,270,209.78","34,195,052.64","33,704,706.62","38,700,157.52","34,590,458.26","21,765,645.95","64,370,934.66","60,459,186.91","39,340,101.10","16,323,534.82",,"84,077,205.31"
应收账款,"57,167,486.13","60,324,678.62","61,141,432.10","55,111,422.84","74,875,863.28","63,660,786.22","73,115,868.55","59,592,238.23","95,471,853.11","88,340,557.06","80,355,091.64","91,088,224.90","118,626,968.80","133,685,740.35","141,469,083.84","150,377,423.94","219,250,660.41","194,572,781.52","179,099,053.48","178,041,772.12","198,934,791.62","151,048,092.06","158,286,355.61","169,839,794.48","203,683,434.61","185,572,810.99","266,603,299.38","235,128,208.62","292,891,024.61","230,935,920.35","248,177,875.49","264,228,549.08","314,343,176.67","304,539,845.70","258,440,366.07","321,653,926.64","315,486,481.25","330,023,978.51","342,576,439.79","395,588,798.96","305,826,039.76","345,514,214.30","441,234,382.22"
应付账款,"18,996,910.21","12,859,072.89","8,100,553.31","10,328,922.30","16,103,421.83","6,379,314.73","10,856,853.98","13,214,738.67","20,892,815.74","20,693,882.15","11,470,003.92","14,815,164.93","14,051,595.43","22,699,272.36","23,529,820.03","21,005,019.43","32,428,070.79","21,035,602.00","25,306,875.21","31,303,654.47","55,344,127.66","29,443,358.58","30,919,589.45","25,073,856.03","28,245,628.12","35,582,116.12","153,571,522.62","123,464,422.99","140,122,666.20","115,687,997.39","143,176,755.31","89,649,455.36","106,782,470.71","127,087,614.26","114,771,269.10","98,152,197.10","125,525,322.30","114,821,023.75","121,617,453.52","143,683,744.40","128,915,756.82","116,025,353.72","175,038,841.02"
预付款项,"19,262,833.87","15,420,754.04","19,722,171.80","11,890,548.81","101,574,250.79","56,402,859.13","16,849,824.64","18,005,457.36","7,392,142.25","18,067,117.44","11,188,303.33","11,377,706.86","10,209,386.45","18,907,310.70","15,936,474.52","8,113,334.98","22,161,708.17","17,409,746.97","11,806,786.65","17,525,802.67","24,299,517.19","25,881,816.41","37,721,390.83","49,379,629.71","68,200,006.14","102,088,190.86","180,659,710.45","178,764,719.71","488,540,937.01","147,994,779.13","22,797,461.87","36,849,737.21","17,003,126.97","81,812,933.12","30,419,347.16","32,244,925.74","50,347,086.10","65,165,640.17","57,299,859.27","51,948,504.16","76,015,976.18","81,143,708.18","56,015,619.49"
预收款项,"54,217,743.91","71,816,360.59","65,874,032.66","76,489,928.12","72,957,965.77","86,536,257.15","76,644,207.98","66,365,217.91","43,642,448.62","53,715,162.96","84,321,385.57","66,713,653.85","49,528,513.00","74,474,456.75","72,314,623.29","59,901,941.86","38,090,295.26","81,767,739.38","74,561,353.91","85,167,967.88","64,807,714.33","120,073,433.55","93,991,068.38","106,166,547.75","74,167,719.17","138,111,613.31","170,433,644.88","204,884,479.57","193,278,266.39","233,186,996.36","208,029,955.96","202,736,725.17","187,090,372.95","237,902,976.80","234,716,663.03","335,809,239.99","338,918,657.49","461,397,139.62","414,571,036.98","455,799,515.52","435,374,730.06","460,543,144.42","524,427,735.62"
