科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"1,167,859,818.00","2,575,665,647.00","3,909,259,363.00","5,494,990,006.00","1,241,596,075.00","2,721,569,546.00","4,171,724,388.00","5,579,634,237.00","1,253,012,658.00","2,628,923,130.00","4,173,871,614.00","5,771,277,603.00","1,607,841,894.00","3,349,107,110.00","5,164,281,189.00","6,997,107,081.00","1,918,327,849.00","4,117,073,209.00","6,117,078,681.00","8,093,644,846.00","1,846,214,445.00","3,931,381,849.00","5,930,876,533.00","7,855,616,361.00","1,906,601,674.00","3,968,814,958.00","6,254,103,270.00","8,333,973,935.00","1,958,610,630.00","4,001,464,881.00","6,221,471,522.00","8,143,321,430.00","1,978,354,263.00","4,741,367,410.00","7,376,669,076.00","9,190,479,563.00","2,732,872,294.00","5,480,579,350.00","8,124,670,014.00","9,971,229,781.00","2,410,482,097.00","4,776,634,399.00","7,211,258,174.00","9,705,074,616.00","2,275,392,859.00","4,859,995,310.00","7,572,180,183.00","10,133,907,008.00","2,748,176,679.00"
取得子公司及其他营业单位支付的现金净额,,,,,,"29,786,686.00","29,786,686.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,164,000,000.00",,,,,,,,,,,,"176,872,621.00",
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,"29,786,686.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,"69,000,000.00","69,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","480,000,000.00","480,000,000.00","480,000,000.00","480,000,000.00",
收到其他与经营活动有关的现金,"2,739,866.00","11,019,799.00","18,816,157.00","22,805,262.00","3,548,472.00","11,089,033.00","29,499,946.00","39,316,795.00","10,252,317.00","11,845,635.00","29,644,839.00","18,749,530.00","8,805,713.00","3,868,709.00","27,923,887.00","29,548,418.00","12,508,231.00","8,901,453.00","36,476,076.00","29,904,464.00","6,829,590.00","12,099,789.00","24,033,821.00","21,986,706.00","14,620,041.00","21,135,135.00","28,897,029.00","33,439,918.00","27,434,221.00","21,280,412.00","26,309,687.00","20,718,343.00","16,365,578.00","27,588,114.00","67,317,627.00","81,362,913.00","22,839,542.00","36,766,379.00","54,397,173.00","54,626,277.00","81,785,474.00","107,827,215.00","143,347,178.00","85,241,484.00","27,198,472.00","89,814,612.00","116,412,438.00","43,992,102.00","42,603,399.00"
投资活动现金流出小计,"619,752,821.00","684,457,138.00","707,782,283.00","884,807,434.00","567,351,266.00","717,011,944.00","967,700,063.00","989,923,905.00","114,586,815.00","144,982,927.00","150,928,932.00","278,322,461.00","10,877,522.00","21,115,720.00","43,525,853.00","178,202,294.00","73,385,007.00","310,107,285.00","333,283,680.00","2,523,805,120.00","929,003,405.00","4,123,225,541.00","4,185,523,961.00","4,826,575,857.00","163,510,388.00","229,218,130.00","1,422,711,610.00","2,098,889,547.00","301,646,595.00","1,541,938,365.00","1,984,843,932.00","2,298,665,905.00","530,464,856.00","2,166,180,684.00","2,735,772,934.00","3,386,613,085.00","658,245,958.00","1,809,136,187.00","2,614,414,434.00","3,915,441,954.00","1,989,331,629.00","5,375,418,016.00","9,617,136,101.00","11,796,550,193.00","2,986,270,288.00","4,318,124,131.00","7,048,845,491.00","10,304,905,921.00","2,721,814,141.00"
经营活动现金流入小计,"1,170,599,684.00","2,586,685,446.00","3,928,075,520.00","5,517,795,268.00","1,245,144,547.00","2,732,658,579.00","4,201,224,334.00","5,618,951,032.00","1,263,264,975.00","2,640,768,765.00","4,203,516,453.00","5,790,027,133.00","1,616,647,607.00","3,352,975,819.00","5,192,205,076.00","7,026,655,499.00","1,930,836,080.00","4,125,974,662.00","6,153,554,757.00","8,123,549,310.00","1,853,044,035.00","3,943,481,638.00","5,954,910,354.00","7,877,603,067.00","1,921,221,715.00","3,989,950,093.00","6,283,000,299.00","8,367,413,853.00","1,986,044,851.00","4,022,745,293.00","6,247,781,209.00","8,164,039,773.00","1,994,719,841.00","4,768,955,524.00","7,443,986,703.00","9,271,842,476.00","2,755,711,836.00","5,517,345,729.00","8,179,067,187.00","10,025,856,058.00","2,492,267,571.00","4,884,461,614.00","7,354,605,352.00","9,790,316,100.00","2,302,591,331.00","4,949,809,922.00","7,688,592,621.00","10,177,899,110.00","2,790,780,078.00"
投资活动产生的现金流量净额,"-564,717,172.00","-597,797,516.00","-560,286,276.00","-641,651,228.00","-565,193,921.00","-626,902,667.00","-854,959,686.00","-897,540,605.00","-72,468,888.00","-65,097,975.00","-22,698,287.00","-138,755,030.00","-8,546,222.00","98,899,704.00","108,797,438.00","39,415,035.00","-14,346,820.00","-116,313,538.00","-101,602,218.00","-630,446,236.00","-57,074,956.00","-1,577,512,582.00","-1,140,707,097.00","-1,310,393,613.00","197,088,502.00","314,656,732.00","-793,949,287.00","-964,869,541.00","-114,115,704.00","-69,945,158.00","-261,915,815.00","-360,972,922.00","-210,988,005.00","-1,382,844,231.00","-1,607,430,794.00","-1,499,120,436.00","1,721,480.00","-103,836,011.00","193,349,986.00","-225,759,481.00","-1,234,995,049.00","-2,753,025,007.00","-5,766,691,601.00","-7,582,966,202.00","-1,580,484,224.00","-1,010,771,692.00","-2,297,930,749.00","-4,773,577,639.00","-1,675,597,236.00"
购买商品、接受劳务支付的现金,"214,128,109.00","544,435,148.00","834,928,708.00","1,270,169,067.00","305,887,217.00","772,870,016.00","1,204,035,819.00","1,695,735,387.00","315,847,161.00","638,156,942.00","1,501,309,795.00","2,691,127,258.00","771,548,545.00","1,353,987,711.00","1,899,833,491.00","2,283,029,599.00","616,970,865.00","1,416,127,240.00","2,189,840,348.00","2,818,544,631.00","733,374,762.00","1,529,341,812.00","2,345,509,697.00","3,054,929,738.00","781,697,709.00","1,604,722,846.00","2,547,082,100.00","3,496,976,834.00","741,298,011.00","1,490,188,618.00","2,587,620,246.00","3,196,625,766.00","837,456,142.00","1,740,940,262.00","2,776,275,337.00","2,796,027,402.00","836,381,370.00","1,591,725,611.00","2,396,364,111.00","2,437,465,202.00","628,178,510.00","1,133,449,908.00","1,660,240,343.00","2,250,687,820.00","509,870,415.00","952,677,534.00","1,482,078,694.00","1,827,537,984.00","756,217,622.00"
吸收投资收到的现金,,,,,,,"1,088,150,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00",,"81,120,000.00","121,680,000.00","121,680,000.00",,,,,"484,668,000.00","984,437,120.00","1,618,445,170.00","1,618,445,170.00","4,260,000.00","520,768,164.00","664,482,752.00","664,482,752.00",
