科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"1,121,373,318.63","1,817,451,609.59","2,597,932,730.93","3,660,565,067.81","1,120,127,364.32","1,978,518,431.95","2,842,246,403.50","3,769,724,395.90","910,893,511.35","2,095,955,753.54","3,175,510,118.80","4,542,406,890.97","1,019,426,575.90","2,100,799,825.79","3,088,764,830.12","4,094,521,857.55","1,164,833,494.56","2,478,250,425.56","3,542,644,924.21","5,362,046,028.36","1,291,656,613.03","2,805,610,710.22","4,463,038,729.31","6,150,279,014.78","1,582,406,819.19","3,533,222,971.47","5,152,633,361.24","7,193,897,067.89","1,627,958,214.94","3,493,713,210.31","5,196,860,409.75","7,105,545,322.82","1,793,470,637.08","3,779,368,528.48","5,626,598,667.68","7,821,880,519.66","2,070,581,257.82","4,331,506,271.36","6,365,903,567.98","8,874,092,392.93","2,321,501,948.26","5,114,300,285.37","7,712,419,488.26","10,989,994,468.18"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"67,810,000.00",,"23,347,243.26","64,793,415.26",,"10,988,350.02","11,988,350.02","11,988,350.02","7,826,538.41",,,,,"944,280,000.00","892,686,652.85","952,686,652.85","1,136,240,120.52","398,763,088.15","534,037,200.86","616,561,658.86","479,751,426.21",,"3,245,928.92","153,339,400.40","218,794,328.43","1,817,866.66","6,490,350.28","1,177,539,250.16","1,154,882,623.62",,"11,398,598.39","11,398,598.39","1,603,580,315.38","170,280,715.53","364,506,489.70","410,127,582.30","641,158,014.20"
收到的税费返还,"612,686.52","1,635,760.20","1,921,836.49","2,976,751.47","802,380.87","3,966,389.73","6,705,032.68",,"1,815,338.33","2,895,308.15","3,838,662.06",,"1,693,915.00",,"4,610,358.32",,"2,094,518.92",,"3,214,962.25","3,954,423.81","1,660,700.35","2,978,284.91","4,292,480.12","6,241,799.25","1,467,080.22","1,839,276.87","3,746,137.59","5,228,151.68","255,336.30","942,423.37","8,209,019.33","10,219,092.79","277,988.40","635,928.12","5,092,751.03","7,600,731.39","5,436,554.75","8,336,908.98","11,045,706.84","17,519,374.78","2,039,914.09","8,448,425.98","11,107,159.93","23,852,572.81"
支付其他与投资活动有关的现金,,"128,009,746.75","3,140,499.46","4,574,912.67",,"25,531,781.02","29,011,109.90",,"307,613.01","311,775.62","334,182.70",,"49,674,522.47","49,124,522.47","49,355,879.59",,,"7,225,040.00","7,482,321.11",,"605,904.50","755,843.78","1,130,221.28","465,904.50","832,875.38","1,882,721.14","6,387,880.92","8,294,244.30","810,000.00","38,625,093.18","43,069,182.64","22,654,479.44","1,055,226.00","3,735,567.90","10,269,577.63","1,000,000.00","612,331.90","773,375.64","902,375.64","777,333.48","12,073,260.53","1,664,240.00","732,691.45","14,213,036.26"
收到其他与经营活动有关的现金,"64,170,942.25","45,258,219.40","95,124,175.58","88,063,450.57","21,672,342.05","500,607,071.76","559,488,667.28","518,482,971.03","11,586,944.98","38,882,507.57","27,438,567.25","160,637,888.36","14,117,042.04","37,748,543.28","61,230,380.30","135,030,212.67","21,937,243.36","54,120,157.12","75,072,459.90","59,175,772.23","26,984,527.69","73,063,187.54","124,273,635.79","177,839,073.32","14,058,496.11","55,555,679.15","90,848,160.53","155,633,698.98","19,574,324.14","78,918,034.45","114,746,811.97","170,840,301.82","33,008,119.37","72,941,470.16","185,615,489.91","306,830,658.48","121,501,956.26","208,008,512.05","317,250,209.61","458,063,651.40","95,291,228.38","244,061,484.31","367,942,258.56","663,204,830.36"
投资活动现金流出小计,"74,982,405.98","239,955,701.46","173,536,045.67","234,945,006.23","24,509,342.85","1,192,942,181.16","1,264,723,110.78","1,271,240,863.00","38,823,277.44","118,157,686.10","199,571,441.87","272,484,367.92","105,157,027.78","183,953,537.51","252,433,397.30","289,822,339.02","105,444,820.73","204,851,958.31","314,921,388.29","414,753,540.49","1,040,954,734.26","1,114,536,037.92","1,336,072,092.20","1,641,225,226.65","503,712,142.99","721,154,690.09","1,357,598,101.86","1,937,724,794.85","596,361,611.92","1,377,194,695.84","2,088,607,737.27","3,432,670,704.19","432,998,386.90","1,262,722,941.83","2,551,252,142.63","4,000,521,664.36","376,527,591.58","1,319,491,420.95","2,368,167,108.69","4,488,753,427.48","304,090,953.81","1,128,787,741.44","2,111,799,349.85","3,033,138,368.58"
经营活动现金流入小计,"1,186,156,947.40","1,864,345,589.19","2,694,978,743.00","3,751,605,269.85","1,142,602,087.24","2,483,091,893.44","3,408,440,103.46","4,288,207,366.93","924,295,794.66","2,137,733,569.26","3,206,787,348.11","4,703,044,779.33","1,035,237,532.94","2,138,548,369.07","3,154,605,568.74","4,229,552,070.22","1,188,865,256.84","2,532,370,582.68","3,620,932,346.36","5,425,176,224.40","1,320,301,841.07","2,881,652,182.67","4,591,604,845.22","6,334,359,887.35","1,597,932,395.52","3,590,617,927.49","5,247,227,659.36","7,354,758,918.55","1,647,787,875.38","3,573,573,668.13","5,319,816,241.05","7,286,604,717.43","1,826,756,744.85","3,852,945,926.76","5,817,306,908.62","8,136,311,909.53","2,197,519,768.83","4,547,851,692.39","6,694,199,484.43","9,349,675,419.11","2,418,833,090.73","5,366,810,195.66","8,091,468,906.75","11,677,051,871.35"
投资活动产生的现金流量净额,"-73,982,405.98","-237,920,330.21","-147,063,070.52","-226,698,424.48","-22,191,125.09","-1,165,331,227.76","-1,223,355,705.48","-1,263,023,950.35","152,226,542.26","93,962,609.18","34,722,800.40","-93,049,440.35","-71,345,462.78","-109,139,219.31","-143,272,348.31","-67,816,669.00","-104,382,526.73","-195,807,928.52","-305,757,471.62","-384,996,671.86","-986,777,131.64","-1,113,304,857.83","-1,308,861,867.59","-1,541,908,602.88","-499,818,639.70","-713,506,044.96","-1,337,275,764.50","-1,549,081,685.14","-63,522,830.87","-168,739,127.66","-436,601,403.94","-919,611,033.62","-40,270,660.29","-83,370,651.44","-971,207,083.13","-789,818,382.66","-363,158,375.24","-432,979,612.75","38,372,775.72","-1,224,243,367.30","-60,463,724.87","-634,835,659.90","-780,608,251.09","-552,064,612.34"
购买商品、接受劳务支付的现金,"538,338,742.34","838,626,892.89","1,238,377,237.81","1,898,082,452.61","721,274,204.25","950,177,523.74","1,415,351,471.70","1,639,690,638.56","395,188,208.85","878,145,154.72","1,291,447,002.07","1,807,442,692.19","341,209,575.92","650,381,148.90","940,659,107.72","1,247,364,668.26","382,641,745.58","794,324,936.31","1,210,952,863.73","1,565,850,178.98","442,420,373.93","774,895,747.38","1,158,841,771.83","1,574,060,939.93","389,308,316.54","750,429,609.68","1,129,477,640.23","1,545,422,666.78","451,757,968.32","778,653,716.69","1,205,744,540.88","1,804,358,055.88","450,924,877.28","876,016,647.07","1,385,243,448.98","1,918,061,240.73","540,763,144.30","1,046,345,566.36","1,576,892,081.03","2,128,092,279.06","620,153,716.76","1,284,176,851.81","2,036,097,688.47","2,856,719,524.01"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000.00"
