科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"466,911.18","1,072,646.95","5,678,591.84","5,863,595.24","18,885,979.28","6,041,600.20","11,703,112.57","13,802,499.41","9,365,128.58","2,657,031.37","20,554,201.48","22,661,136.82","26,120,809.40","30,005,210.87","6,119,734.93","5,727,351.46","5,290,465.93","5,458,706.28","7,310,802.22","8,034,407.99","5,551,117.54","7,887,520.32","6,930,473.61","5,692,971.72","6,886,496.05","5,932,013.70","8,798,574.66","9,071,128.37","13,387,722.27","8,441,404.44","15,671,649.98","11,117,982.32","11,454,930.60","12,131,429.56","41,988,223.66"
应付职工薪酬,"1,257,100.73","2,731,374.81","3,269,719.79","2,833,512.28","2,775,219.38","7,845,503.65","2,394,982.13","2,619,478.53","2,538,393.77","7,511,040.11","3,643,949.73","4,311,561.63","6,832,815.15","10,007,997.72","3,621,782.09","4,142,927.31","6,118,966.88","9,483,286.39","4,138,616.16","4,387,907.98","6,594,415.19","8,912,901.25","4,547,740.39","4,516,146.43","6,965,991.74","11,932,547.55","5,958,641.73","6,124,165.50","7,433,686.62","14,886,551.57","7,554,987.25","8,391,981.15","8,273,303.61","18,108,641.69","8,955,600.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"281,008.14","1,180,411.90","-1,109,914.11","870,496.91","1,500,620.46","2,159,186.38","573,477.37","-1,207,518.67","-8,550,832.86","2,433,442.71","1,168,325.15","2,856,517.11","4,203,557.41","6,900,270.75","2,602,912.47","1,551,221.54","3,904,054.67","4,046,084.03","4,379,172.78","2,448,799.88","3,382,729.08","6,529,782.27","5,851,562.23","10,309,428.73","8,179,331.39","8,590,933.02","10,270,463.62","9,658,643.67","15,233,123.33","13,301,426.09","10,325,341.50","14,289,350.09","21,144,876.73","21,842,549.08","19,535,487.54"
应收利息,,,,,,,,,,"277,992.89","33,973.00","238,994.87",,,,,,,,,"1,297,047.77",,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,378.72","68,169.86","250,000.00",,507.50,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"6,933,550.00",,,,,,,,,,,,,,,,,,"6,217.20","6,217.20"
存货,"40,585,232.29","66,101,591.22","115,502,409.50","142,893,023.64","150,612,137.38","150,813,252.51","151,137,977.29","151,290,208.05","153,839,517.57","158,736,292.77","157,484,967.86","183,136,709.81","210,362,668.41","203,297,352.49","203,861,221.05","179,741,009.42","163,990,253.43","162,014,822.04","146,596,199.80","162,391,322.04","152,946,389.64","163,246,170.60","165,370,015.67","151,667,040.14","167,518,935.12","176,198,471.33","176,321,462.61","192,378,943.88","220,406,651.26","280,880,807.50","309,319,952.73","330,000,213.58","344,956,086.18","326,212,003.77","317,765,155.07"
其他应付款,"36,612,516.91","49,737,815.61","885,198.78","273,826.87","442,435.63","2,418,452.30","1,671,831.95","1,105,326.82","896,746.45","534,545.40","973,794.47","639,142.97","4,539,884.16","1,067,726.57","3,041,744.77","1,639,054.20","942,816.81","3,259,540.55","3,892,916.16","2,660,716.59","1,087,417.07","3,328,501.25","2,134,869.59","3,484,139.27","3,928,470.26","4,985,518.58","4,574,293.22","5,112,732.30","22,505,141.96","14,820,760.47","12,330,593.11","21,068,532.35","19,760,972.95","24,972,442.91","25,039,071.24"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"2,900,000.00","2,900,000.00","2,900,000.00",,,,,,,,,,,,,,,,,,,,,,"122,117.75",,,,,
其他流动资产,"5,527,539.79",,,,,,,,,"12,352,867.86","16,784,821.07","23,134,424.63","25,856,121.28","24,414,268.36","30,049,306.82","24,754,545.92","20,155,087.18","13,632,034.71","12,353,209.13","14,638,185.11","13,922,413.51","59,036,648.14","61,273,613.46","15,179,866.14","15,488,943.75","19,337,522.64","20,749,668.75","48,773,238.43","17,158,961.88","26,377,417.00","68,444,426.00","38,636,122.35","33,752,525.44","24,798,134.17","16,678,581.89"
其他流动负债,,,,,,,,,,"176,000.00","176,000.00","376,000.00","316,000.00",,"432,000.00",,,"89,371.00",,,,,,,,,,,,,,,,,
流动资产合计,"120,427,631.96","175,696,561.06","268,181,233.65","302,120,588.65","340,565,756.81","779,569,155.71","723,368,379.48","661,176,682.18","610,516,935.10","505,190,992.54","439,329,288.24","486,474,202.04","493,880,092.78","439,691,043.03","387,536,052.90","379,666,320.07","399,223,873.51","383,319,974.18","368,845,999.66","789,769,958.76","793,245,515.16","757,155,152.90","675,730,689.64","692,773,532.69","704,693,133.28","749,104,110.62","761,408,439.76","801,620,437.83","958,081,972.09","1,040,238,750.42","977,341,474.17","1,012,319,065.57","1,010,582,052.94","1,087,190,601.22","1,078,515,817.22"
流动负债合计,"134,152,912.28","177,056,783.25","190,964,996.82","222,838,422.83","228,135,880.91","116,440,659.41","102,127,012.18","94,467,020.33","97,189,403.54","97,686,941.60","117,751,609.69","158,920,947.53","152,674,340.23","152,796,163.16","129,648,056.08","123,197,698.41","117,392,747.79","115,219,468.05","89,544,586.44","88,374,886.67","91,682,826.16","111,597,216.92","94,107,708.19","108,565,092.32","113,812,448.41","120,945,787.57","111,673,581.78","120,528,918.19","447,652,608.89","396,898,697.38","284,544,588.59","291,047,176.31","237,764,628.14","251,751,873.41","252,923,330.99"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","46,103,608.77","45,882,800.00","45,882,800.00","43,710,200.00","45,710,200.00","43,710,200.00",
长期借款,,,"2,900,000.00","2,900,000.00","19,200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"35,380.55",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"564,091.00",,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,"29,644,793.09","79,501,247.22","79,979,154.07","79,083,245.42","66,550,455.80","66,180,108.82","64,952,295.52","63,997,087.40","54,931,200.22","54,234,012.86","53,903,795.65","53,449,401.06","49,467,075.65","50,548,343.55"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"20,146,880.04","57,345,073.44","56,578,122.23","57,335,865.71","61,756,151.13","60,834,424.24","59,912,697.34","49,771,358.39","49,002,741.23","50,323,651.59","49,518,154.39","48,712,657.20","21,843,086.82","20,004,687.44","19,693,712.26"
预计负债,,,,,,,,,,,,,,,,,,"500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,"500,000.00","500,000.00","1,631,511.69","1,631,511.69","1,631,511.69","1,631,511.69","1,646,361.69","1,646,361.69"
固定资产,"70,196,819.89","115,646,072.10","124,892,099.40","133,800,550.90","126,223,853.95","126,960,865.10","124,032,657.16","123,673,764.52","120,377,310.37","218,677,640.05","210,350,698.19","408,063,701.76","417,573,177.01","505,143,812.85","502,722,235.93","489,875,458.79","513,574,871.75","507,864,474.96","498,095,557.43","490,310,250.95","461,640,917.43","488,875,935.25","530,589,753.65","534,539,730.97","524,284,272.04","532,506,805.65","539,267,819.53","540,177,505.59","607,724,879.42","627,918,482.31","616,921,780.01","615,639,982.04","628,101,230.63","639,820,026.92","624,779,650.92"
递延所得税负债,,,,,,,,,,"7,063.20","7,063.20","60,465.30","60,465.30","33,781.35","47,291.85",,,,"20,674.00",,,,,,,,"30,829,735.58","65,958.25","529,866.25","895,534.88","1,918,369.63","1,537,317.88","1,378,833.88","3,704,291.95","3,610,384.06"
在建工程,"26,176,152.91","4,634,424.10","8,008,730.00","2,506,078.21","20,940,261.82","33,896,738.68","87,151,461.41","132,655,048.18","201,838,166.55","179,143,672.04","226,515,396.18","31,397,967.50","41,217,604.35","34,853,467.43","38,484,285.30","45,511,789.72","32,274,366.90","53,048,754.38","70,618,653.14","95,796,538.08","114,285,390.90","72,699,173.54","48,742,201.11","38,459,374.14","46,571,727.51","42,671,660.00","27,554,062.21","20,827,964.97","33,637,788.52","46,702,166.91","55,880,852.00","67,481,539.98","67,703,624.83","48,590,618.35","58,328,846.38"
其他非流动负债,,,,,,,,,"3,300,000.00","3,872,000.00","3,828,000.00","4,567,333.33","4,533,333.33","4,542,000.00","4,966,000.00","5,089,000.00","33,057,500.00","33,772,666.67",,,,,,,,,,,,,,,,,
工程物资,"568,533.00","570,383.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"2,900,000.00","2,900,000.00","19,200,000.00",,,,"3,300,000.00","3,879,063.20","3,835,063.20","4,627,798.63","4,593,798.63","4,575,781.35","5,013,291.85","5,089,000.00","33,057,500.00","34,272,666.67","40,946,840.68","40,649,666.69","39,506,916.70","36,631,666.71","35,488,916.72","34,346,166.73","33,615,235.56","32,472,485.57","31,329,735.58","30,296,943.84","30,594,374.03","30,441,593.91","35,181,793.12","33,555,581.38","32,151,937.39","33,247,065.47","32,020,492.58"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"134,152,912.28","177,056,783.25","193,864,996.82","225,738,422.83","247,335,880.91","116,440,659.41","102,127,012.18","94,467,020.33","100,489,403.54","101,566,004.80","121,586,672.89","163,548,746.16","157,268,138.86","157,371,944.51","134,661,347.93","128,286,698.41","150,450,247.79","149,492,134.72","130,491,427.12","129,024,553.36","131,189,742.86","148,228,883.63","129,596,624.91","142,911,259.05","147,427,683.97","153,418,273.14","143,003,317.36","150,825,862.03","478,246,982.92","427,340,291.29","319,726,381.71","324,602,757.69","269,916,565.53","284,998,938.88","284,943,823.57"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","106,670,000.00","106,670,000.00","106,670,000.00","106,670,000.00","106,670,000.00","106,670,000.00","138,671,000.00","138,671,000.00","138,671,000.00","138,671,000.00","138,671,000.00","138,671,000.00","138,671,000.00","138,671,000.00","295,860,516.00","295,860,516.00","295,860,516.00","295,860,516.00","591,721,032.00","591,721,032.00","591,721,032.00","591,721,032.00","591,721,032.00","609,070,888.00","626,420,744.00","626,420,744.00","626,420,744.00","626,420,744.00","626,420,744.00","626,420,744.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"10,000,000.00","10,000,000.00","53,378,500.00","53,378,500.00","53,378,500.00","594,073,388.96","594,073,388.96","594,073,388.96","594,073,388.96","594,073,388.96","594,073,388.96","562,072,388.96","562,072,388.96","562,072,388.96","562,072,388.96","562,072,388.96","562,072,388.96","562,072,388.96","562,072,388.96","843,522,811.76","843,522,811.76","843,522,811.76","843,522,811.76","547,662,295.76","547,662,295.76","547,662,295.76","547,662,295.76","547,662,295.76","699,293,571.79","808,329,826.45","808,329,826.45","808,329,826.45","808,329,826.45","808,329,826.45","808,329,826.45"
无形资产,"27,237,639.38","25,775,723.10","25,625,014.07","49,868,913.21","49,616,421.86","49,306,447.67","50,259,045.21","49,843,590.57","49,518,992.06","49,143,111.50","48,767,230.94","48,391,350.38","64,013,090.34","64,146,603.52","98,130,500.02","97,515,048.52","97,631,842.64","97,242,088.90","96,623,455.05","96,094,264.85","95,414,989.08","87,017,604.33","86,292,778.96","85,326,586.64","84,978,215.83","84,348,386.15","83,641,865.62","82,990,934.62","92,790,125.00","126,572,017.37","125,966,946.15","124,189,241.43","128,367,810.53","131,965,938.03","131,288,234.37"
盈余公积,"2,736,197.55","6,194,497.66","9,591,086.16","9,591,086.16","9,591,086.16","17,353,725.03","17,353,725.03","17,353,725.03","17,353,725.03","21,357,540.46","21,357,540.46","21,357,540.46","21,357,540.46","22,342,805.42","22,342,805.42","22,342,805.42","22,342,805.42","22,796,402.91","22,796,402.91","22,796,402.91","22,796,402.91","24,058,664.91","24,058,664.91","24,058,664.91","24,058,664.91","24,711,841.92","24,711,841.92","24,711,841.92","24,711,841.92","33,354,408.97","33,354,408.97","33,354,408.97","33,354,408.97","44,213,175.78","44,213,175.78"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"253,254.38","253,254.38",,,,,,,,,,,,,,,,,,,,"32,908,712.00","32,908,712.00","30,098,795.55","30,098,795.55","33,124,987.43","33,124,987.43","33,124,987.43","234,185,181.82","233,343,396.04","233,343,396.04","233,343,396.04","233,343,396.04","217,751,883.56","217,751,883.56"
未分配利润,"24,067,990.18","55,251,234.83","91,841,871.50","122,582,116.73","149,867,004.47","158,584,703.25","168,034,709.25","159,213,429.30","168,629,388.11","172,224,901.96","175,349,771.00","167,346,165.78","175,837,460.76","173,613,526.25","178,760,847.49","179,881,227.80","189,060,084.34","193,837,401.11","203,875,574.64","211,071,863.83","220,223,050.86","230,636,803.93","241,621,361.63","238,215,662.54","254,327,941.27","263,901,030.97","283,574,399.16","304,259,840.73","329,129,074.23","361,259,759.33","406,544,064.65","437,444,203.54","496,951,170.18","524,504,131.34","574,779,284.74"
长期待摊费用,"253,710.84","194,012.88","134,314.92","104,465.91","89,541.39","74,616.87","59,692.35","638,233.34","379,486.98","14,918.79",,"110,853.20","110,853.20",,,"192,400.00","110,500.00",,"1,503,310.33","1,315,960.96","1,128,611.59","890,577.44","1,014,797.55","907,249.39","1,158,729.59","1,470,579.71","1,692,798.83","1,965,155.64","1,476,553.85","1,288,181.75","2,589,476.09","2,427,040.23","2,171,306.28","814,532.43","907,245.10"
少数股东权益,,,,,,,,,,,,"4,858,951.18","4,825,220.22","4,821,038.44","4,810,178.32",,,,,,,"22,281,825.72","22,342,494.32","21,411,157.65","20,781,971.90","26,532,076.19","25,902,775.28","24,729,236.85","8,240,701.11","8,153,417.08","8,043,961.29","8,301,144.89","7,172,514.05","7,259,696.88","5,735,709.24"
递延所得税资产,"843,357.65","732,085.12","1,835,062.44","2,889,528.84","2,736,635.71","3,314,652.62","3,387,599.81","3,790,244.83","4,585,014.58","5,093,853.23","5,300,446.73","5,755,526.43","5,329,126.49","5,139,608.60","4,895,493.97","5,022,234.09","5,634,909.94","8,102,012.59","8,408,845.33","7,894,774.20","9,619,835.65","9,603,460.87","10,241,755.13","11,323,844.13","12,199,244.73","10,251,418.32","9,868,815.11","10,227,556.71","13,628,461.23","15,988,669.74","16,512,110.08","14,140,895.35","15,322,970.81","17,835,172.47","16,041,229.89"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"38,627,648.03","88,774,313.03","77,661,191.23","37,907,805.09","9,918,168.15","9,550,000.00","13,470,869.40","14,146,161.77","17,292,022.69","13,810,972.69","11,094,400.06","8,110,384.54","8,449,023.09","15,402,416.04","15,235,938.62","21,156,074.73","7,094,178.85","13,937,358.54","17,614,178.09","46,991,953.00","19,239,052.69","21,152,555.48","17,392,346.93","30,169,142.69","33,483,254.21","97,307,541.08"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"125,529,468.05","147,805,954.68","160,495,220.83","189,169,537.07","199,606,714.73","213,553,320.94","264,890,455.94","310,600,881.44","376,698,970.54","490,700,843.64","579,708,085.07","571,380,590.50","566,151,656.48","619,201,660.55","653,782,515.22","651,587,800.52","663,372,653.00","683,549,353.52","689,060,793.97","712,506,189.10","720,347,009.23","807,434,353.05","881,271,783.89","873,206,539.22","881,286,456.53","858,852,896.15","855,180,513.43","841,651,936.96","1,189,538,380.24","1,222,189,618.62","1,222,002,083.10","1,220,941,094.85","1,226,182,169.69","1,203,443,389.06","1,260,356,887.11"
所有者权益(或股东权益)合计,"111,804,187.73","146,445,732.49","234,811,457.66","265,551,702.89","292,836,590.63","876,681,817.24","886,131,823.24","877,310,543.29","886,726,502.10","894,325,831.38","897,450,700.42","894,306,046.38","902,763,610.40","901,520,759.07","906,657,220.19","902,967,422.18","912,146,278.72","917,377,192.98","927,415,366.51","1,373,251,594.50","1,382,402,781.53","1,416,360,622.32","1,427,405,848.62","1,423,068,812.86","1,438,551,905.84","1,454,538,733.63","1,473,585,635.83","1,492,446,512.76","1,669,373,369.41","1,835,088,077.75","1,879,617,175.56","1,908,657,402.73","1,966,847,657.10","2,005,635,051.40","2,053,928,880.76"
资产总计,"245,957,100.01","323,502,515.74","428,676,454.48","491,290,125.72","540,172,471.54","993,122,476.65","988,258,835.42","971,777,563.62","987,215,905.64","995,891,836.18","1,019,037,373.31","1,057,854,792.54","1,060,031,749.26","1,058,892,703.58","1,041,318,568.12","1,031,254,120.59","1,062,596,526.51","1,066,869,327.70","1,057,906,793.63","1,502,276,147.86","1,513,592,524.39","1,564,589,505.95","1,557,002,473.53","1,565,980,071.91","1,585,979,589.81","1,607,957,006.77","1,616,588,953.19","1,643,272,374.79","2,147,620,352.33","2,262,428,369.04","2,199,343,557.27","2,233,260,160.42","2,236,764,222.63","2,290,633,990.28","2,338,872,704.33"
负债和所有者(或股东权益)合计,"245,957,100.01","323,502,515.74","428,676,454.48","491,290,125.72","540,172,471.54","993,122,476.65","988,258,835.42","971,777,563.62","987,215,905.64","995,891,836.18","1,019,037,373.31","1,057,854,792.54","1,060,031,749.26","1,058,892,703.58","1,041,318,568.12","1,031,254,120.59","1,062,596,526.51","1,066,869,327.70","1,057,906,793.63","1,502,276,147.86","1,513,592,524.39","1,564,589,505.95","1,557,002,473.53","1,565,980,071.91","1,585,979,589.81","1,607,957,006.77","1,616,588,953.19","1,643,272,374.79","2,147,620,352.33","2,262,428,369.04","2,199,343,557.27","2,233,260,160.42","2,236,764,222.63","2,290,633,990.28","2,338,872,704.33"
