科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"393,090,169.80","635,544,776.30","893,937,349.56","1,076,093,094.84","339,840,928.51","728,789,797.78","1,088,207,065.65","1,518,368,081.10","378,867,767.02","920,477,589.73","1,355,394,017.65","2,112,843,038.64","609,816,512.88","1,544,445,450.94","2,143,848,239.98","2,681,485,215.67","407,041,729.27","832,078,932.61","1,443,085,809.00","2,431,210,306.54","468,370,041.20","924,759,131.21","1,685,286,004.06","2,163,458,610.93","708,273,634.96","1,816,662,659.29","2,430,239,809.58","3,502,006,870.57","1,055,203,685.69","1,557,504,139.79","1,902,397,353.05","3,242,074,106.35","794,084,322.90","1,563,713,752.76","2,379,530,456.77","3,838,121,347.09","2,065,166,965.78","4,023,564,349.02","4,735,673,904.05","5,183,099,936.57","721,011,255.41","1,441,027,979.84","1,892,144,095.00"
二、营业利润,"30,104,556.84","98,964,410.05","133,199,714.62","164,170,140.62","72,110,586.89","181,427,140.74","195,454,524.62","215,930,352.34","55,388,067.57","192,846,363.20","276,678,018.80","336,397,518.62","61,750,000.06","210,728,438.07","293,218,932.28","403,619,233.12","75,465,678.95","228,413,539.12","305,896,293.24","480,199,474.85","94,569,261.89","250,355,969.13","364,845,835.34","534,889,808.55","100,665,872.04","284,982,455.74","364,318,863.69","550,837,051.97","94,955,501.37","311,296,399.26","365,170,250.83","773,008,790.24","498,768,921.41","688,159,957.18","897,546,663.84","1,071,201,858.76","404,084,958.81","1,029,749,312.30","1,219,417,630.56","1,240,215,363.93","130,516,639.44","600,827,847.48","640,096,433.32"
减:营业成本,"316,806,370.88","510,929,467.85","699,826,878.19","829,168,647.47","247,774,167.85","560,751,208.83","816,314,864.26","1,103,293,543.98","253,688,405.77","681,554,616.69","995,548,370.57","1,591,162,758.78","463,191,380.09","1,179,887,222.20","1,614,491,987.95","1,905,827,301.71","229,796,851.52","473,681,331.07","874,584,389.75","1,485,184,633.90","253,816,991.68","534,307,900.16","943,300,597.70","1,247,157,647.77","432,802,249.02","1,351,566,455.54","1,765,784,277.84","2,557,960,192.15","760,094,917.36","1,121,720,526.00","1,300,980,361.88","2,192,265,940.34","583,672,787.24","1,159,368,765.02","1,744,052,516.91","2,721,470,466.52","1,349,441,984.82","2,673,232,229.13","3,078,293,017.60","3,286,385,606.79","421,657,678.84","826,634,744.84","1,090,655,151.94"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"7,959,244.04","12,789,537.23","19,045,956.37","24,224,798.01","10,532,563.47","21,757,304.73","34,433,466.34","55,595,671.35","13,441,618.36","53,737,352.28","77,930,909.96","123,971,773.73","37,465,375.24","94,317,104.32","140,038,659.96","170,516,774.46","19,589,792.99","41,787,279.18","89,291,538.92","181,732,469.25","30,017,271.99","66,679,440.99","139,297,090.37","152,674,797.42","40,162,186.25","92,994,870.43","122,519,511.25","178,820,525.03","34,984,440.91","65,119,046.36","80,626,490.11","188,586,558.97","39,139,666.55","89,566,475.52","147,229,183.62","267,931,602.46","194,180,014.49","357,947,005.95","405,391,214.41","430,206,853.31","35,720,724.84","114,604,575.91","120,491,985.47"
营业外收入,"37,826.60","11,051,015.29","11,076,727.37","14,394,448.69","34,462.22","42,016.86","52,591.25","664,425.85","12,456.70","13,836.70","520,935.11","1,873,521.97","397,158.05","729,577.04","787,469.35","1,665,064.69",942.78,"2,738.73","468,484.18","570,178.73","23,555.14","177,112.93","191,904.23","534,065.14","43,026.66","583,016.73","747,084.15","4,071,571.78","1,311,589.17","3,812,036.78","5,572,201.89","8,563,809.23","119,624.61","213,718.05","466,553.79","2,761,120.79","547,198.40","862,122.23","935,927.50","1,594,431.71","470,338.31","562,067.65","3,692,304.22"
销售费用,"16,995,358.36","34,436,491.43","54,189,471.74","77,378,974.66","21,439,671.51","43,895,266.37","73,073,950.10","95,256,193.97","22,404,878.19","45,177,179.65","68,346,685.29","88,812,097.11","28,263,999.64","54,953,112.18","82,694,406.23","118,350,201.45","30,225,904.74","64,915,954.99","97,308,122.88","124,989,661.47","35,856,011.85","77,083,750.90","115,535,582.91","150,528,976.54","51,195,297.99","82,756,993.14","115,638,510.29","147,193,376.85","51,541,350.32","85,721,938.19","116,748,717.21","165,658,684.45","41,444,076.37","74,717,469.96","109,289,275.03","153,703,666.70","49,059,672.00","101,559,608.26","153,612,299.06","198,711,950.69","66,507,765.96","128,997,916.09","195,515,534.02"
减:营业外支出,"107,087.84","302,355.57","1,005,498.99","1,484,714.12","135,526.93","217,737.02","1,717,975.60","2,171,290.66","389,605.38","5,742,508.26","6,599,057.78","3,235,722.68","224,324.60","5,830,484.27","7,079,813.27","7,179,944.46","306,603.28","513,190.04","598,732.29","2,239,769.81","4,281.20","15,127.98","261,950.11","2,338,232.34","405,141.51","450,870.17","1,613,643.13","2,340,971.42","1,012,873.24","4,099,397.16","4,463,355.43","5,693,541.73","24,599.95","28,796.81","578,067.23","1,721,259.79","1,307.40","1,309.65","103,822.05","3,706,393.14","91,340.46","301,801.28","802,762.02"
管理费用,"13,678,362.29","26,868,802.86","38,468,840.02","58,871,293.95","16,857,722.44","33,006,724.67","49,378,874.57","65,024,934.73","22,188,956.78","49,166,538.86","69,749,953.74","108,154,078.35","21,974,989.33","41,769,397.39","61,910,703.90","107,558,436.68","27,066,870.76","50,706,356.59","75,265,762.03","122,693,873.69","31,128,090.76","58,979,537.81","90,912,451.89","115,407,120.59","36,148,843.48","61,626,210.37","92,347,043.13","137,355,447.26","39,840,734.03","71,386,017.94","102,592,729.07","160,573,721.72","44,212,287.30","77,096,694.16","108,517,400.73","191,831,951.22","47,453,321.32","77,593,989.23","113,488,450.45","206,731,594.09","44,345,196.90","77,764,343.49","119,014,640.59"
其中:非流动资产处置净损失,,,,,,,,,,,,"981,207.88",230.76,,,"5,277,462.04","86,603.28",,,"828,324.93","3,568.20","3,676.04","4,353.80","312,045.55",,"38,177.13","93,098.09","119,127.16","12,873.24","92,210.16","165,823.94","259,967.02","10,603.85","12,778.78","351,236.09","736,156.64","1,307.40","1,307.40","10,328.49","2,972,416.58","29,940.46","30,177.96","129,495.93"
