科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"679,821,858.56","1,177,129,328.26","1,814,178,078.23","2,471,661,395.47","774,460,159.07","1,300,309,102.08","1,936,995,686.11","2,764,595,982.79","760,784,363.43","1,354,321,595.68","2,040,838,001.03","2,936,259,112.27","863,296,065.95","1,622,897,865.11","2,439,050,147.01","3,553,758,598.03","1,108,683,770.93","6,314,760,170.20","9,384,398,662.69","13,578,963,060.57","3,819,233,198.09","7,009,721,503.48","10,289,668,209.90","14,251,479,514.72","3,772,663,891.29","6,953,292,266.89","9,994,400,769.95","13,702,575,673.52","3,654,626,553.13","6,807,650,905.44","9,737,098,215.20","13,408,251,825.81","3,524,709,879.26","6,446,349,931.44","9,148,912,144.86","12,310,463,462.07","3,067,674,371.21","5,739,879,570.32","8,234,213,531.24","11,306,625,010.26","3,053,494,786.64","5,688,285,591.16","8,358,014,718.59","11,487,945,331.22","3,069,914,838.81","5,652,364,797.93","8,266,266,467.66","11,321,023,128.02","2,977,746,794.30"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,"48,453.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,521.60,,,,,,,,,,,,,"642,000,000.00","1,635,000,000.00","2,705,000,000.00","683,000,000.00","1,453,000,000.00","2,607,000,000.00","4,233,000,000.00","976,000,000.00","2,096,000,000.00","3,248,000,000.00","4,797,000,000.00","1,054,000,000.00"
收到其他与经营活动有关的现金,"14,460,055.00","24,232,326.69","44,274,301.73","31,922,602.02","29,188,793.60","29,272,500.08","44,340,390.92","16,221,350.55","11,969,282.12","21,449,019.13","34,368,794.93","19,793,366.92","10,226,832.19","19,228,929.91","26,338,428.77","22,889,522.45","59,401,433.46","684,209,727.94","1,039,015,831.97","1,247,455,929.38","336,503,427.38","556,135,801.37","910,436,640.68","865,643,324.58","332,624,628.44","650,345,538.85","975,490,429.78","913,944,423.37","329,688,660.90","661,678,929.55","1,044,229,122.67","1,112,144,487.52","347,316,913.82","707,633,749.32","1,071,627,843.12","1,347,569,382.25","346,058,541.91","735,451,570.78","1,075,743,242.47","1,399,614,342.90","412,978,964.73","849,491,880.60","1,126,211,585.80","1,575,645,418.01","407,770,897.74","876,084,774.70","1,140,989,127.36","1,297,398,349.94","378,188,659.48"
投资活动现金流出小计,"16,828,038.70","23,446,428.65","75,800,025.50","280,726,485.34","65,120,099.50","78,594,002.60","85,227,201.00","90,629,144.07","1,324,231.14","4,130,228.78","9,283,976.32","12,383,280.15","16,817,821.32","28,754,055.09","34,197,244.86","44,221,167.35","6,327,748.54","69,038,623.25","77,376,008.30","88,727,915.52","3,804,743.30","11,298,509.06","17,287,901.15","32,220,901.56","606,391,782.01","649,156,394.11","684,692,765.76","750,906,833.79","24,705,252.77","49,132,223.81","57,278,964.86","76,119,179.63","7,454,804.22","19,763,309.85","24,790,456.38","37,016,244.68","3,342,596.64","651,212,912.18","1,650,599,906.32","2,739,665,789.91","685,782,896.27","1,463,850,734.73","2,629,372,245.48","4,276,271,803.81","980,312,534.22","2,105,148,858.05","3,264,818,823.80","4,841,099,675.44","1,059,294,289.27"
经营活动现金流入小计,"694,281,913.56","1,201,361,654.95","1,858,452,379.96","2,503,583,997.49","803,648,952.67","1,329,581,602.16","1,981,336,077.03","2,780,817,333.34","772,753,645.55","1,375,770,614.81","2,075,206,795.96","2,956,052,479.19","873,522,898.14","1,642,126,795.02","2,465,388,575.78","3,576,648,120.48","1,168,085,204.39","6,998,969,898.14","10,423,462,947.84","14,826,418,989.95","4,155,736,625.47","7,565,857,304.85","11,200,104,850.58","15,117,122,839.30","4,105,288,519.73","7,603,637,805.74","10,969,891,199.73","14,616,520,096.89","3,984,315,214.03","7,469,329,834.99","10,781,327,337.87","14,520,396,313.33","3,872,026,793.08","7,153,983,680.76","10,220,539,987.98","13,658,032,844.32","3,413,732,913.12","6,475,331,141.10","9,309,956,773.71","12,706,239,353.16","3,466,473,751.37","6,537,777,471.76","9,484,226,304.39","13,063,590,749.23","3,477,685,736.55","6,528,449,572.63","9,407,255,595.02","12,618,421,477.96","3,355,935,453.78"
投资活动产生的现金流量净额,"-14,371,129.73","-19,607,452.14","-71,146,379.88","-274,316,879.10","-63,851,923.71","-76,634,079.00","-82,092,282.80","-86,937,971.08","-368,041.90","-2,377,868.54","-6,878,857.67","2,500,571.74","-16,011,606.91","-26,840,055.46","-30,745,149.68","-38,450,190.92","-4,896,254.10","-66,038,714.71","-72,714,352.70","-87,866,719.90","-3,803,596.18","-11,258,626.37","-17,134,332.46","-31,997,775.18","-602,268,116.66","-645,002,728.76","-680,462,551.95","-745,577,173.39","-24,701,111.62","-48,926,352.74","-57,065,193.79","-75,888,587.47","-7,436,554.22","-19,692,359.85","-24,627,556.38","-34,064,285.87","-3,342,166.64","-645,982,430.13","-1,083,244,632.36","-1,151,771,897.73","-237,094,798.83","-333,575,110.00","-611,378,742.49","-625,046,190.14","-128,555,043.25","122,892,253.35","-256,077,843.09","-297,544,942.59","-8,995,722.48"
购买商品、接受劳务支付的现金,"583,509,389.42","929,053,296.83","1,438,999,582.98","1,919,193,984.15","639,194,429.71","1,069,661,519.44","1,561,488,063.11","2,141,716,016.12","667,734,214.57","1,158,652,973.92","1,677,584,644.19","2,306,825,756.68","724,120,941.99","1,339,568,281.77","1,938,651,539.68","2,742,098,923.67","930,273,078.98","5,405,636,880.55","7,875,404,729.95","10,641,554,492.12","3,160,443,778.21","5,830,882,231.70","8,276,756,577.45","11,268,271,716.65","3,141,305,088.54","5,785,313,947.02","8,122,938,932.19","10,920,388,699.53","3,049,389,098.45","5,604,523,774.11","7,930,471,707.73","10,700,507,559.87","2,920,924,692.04","5,263,968,750.47","7,374,991,182.11","9,849,136,527.61","2,497,894,645.72","4,588,082,808.85","6,555,268,703.80","8,941,779,289.21","2,453,136,125.69","4,612,703,626.19","6,597,373,562.82","9,052,259,750.59","2,466,090,879.50","4,582,947,657.23","6,418,138,708.73","8,820,261,734.18","2,453,027,973.79"
吸收投资收到的现金,,"250,000.00","250,000.00","250,000.00",,"2,800,000.00","2,800,000.00","2,800,000.00",,"2,800,000.00","2,800,000.00","2,800,000.00",,,,,,,,,,,,"30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"45,651,753.50","82,095,215.04","128,301,850.51","175,975,009.32","63,678,661.78","105,454,314.72","151,872,054.22","192,848,963.71","62,141,211.42","114,172,811.83","150,709,278.96","208,848,422.40","61,154,206.47","108,074,175.70","156,257,783.80","228,915,311.25","62,134,423.78","330,793,144.48","476,160,704.98","699,634,556.54","248,454,756.82","390,866,067.41","566,820,715.44","789,616,964.76","280,817,142.43","453,243,599.60","632,184,102.55","870,248,595.86","269,979,937.97","489,459,431.64","707,704,377.05","953,074,608.96","341,831,970.58","531,048,586.80","750,188,885.76","976,330,125.36","328,265,008.50","514,508,859.59","768,838,218.76","981,135,331.30","322,214,636.10","508,210,746.52","700,730,342.63","949,842,681.86","341,210,574.19","537,065,846.07","730,375,492.96","984,519,103.32","338,907,522.84"
