科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动资产合计,"209,833,314.62","255,687,488.22","307,900,441.53","307,149,399.70","622,451,687.76","597,822,188.84","406,370,020.33","343,028,420.20","372,751,734.10","815,487,082.57","588,597,986.85","539,360,740.47","695,540,169.02","644,690,534.41","805,893,035.66","786,732,625.34"
流动负债合计,"695,974,619.84","701,921,072.24","892,729,101.08","865,948,488.46","835,804,764.78","905,377,621.49","934,386,014.35","1,053,728,307.25","1,442,459,480.44","1,651,612,074.10","1,579,723,247.16","1,351,868,776.59","1,485,336,860.40","1,268,069,875.86","1,393,206,826.21","1,283,179,816.60"
可供出售金融资产,,,,,,,,,,,,,,,,
长期借款,"289,003,871.94","275,260,312.81","187,145,000.00","177,860,000.00","167,860,000.00","157,145,000.00","108,145,000.00","97,430,000.00","192,430,000.00","760,501,246.00","766,101,246.00","833,231,324.87","807,239,846.00","821,878,209.00","776,194,980.00","737,250,480.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,"17,001,199.30","16,699,961.48","17,632,568.89","17,124,737.71","25,800,000.00","25,800,000.00","25,800,000.00","25,800,000.00","28,900,014.51","28,900,014.51"
长期应付款,,"8,007,269.10","2,728,206.39","1,363,932.35",,"60,173,215.07","86,307,669.36","70,867,295.19","79,921,075.91","44,647,592.85","17,700,276.34","12,094,066.45","39,715,150.75","40,750,642.30","97,320,815.21","75,213,764.44"
长期股权投资,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,"13,061,709.55","14,378,048.98","14,082,838.35","13,666,534.94","13,472,463.15","13,167,275.55","13,366,541.06","12,901,986.67","12,437,432.28","12,144,741.25","11,524,407.16","11,063,873.69",,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"972,718,130.09","1,002,244,626.30","1,108,382,629.73","1,076,911,171.55","1,052,188,778.62","1,241,146,250.23","1,196,156,331.02","1,134,501,968.21","1,547,974,879.94","1,801,101,549.43","2,432,484,146.56","2,410,031,012.18","2,320,598,449.73","2,352,068,128.50","2,372,272,301.13","2,379,817,908.53"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,"48,825,899.26","75,873,522.07","109,990,961.46","114,447,456.82","272,859,180.45","262,994,780.17","501,682,764.14","724,955,040.82","738,697,611.86","889,467,848.23","287,950,837.31","281,992,114.25","299,210,356.00","229,432,679.45","230,859,506.00","242,899,506.58"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"333,984,692.42","317,738,701.92","239,041,695.49","226,576,911.38","212,794,299.33","260,370,019.88","236,334,187.52","214,529,885.64","314,257,481.96","851,333,050.10","840,297,332.91","899,471,952.31","898,963,316.94","913,116,696.34","929,354,871.06","866,297,794.27"
固定资产清理,,,,,,"7,418.09",,,"4,676,298.28","4,900,698.17",,,,,,
负债合计,"1,029,959,312.26","1,019,659,774.16","1,131,770,796.57","1,092,525,399.84","1,048,599,064.11","1,165,747,641.37","1,170,720,201.87","1,268,258,192.89","1,756,716,962.40","2,502,945,124.20","2,420,020,580.07","2,251,340,728.90","2,384,300,177.34","2,181,186,572.20","2,322,561,697.27","2,149,477,610.87"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"112,500,000.00","112,500,000.00","112,500,000.00","112,500,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","225,000,000.00","228,550,000.00","228,550,000.00","228,550,000.00","434,245,000.00","433,299,750.00","433,299,750.00","433,299,750.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"97,496,621.03","97,496,621.03","97,496,621.03","97,496,621.03","632,546,221.03","632,546,221.03","632,546,221.03","632,546,221.03","557,546,221.03","598,889,270.34","602,013,731.21","606,142,069.04","429,683,395.06","428,387,724.34","435,989,311.83","435,995,311.83"
无形资产,"188,839,888.87","185,368,172.96","191,374,567.08","190,194,593.26","189,272,233.56","201,379,792.40","201,175,153.77","199,955,707.95","193,960,862.79","193,353,932.18","227,915,982.33","231,152,436.98","253,011,165.18","254,976,364.60","264,231,620.26","262,952,877.85"
盈余公积,"11,293,078.00","22,229,197.40","26,183,157.13","26,183,157.13","26,183,157.13","26,183,157.13","41,898,712.63","41,898,712.63","41,898,712.63","41,898,712.63","61,670,067.10","61,670,067.10","61,670,067.10","61,670,067.10","63,075,646.14","63,075,646.14"
开发支出,"1,588,144.29","1,151,331.83","1,151,331.83","1,151,331.83","1,151,331.83","1,151,331.83","492,577.97","492,577.97","492,577.97","492,577.97","492,577.97","492,577.97","492,577.97","492,577.97",,
减:库存股,,,,,,,,,,"42,162,130.60","42,162,130.58","42,162,130.58","41,805,909.38","25,244,885.32","25,051,810.56","25,051,810.56"
商誉,,,,,,,,,,,,,,,,
未分配利润,"205,687,810.00","290,203,325.64","398,348,079.87","450,531,453.75","380,750,075.76","399,256,955.05","457,438,366.85","505,725,687.33","475,235,809.31","517,708,576.71","537,572,184.30","649,712,414.66","541,404,762.00","643,952,696.70","660,263,333.13","796,473,706.73"
长期待摊费用,"878,626.11","4,622,049.73","26,355,987.80","24,482,059.46","24,197,148.01","25,658,526.22","25,551,666.18","24,794,279.94","25,534,471.65","25,358,394.32","153,776,418.16","155,821,959.74","107,042,479.92","103,722,113.62","100,265,087.27","98,543,976.43"
少数股东权益,"6,176,789.62","6,188,310.94","8,079,714.45","8,701,996.86","8,632,512.72","6,885,158.87","7,595,660.74","7,909,750.09","29,673,595.04","29,574,913.27","29,229,132.11","29,402,079.56","22,275,632.96","20,559,929.61","970,886.51","2,936,995.20"
递延所得税资产,"10,669,306.90","7,411,943.47","10,494,802.02","4,891,249.33","4,704,581.45","4,520,396.51","4,336,211.57","4,152,026.63","3,967,835.49","3,786,554.40","12,501,970.70","12,695,406.99","14,122,386.44","6,851,736.57","3,317,022.82","3,012,293.21"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"17,032,831.28","1,923,177.14","5,027,940.78","55,427,963.25","66,796,757.45","33,154,305.14","94,449,829.31","145,239,725.63","167,803,158.69","113,661,596.32","95,332,152.11","116,047,484.81","115,501,011.56","127,407,917.91","86,764,167.90","54,819,467.72"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"1,253,614,536.35","1,292,972,872.48","1,466,861,059.05","1,481,172,360.44","1,624,642,474.52","1,783,180,076.14","2,054,212,274.32","2,263,693,275.30","2,713,177,697.84","3,061,392,629.98","3,247,778,492.30","3,245,096,866.61","3,135,778,426.80","3,100,751,518.62","3,086,609,719.89","3,070,946,044.83"
所有者权益(或股东权益)合计,"433,488,538.71","529,000,586.54","642,990,704.01","695,796,360.30","1,198,495,098.17","1,215,254,623.61","1,289,862,092.78","1,338,463,502.61","1,329,212,469.54","1,373,934,588.35","1,416,355,899.08","1,533,116,878.18","1,447,018,418.48","1,564,255,480.83","1,569,941,058.28","1,708,201,059.30"
资产总计,"1,463,447,850.97","1,548,660,360.70","1,774,761,500.58","1,788,321,760.14","2,247,094,162.28","2,381,002,264.98","2,460,582,294.65","2,606,721,695.50","3,085,929,431.94","3,876,879,712.55","3,836,376,479.15","3,784,457,607.08","3,831,318,595.82","3,745,442,053.03","3,892,502,755.55","3,857,678,670.17"
负债和所有者(或股东权益)合计,"1,463,447,850.97","1,548,660,360.70","1,774,761,500.58","1,788,321,760.14","2,247,094,162.28","2,381,002,264.98","2,460,582,294.65","2,606,721,695.50","3,085,929,431.94","3,876,879,712.55","3,836,376,479.15","3,784,457,607.08","3,831,318,595.82","3,745,442,053.03","3,892,502,755.55","3,857,678,670.17"
