科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"64,836,424.91","39,820,095.21","20,980,371.34","15,797,480.15","11,887,166.95","27,268,367.93","16,282,519.52","85,085,102.81","32,616,232.13","69,754,521.49","98,406,226.57","52,863,617.77","50,253,496.69","38,542,999.64","19,035,446.48","55,716,247.93","13,904,861.47","8,952,401.23","22,164,391.52","12,389,584.99","38,103,965.12","20,544,495.99","1,503,759,713.30","620,136,275.26","651,952,479.27","560,176,499.82","418,928,664.21","540,368,646.85","389,378,898.87","259,479,090.73","114,900,600.60","574,682,003.47","464,429,488.78","159,840,351.35","387,121,108.55","638,659,530.21","570,167,299.68","448,977,063.78","213,835,755.32","453,273,134.73","471,488,647.40","571,392,672.59","456,033,557.13","289,044,211.77","210,092,253.90"
短期借款,"1,695,358,216.42","1,688,558,216.42","1,670,252,426.20","864,687,964.41","675,107,964.41","845,037,964.41","808,992,964.41","380,000,000.00","340,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00",,"116,395,000.00","78,000,000.00","98,000,000.00","198,000,000.00","180,000,000.00","192,000,000.00","100,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,838,195.00",,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"286,200.00",,,,,,,,,,,,,,,,,,
应收票据,"20,143,419.52","100,000.00",,,"250,000.00","79,047,827.82","129,339,153.38","20,496,503.41","94,731,564.16","43,428,593.62","38,993,557.00","57,929,902.58","43,542,171.00","13,088,008.21","21,307,544.88","80,659,358.12","67,941,578.04","56,640,947.52","24,824,874.84","29,587,550.00","62,290,133.95","61,245,476.28","29,798,196.22","85,026,084.36","115,892,415.90","106,240,628.49","80,254,472.85","103,098,895.68","148,645,908.45","182,808,995.45","119,868,917.60","103,671,353.60","76,184,973.00","77,391,441.00","120,901,945.11","108,695,306.01","176,844,598.76","178,729,621.07","188,005,826.84","229,581,517.99","203,243,239.45","327,162,401.25","374,422,407.79","230,772,983.84","192,572,514.60"
应付票据,"45,655,820.00","32,530,820.00","32,530,820.00",,,,"100,000.00","450,000.00","350,000.00","40,932,134.05","41,132,134.05","300,000.00","100,000.00",,,,,,,,,,,,,,,,"12,000,000.00","12,000,000.00",,,,"62,000,000.00","62,000,000.00","50,000,000.00","50,000,000.00",,,,"71,474,499.77",,,,
应收账款,"276,937,363.76","320,719,926.49","319,016,328.75","94,849,893.56","85,040,197.88","82,473,583.72","84,884,890.88","13,041,030.84","13,016,685.89","9,300,950.11","8,067,756.50","10,044,149.14","11,256,988.86","12,300,182.48","18,778,195.04","32,811,631.09","18,815,425.27","20,131,264.62","14,660,898.83","908,084.69","3,638,605.22","3,592,486.52","3,768,829.27","962,641.89","5,174,094.49","4,644,123.06","9,307,778.62","15,505,056.48","30,922,674.25","25,603,382.87","20,550,705.69","11,416,041.02","14,648,538.42","11,665,560.41","11,620,275.54","5,578,924.88","5,396,392.16","4,405,146.06","6,708,823.60","2,276,350.40","4,145,215.35","840,190.13","832,293.85","6,477,580.74","6,646,837.94"
应付账款,"495,193,958.81","533,614,178.50","536,343,129.30","409,101,327.79","323,149,965.95","386,262,913.94","464,409,817.38","497,481,135.83","555,212,696.87","644,345,502.45","729,173,932.53","1,005,663,947.62","1,056,815,349.75","1,093,124,249.13","1,107,711,912.76","867,065,731.78","820,573,627.95","870,753,737.59","917,282,391.85","989,426,409.08","1,081,319,558.46","1,042,713,679.41","923,209,953.14","278,703,465.47","334,393,219.09","316,959,549.25","364,565,940.68","362,383,057.65","491,889,838.64","619,797,064.39","584,444,676.58","668,654,265.24","593,013,664.53","617,731,570.16","52,530,776.82","70,129,655.53","60,442,184.11","56,367,906.18","57,398,454.38","63,970,173.03",,"58,617,321.42","64,863,099.76","73,341,867.74","54,249,122.07"
预付款项,"172,465,654.49","162,262,773.18","160,327,276.13","145,346,849.69","110,012,301.69","119,717,516.24","157,536,983.75","101,081,542.65","91,872,895.35","107,697,932.11","141,808,462.58","60,339,006.09","79,553,311.95","94,027,147.46","82,334,873.06","69,075,326.30","88,238,882.59","135,318,342.12","95,630,939.21","36,603,527.39","62,172,239.59","51,914,828.69","64,275,367.57","43,974,150.19","84,262,690.79","87,764,389.93","83,959,313.87","47,605,032.34","38,315,747.08","61,974,738.57","41,237,143.92","21,759,331.46","70,438,460.12","108,052,260.37","61,970,589.14","42,844,633.90","46,489,728.44","54,893,422.10","65,865,444.60","22,705,008.53","9,780,691.56","22,548,896.11","30,238,098.16","12,018,723.07","33,723,829.54"
预收款项,"-9,379,551.26","104,841,152.95","101,629,203.94","71,232,681.07","68,304,894.82","125,533,756.04","117,411,247.44","82,122,333.41","106,135,715.50","79,558,179.70","129,385,417.93","96,879,151.43","80,728,851.65","85,603,746.68","88,246,739.01","78,736,282.35","110,898,488.05","99,476,685.16","82,310,730.33","80,092,909.23","84,669,295.75","64,052,559.19","83,073,939.68","75,024,257.91","66,629,411.83","58,418,707.92","74,057,024.69","73,772,430.22","81,944,035.90","62,183,445.52","54,422,880.47","38,549,430.48","49,359,961.77","39,701,992.20","24,498,940.72","25,467,200.28","17,794,585.72","18,958,519.10","36,401,320.42","21,062,525.48","23,632,097.61","33,007,787.59","36,436,755.73","16,449,276.25","18,239,368.46"
