科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"243,030,008.82","560,460,938.53","840,974,049.61","1,209,351,861.36","278,625,733.72","636,975,910.67","945,243,720.89","1,413,384,188.44","358,921,630.40","751,159,316.85","1,146,765,543.19","1,669,418,041.66","428,889,861.77","891,082,198.25","1,333,882,250.87","1,958,932,719.13","424,987,033.82","897,936,894.14","1,405,629,672.32","2,068,763,934.89","441,119,536.45","955,687,489.45","1,567,308,288.38","2,406,734,576.38","484,198,470.14","1,129,955,007.14","1,795,055,582.07","2,551,808,395.67","537,921,416.27","1,340,580,337.95","2,042,675,079.39","3,048,837,290.58","604,530,725.86","1,392,924,565.74","2,170,692,917.33","3,166,716,523.46","590,471,682.52","1,380,536,382.75","2,124,103,291.04","3,264,247,470.91","605,416,790.54","1,412,172,613.19","2,422,402,384.84","3,352,945,205.04","641,896,874.68","1,631,699,335.55"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,"7,549.36","18,450.84","23,527.17",,,"110,262.00","110,262.00",,,,,,,,,,,,,"3,376,165.23",,,,"1,791,225.07",,"1,366,699.09","1,366,699.09","1,584,776.16",,,,,"1,973.97","1,973.97","1,973.97","106,333.19","4,410.90","4,410.90"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000,000.00","700,000,000.00","450,000,000.00","450,000,000.00"
收到其他与经营活动有关的现金,"296,633.69","14,840,937.50","44,315,813.34","94,356,682.65","18,079,411.76","61,605,766.88","92,394,242.26","115,947,690.99","24,985,077.56","46,681,101.05","159,068,839.31","58,978,480.34","51,334,200.55","78,604,817.87","111,873,215.01","76,520,831.19","34,506,755.51","50,456,590.55","88,514,490.52","68,335,229.54","24,823,744.20","57,833,869.44","62,988,411.51","83,813,759.83","24,349,149.81","46,314,576.63","97,270,869.59","198,330,132.98","40,265,110.63","82,957,976.34","95,550,839.60","85,579,859.02","71,142,015.47","94,774,522.31","86,309,568.58","112,990,830.86","87,583,492.92","115,188,533.22","132,425,102.04","42,806,957.26","135,428,377.05","218,354,262.88","325,048,481.79","112,377,590.01","99,202,433.22","218,822,082.01"
投资活动现金流出小计,"51,592,128.91","97,413,877.37","307,289,646.83","3,641,077,440.55","202,216,911.84","1,415,793,254.76","2,076,705,820.02","533,155,288.69","230,183,350.38","246,137,466.66","454,759,926.42","676,375,893.10","330,015,859.12","376,499,474.42","848,565,372.01","1,480,452,397.79","467,802,534.77","806,048,340.28","2,181,828,895.66","2,135,531,540.60","888,662,464.19","900,901,393.35","1,589,711,291.96","1,994,145,246.22","280,639,904.09","430,217,940.62","669,516,407.18","923,617,556.97","142,678,891.02","837,871,648.33","1,182,427,273.09","1,369,884,247.36","57,286,317.21","74,675,088.76","96,568,818.81","156,156,381.31","336,471,597.62","550,462,647.55","920,688,079.56","1,135,133,357.96","197,879,076.65","560,961,528.94","709,164,205.14","944,587,417.04","496,476,146.04","548,542,275.13"
经营活动现金流入小计,"243,326,642.51","575,301,876.03","885,289,862.95","1,303,708,544.01","296,705,145.48","698,581,677.55","1,037,637,963.15","1,529,331,879.43","383,914,257.32","797,858,868.74","1,305,857,909.67","1,728,396,522.00","480,224,062.32","969,797,278.12","1,445,865,727.88","2,035,453,550.32","459,493,789.33","948,393,484.69","1,494,144,162.84","2,137,099,164.43","465,943,280.65","1,013,521,358.89","1,630,296,699.89","2,490,548,336.21","508,547,619.95","1,176,269,583.77","1,892,326,451.66","2,753,514,693.88","578,186,526.90","1,423,538,314.29","2,138,225,918.99","3,136,208,374.67","675,672,741.33","1,489,065,787.14","2,258,369,185.00","3,281,292,130.48","678,055,175.44","1,495,724,915.97","2,256,528,393.08","3,307,054,428.17","740,847,141.56","1,630,528,850.04","2,747,452,840.60","3,465,429,128.24","741,103,718.80","1,850,525,828.46"
投资活动产生的现金流量净额,"-50,553,289.37","9,131,297.17","-200,215,648.15","-340,864,935.17","-202,178,466.32","-139,613,345.46","-244,009,521.60","-355,663,461.68","-228,349,554.82","-227,579,562.97","-427,341,309.12","-645,759,348.87","-277,044,602.96","-225,418,108.26","-532,490,493.17","-492,646,938.15","-67,663,132.66","-403,375,884.08","-2,153,652,289.29","-2,101,587,478.61","-882,840,882.58","-616,889,285.04","-1,408,828,820.87","-1,774,495,541.22","-277,273,128.59","-337,965,537.15","-576,692,003.71","-853,563,312.30","-142,620,510.02","-834,352,472.18","-1,148,951,522.79","-1,309,912,664.22","142,926,470.79","-36,895,376.76","75,085,896.90","-9,318,700.84","-336,407,564.02","-527,275,849.49","-873,562,078.98","-1,097,029,351.36","-197,857,824.15","-539,271,219.33","-667,683,629.47","-831,778,292.90","-237,472,066.02","-331,026,843.43"
购买商品、接受劳务支付的现金,"38,008,121.93","80,414,063.49","129,880,717.08","191,979,743.30","34,117,264.31","98,239,814.34","150,064,053.34","203,349,783.86","52,004,663.65","100,290,111.07","173,863,286.61","269,045,854.37","55,089,248.70","111,499,316.17","162,872,533.42","297,310,389.44","51,046,766.09","126,614,293.80","243,882,655.14","387,374,022.89","61,974,814.56","154,438,026.74","250,799,639.00","635,584,824.32","116,439,550.08","305,732,889.61","473,635,291.76","735,639,352.24","139,054,484.38","399,548,530.74","620,935,720.88","1,020,408,414.52","188,478,912.44","392,328,048.16","645,401,655.14","994,828,973.09","146,740,415.33","381,504,550.53","619,616,829.75","1,063,071,619.66","220,577,212.95","430,864,506.33","910,796,437.19","1,030,305,941.27","171,145,063.51","429,204,009.97"
吸收投资收到的现金,,,,"1,775,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00",,,,,,,
支付给职工以及为职工支付的现金,"60,599,746.19","129,236,173.14","199,423,750.90","347,721,969.24","66,733,769.26","133,188,662.94","212,544,970.35","373,789,483.97","75,301,156.02","146,633,593.57","236,666,077.88","357,602,734.71","79,948,226.36","155,509,165.44","249,693,542.78","406,473,745.72","94,019,704.57","183,390,680.80","369,226,475.22","543,070,051.92","126,806,744.16","230,214,251.54","360,860,278.59","528,348,106.70","162,256,988.24","299,474,067.81","455,210,435.60","683,939,089.28","160,381,036.09","314,104,948.01","462,821,387.79","836,224,108.16","179,583,350.88","346,114,287.38","543,894,857.59","868,793,264.98","198,428,458.77","382,797,694.99","577,956,061.88","864,566,210.57","198,235,098.10","364,493,846.36","554,706,339.51","878,726,856.17","212,075,120.35","411,710,685.81"
取得借款收到的现金,,,,"56,653,026.89","5,238,718.05","5,238,718.05","5,238,718.05","55,905,393.32","5,000,000.00","1,623,003,774.09","1,589,909,783.41","1,647,072,128.03",,,"43,845,769.20",,,,"1,969,800,000.00",,,,,,,,,,"499,500,000.00","499,465,000.00",,,,,,,,,,,,,,,,
