科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"17,027,000.15","9,521,618.18","218,604,874.58","148,785,019.70","102,454,205.73","82,765,556.28","113,658,654.38","22,626,768.21","97,804,378.18","35,906,369.12","364,564,971.32","258,395,288.85","246,247,478.35","191,907,312.46","231,485,827.82","200,913,088.24","210,645,135.74","50,696,694.40","183,505,395.65","76,874,502.08","78,983,825.61","36,468,371.96","287,664,602.68","104,840,607.65","72,168,140.00","65,252,577.61","163,835,716.70","131,357,378.15","88,904,086.32","100,907,269.38","290,223,319.40","169,341,812.18","162,721,436.04","117,763,354.06","453,366,245.26","93,934,504.06","58,757,169.27","76,165,190.77","391,705,181.99","103,050,835.67","63,695,940.73","66,311,139.31","167,161,255.75","59,278,475.60","194,811,105.80"
短期借款,"48,330,000.00","53,355,000.00","57,480,427.55","41,016,000.00","91,915,000.00","102,600,000.00","79,910,000.00","43,902,000.00","117,022,000.00","68,113,472.02","31,000,000.00","5,000,000.00","12,988,041.00",,,"150,000,000.00","219,816,200.00","158,495,730.00","121,789,540.00","68,081,679.30","109,173,501.35","111,023,442.62","125,142,480.42","7,128,051.95","7,060,776.27",,,,,,,"40,000,000.00","270,000,000.00","250,000,000.00","100,000,000.00",,"150,000,000.00","70,000,000.00","70,000,000.00",,,"120,000,000.00","130,000,000.00","99,800,000.00","109,700,000.00"
交易性金融资产,,,,,"6,000,000.00",,,,,,,,,,,,,,,,,,"10,001,147.60","6,176,000.00","10,000,000.00","11,176,000.00","33,000,750.00",,,,,"46,000,000.00","166,010,000.00","156,000,000.00",,"69,000,000.00",,"30,000,000.00",,,"22,336,000.00","180,389,959.10","316,301,656.72","323,105,231.30","48,837,558.45"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,"30,000,000.00","40,404,000.00","404,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"1,856,106.89","4,222,874.94","10,629,119.94","4,500,000.00","2,800,000.00","6,284,837.30","31,471,539.94","3,400,000.00","17,867,848.37","20,122,029.27","7,390,574.67","11,466,994.26","3,591,994.26","3,591,994.26",,,,"960,000.00",,,"5,232,220.00","5,247,740.00","5,823,982.00","2,582,362.00","8,032,006.00","1,505,300.00","9,000,524.00",,"2,115,000.00","5,323,500.00","6,054,000.00","882,000.00","16,293,000.00","3,500,000.00","7,710,000.00","3,210,000.00",,"1,601,180.00","3,700,000.00",,,,,,
应收账款,"32,027,888.35","34,580,320.95","67,336,496.47","74,569,234.12","95,718,426.31","82,617,914.63","51,207,623.67","56,441,054.49","81,988,438.75","74,677,375.25","63,375,294.35","98,310,754.06","169,715,409.63","140,091,319.70","83,218,645.95","134,158,113.60","221,695,465.28","222,243,432.23","142,321,492.81","200,221,988.31","285,581,996.99","305,234,577.57","137,099,458.08","225,270,111.06","313,246,198.08","334,566,703.26","237,897,056.53","324,653,525.67","388,481,305.17","450,849,624.52","320,701,697.63","434,943,873.47","586,630,767.44","669,493,568.64","326,989,267.75","414,266,125.45","500,349,263.68","264,696,185.74","166,506,552.69","183,421,267.72","210,603,651.42","193,748,318.34","169,690,788.64","186,333,825.75","220,639,469.70"
应付账款,"20,606,359.80","33,232,754.59","32,517,400.47","30,680,044.55","17,912,440.85","54,834,070.97","44,755,878.81","34,904,086.16","23,994,723.39","24,533,146.79","14,540,551.25","20,326,164.31","28,877,202.20","28,374,064.43","32,588,239.25","44,199,292.35","54,941,533.90","54,786,540.41","90,699,141.17","83,192,764.09","60,091,699.34","121,242,450.51","37,798,320.94","43,828,991.19","66,794,353.77","82,951,453.79","87,490,113.87","93,936,095.06","111,813,617.85","127,664,589.45","109,370,949.21","107,381,949.13","117,186,322.83","193,299,340.82","273,735,209.15","251,724,050.57","77,559,060.32","15,475,125.52","75,016,518.64","47,695,359.64","35,122,273.97","44,678,612.08","49,165,911.84","41,198,978.16","32,173,997.71"
预付款项,"7,087,423.20","7,906,199.04","14,542,240.60","13,989,371.38","29,009,139.07","26,734,363.43","7,844,415.14","18,518,785.55","12,004,553.54","27,970,209.56","17,074,804.17","36,682,155.75","26,087,646.59","34,687,393.86","56,682,470.53","50,442,396.81","72,959,168.84","43,856,325.39","59,348,739.58","66,771,814.75","66,557,829.93","44,277,438.70","7,118,058.27","29,537,408.19","12,845,813.56","18,097,013.98","12,184,521.39","51,914,251.52","30,827,118.60","17,872,726.74","10,756,532.78","30,338,768.95","51,889,204.19","51,243,174.87","11,896,491.26","51,713,278.26","26,431,555.81","55,708,438.85","10,412,690.98","30,400,089.85","22,944,555.01","12,105,979.77","10,683,506.61","37,845,253.16","10,516,778.21"
预收款项,"2,311,135.06","2,087,121.86","2,639,695.80","1,764,600.19","1,385,330.02","1,359,399.01","17,079,378.14","10,315,454.62","5,555,202.66","5,651,376.66","30,978,554.01","5,501,211.53","6,380,659.40","11,246,142.82","46,983,591.08","35,844,059.05","11,330,148.53","12,564,276.40","59,640,951.25","33,226,822.77","10,473,222.11","12,027,253.57","53,899,096.17","47,358,048.71","28,423,801.50","29,568,361.19","12,558,711.63","27,456,661.98","16,075,932.25","18,414,126.20","6,578,438.99","9,084,872.10","5,381,565.79","7,345,607.34","5,462,609.95","19,436,876.55","9,437,456.53","3,564,237.61","104,760,164.00","34,502,802.45","33,551,164.55","41,030,146.18","81,033,845.23","35,987,670.75","40,881,325.74"
