科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"19,375,205.23","26,513,888.69","25,718,569.12","13,769,123.33","26,604,632.68","33,503,339.66","6,974,666.03","16,866,939.06","27,808,950.85","38,570,362.14","9,857,368.84","19,950,170.10","36,110,688.30","46,562,051.60","13,626,024.64","25,888,810.43","43,173,915.58","62,247,454.76","17,613,898.65","33,724,459.85","53,879,060.80","78,328,339.82","17,995,452.27","33,428,243.01","52,343,729.22","75,133,827.81","18,326,950.96","32,695,513.70","52,476,106.42","76,943,745.54","17,032,803.44","32,825,162.50","53,030,459.95","77,599,555.32","20,216,339.16","35,886,604.14","58,786,184.71","87,210,026.50","29,280,776.38"
取得借款收到的现金,"108,500,000.00","71,500,000.00","127,000,000.00","24,500,000.00","34,500,000.00","40,518,215.32","32,199,285.26","32,199,285.26","32,199,285.26","32,199,285.26",,,,,"34,800,000.00","71,000,000.00","79,200,000.00","125,759,695.00","349,531,680.00","564,639,552.00","564,599,200.00","713,493,323.22","110,000,000.00","110,000,000.00","110,000,000.00","260,000,000.00","258,924,510.00","341,899,850.00","340,544,510.00","338,924,510.00",,,,"268,956,133.57","11,064,313.60","27,624,430.65","56,297,955.71","118,361,611.64","110,153,992.93"
支付的各项税费,"944,562.13","15,529,914.81","8,611,781.51","5,769,687.69","9,603,932.89","16,380,119.91","1,883,441.55","7,352,972.09","9,453,444.73","25,217,689.67","1,407,321.88","3,444,686.30","5,156,646.95","10,756,636.27","6,590,935.99","7,347,771.37","15,921,067.61","20,633,723.33","11,716,144.12","22,652,294.85","30,722,356.86","51,707,058.23","19,436,190.39","29,971,997.01","34,380,194.59","41,386,345.71","10,625,170.79","18,182,166.55","20,034,348.47","26,195,194.77","10,898,686.50","19,606,668.49","23,248,925.10","27,820,519.38","15,115,575.07","18,736,354.46","26,467,414.35","34,124,576.93","13,088,457.01"
收到其他与筹资活动有关的现金,"10,000,000.00","10,000,000.00","7,444,990.82",,,,,,,"6,113,856.76","12,443,102.91","12,200,000.00","12,200,000.00","37,430,966.08","42,690.80","17,023,022.04","5,795,734.90","11,202,928.72","1,354,765.57","2,352,036.88","2,315,269.63","2,777,273.84","167,801.71","126,841,589.16","208,747,544.37","163,440,214.57","621,242.48",,,"187,064.80","98,955.95","243,796.68","296,572.08","346,814.77","60,660,761.48","60,655,386.75","76,387,409.53","224,319,237.89","21,212,915.62"
支付其他与经营活动有关的现金,"7,668,351.85","8,270,008.35","15,583,866.17","5,596,483.55","10,898,665.52","16,126,565.07","4,011,801.63","8,544,647.97","15,017,462.15","19,361,280.80","7,939,575.74","15,761,440.29","23,962,684.22","30,292,988.59","12,737,117.70","21,288,441.09","36,833,436.26","57,903,016.77","19,078,037.79","32,290,180.23","51,007,244.92","55,943,886.37","16,455,624.06","32,835,753.13","44,422,644.90","63,625,839.53","14,857,409.31","19,928,973.43","30,574,563.19","40,033,523.34","13,161,387.08","17,408,373.13","23,919,031.29","36,584,024.33","11,435,713.26","24,910,595.31","31,730,585.29","44,701,475.79","11,433,943.43"
筹资活动现金流入小计,"118,500,000.00","101,000,000.00","191,526,690.82","24,500,000.00","34,500,000.00","632,448,215.32","32,199,285.26","93,409,285.26","93,409,285.26","99,523,142.02","12,443,102.91","12,200,000.00","12,200,000.00","37,430,966.08","34,842,690.80","88,023,022.04","84,995,734.90","136,962,623.72","640,624,445.57","856,729,588.88","856,652,469.63","1,006,008,597.06","110,167,801.71","236,841,589.16","318,747,544.37","423,440,214.57","259,545,752.48","341,899,850.00","340,544,510.00","922,111,570.04","98,955.95","243,796.68","296,572.08","269,302,948.34","71,725,075.08","88,279,817.40","132,685,365.24","342,680,849.53","131,366,908.55"
经营活动现金流出小计,"228,581,630.94","293,419,468.17","358,564,284.46","159,485,574.40","336,902,736.55","498,019,442.60","84,177,466.55","187,519,695.65","330,033,146.00","413,744,491.76","120,209,051.60","266,007,967.18","445,624,363.91","546,813,841.98","175,434,768.79","338,037,974.35","481,060,774.85","570,269,525.09","221,214,400.13","416,735,767.47","653,769,088.85","829,373,390.79","122,265,361.45","217,455,753.59","362,182,819.23","509,082,888.05","119,476,067.61","200,182,190.64","303,307,825.32","414,818,549.15","127,885,711.53","230,011,766.36","346,193,210.09","609,331,027.70","302,251,004.53","565,296,977.28","710,142,379.69","850,492,612.06","154,206,767.11"
偿还债务支付的现金,"150,500,000.00","75,500,000.00","113,500,000.00","24,500,000.00","77,000,000.00","114,860,000.00","22,140,000.00","22,140,000.00","22,140,000.00","28,158,215.32","11,669,882.66","11,669,882.66","11,669,882.66","11,669,882.66",,,"200,000.00","200,000.00",,"135,100,000.00","165,100,000.00","331,147,038.00","179,777,423.22","179,777,423.22","204,777,423.22","269,054,550.82","88,900,000.00","120,255,340.00","133,900,000.00","537,900,000.00",,"139,424,510.00","139,424,510.00","252,103,758.09","37,020,040.91","54,080,313.39","158,612,157.59","267,425,293.65","78,776,517.84"
经营活动产生的现金流量净额,"19,025,636.11","8,883,411.53","20,791,250.31","31,572,332.55","-23,154,573.50","-59,763,517.08","-9,479,181.86","18,790,585.14","47,573,008.49","107,691,013.11","-33,354,958.42","-38,915,831.21","-33,970,541.78","-5,519,174.79","-36,416,446.51","-7,258,663.32","93,780,378.29","76,106,089.99","-40,136,681.39","-123,837,494.50","-262,263,311.00","-274,339,606.27","21,297,584.98","17,460,107.94","5,300,822.67","48,603,438.48","-18,415,898.50","-9,022,518.68","-14,613,525.03","49,520,430.90","-19,959,674.95","124,432,522.66","169,417,251.16","225,360,496.89","-116,767,832.39","-247,848,962.73","-249,148,802.37","-200,413,922.92","-49,279,893.72"
分配股利、利润或偿还利息支付的现金,"7,922,264.59","7,548,806.89","11,630,526.35","3,046,841.89","3,777,792.52","4,240,875.44","186,614.85","11,253,478.29","11,535,763.48","11,581,760.39","91,491.68","10,953,713.44","11,844,832.39","11,846,133.45","209,264.00","24,015,498.67","25,887,968.65","27,952,961.98","3,795,750.49","24,301,089.41","32,455,404.72","41,138,768.54","8,942,866.30","20,874,404.24","22,466,927.60","32,059,427.98","16,930,037.46","26,390,166.61","36,500,945.05","44,641,076.39","4,392,557.93","12,385,896.30","14,805,377.57","17,277,733.73","4,012,725.86","7,911,628.05","11,683,600.36","14,579,118.14","3,137,826.52"
收回投资收到的现金,"10,000,000.00",,"3,623,615.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,200,000.00",
支付其他与筹资活动有关的现金,"10,000,000.00","28,881,700.00","9,140,882.00",,,"11,774,000.00","13,950,000.00","13,950,000.00","13,950,000.00","7,520,000.00",,,,,"18,000,000.00","34,800,000.00","18,000,000.00","47,332,445.58",,,,"10,300,000.00",,,,,"20,000,000.00","40,000,000.00","67,000,000.00","138,530,000.00","10,049,490.71","10,049,490.71","10,049,490.71","112,734,482.48",,,"14,200,000.00","35,712,915.62","25,880,962.00"
取得投资收益收到的现金,"438,356.16","242,728.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"168,422,264.59","111,930,506.89","134,271,408.35","27,546,841.89","80,777,792.52","130,874,875.44","36,276,614.85","47,343,478.29","47,625,763.48","47,259,975.71","11,761,374.34","22,623,596.10","23,514,715.05","23,516,016.11","18,209,264.00","58,815,498.67","44,087,968.65","75,485,407.56","3,795,750.49","159,401,089.41","197,555,404.72","382,585,806.54","188,720,289.52","200,651,827.46","227,244,350.82","301,113,978.80","125,830,037.46","186,645,506.61","237,400,945.05","721,071,076.39","14,442,048.64","161,859,897.01","164,279,378.28","382,115,974.30","41,032,766.77","61,991,941.44","184,495,757.95","317,717,327.41","107,795,306.36"
处置固定资产、无形资产和其他长期资产收回的现金净额,"45,880.00","38,800.00","126,500.00",,,,"115,000.00","138,900.00","158,900.00","158,900.00",,,"24,000.00","254,500.00","4,000.00","4,000.00","4,000.00","72,631,072.20","15,594,625.00","587,600.00","61,095,421.88","187,396,399.66","15,855,573.50","61,072,212.50","94,444,517.50","143,009,282.50","31,412,505.64","44,958,756.64","54,926,447.64","60,338,659.64","13,971,288.00","48,449,370.78","51,159,543.80","7,306,600.00",,,"1,520,561.00","1,624,042.00","3,995.00"
筹资活动产生的现金流量净额,"-49,922,264.59","-10,930,506.89","57,255,282.47","-3,046,841.89","-46,277,792.52","501,573,339.88","-4,077,329.59","46,065,806.97","45,783,521.78","52,263,166.31","681,728.57","-10,423,596.10","-11,314,715.05","13,914,949.97","16,633,426.80","29,207,523.37","40,907,766.25","61,477,216.16","636,828,695.08","697,328,499.47","659,097,064.91","623,422,790.52","-78,552,487.81","36,189,761.70","91,503,193.55","122,326,235.77","133,715,715.02","155,254,343.39","103,143,564.95","201,040,493.65","-14,343,092.69","-161,616,100.33","-163,982,806.20","-112,813,025.96","30,692,308.31","26,287,875.96","-51,810,392.71","24,963,522.12","23,571,602.19"
处置子公司及其他营业单位收到的现金净额,,"11,990,000.00","10,218,231.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,791,779.17",
四、汇率变动对现金的影响,"-2,183,410.65","-1,952,358.71","-714,787.38","-142,166.25","-502,234.61","-404,532.78","-300,268.17","-183,692.38","139,593.43","529,133.91","-72,780.18","120,718.93","-254,229.52","-461,820.55","-85,199.35","170,672.69","454,497.07","255,103.57","515,685.69","1,460,620.66","626,477.02","3,399,031.02","-444,168.34","22,610.23","-507,828.09","-2,144,274.06","-273,099.44","2,668,636.87","4,480,195.32","12,293,356.01","-813,904.47","-1,571,579.48","-3,323,134.48","-4,383,901.15","-3,364,473.03","-701,862.18","1,229,104.24","586,149.89","-1,941,498.02"
收到其他与投资活动有关的现金,,,,,,,,,,"3,000,000.00",,,,,,,,"7,678,914.64",,,,"700,000.00",,,,,,,,"1,940,000.00",,,,,,"31,589,066.30","31,589,066.30","33,990,726.93",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,484,236.16","12,271,528.90","13,968,347.31",,,,"115,000.00","138,900.00","158,900.00","3,158,900.00",,,"24,000.00","254,500.00","4,000.00","4,000.00","4,000.00","80,309,986.84","15,594,625.00","587,600.00","61,095,421.88","188,096,399.66","15,855,573.50","61,072,212.50","94,444,517.50","143,009,282.50","31,412,505.64","44,958,756.64","54,926,447.64","62,278,659.64","13,971,288.00","48,449,370.78","51,159,543.80","7,306,600.00",,"31,589,066.30","33,109,627.30","54,606,548.10","3,995.00"
五、现金及现金等价物净增加额,"-35,929,668.17","-1,254,029.19","72,797,932.32","26,115,491.21","-73,360,235.83","436,610,290.82","-21,169,291.62","-14,944,826.31","3,956,836.81","66,263,531.58","-73,273,403.08","-116,079,186.13","-143,122,636.46","-184,641,367.41","-53,546,402.17","-99,076,713.77","-206,320,483.96","-209,109,602.73","478,393,410.93","416,386,536.34","206,099,846.91","175,296,911.69","-129,189,612.60","-75,154,802.39","-121,548,145.82","-166,014,181.36","120,697,318.64","137,626,483.80","88,464,608.87","228,811,658.86","-31,807,079.44","-9,766,764.97","18,984,332.74","109,188,939.76","-127,903,148.55","-276,604,079.86","-357,552,826.53","-212,638,007.44","-34,129,861.35"
购建固定资产、无形资产和其他长期资产支付的现金,"13,333,865.20","9,526,104.02","18,502,160.39","2,267,833.20","3,425,635.20","4,794,999.20","7,427,512.00","79,756,426.04","89,698,186.89","97,378,681.75","40,527,393.05","66,860,477.75","97,607,150.11","192,829,822.04","33,682,183.11","121,200,246.51","298,097,125.57","383,903,465.31","134,408,913.45","159,152,689.29","252,455,805.90","303,592,439.10","87,346,114.93","121,120,369.76","232,525,264.57","386,526,175.44","25,466,787.58","55,957,617.92","54,196,957.51","91,046,164.84","10,661,695.33","19,460,978.60","34,286,521.54","6,281,230.02","8,463,151.44","14,730,197.21","19,732,362.99","18,780,267.83","2,955,914.80"
期初现金及现金等价物余额,"51,287,840.96","15,358,172.79","14,104,143.60","86,902,075.92","86,902,075.92","86,902,075.92","523,512,366.74","523,512,366.74","523,512,366.74","523,512,366.74","589,775,898.32","589,775,898.32","589,775,898.32","589,775,898.32","405,134,530.91","405,134,530.91","405,134,530.91","405,134,530.91","196,024,928.18","196,024,928.18","196,024,928.18","196,024,928.18","371,321,839.87","371,321,839.87","371,321,839.87","371,321,839.87","205,307,658.51","205,307,658.51","205,307,658.51","205,307,658.51","434,119,317.37","434,119,317.37","434,119,317.37","434,119,317.37","543,308,257.13","543,308,257.13","543,308,257.13","543,308,257.13","330,670,249.69"
投资支付的现金,,,,,,,,,,,,,,,,,"43,370,000.00","42,420,000.00",,,,,,"68,779,125.00","79,763,586.88","82,259,833.50","275,116.50","275,116.50","5,275,116.50","5,275,116.50",,,,,,,,,
期末现金及现金等价物余额,"15,358,172.79","14,104,143.60","86,902,075.92","113,017,567.13","13,541,840.09","523,512,366.74","502,343,075.12","508,567,540.43","527,469,203.55","589,775,898.32","516,502,495.24","473,696,712.19","446,653,261.86","405,134,530.91","351,588,128.74","306,057,817.14","198,814,046.95","196,024,928.18","674,418,339.11","612,411,464.52","402,124,775.09","371,321,839.87","242,132,227.27","296,167,037.48","249,773,694.05","205,307,658.51","326,004,977.15","342,934,142.31","293,772,267.38","434,119,317.37","402,312,237.93","424,352,552.40","453,103,650.11","543,308,257.13","415,405,108.58","266,704,177.27","185,755,430.60","330,670,249.69","296,540,388.34"
