科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"35,686,383.21","102,168,388.21","166,329,832.46","214,269,456.67","37,836,885.12","77,293,909.55","767,708,947.70","900,168,557.55","86,255,753.29","330,392,273.53","581,018,942.21","1,330,779,021.44","524,154,495.49","1,155,057,678.32","1,726,189,779.91","3,050,782,137.35","658,269,452.42","1,127,206,874.20","1,841,611,371.22","2,333,953,857.69","806,156,088.86","1,866,734,282.41","2,884,772,599.30","4,344,378,163.42","1,126,033,270.57","2,032,967,279.27","2,828,071,977.55","5,031,278,486.31","697,577,339.79","1,986,442,327.22","2,911,157,498.79","5,827,993,806.14","1,030,322,033.60","2,977,658,607.10","4,418,640,011.70","5,871,344,396.66","859,271,873.04","3,128,420,023.24","6,468,855,950.30","9,857,740,219.80","2,254,313,073.37","4,495,740,474.36","5,950,688,810.26","8,474,243,894.90"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,"120,922,739.63","120,922,739.63",,,,,,,,,,,"137,841,661.97","126,375,299.81",,,,,,,,"695,910,020.45",,,,,"148,598,686.00","150,998,686.00","201,998,686.00","473,526,304.84"
收到的税费返还,,,,,,,,,,,,,"20,702,269.78","24,135,694.17","24,135,694.17","24,135,694.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,"17,839.44",,"90,000.00",,,,,,,,,,,,,,,,,,,,,"26,729.00",,,,,,"3,151,674,859.72",,"1,002,420,000.00","1,602,420,000.00","2,102,420,000.00",,"100,086,502.00","690,086,502.00","690,086,502.00"
收到其他与经营活动有关的现金,"2,022,762.93","64,480.33","1,169,971.19","3,133,063.99","1,283,994.12","94,451,160.32","1,114,557,438.50","1,889,058,560.88","272,921,702.10","1,135,005,912.29","1,240,134,002.83","3,936,274,408.66","1,593,954,178.74","2,946,671,025.18","4,416,332,166.22","7,206,151,137.24","45,958,608.09","1,009,454,775.92","1,207,316,836.01","877,349,824.55","185,765,554.77","1,107,173,975.61","1,813,431,224.06","2,150,166,802.54","2,886,761,978.14","4,073,220,494.75","6,678,674,685.71","6,020,095,491.64","2,025,359,436.55","3,767,338,737.23","4,522,399,419.79","3,705,887,860.51","2,864,921,467.63","3,182,840,850.51","4,018,131,338.67","5,509,602,910.91","314,508,548.25","699,167,267.81","3,209,342,094.22","6,069,761,578.79","2,792,550,539.94","5,612,937,549.52","7,019,130,695.65","9,105,944,746.66"
投资活动现金流出小计,"70,000.00","228,000.00","230,734.27","24,000.00","34,800.00","1,882,943.12","394,725,821.30","759,269,766.70","126,250.00","1,354,864.86","1,424,564.86","20,659,775.00","55,700.00","129,970.00","121,269,729.63","155,751,298.33","204,890.00","2,348,303.59","3,469,637.59","4,122,897.59","19,762,862.00","24,818,764.40","34,357,354.20","49,755,028.20","7,811,575.00","133,121,721.60","389,924,154.46","384,249,736.01","22,779,739.00","108,897,246.00","109,148,924.00","110,937,099.00","1,044,600.00","341,382,228.00","57,778,888.00","4,004,531,960.56","96,393,978.80","1,160,373,218.80","1,761,841,170.08","2,630,537,739.77","159,797,352.00","270,510,366.03","957,820,035.84","1,290,620,672.74"
经营活动现金流入小计,"37,709,146.14","102,232,868.54","167,499,803.65","217,402,520.66","39,120,879.24","171,745,069.87","1,882,266,386.20","2,789,227,118.43","359,177,455.39","1,465,398,185.82","1,821,152,945.04","5,267,053,430.10","2,138,810,944.01","4,125,864,397.67","6,166,657,640.30","10,281,068,968.76","704,228,060.51","2,136,661,650.12","3,048,928,207.23","3,211,303,682.24","991,921,643.63","2,973,908,258.02","4,698,203,823.36","6,494,544,965.96","4,012,795,248.71","6,106,187,774.02","9,506,746,663.26","11,051,373,977.95","2,722,936,776.34","5,753,781,064.45","7,433,556,918.58","9,533,881,666.65","3,895,243,501.23","6,160,499,457.61","8,436,771,350.37","11,380,947,307.57","1,173,780,421.29","3,827,587,291.05","9,678,198,044.52","15,927,501,798.59","5,046,863,613.31","10,108,678,023.88","12,969,819,505.91","17,580,188,641.56"
投资活动产生的现金流量净额,"-70,000.00","-228,000.00","-230,734.27","-24,000.00","-34,800.00","-1,864,943.12","21,323,618.34","-134,361,110.64","-126,250.00","334,177,328.91","765,144,798.54","387,927,936.42","486,692.75","53,895,790.35","-67,243,969.28","-64,454,249.45","396,058.05","19,887,554.18","18,766,220.18","21,912,960.18","-19,097,262.00","-12,562,848.78","-22,101,438.58","-19,206,764.10","11,076,243.09","-74,158,872.91","-325,586,949.61","-202,541,499.97","-22,326,067.95","-88,291,977.39","-88,543,655.39","-46,751,327.91","57,530,841.32","-219,700,825.28","-14,860,560.38","-655,734,912.87","-82,772,669.19","-240,004,184.03","-235,520,553.41","-814,908,863.67","558,130,012.58","588,613,396.44","94,040,075.55","229,949,436.65"
购买商品、接受劳务支付的现金,"32,957,263.81","93,681,492.61","147,016,468.78","190,947,043.45","30,247,415.30","68,665,469.76","584,377,337.86","719,523,953.16","87,853,613.80","219,640,473.06","439,715,047.92","1,002,152,947.58","303,165,890.22","721,686,432.71","1,273,206,218.60","2,457,138,546.05","1,099,721,216.70","1,505,235,039.63","1,983,790,107.30","2,481,294,624.99","417,853,130.97","982,914,363.73","1,450,929,820.32","2,530,411,254.61","1,916,098,220.84","2,540,844,138.14","3,010,307,518.83","5,649,405,073.98","2,155,383,222.75","3,998,034,321.84","5,018,715,071.93","5,875,833,339.04","724,770,710.61","1,425,053,800.49","2,156,248,950.94","4,055,626,185.05","3,227,377,266.86","4,258,506,507.76","4,936,564,577.32","7,630,065,666.45","814,458,450.17","2,167,776,317.87","2,819,604,732.92","4,390,256,196.52"
吸收投资收到的现金,,,,,,,,"39,490,000.00",,,,,,,,"1,500,000.00",,"51,500,000.00","51,500,000.00","51,500,000.00",,,"57,000,000.00","57,000,000.00","810,000.00","800,000.00","4,000,000.00","4,000,000.00",,"10,000.00","10,000.00","196,080,000.00",,"1,500,000,000.00","100,000,000.00",,"980,000.00","980,000.00","1,744,537,956.48","1,776,537,956.48",,"3,549,079.36","2,169,079.36","620,000.00"
