科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"267,040,646.70","513,931,725.75","465,295,668.09","3,962,916,907.39","2,665,565,851.49","2,343,888,315.80","2,667,763,866.36","3,038,765,405.38","3,733,394,350.53","3,219,641,000.98","2,323,682,463.98","2,119,544,620.42","1,563,890,925.84","1,737,661,824.93","1,581,950,083.42","1,387,388,152.27","2,481,354,441.99","1,418,526,621.13","1,416,320,027.77","1,437,479,225.40","1,832,058,173.15","959,869,575.09","640,779,510.79","1,620,823,419.05","611,975,731.61","1,339,963,394.17","846,332,106.55","1,275,390,935.83","601,107,445.33","1,178,696,845.35","1,066,138,760.60","1,340,559,055.41","1,154,855,954.85","967,553,371.34","1,450,935,671.43","1,865,578,282.79"
短期借款,"390,000,000.00","432,000,000.00","812,000,000.00","712,000,000.00",,,,"640,000,000.00","640,000,000.00","640,000,000.00","340,000,000.00","700,000,000.00","700,000,000.00","700,000,000.00","800,000,000.00","600,000,000.00","100,000,000.00","180,000,000.00","380,000,000.00","510,000,000.00","650,100,000.00","570,100,000.00","1,152,480,000.00","1,182,944,000.00","1,192,372,000.00","1,242,372,000.00","1,786,725,200.00","1,511,493,400.00","1,514,808,400.00","1,375,606,500.00","879,600,000.00","1,094,100,000.00","1,394,100,000.00","1,134,000,000.00","1,250,100,000.00","1,350,100,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,"500,000,000.00","500,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"62,732,571.00","138,048,520.00","184,766,689.14","337,200,986.83","399,056,487.25","433,151,174.66","260,963,231.00","353,012,000.00","344,882,852.73","565,948,615.40","589,050,533.00","473,576,345.03","657,686,289.95","553,440,205.56","888,646,613.85","728,349,894.17","696,974,099.38","810,191,559.68","697,821,928.32","590,457,387.27","460,316,226.95","558,834,528.98","467,614,064.32","573,912,048.66","691,878,365.25","536,311,432.74","556,824,248.52","582,207,589.50","523,421,121.33","511,233,030.02","705,350,810.71","767,245,075.51","867,746,735.62","1,040,416,930.79","822,652,862.15","635,178,133.61"
应付票据,"33,832,100.00","43,393,212.48","18,895,000.00","18,895,000.00",,,,,,,"31,913,498.00","31,913,498.00",,,,,,,"16,250,519.13","41,065,584.73","60,247,293.21","45,800,287.58","24,282,000.00",,"26,420,000.00","68,800,000.00","116,500,663.30","127,650,000.00","125,133,332.00","181,628,137.02","282,785,637.56","268,480,039.27","240,796,559.66","245,001,057.69","296,106,357.82","343,555,484.34"
应收账款,"135,699,141.59","366,899,433.69","81,317,636.68","180,135,717.60","291,523,031.63","332,660,752.49","228,944,760.49","353,272,446.51","454,848,013.82","326,485,823.20","271,805,984.55","298,340,892.09","563,482,642.38","439,623,768.17","223,773,671.38","522,329,988.75","388,409,128.32","474,095,731.22","355,443,524.29","417,837,045.01","435,423,859.95","696,790,001.67","413,353,352.85","784,738,330.54","688,337,175.98","772,749,831.11","532,030,117.68","694,628,069.88","637,061,602.37","498,044,976.59","325,772,457.20","514,785,461.96","571,112,838.18","449,679,820.83","201,102,751.77","396,673,703.49"
应付账款,"180,208,507.31","440,334,559.92","424,093,155.20","393,699,339.57","684,947,397.96","747,562,366.03","649,547,348.03","558,804,862.85","563,955,713.48","528,335,363.17","627,631,332.80","442,284,429.60","471,938,363.38","465,212,259.36","556,157,304.33","441,038,673.96","439,496,130.25","563,763,327.79","505,520,744.83","470,243,113.44","510,681,069.28","542,195,986.92","649,025,943.57","637,651,300.06","652,540,484.19","606,762,960.61","699,212,687.26","649,640,279.41","721,793,079.28","770,558,020.61","814,312,201.88","750,159,622.79","970,933,791.18","902,878,288.91","877,597,680.79","778,287,491.79"
预付款项,"11,494,143.86","49,858,071.84","40,781,596.29","54,222,378.90","535,199,940.85","133,275,449.01","97,287,359.50","159,198,471.13","167,705,101.08","530,089,115.70","256,909,128.46","690,448,235.70","742,364,247.49","968,340,243.80","848,130,277.30","1,157,195,239.19","694,206,165.55","728,759,782.85","597,546,111.52","849,240,112.97","632,454,018.34","764,229,009.28","371,048,119.73","292,831,465.16","367,236,642.35","363,625,484.05","408,721,711.98","321,869,910.15","392,384,655.25","493,863,368.22","525,175,114.59","297,567,046.36","285,089,912.98","194,568,893.47","96,646,679.19","100,140,915.32"
预收款项,"35,139,577.26","11,981,831.05","71,753,558.85","36,667,827.86","129,339,088.15","172,564,642.86","102,190,891.29","160,066,810.54","184,532,305.54","195,472,313.99","209,349,526.40","130,056,149.22","97,531,589.59","151,816,685.80","308,460,135.71","437,414,808.01","392,223,969.94","299,390,720.83","210,220,415.48","225,327,274.67","294,318,639.06","299,152,145.46","241,628,276.32","251,742,055.02","285,204,352.45","392,601,592.62","366,121,964.91","368,798,431.93","344,662,491.67","370,940,714.99","330,155,032.16","170,682,051.06","154,217,608.95","105,965,336.48","145,563,990.50","137,251,555.58"
