科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"2,269,740,931.49","4,775,378,320.40","9,177,222,725.40","13,056,577,657.87","3,544,999,249.09","8,670,801,721.29","12,652,259,798.46","16,079,885,998.81","2,734,356,790.69","5,943,967,914.66","10,092,292,378.27","14,003,700,416.11","3,791,292,388.69","8,437,273,865.99","13,001,600,750.16","18,347,230,109.87","4,496,339,899.31","11,149,976,962.76","16,978,137,941.17","23,412,940,006.85","5,439,310,723.50","12,896,937,391.12","19,148,859,464.85","26,780,976,159.88","6,255,608,263.93","13,885,381,836.96","20,685,706,180.62","27,839,068,775.89","5,639,194,230.31","11,864,952,765.06","16,358,325,345.14","21,454,827,126.60","3,329,140,208.65","8,438,302,849.35","12,660,030,377.47","17,736,765,416.22","2,955,008,383.60","6,412,789,421.94","9,688,953,741.10","15,280,964,375.48","5,567,696,124.66","12,487,780,548.04","19,240,782,142.86"
二、营业利润,"41,178,172.59","78,816,684.29","157,733,838.23","206,920,222.26","81,918,243.78","206,996,359.01","265,020,921.72","200,685,846.39","51,197,123.54","125,554,765.81","201,499,867.95","199,052,128.60","86,293,849.28","199,211,603.65","276,050,183.96","360,797,463.27","108,388,006.32","242,910,563.49","354,319,947.04","511,636,335.00","130,700,834.39","289,172,528.67","359,211,457.21","376,168,213.00","134,264,447.94","243,695,155.82","374,339,309.29","398,598,586.59","105,619,760.14","534,808,668.16","584,358,895.87","595,978,984.74","29,134,439.24","46,010,827.08","53,989,750.37","-70,928,031.62","-10,518,344.29","72,410,240.90","79,809,806.61","-111,556,390.28","-72,462,561.83","117,769,664.88","1,597,026,154.63"
减:营业成本,"2,133,442,566.52","4,464,415,204.35","8,676,403,977.41","12,338,411,791.30","3,308,764,858.52","8,149,811,964.27","11,936,987,129.01","15,118,282,569.85","2,541,380,746.15","5,522,446,266.66","9,441,384,494.22","13,142,280,614.61","3,563,342,784.20","7,918,488,229.46","12,282,952,570.64","17,402,628,578.89","4,243,986,291.05","10,557,811,353.58","16,109,672,428.03","22,270,792,465.08","5,167,538,891.15","12,292,826,663.93","18,316,805,642.80","25,692,749,803.60","6,017,377,479.26","13,398,638,479.25","19,955,088,948.70","26,949,330,425.55","5,438,023,442.77","11,444,012,584.67","15,749,517,769.13","20,629,107,598.34","3,173,453,943.66","8,101,932,067.26","12,191,268,321.90","17,113,338,068.06","2,797,695,374.02","6,030,128,991.99","9,149,178,046.89","14,531,113,521.75","5,435,802,427.81","11,953,489,770.17","18,436,815,644.29"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"7,489,598.34","16,347,279.78","30,912,268.88","41,857,322.01","13,225,525.46","26,792,124.23","41,611,208.72","58,320,515.33","13,243,379.81","30,238,621.97","47,940,193.88","67,968,682.95","15,116,125.91","33,518,047.02","50,897,022.75","71,904,255.30","19,471,752.85","41,871,492.37","63,932,064.58","89,185,656.04","19,738,985.76","41,144,980.29","61,078,967.23","79,846,370.31","12,676,287.59","26,720,072.68","38,363,159.77","46,240,978.22","6,389,109.32","14,399,888.48","21,757,065.59","32,157,581.33","5,778,397.77","13,410,267.57","20,087,193.28","25,883,725.29","6,475,222.61","12,014,924.74","16,696,301.92","66,381,765.40","31,612,021.36","70,867,509.70","116,479,909.53"
营业外收入,"167,520.19","860,845.22","3,951,254.06","31,732,064.82","1,379,454.35","2,363,241.89","5,010,503.31","35,630,031.62","3,548,599.21","7,647,737.11","65,709,753.77","81,592,922.06","2,317,680.58","4,891,578.92","8,683,458.62","80,433,514.93","1,468,928.70","7,141,754.10","10,871,833.78","53,715,981.03","3,657,534.40","11,881,941.65","15,522,324.90","204,679,244.97","4,900,991.08","20,166,018.24","26,762,604.26","55,496,209.02","1,669,900.98","12,308,768.35","21,742,637.02","204,553,588.46","2,663,117.72","474,612,958.32","481,530,040.41","1,000,404,218.44","313,978,387.75","486,198,510.34","510,553,365.74","1,222,782,404.62","113,367,477.07","12,463,472.67","15,500,281.01"
销售费用,"31,680,059.06","77,814,936.54","115,997,138.35","175,695,084.14","40,543,561.69","85,526,155.05","121,278,604.39","180,748,956.37","66,936,204.65","121,911,807.88","168,320,792.80","199,641,914.24","48,707,243.40","89,068,511.22","121,601,725.00","152,240,731.89","38,971,255.14","95,959,027.33","136,795,041.16","179,466,335.54","49,367,543.08","103,173,521.29","145,431,320.85","198,953,479.70","44,250,113.93","81,819,836.91","120,949,673.50","164,495,683.53","36,621,132.57","64,312,768.31","86,573,948.91","131,244,792.96","29,409,511.42","57,119,688.66","84,827,399.84","128,692,103.97","27,280,593.48","55,156,508.65","89,324,815.75","146,109,061.96","52,446,333.93","111,475,637.13","185,250,740.73"
减:营业外支出,"47,081.93","1,251,382.25","3,047,557.46","6,654,667.73","2,886,616.19","6,500,535.26","12,074,217.85","5,842,182.95","360,755.89","1,036,252.11","1,864,655.20","13,953,909.43","1,104,577.69","40,541,256.40","43,501,774.67","52,490,399.90","2,333,610.13","3,093,762.32","4,897,355.78","12,345,067.17","329,996.31","1,251,083.40","1,848,362.28","23,396,220.11","259,341.41","989,984.36","2,679,557.52","4,866,759.22","145,191.99","649,960.74","2,135,665.01","63,501,448.40","509,917.10","893,852.93","2,239,732.66","19,240,308.97","8,631,472.23","9,009,271.57","14,899,490.77","46,849,880.71","504,706.59","1,797,694.63","6,502,601.87"
管理费用,"39,248,640.78","101,993,192.25","159,906,367.03","210,850,789.79","65,521,849.70","156,011,710.41","206,079,534.57","231,494,155.57","48,753,918.52","107,570,038.64","168,524,259.86","249,853,914.42","65,286,941.05","136,412,983.86","194,706,340.83","248,287,774.76","63,529,221.55","143,751,836.05","205,843,140.90","297,234,526.89","64,315,331.19","142,198,640.14","218,067,467.91","354,889,196.92","46,816,375.18","121,492,710.57","198,468,208.76","287,231,939.80","56,898,931.81","139,584,751.86","220,033,662.51","323,859,582.70","72,316,686.02","147,056,232.88","230,923,868.93","375,839,533.24","87,413,892.29","190,098,420.29","275,987,645.18","436,149,944.16","106,117,141.88","214,829,179.84","333,592,299.81"
其中:非流动资产处置净损失,"2,675.60","476,118.66","1,172,335.37","3,078,635.96","56,227.60","230,576.54","3,110,829.88","3,757,587.37",,,,"2,024,740.27",,,,"2,409,983.51",,,,,,"612,459.45",,"1,136,785.25",,"459,342.75","585,283.03","1,623,369.83","75,017.77","330,884.68","466,104.32","1,279,609.97","47,657.21","263,089.24","764,581.63","1,538,894.12","477,128.07","745,877.77","1,789,477.35","21,806,642.16","334,894.88","686,768.57","898,247.11"
