科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"1,262,103,320.64","2,544,800,195.34","3,936,552,505.96","5,520,211,772.26","1,608,607,048.53","3,450,912,688.17","5,170,790,670.63","6,120,404,838.38","1,055,893,524.61","2,172,292,143.28","3,601,958,558.87","4,636,630,713.63","1,460,279,061.90","3,162,866,742.79","4,454,192,107.35","5,754,032,543.07","1,690,521,699.67","3,290,697,616.61","4,731,551,340.95","5,797,011,388.14","1,376,341,824.99","2,910,582,762.44","4,102,687,525.83","5,300,571,332.48","1,459,459,389.36","2,862,165,518.21","4,414,489,707.14","5,603,872,075.14","1,520,339,168.37","3,067,627,084.23","4,901,898,942.00","5,851,208,603.66","1,122,663,246.32","2,332,289,733.55","3,719,600,189.19","4,693,153,059.45","1,166,488,012.88","2,459,823,380.73","3,469,929,309.53","4,771,898,320.16","1,622,886,887.57","3,546,104,330.02","4,866,583,487.77","5,304,518,967.31","1,690,189,074.43","3,371,381,000.52","5,159,376,388.22","6,630,347,617.77","1,562,671,675.98"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"219,764.40",,,"6,735,106.07",,,"33,541.07","9,284,987.90",,,,"5,219,601.20",,,,,,,,"22,238,886.56","34,763,957.10","41,660,668.27","41,763,202.96","44,205,921.79",,"290,970.12","334,185.23","334,185.23",,,,,,,,,,,,,,"1,072.03",,,"859,492.27","8,790,639.38","8,825,759.59","8,698,929.85",
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"221,167.14","418,704.00",,"12,422,630.36","66,834,446.52","80,220,289.98","131,634,954.43","63,550,128.89","388,896.48","18,586,013.56",,"21,287,199.12","84,838,922.01",,"196,286,917.00","21,053,947.34","125,439,730.76",,,"27,046,329.96","46,961.53","65,295,623.06","111,136,792.89","46,868,586.46","122,377.72","18,342,633.63","38,111,233.58","58,440,797.61","44,305,132.11","67,812,605.71","286,928,540.23","209,115,334.04","21,182,783.00","142,901,704.26","-77,149,379.19","230,727,705.13","90,958,479.50","168,315,883.14","294,721,767.73","441,790,905.59","2,011,670,273.18","175,730,020.13","338,247,396.21","768,919,752.95","3,673,744.40","225,465,492.47","367,450,819.74","766,373,957.53","6,345,233.34"
投资活动现金流出小计,"7,076,849.01","26,447,255.66","40,441,506.82","166,875,116.66","40,607,418.66","100,831,621.08","150,438,396.00","150,739,289.25","25,776,230.80","59,660,276.08","180,458,586.63","252,711,175.72","62,599,387.82","393,075,393.75","405,342,148.52","580,047,495.06","79,529,536.46","189,389,296.66","343,508,606.28","481,662,707.02","64,189,005.05","503,893,612.79","556,272,453.04","734,806,623.57","79,183,792.34","553,760,721.02","987,211,196.36","808,257,266.10","96,484,055.48","284,902,338.43","516,240,873.24","440,993,021.21","65,505,466.65","81,521,060.83","198,199,483.46","284,571,863.00","81,724,346.02","108,600,946.36","133,203,401.33","174,425,421.86","43,254,146.63","49,824,968.13","110,181,061.50","214,973,051.72","56,650,032.49","91,127,035.83","108,072,694.60","57,939,859.59","24,294,167.14"
经营活动现金流入小计,"1,262,544,252.18","2,545,218,899.34","3,936,552,505.96","5,539,369,508.69","1,675,441,495.05","3,531,132,978.15","5,302,459,166.13","6,193,239,955.17","1,056,282,421.09","2,190,878,156.84","3,601,958,558.87","4,663,137,513.95","1,545,117,983.91","3,162,866,742.79","4,650,479,024.35","5,775,086,490.41","1,815,961,430.43","3,290,697,616.61","4,731,551,340.95","5,846,296,604.66","1,411,152,743.62","3,017,539,053.77","4,255,587,521.68","5,391,645,840.73","1,459,581,767.08","2,880,799,121.96","4,452,935,125.95","5,662,647,057.98","1,564,644,300.48","3,135,439,689.94","5,188,827,482.23","6,060,323,937.70","1,143,846,029.32","2,475,191,437.81","3,642,450,810.00","4,923,880,764.58","1,257,446,492.38","2,628,139,263.87","3,764,651,077.26","5,213,689,225.75","3,634,557,160.75","3,721,835,422.18","5,204,830,883.98","6,073,438,720.26","1,694,722,311.10","3,605,637,132.37","5,535,652,967.55","7,405,420,505.15","1,569,016,909.32"
投资活动产生的现金流量净额,"-4,345,352.80","-21,349,592.40","-32,384,048.11","-150,514,479.63","-34,245,007.04","-92,166,421.47","-134,526,397.95","-126,274,455.75","-17,097,542.11","-48,631,147.71","-164,823,027.42","-252,711,175.72","-59,475,827.47","-375,669,106.06","-381,062,100.96","-579,647,358.54","-71,696,002.61","-178,225,862.69","-323,463,492.03","-481,471,482.02","-52,659,610.83","-503,893,612.79","-556,272,453.04","-734,403,334.36","-71,522,041.37","-553,760,721.02","-987,211,196.36","-803,010,355.61","-94,984,055.48","-282,902,338.43","-514,240,873.24","-439,709,072.37","-65,505,466.65","-81,521,060.83","-198,199,483.46","-284,459,689.97","-81,724,346.02","-108,600,946.36","-133,203,401.33","-174,299,109.46","-43,254,146.63","-49,824,968.13","-110,181,061.50","-214,175,051.72","-56,650,032.49","-91,127,035.83","-108,072,694.60","-57,939,859.59","-24,294,167.14"
购买商品、接受劳务支付的现金,"1,018,102,008.67","1,920,225,092.21","3,134,273,622.15","4,204,050,389.45","1,324,680,540.89","2,857,896,389.01","4,331,007,557.90","5,066,379,720.39","739,871,903.44","1,729,731,644.93","3,041,207,363.10","4,406,441,125.49","1,418,531,165.77","2,596,877,503.82","3,767,185,332.69","4,986,541,213.90","1,563,623,010.02","2,229,396,331.02","3,462,766,212.14","4,639,865,103.09","1,137,356,278.42","2,120,018,296.21","3,075,300,954.54","4,366,909,217.53","851,737,108.34","1,694,493,330.77","3,086,016,076.49","4,527,087,281.94","1,237,274,175.06","2,506,378,117.34","4,288,193,296.49","4,365,164,727.75","707,406,342.49","1,573,886,184.31","2,608,527,214.96","3,540,172,726.48","870,954,715.57","2,090,194,629.93","2,877,078,861.35","4,132,091,333.68","1,415,992,008.15","3,066,688,655.31","4,238,238,882.01","3,652,210,579.93","1,322,963,808.12","2,999,118,983.27","4,579,716,155.64","6,544,127,937.64","1,371,892,315.48"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00",,,,,,,,,"259,200,000.00",
