科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"258,923,929.74","487,869,570.93","760,557,566.92","1,289,836,463.21","521,450,205.30","765,950,843.16","1,103,634,610.49","1,353,500,008.04","85,108,927.73","261,862,855.04","423,655,600.13","907,144,952.40","122,742,320.74","711,255,045.82","1,083,000,312.68","1,628,582,664.67","271,771,707.67","1,119,821,142.25","1,353,826,859.63","2,242,550,693.58","212,625,985.63","723,346,392.33","990,181,898.86","1,414,404,231.89","125,981,759.05","238,339,847.88","327,151,786.63","1,576,029,175.39","154,212,825.76","723,813,194.15","932,054,298.50","1,444,691,658.62","64,225,644.23","186,810,375.05","539,233,361.61","1,137,013,356.71","177,683,181.29","481,875,965.35","927,281,010.36","1,330,575,860.68","429,274,504.48","779,100,503.25","1,060,288,921.59","1,363,923,095.45","254,707,062.87","428,979,414.91"
取得子公司及其他营业单位支付的现金净额,,,"59,627,838.13","73,042,367.20",,,"23,900,000.00","23,900,000.00",,,,,,,"3,900,000.00",,,,,,,,,,,"19,015,718.76","19,015,718.76","38,004,993.26",,,,,,,,,,,"63,992,332.14","63,992,332.14",,,,,,
收到的税费返还,,,,,,,,,,"397,908.58","397,908.58",,,,,"165,952.39",,,,"36,081.50",,,,"9,816,400.00","111,816.29","111,816.29","170,336.69","3,154,630.00","61,662.28","1,543,142.87","245,685.45",,"34,403,109.46","34,515,679.41","34,803,821.88","1,017,518.31","428,347.49","2,862,638.65","6,815,620.39","7,991,968.25","3,908,089.74","8,334,051.57","9,310,646.68","10,718,405.42","333,713.66","8,883,949.68"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"665,013.78","3,842,778.79","9,038,182.70","21,515,146.74","4,057,234.44","77,918,550.07","167,967,175.84","17,773,527.82","31,499,069.50","70,319,831.86","113,629,614.45","232,820,280.89","21,795,532.02","102,342,617.17","238,113,924.78","44,387,558.74","59,775,364.65","129,603,863.11","151,633,534.83","63,712,283.75","12,642,254.68","138,975,672.84","111,776,442.19","80,527,036.32","6,361,983.11","67,289,318.31","81,594,318.40","61,264,257.51","53,487,416.40","50,277,107.42","43,357,188.21","166,453,662.52","162,298,544.80","45,568,536.33","280,093,168.56","254,512,122.47","3,071,481.24","17,369,908.13","113,660,065.81","101,326,989.75","9,339,337.34","15,674,946.71","46,283,740.95","91,888,866.90","6,219,109.71","18,827,630.22"
投资活动现金流出小计,"8,763,574.75","21,726,385.56","114,525,302.52","224,740,664.42","44,760,272.93","93,838,288.06","166,432,367.15","185,798,739.83","28,722,644.18","70,549,680.14","79,298,955.33","151,674,510.96","13,841,898.81","31,488,080.60","59,096,985.61","149,245,772.85","46,208,900.19","93,591,388.71","96,263,932.47","157,624,199.75","21,561,379.74","23,323,623.46","34,145,254.98","54,053,765.48","23,872,021.54","172,647,460.61","187,212,636.01","208,874,259.96","11,354,368.49","60,856,989.66","65,977,705.48","98,894,487.69","6,634,891.23","236,406,785.63","252,644,343.86","337,146,867.17","21,489,050.48","64,149,987.11","386,732,523.53","706,279,260.31","135,637,639.60","228,745,593.77","288,682,249.91","391,071,620.22","104,623,479.27","111,006,348.00"
经营活动现金流入小计,"259,588,943.52","491,712,349.72","769,595,749.62","1,311,351,609.95","525,507,439.74","843,869,393.23","1,271,601,786.33","1,371,273,535.86","116,607,997.23","332,580,595.48","537,683,123.16","1,139,965,233.29","144,537,852.76","813,597,662.99","1,321,114,237.46","1,673,136,175.80","331,547,072.32","1,249,425,005.36","1,505,460,394.46","2,306,299,058.83","225,268,240.31","862,322,065.17","1,101,958,341.05","1,504,747,668.21","132,455,558.45","305,740,982.48","408,916,441.72","1,640,448,062.90","207,761,904.44","775,633,444.44","975,657,172.16","1,611,145,321.14","260,927,298.49","266,894,590.79","854,130,352.05","1,392,542,997.49","181,183,010.02","502,108,512.13","1,047,756,696.56","1,439,894,818.68","442,521,931.56","803,109,501.53","1,115,883,309.22","1,466,530,367.77","261,259,886.24","456,690,994.81"
投资活动产生的现金流量净额,"-7,786,550.75","-6,383,400.61","-99,075,919.88","-163,184,396.78","-31,825,210.40","-25,226,286.72","-67,960,365.81","13,861,819.43","-28,722,644.18","-70,549,680.14","-79,298,955.33","-151,674,510.96","-13,841,898.81","-31,488,080.60","-59,096,985.61","-149,245,772.85","-46,208,900.19","-93,591,388.71","-96,263,932.47","-157,624,199.75","-18,422,423.74","-20,070,667.46","-30,892,298.98","-47,178,186.24","-16,999,763.54","-165,802,238.91","-180,352,414.31","-208,838,259.96","4,506,320.54","-44,996,300.63","-50,117,016.45","-83,010,582.41","-6,622,891.23","-236,326,100.63","-168,099,775.87","-163,852,699.18","-21,461,050.48","-60,614,319.25","-386,204,523.53","-676,856,635.91","-134,655,258.82","-233,829,616.05","-293,766,272.19","-396,155,492.50","-104,623,479.27","-111,005,602.00"
购买商品、接受劳务支付的现金,"245,412,140.77","480,610,209.41","779,106,882.47","1,264,436,297.70","515,097,841.86","726,340,392.30","1,158,009,867.28","1,257,370,071.40","120,310,185.95","224,736,453.03","336,471,996.31","792,124,653.41","133,135,334.99","513,799,928.36","890,030,531.91","1,754,434,007.64","485,620,719.40","1,374,874,286.03","1,694,514,386.54","2,450,669,910.87","392,207,619.43","976,450,381.05","1,154,314,666.79","1,658,205,038.75","507,476,687.94","653,810,448.33","916,646,981.76","1,609,831,269.50","400,517,438.11","756,939,799.80","908,707,829.86","1,196,714,018.94","157,436,782.91","466,721,497.95","756,006,298.85","766,612,316.53","280,139,601.35","526,883,269.35","893,601,303.74","1,084,413,038.85","318,367,941.11","521,858,618.10","787,655,039.01","1,122,963,805.38","244,981,518.60","328,130,151.53"
吸收投资收到的现金,"500,000.00","500,000.00","500,000.00",,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00",,,"3,000,000.00","123,000,000.00",,"20,000,000.00","23,000,000.00","3,560,000.00",,"200,000.00","200,000.00","1,200,000.00",,"880,060,000.00","880,060,000.00","880,060,000.00",,"1,067,500,000.00","1,067,500,000.00","1,067,500,000.00",,,,,,
支付给职工以及为职工支付的现金,"3,220,898.23","5,670,094.98","8,323,397.50","13,392,752.89","6,546,486.41","9,816,384.58","15,282,855.39","19,880,662.34","5,198,032.40","8,470,852.18","11,473,762.20","19,827,166.45","6,658,244.34","12,622,780.62","21,454,176.08","34,833,385.08","11,456,415.11","21,589,450.09","32,113,751.78","47,901,363.26","11,401,710.36","20,499,029.44","32,188,654.10","46,693,871.07","14,260,957.34","25,558,344.79","38,296,515.59","50,679,495.15","17,260,985.81","31,425,688.70","46,723,040.60","62,454,056.32","19,962,755.26","34,199,090.90","49,555,257.15","61,630,100.80","17,579,443.82","31,789,457.79","55,088,740.20","76,061,319.68","32,142,822.43","58,333,920.30","83,564,705.64","114,338,621.97","34,321,239.25","61,844,727.08"
取得借款收到的现金,"179,500,000.00","344,500,000.00","472,500,000.00","466,500,000.00","273,500,000.00","520,700,000.00","647,600,000.00","724,400,000.00","319,340,187.73","703,154,550.08","1,061,147,016.75","793,110,000.00","203,510,000.00","412,510,000.00","631,810,000.00","908,760,000.00","286,000,000.00","594,857,176.00","878,465,124.00","1,537,232,550.81","342,030,000.00","1,166,947,800.95","1,749,767,800.95","2,144,271,783.35","1,073,900,000.00","1,531,319,000.00","2,325,219,000.00","2,298,706,970.00","642,900,000.00","1,054,449,135.24","1,855,733,135.24","2,614,916,800.00","1,132,990,000.00","2,063,390,000.00","2,875,810,000.00","3,135,240,000.00","1,241,420,000.00","1,732,595,312.50","2,739,090,000.00","3,333,990,000.00","530,420,000.00","893,920,000.00","1,662,420,000.00","2,307,294,690.00","963,900,000.00","1,749,500,000.00"
支付的各项税费,"18,727,204.05","35,551,762.54","49,111,887.51","69,931,028.95","14,072,603.31","48,107,093.76","55,765,277.10","69,187,795.78","6,803,202.25","58,562,313.74","61,707,515.84","84,847,961.33","7,629,017.61","58,659,429.20","77,919,913.68","112,187,934.37","30,850,066.82","100,554,234.28","123,638,459.28","166,319,941.52","31,631,903.69","170,055,891.43","180,740,681.44","198,517,326.62","60,861,924.01","119,187,549.91","161,391,449.48","216,609,561.12","14,145,034.46","108,732,259.66","145,030,072.77","168,785,055.93","27,402,642.52","80,360,327.43","92,703,149.42","69,396,091.61","22,053,472.46","45,204,172.79","75,418,792.33","91,241,991.93","55,677,807.93","96,170,835.29","113,709,437.62","93,033,373.22","59,186,577.02","99,261,541.21"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,"356,490,000.00","175,600,000.00","294,510,000.00","321,690,000.00","546,000,000.00","61,700,000.00","10,560,000.00","25,926,710.00","298,467,979.46",,,,"137,287,126.85",,,,"336,665,021.35","9,500,000.00","49,040,000.00","49,040,000.00","142,150,000.00","38,100,000.00",,"33,187,480.00","5,300,000.00","148,887,000.00","231,887,000.00","212,230,000.00","348,414,376.76","130,000,000.00","130,000,000.00"
支付其他与经营活动有关的现金,"9,249,155.82","39,105,332.37","40,792,148.14","59,278,449.62","11,983,547.61","20,253,987.33","58,894,778.76","55,686,836.97","37,220,355.80","18,723,281.44","70,412,590.24","41,653,556.30","95,208,635.26","174,242,502.73","335,011,649.46","35,401,718.90","14,371,750.96","33,460,085.06","51,752,416.69","310,522,553.05","18,434,974.74","33,161,305.79","65,155,902.29","51,605,757.58","16,060,243.57","28,293,435.35","49,819,858.20","98,554,232.73","31,369,002.75","33,182,309.15","50,531,054.02","116,859,011.32","30,634,201.95","45,418,839.97","63,518,972.16","175,913,212.48","35,611,057.02","41,268,016.78","79,678,727.98","113,898,969.75","37,698,605.16","63,825,079.89","106,932,781.22","193,862,997.26","38,044,363.26","55,278,528.84"
筹资活动现金流入小计,"180,000,000.00","345,000,000.00","473,000,000.00","466,500,000.00","273,500,000.00","520,700,000.00","647,600,000.00","724,400,000.00","319,340,187.73","703,154,550.08","1,061,147,016.75","793,110,000.00","203,510,000.00","412,510,000.00","631,810,000.00","1,265,250,000.00","461,600,000.00","889,367,176.00","1,203,155,124.00","2,086,232,550.81","403,730,000.00","1,177,507,800.95","1,778,694,510.95","2,565,739,762.81","1,273,900,000.00","1,951,319,000.00","2,748,219,000.00","2,831,804,096.85","642,900,000.00","1,054,649,135.24","1,855,933,135.24","2,952,781,821.35","1,142,490,000.00","2,992,490,000.00","3,804,910,000.00","4,157,450,000.00","1,279,520,000.00","2,800,095,312.50","3,839,777,480.00","4,406,790,000.00","679,307,000.00","1,125,807,000.00","1,874,650,000.00","2,655,709,066.76","1,093,900,000.00","1,879,500,000.00"
经营活动现金流出小计,"276,609,398.87","560,937,399.30","877,334,315.62","1,407,038,529.16","547,700,479.19","804,517,857.97","1,287,952,778.53","1,402,125,366.49","169,531,776.40","310,492,900.39","480,065,864.59","938,453,337.49","242,631,232.20","759,324,640.91","1,324,416,271.13","1,936,857,045.99","542,298,952.29","1,530,478,055.46","1,902,019,014.29","2,975,413,768.70","453,676,208.22","1,200,166,607.71","1,432,399,904.62","1,955,021,994.02","598,659,812.86","826,849,778.38","1,166,154,805.03","1,975,674,558.50","463,292,461.13","930,280,057.31","1,150,991,997.25","1,544,812,142.51","235,436,382.64","626,699,756.25","961,783,677.58","1,073,551,721.42","355,383,574.65","645,144,916.71","1,103,787,564.25","1,365,615,320.21","443,887,176.63","740,188,453.58","1,091,861,963.49","1,524,198,797.83","376,533,698.13","544,514,948.66"
偿还债务支付的现金,"112,000,000.00","235,500,000.00","275,500,000.00","287,770,000.00","223,730,000.00","433,730,000.00","456,930,000.00","567,640,000.00","199,500,000.00","494,490,000.00","837,680,034.99","803,500,000.00","119,500,000.00","493,600,000.00","597,725,707.52","787,850,000.00","222,500,000.00","329,000,000.00","557,700,000.00","858,710,000.00","208,040,000.00","834,361,152.00","1,322,892,911.92","1,693,462,911.92","597,910,000.00","1,340,219,000.00","1,853,519,000.00","1,968,478,228.34","356,760,000.00","366,540,673.85","899,210,003.85","2,492,791,292.24","1,270,990,000.00","2,327,390,000.00","3,204,346,376.58","3,543,960,971.37","1,449,420,000.00","2,046,680,000.00","3,114,840,000.00","3,420,920,000.00","588,420,000.00","933,420,000.00","1,592,340,000.00","2,099,340,000.00","583,450,000.00","1,438,424,690.00"
经营活动产生的现金流量净额,"-17,020,455.35","-69,225,049.58","-107,738,566.00","-95,686,919.21","-22,193,039.45","39,351,535.26","-16,350,992.20","-30,851,830.63","-52,923,779.17","22,087,695.09","57,617,258.57","201,511,895.80","-98,093,379.44","54,273,022.08","-3,302,033.67","-263,720,870.19","-210,751,879.97","-281,053,050.10","-396,558,619.83","-669,114,709.87","-228,407,967.91","-337,844,542.54","-330,441,563.57","-450,274,325.81","-466,204,254.41","-521,108,795.90","-757,238,363.31","-335,226,495.60","-255,530,556.69","-154,646,612.87","-175,334,825.09","66,333,178.63","25,490,915.85","-359,805,165.46","-107,653,325.53","318,991,276.07","-174,200,564.63","-143,036,404.58","-56,030,867.69","74,279,498.47","-1,365,245.07","62,921,047.95","24,021,345.73","-57,668,430.06","-115,273,811.89","-87,823,953.85"
分配股利、利润或偿还利息支付的现金,"5,000,711.83","28,079,008.06","35,200,566.77","46,043,492.26","8,316,334.42","46,834,889.74","57,243,503.26","67,201,984.96","11,881,612.81","23,635,741.36","41,168,716.89","62,637,906.88","8,906,873.88","21,917,831.95","30,947,031.37","69,193,570.33","47,021,022.88","92,708,836.95","124,783,684.31","174,432,298.87","39,918,342.34","92,125,517.42","176,783,710.80","277,010,036.80","66,147,237.16","155,632,213.10","210,949,782.22","288,602,608.10","68,720,510.14","165,324,738.87","210,732,995.43","314,074,987.69","72,098,235.08","121,906,481.96","184,869,913.64","217,166,165.93","36,389,827.68","68,241,240.53","95,681,701.27","127,754,222.61","24,751,827.05","52,046,944.77","76,528,749.77","101,942,392.87","40,862,233.72","81,519,523.74"
收回投资收到的现金,,,,"45,028,030.44","12,913,362.53","12,913,362.53","12,913,362.53","119,563,567.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"982,380.78","982,380.78","982,380.78",,
支付其他与筹资活动有关的现金,,"1,025,000.00","1,264,000.00","1,242,700.00",,,,"1,739,032.55",,,,,,,"4,565,099.00","9,110,368.34","2,904,427.93","9,539,266.47","25,900,980.15","41,043,840.15","10,589,878.68","25,260,651.01","33,741,490.01","69,264,319.89","12,913,644.72","23,338,695.70","36,759,040.42","148,814,426.15","8,812,490.09","330,121,155.34","552,579,843.27","81,590,077.42","21,120,138.97","44,150,783.79","55,194,435.11","296,499,872.43","103,471,538.60","101,988,901.43","89,894,588.70","451,427,032.01","15,264,685.44","24,619,632.62","50,287,579.73","109,425,488.06","289,552,068.01","241,731,541.39"
取得投资收益收到的现金,"977,024.00","15,058,889.55","15,058,889.55","11,526,237.20","21,700.00","11,195,138.81","11,195,138.81","15,015,179.20",,,,,,,,,,,,,,,,,,,,,"15,860,689.03","15,860,689.03","15,860,689.03","15,860,689.03",,,,,,,"500,000.00","500,000.00",,,,,,
筹资活动现金流出小计,"117,000,711.83","264,604,008.06","311,964,566.77","335,056,192.26","232,046,334.42","480,564,889.74","514,173,503.26","636,581,017.51","211,381,612.81","518,125,741.36","878,848,751.88","866,137,906.88","128,406,873.88","515,517,831.95","633,237,837.89","866,153,938.67","272,425,450.81","431,248,103.42","708,384,664.46","1,074,186,139.02","258,548,221.02","951,747,320.43","1,533,418,112.73","2,039,737,268.61","676,970,881.88","1,519,189,908.80","2,101,227,822.64","2,405,895,262.59","434,293,000.23","861,986,568.06","1,662,522,842.55","2,888,456,357.35","1,364,208,374.05","2,493,447,265.75","3,444,410,725.33","4,057,627,009.73","1,589,281,366.28","2,216,910,141.96","3,300,416,289.97","4,000,101,254.62","628,436,512.49","1,010,086,577.39","1,719,156,329.50","2,310,707,880.93","913,864,301.73","1,761,675,755.13"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"5,002,000.00",,"14,503,500.00","14,503,500.00","14,243,074.26",,,,,,,,,,,,,"3,138,956.00","3,252,956.00","3,252,956.00","6,875,579.24","6,872,258.00","6,845,221.70","6,860,221.70","36,000.00",,,,"23,216.25","12,000.00","80,685.00","80,685.00","92,485.00","28,000.00","28,000.00","28,000.00","28,922,624.40","982,380.78",,,150.00,,746.00
