科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"445,769,672.06","391,292,902.53","388,548,282.93","535,125,967.23","418,648,912.70","276,400,334.43","302,727,285.00","548,330,804.94","394,377,853.12","364,239,150.50","317,061,001.59","361,546,883.79","252,425,077.32","255,672,463.69","291,647,295.96","1,345,190,370.29","1,121,181,589.90","1,202,680,953.71","1,286,774,972.38","1,598,407,485.01","1,208,537,651.23","1,061,501,191.88","1,134,796,179.10","1,910,431,934.80","1,373,966,642.06","1,078,470,828.06","1,259,034,921.02","2,771,867,987.79","1,914,254,044.43","2,074,900,717.13","1,981,958,334.16","3,901,462,579.52","3,055,850,233.40","2,393,050,489.56","2,585,575,024.30","4,162,484,947.52","3,274,641,071.14","2,606,732,029.33","2,332,338,172.60","4,720,641,727.00","3,949,127,231.29","3,530,105,293.68","3,174,185,294.41","8,737,080,172.59","7,549,925,888.84","9,835,038,895.93","7,012,321,052.37","7,560,875,983.97","7,453,537,735.74"
短期借款,,"23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","123,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","450,000,000.00","400,000,000.00","330,000,000.00","270,500,000.00","241,500,000.00","340,000,000.00","140,000,000.00","140,000,000.00","282,500,000.00","615,500,000.00","385,000,000.00","515,000,000.00","465,000,000.00","492,000,000.00","253,000,000.00","88,000,000.00","58,000,000.00","98,000,000.00","82,000,000.00","82,000,000.00","62,000,000.00","82,000,000.00","82,000,000.00","82,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","2,127,000,000.00","1,857,611,352.00","1,407,611,352.00","1,407,611,352.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,283,601,111.11"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,498,600.00","11,116,550.00","5,388,770.00","24,866,407.80","5,684,090.00","10,130,500.00","6,780,548.00","15,296,982.00","7,649,400.00","684,973.60","27,156,878.58","13,008,608.00","17,141,027.15","41,992,869.00","13,064,000.00","40,928,798.68","19,077,550.63","27,921,362.39","29,171,498.69","114,206,325.35","80,154,266.40","68,153,944.55","47,782,261.00","123,726,346.71","63,125,157.94","389,467,846.66","221,277,817.12","1,171,938,237.38","1,051,213,603.88","723,018,012.78","775,901,849.31","406,266,966.55","250,268,650.00","358,632,919.31","263,116,472.08","1,027,788,416.67","797,101,330.90","1,065,166,339.42","1,114,869,023.37","1,469,920,077.65","1,066,674,957.63","683,319,006.10","736,588,951.50","1,896,810,633.87","1,166,494,937.84","1,064,760,608.83","1,028,125,188.26","1,743,120,172.90","2,078,268,741.18"
应付票据,"55,961,360.22","31,172,544.40","41,280,189.08","52,117,712.08","49,909,336.45","64,164,337.50","78,006,959.05","69,082,515.00","89,570,461.00","98,724,135.00","84,546,009.71","63,392,286.71","48,937,031.00","89,976,088.50","82,548,844.50","70,451,986.40","53,876,810.00","103,090,013.91","77,136,068.51","52,740,417.97","46,555,873.31","185,304,025.17","264,711,310.76","294,055,092.01","300,788,727.50","221,360,675.17","303,884,429.40","532,081,391.64","452,060,982.98","362,444,703.05","564,349,195.18","682,786,090.14","605,667,117.72","412,863,703.45","578,446,073.01","1,199,514,788.01","988,165,099.00","493,047,733.65","582,516,670.66","1,052,218,256.85","927,079,272.29","785,517,727.53","930,608,199.86","1,469,440,685.68","1,372,085,218.41","996,995,254.68",,"1,730,579,140.44",
应收账款,"374,017,285.30","516,971,528.70","555,629,913.66","512,273,807.65","516,728,805.99","564,656,965.02","579,837,452.88","493,516,413.38","478,996,873.04","560,521,086.74","791,755,934.00","720,722,776.70","797,911,111.57","942,090,836.00","1,075,756,447.91","1,095,702,971.72","1,221,530,479.11","1,537,839,020.98","2,027,268,530.24","2,114,786,893.82","2,409,259,452.10","2,873,434,161.26","3,229,428,700.49","3,115,421,193.55","3,570,574,806.06","3,886,115,358.28","4,244,824,948.58","5,713,329,557.95","6,109,318,136.50","6,545,232,067.24","6,846,100,888.23","6,520,269,624.05","6,475,243,823.58","6,316,847,087.95","6,418,422,373.13","6,896,660,721.27","6,850,140,773.55","6,885,992,226.53","7,825,615,957.68","6,703,195,135.81","6,501,057,709.17","7,054,832,420.40","8,101,496,430.89","14,994,252,832.15","15,110,267,115.10","17,104,036,881.58","18,909,001,508.04","17,433,006,701.40","16,418,430,015.80"
应付账款,"310,530,524.70","380,699,572.10","388,327,687.41","330,830,319.05","294,070,876.84","263,477,263.40","334,216,240.00","314,929,139.55","303,120,060.40","376,805,503.98","554,719,464.66","404,000,856.39","516,411,908.64","580,528,704.94","823,634,060.20","639,414,144.91","754,739,487.54","1,068,050,793.81","1,559,636,927.10","1,269,462,943.01","1,548,478,340.78","1,839,558,961.28","2,148,500,013.59","1,935,136,774.26","2,285,798,196.81","2,319,546,995.57","2,260,583,984.90","4,206,387,883.59","4,274,730,349.43","4,279,863,611.85","4,550,289,162.97","4,876,420,085.48","4,720,889,566.11","4,637,791,977.61","4,501,827,940.60","5,171,733,685.81","4,752,755,642.72","5,214,787,058.94","5,613,268,717.76","5,295,996,393.84","4,757,437,047.19","5,244,831,641.22","5,472,093,134.04","12,235,991,135.80","11,441,626,270.46","12,332,669,548.68",,"13,282,626,077.02",
预付款项,"47,393,438.32","17,499,450.16","21,208,523.95","47,476,527.35","52,364,007.48","61,561,618.14","69,940,657.59","42,916,090.14","66,023,944.85","48,636,192.69","52,618,136.77","84,269,300.74","72,335,163.83","64,489,390.84","97,577,253.28","58,394,448.55","115,979,221.07","187,052,256.33","206,548,137.59","184,191,011.71","200,309,731.08","222,190,263.78","269,143,941.33","170,379,641.58","171,185,118.99","167,696,242.29","169,762,332.95","398,750,188.04","483,801,464.33","419,412,800.61","453,962,112.15","424,994,435.09","547,771,880.47","411,818,257.10","474,790,949.12","479,712,232.04","658,185,174.56","668,868,128.80","796,096,168.40","420,752,807.69","529,279,845.71","507,885,973.34","558,325,695.88","1,314,498,836.27","1,410,810,401.50","1,409,189,002.85","1,870,847,053.36","1,938,072,226.54","1,844,775,878.76"
预收款项,"284,731,853.95","269,820,223.12","285,563,204.80","410,921,380.20","402,307,187.33","356,519,682.75","302,639,084.03","560,136,669.81","491,588,078.41","454,773,768.34","555,360,445.73","873,703,736.28","787,800,946.92","688,577,026.90","613,114,012.40","986,878,745.09","913,210,391.26","861,033,432.75","815,376,519.92","1,300,713,090.64","1,294,581,214.01","962,928,939.30","956,257,064.59","1,066,195,336.82","952,720,446.61","1,036,138,808.09","1,092,101,008.70","1,519,000,299.49","1,402,197,698.39","1,119,534,702.15","1,112,185,751.46","1,414,035,050.04","1,410,724,140.01","1,128,956,073.03","1,263,487,633.17","1,496,508,899.05","1,510,806,061.20","1,756,440,166.06","1,506,683,497.93","1,682,114,706.35","1,461,319,055.20","1,670,025,729.85","1,526,019,828.56","3,522,676,183.53","3,441,323,361.42","3,175,302,473.49","3,769,876,484.71","4,334,260,907.70","4,506,525,026.83"
