科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"161,764,834.99","218,222,071.99","219,438,268.42","258,057,409.02","239,450,758.75","195,488,370.19","154,838,481.40","144,152,540.64","149,170,306.07","103,923,298.40","125,396,796.17","126,678,313.02","105,385,077.90","127,158,304.80","159,965,126.90","155,895,252.12","154,458,850.23","176,077,905.24","194,548,417.99","228,262,478.90","195,728,932.15","193,561,042.67","178,861,387.04","239,682,578.13","157,894,183.07","170,295,297.76","151,408,696.34","210,832,988.77","182,368,746.67","236,598,597.15","118,240,995.77","258,713,070.84","139,129,172.90","161,906,119.99","104,661,158.92","121,878,881.43","112,509,471.47","94,457,939.03","138,448,283.70","162,348,000.56","44,844,784.51","53,154,141.93","95,763,969.07","106,717,608.78","73,168,672.28"
短期借款,,,"38,000,000.00","90,000,000.00","90,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,"25,500.00",,"2,179,280.00","8,115,390.00","4,679,670.00","76,335.00","76,335.00","76,335.00","76,335.00",,"29,000.00",,,,,,,,,,,,"5,735,259.00",,"3,822,000.00",,"30,983,850.00",,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,"331,346.53","281,346.53",,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"22,600,000.00","18,400,000.00","19,820,000.00","20,820,000.00","19,400,000.00","22,400,000.00","17,800,000.00","11,800,000.00","7,800,000.00","7,600,000.00","8,500,000.00","9,900,000.00","9,300,000.00","5,500,000.00","9,600,000.00","7,000,000.00","1,000,000.00",,"1,500,000.00","1,500,000.00",,,"1,000,000.00","1,000,000.00",,,"1,000,000.00","1,000,000.00",,,"1,000,000.00","1,000,000.00",,,,,,,,,,,,,
应收账款,"16,181,810.66","40,278,338.02","20,805,066.53","12,637,704.54","17,838,172.38","34,510,037.90","38,051,096.10","32,724,203.26","20,297,497.54","30,857,473.27","22,006,023.72","5,778,093.04","3,466,686.93","5,442,560.89","9,275,857.60","5,511,909.95","10,457,396.82","5,727,802.54","6,574,878.37","1,644,079.35","3,201,344.69","4,305,830.48","8,695,397.89","2,856,711.38","4,298,409.75","3,658,381.77","4,653,466.73","3,216,301.83","4,304,458.22","4,032,658.69","3,606,361.45","1,455,078.73","5,102,134.26","3,362,554.92","3,862,996.45","1,603,848.63","3,541,290.09","3,917,080.84","3,987,097.65","926,783.05","5,209,488.13","4,025,022.92","3,904,052.94","2,021,269.23","5,763,025.82"
应付账款,"95,844,595.53","97,127,070.50","128,911,677.97","119,401,648.37","125,609,345.05","110,405,337.23","140,322,930.10","106,409,822.34","110,157,183.53","114,382,403.03","150,633,667.10","98,656,230.42","106,422,749.83","95,233,751.80","114,303,495.39","123,510,198.05","110,468,258.32","98,960,797.55","128,759,391.81","126,126,904.31","112,005,831.10","104,182,831.79","133,271,143.41","127,012,471.70","115,638,768.03","120,314,944.26","126,870,815.25","129,143,090.66","113,741,060.55","105,184,597.53","120,494,694.66","123,733,850.93","110,429,897.60","101,454,483.36","114,623,522.35","117,228,412.53","102,639,006.31","98,226,017.43","105,941,934.71","125,161,153.81","95,642,300.49","88,490,070.94","119,932,259.20","112,921,298.26","85,391,869.00"
预付款项,"45,979,486.71","15,986,670.26","42,053,236.50","42,368,512.67","47,987,563.69","40,109,210.94","36,797,711.85","17,927,450.90","19,108,335.50","17,304,585.25","71,273,320.05","18,175,594.98","52,126,336.41","13,326,264.86","22,633,038.63","23,160,832.42","39,624,748.47","33,064,634.45","34,177,943.75","29,132,187.43","30,567,259.60","25,534,278.24","30,068,514.56","30,567,140.54","36,506,421.32","32,455,117.64","30,780,600.23","26,182,673.90","28,133,744.26","22,606,391.13","29,743,803.23","23,434,300.28","33,859,882.45","26,768,293.66","24,316,464.32","23,869,664.18","26,359,634.35","21,878,399.00","23,123,184.32","19,579,905.63","29,219,180.34","28,251,455.36","29,899,481.56","8,053,315.15","47,443,838.90"
预收款项,"16,207,117.93","10,570,145.54","15,647,454.67","27,286,448.78","11,544,951.26","12,017,093.83","8,304,182.09","5,621,962.06","5,657,624.76","7,628,509.29","38,701,821.91","3,404,813.99","6,693,092.67","13,010,844.19","14,608,532.72","10,204,499.18","18,381,991.08","16,873,412.99","21,618,042.42","5,779,549.94","8,337,174.03","6,752,790.59","11,268,341.64","1,505,098.77","13,599,787.90","26,677,938.50","23,110,526.47","14,480,146.21","26,037,190.15","23,578,392.17","16,690,360.45","11,147,916.46","17,334,789.87","17,130,106.42","15,471,662.55","10,897,568.01","19,872,549.27","16,306,757.10","16,958,244.61","16,723,941.81","19,656,778.33","21,870,079.29","23,560,571.63","6,260,543.97","15,284,628.87"
其他应收款,"15,358,338.23","26,666,405.25","68,256,625.37","95,215,700.23","97,047,442.55","97,120,549.08","51,837,408.71","47,425,831.70","48,250,317.41","43,712,125.91","60,915,900.59","54,884,091.00","55,343,984.32","55,276,750.85","55,694,410.04","81,237.27","527,251.40","426,313.14","643,176.15","49,713.88","427,227.85","424,233.08","535,523.37","66,740.34","496,648.99","532,824.15","611,048.44","87,894.75","476,620.39","454,344.82","557,912.83","34,843.34","32,944.50","230,925.59","280,939.83","624,309.64","669,370.70","1,166,598.14","1,635,212.41","1,296,141.16","2,088,907.05","2,078,805.48","2,081,841.13","3,021,277.95","3,014,456.62"
