科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"689,184,210.03","1,789,384,403.24","2,552,704,195.48","3,266,320,371.37","873,467,588.84","1,957,604,280.91","2,780,015,031.81","3,354,209,316.93","734,858,451.05","1,946,400,346.43","14,247,801,509.82","20,699,085,204.25","5,297,580,498.20","13,199,600,141.77","18,939,018,148.28","25,213,901,114.49","9,722,104,199.74","19,514,587,234.84","25,233,044,684.67","32,971,069,794.82","7,988,280,362.53","17,961,399,172.32","24,803,092,469.26","32,132,446,475.86","6,622,850,657.87","13,704,222,629.99","18,600,211,199.90","26,994,743,024.79","6,882,603,335.04","13,403,595,157.41","17,460,063,156.06","23,306,280,782.04","4,681,803,032.75","9,490,951,214.85","13,037,805,357.19","16,657,829,344.69","3,477,641,893.22","8,138,475,459.86","12,090,105,084.01","16,891,229,922.95","5,997,901,569.33","14,440,509,653.61","21,544,280,952.77","29,131,104,625.60","10,783,685,805.84","23,943,950,792.22"
二、营业利润,"5,945,437.39","24,687,089.60","31,564,533.43","41,096,878.64","4,905,324.67","19,295,016.35","122,091,981.56","127,498,440.40","-15,674,047.14","1,026,251.90","1,529,825,617.15","2,004,983,305.32","577,070,317.64","1,553,567,065.68","2,239,999,905.13","3,314,752,850.98","1,195,468,894.91","2,600,684,507.69","3,279,149,283.54","3,898,488,981.77","856,534,623.38","1,822,716,980.57","2,260,595,467.05","2,509,902,380.19","555,098,650.63","959,868,968.42","1,194,809,260.20","1,610,244,498.35","467,665,445.32","896,263,928.15","951,687,606.90","451,265,701.95","-417,037,239.48","419,987.42","-75,337,561.46","-142,252,197.50","-18,184,319.01","99,927,576.34","150,272,047.89","119,156,366.10","198,195,836.00","640,751,423.17","879,813,080.77","1,140,067,815.52","586,869,230.49","1,222,219,426.71"
减:营业成本,"638,929,470.42","1,650,515,794.01","2,350,300,578.59","3,018,910,916.11","826,536,163.08","1,826,765,258.75","2,590,805,290.31","3,090,275,677.40","664,638,986.36","1,724,383,428.68","11,363,423,089.01","16,692,332,311.91","4,176,060,503.12","10,488,383,243.32","15,026,940,019.72","19,743,769,291.17","7,706,394,286.77","15,283,837,164.57","19,689,449,591.14","26,151,843,041.71","6,334,992,495.91","14,216,454,988.22","19,563,271,319.15","25,143,462,936.83","5,202,082,961.10","10,690,965,555.55","14,548,264,080.83","21,108,869,562.93","5,435,048,100.83","10,617,501,800.23","13,769,190,963.46","18,033,478,778.45","3,768,212,586.87","7,595,768,188.55","10,339,137,777.51","13,242,876,834.47","2,799,799,356.65","6,512,293,676.85","9,636,268,264.96","13,607,173,100.64","4,933,608,582.48","11,677,526,506.89","17,231,038,719.23","23,629,137,288.08","8,830,544,586.46","19,792,802,781.71"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,"5,262,561.02","7,554,248.72","10,394,624.99","361,042.47","1,783,884.61","1,783,884.61","2,140,103.72","13,302.19","6,029,027.35","61,878,090.07","81,139,857.51","13,093,937.88","48,228,541.41","60,316,075.16","87,726,859.43","38,171,263.52","81,623,468.17","101,274,893.60","120,653,931.63","17,953,617.69","93,257,255.68","127,053,705.70","152,394,682.35","15,428,848.46","51,944,678.32","86,523,874.33","131,894,457.26","26,963,330.92","57,708,155.63","81,516,331.52","110,970,074.30","32,096,147.24","69,857,329.28","98,879,269.12","126,777,600.59","16,821,674.41","42,334,265.63","56,364,872.30","87,915,300.73","33,215,019.41","90,818,592.57","145,504,213.97","184,002,709.73","65,389,277.09","128,205,545.64"
营业外收入,"171,308.83","2,503,990.36","3,076,660.22","3,523,604.34","354,079.28","982,366.91","1,738,318.20","10,072,640.91","1,007,729.48","1,720,631.16","38,563,381.42","78,092,171.78","8,647,995.55","48,869,501.00","55,089,478.44","89,579,024.80","1,018,349.07","19,510,286.99","28,851,629.23","70,434,382.01","7,533,390.41","31,338,065.10","40,901,569.66","340,115,821.48","1,387,445.90","87,508,963.31","95,265,891.92","170,510,462.92","38,061,113.21","72,123,635.46","100,617,780.68","111,509,879.93","13,704,158.30","33,286,310.05","168,133,975.06","213,236,511.81","39,742,972.26","81,919,369.97","97,508,238.47","136,002,855.16","26,399,750.72","42,038,195.57","60,137,115.42","26,761,533.69","3,758,613.15","5,638,557.61"
销售费用,"10,077,336.94","26,280,114.52","41,559,814.56","55,781,807.91","14,068,218.87","27,950,891.54","42,134,959.57","59,311,610.06","14,943,500.90","30,651,041.07","463,640,077.02","630,413,918.02","144,511,898.75","293,201,491.76","415,760,148.16","847,206,699.97","406,231,042.08","737,819,661.90","980,916,380.24","1,271,373,585.39","367,662,472.46","776,566,471.75","1,185,622,940.16","1,731,799,908.96","280,852,846.83","687,645,952.62","995,416,594.67","1,606,675,350.79","365,465,185.22","741,194,377.28","1,111,113,665.63","1,639,672,006.29","293,781,831.17","668,948,691.46","936,948,500.29","1,218,733,841.47","275,998,251.18","587,580,033.21","840,204,478.90","1,277,478,559.41","352,421,362.01","807,074,565.88","1,289,890,899.60","1,651,527,603.04","545,289,184.81","1,231,611,872.86"
减:营业外支出,"1,675,483.68","4,844,791.80","4,845,829.53","5,038,733.13","145,559.41","1,135,589.79","2,281,728.69","2,269,104.72","41,835.61","775,145.22","7,670,291.31","8,132,493.65","313,998.08","5,978,426.85","7,262,211.71","8,038,611.09","784,159.43","9,634,387.86","10,263,093.34","20,776,154.33","764,440.51","6,073,895.40","14,190,558.96","30,616,071.64","103,524.80","4,187,397.82","7,150,037.89","10,511,104.01","338,114.21","4,601,905.69","6,702,710.73","19,501,193.12","1,199,935.57","10,800,922.29","13,483,697.29","24,733,617.59","1,951,655.19","2,834,434.17","9,520,456.11","15,267,628.45","2,362,153.79","12,228,646.72","20,969,857.03","12,656,685.78","6,466,649.58","6,614,600.08"
管理费用,"25,951,538.78","60,190,026.20","85,744,396.29","101,804,475.76","25,596,494.35","75,648,793.58","143,564,339.84","183,806,821.13","69,761,104.88","170,700,123.58","767,719,079.06","1,184,281,398.77","310,878,374.42","737,700,169.50","1,090,967,538.79","1,071,419,645.92","360,404,124.67","721,661,875.09","1,006,510,427.68","1,314,938,094.83","311,956,367.25","766,235,420.97","1,160,161,430.23","1,776,020,655.38","372,399,872.24","816,675,270.71","1,188,680,659.38","1,418,625,767.19","433,062,103.81","730,031,168.66","1,121,822,495.17","1,874,816,230.65","436,002,566.74","795,040,106.83","1,081,253,123.02","1,471,520,357.26","257,257,855.95","694,738,878.53","1,090,177,002.35","1,502,500,674.21","379,361,052.19","946,202,735.41","1,502,334,448.50","2,166,321,255.54","609,956,685.31","1,376,514,749.62"
其中:非流动资产处置净损失,"1,675,483.68","2,811,691.80","2,811,691.80",,,,,"1,279,074.34","41,835.61",667.16,"2,252,616.01","2,044,832.10","25,409.00","755,769.78","1,440,552.34","1,883,937.22","235,722.24","953,633.13","1,403,107.31","10,868,443.40","639,649.30","713,198.34","7,112,873.96","17,081,779.98","33,574.80","1,031,564.75","1,787,608.72","1,979,484.87","200,019.21","617,215.68","1,230,472.36","2,207,589.53","591,449.75","1,437,521.30","2,103,209.54","4,528,241.14","376,865.48","1,208,926.64","4,038,797.55","3,126,745.16","1,691,664.93","3,589,702.81","9,425,833.40",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"8,649,597.66","14,905,914.02","20,249,613.24","23,359,460.55","2,642,049.27","8,095,660.31","11,475,840.69","12,822,291.47","2,591,656.97","9,586,426.43","35,260,802.79","31,195,358.96","8,416,470.59","7,730,860.91","10,562,823.67","-3,856,211.03","-21,197,625.47","24,718,951.40","40,662,599.07","78,658,553.10","52,174,570.18","94,228,463.92","140,002,003.33","308,705,029.09","129,600,587.19","319,656,028.09","356,351,735.32","677,562,830.73","95,636,934.08","208,067,193.75","236,566,152.57","610,517,876.27","467,616,189.94","435,950,153.72","750,814,100.12","1,058,407,505.45","100,794,992.28","28,026,055.51","100,360,286.05","-54,832,146.97","83,173,058.49","203,167,485.51","382,058,284.99","318,474,011.50","69,240,448.41","56,923,849.01"
三、利润总额,"4,441,262.54","22,346,288.16","29,795,364.12","39,581,749.85","5,113,844.54","19,141,793.47","121,548,571.07","135,301,976.59","-14,708,153.27","1,971,737.84","1,560,718,707.26","2,074,942,983.45","585,404,315.11","1,596,458,139.83","2,287,827,171.86","3,396,293,264.69","1,195,703,084.55","2,610,560,406.82","3,297,737,819.43","3,948,147,209.45","863,303,573.28","1,847,981,150.27","2,287,306,477.75","2,819,402,130.03","556,382,571.73","1,043,190,533.91","1,282,925,114.23","1,770,243,857.26","505,388,444.32","963,785,657.92","1,045,602,676.85","543,274,388.76","-404,533,016.75","22,905,375.18","79,312,716.31","46,250,696.72","19,606,998.06","179,012,512.14","238,259,830.25","239,891,592.81","222,233,432.93","670,560,972.02","918,980,339.16","1,154,172,663.43","584,161,194.06","1,221,243,384.24"
资产减值损失,"1,222,980.92","9,333,694.80","17,696,093.31","17,063,895.06","-565,304.31","2,541,175.33","23,579,915.56","64,312,655.76","6,777,905.44","11,856,119.30","34,245,026.81","82,804,671.03","74,845,926.23","101,831,119.19","125,513,987.65","184,833,546.66","36,944,435.39","65,058,251.88","136,287,678.79","136,112,807.82","47,029,732.65","191,703,159.29","366,099,426.69","513,418,242.41","71,083,370.59","183,076,755.43","238,350,937.68","451,509,089.96","60,265,337.07","155,096,662.52","196,831,780.82","622,485,136.93","106,636,978.80","189,249,527.47","193,668,507.72","543,999,248.39","61,805,284.53","245,598,254.08","385,235,187.52","550,897,028.86","47,225,302.14","167,800,733.47","268,601,668.45","373,663,822.25","161,517,201.00","364,911,691.58"
