科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"452,073,940.52","941,972,083.94","1,413,255,580.91","1,964,515,235.34","793,226,507.23","1,735,597,796.15","2,602,049,127.43","3,647,701,408.51","1,021,796,651.87","2,306,425,778.98","2,968,768,588.78","3,448,724,861.23","765,537,577.28","2,133,118,707.25","2,677,048,514.41","3,346,328,065.78","745,309,443.38","2,088,891,122.13","3,732,482,380.56","5,117,092,759.01","1,727,438,386.51","3,832,878,566.72","5,674,494,256.08","6,701,082,906.42","1,358,851,444.17","3,237,768,719.55","4,625,722,982.30","5,843,559,009.02","1,082,296,118.60","2,382,277,704.07","3,687,738,614.39","4,427,875,847.86","1,008,020,105.73","1,703,651,164.11","2,548,005,990.74","3,628,842,171.15","768,720,732.25","1,279,380,415.67","1,703,088,021.51","2,466,523,641.82","491,316,856.28","1,053,803,492.93","1,607,415,641.46","2,390,281,547.91","500,649,626.01"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"-276,261.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,"2,437,647.51",,"500,000.00","500,000.00","750,000.00","634,374.82","944,374.82","634,374.82","894,948.35",,,"50,769.23","1,547,963.07",,,"152,567.21",,"12,006.15","12,006.15","12,006.15","28,164.40",,,,,"77,755.00","78,488.46",,"242,984.61","293,538.46","496,273.74","955,084.62","1,192,433.62","1,044,497.05","2,520,444.76","2,520,444.76","3,649,023.11","122,769.24"
支付其他与投资活动有关的现金,,,,"34,680,000.00",,,"108,151.00",,,,,"51,407,994.04",,"48,296.80","178,866.80",,,"1,434,000.00",,,,,,"65,352,325.18",,,"315,821.20","775,480.19",,,,"6,191,000.00","54,966.64","5,000,000.00","5,017,080.00","5,000,000.00",,,,"27,973,615.74",,,,"1,496,040.27",
收到其他与经营活动有关的现金,"1,485,847.81","1,780,771.82","2,749,298.77","1,166,051.64","285,614.20","2,666,961.10","6,692,135.34","7,140,182.86","5,496,277.27","14,273,965.85","16,502,077.70","1,828,798.43","4,704,446.65","6,718,651.07","11,967,831.91","20,283,148.17","1,137,508.85","2,296,961.85","4,726,633.14","6,940,503.97","16,972,201.32","3,847,632.13","5,468,121.13","29,055,626.89","2,849,658.74","2,750,891.17","3,970,316.46","9,369,467.54","3,022,497.00","4,452,847.63","3,724,708.17","34,455,395.40","4,598,417.00","4,303,757.62","11,085,326.99","29,070,479.09","7,759,525.03","13,633,652.26","34,197,274.93","43,843,176.41","8,315,922.93","16,182,895.12","73,218,535.18","69,518,330.64","4,786,082.72"
投资活动现金流出小计,"27,304,467.95","60,119,747.05","149,339,612.97","271,522,884.64","248,392,972.65","318,664,932.35","394,507,036.29","492,761,135.26","48,533,470.15","106,174,418.82","151,279,350.93","272,238,093.15","56,249,072.70","114,047,242.30","139,146,884.82","188,158,720.16","65,138,673.16","163,041,092.22","276,403,980.58","395,098,896.92","124,559,045.04","232,858,776.82","380,659,938.03","550,396,267.37","105,027,248.56","179,744,535.54","324,185,632.30","631,684,156.96","121,695,432.41","239,372,384.04","278,800,997.21","438,624,846.01","75,092,285.50","123,788,763.44","175,551,444.74","254,968,272.84","131,300,232.24","154,444,011.16","204,768,607.31","280,724,980.25","40,902,022.98","17,053,538.95","18,524,074.20","47,766,041.63","23,439,422.30"
经营活动现金流入小计,"453,559,788.33","943,752,855.76","1,416,004,879.68","1,965,681,286.98","793,512,121.43","1,738,264,757.25","2,608,741,262.77","3,657,279,238.88","1,027,292,929.14","2,321,199,744.83","2,985,770,666.48","3,451,303,659.66","770,876,398.75","2,140,781,733.14","2,689,650,721.14","3,367,506,162.30","746,446,952.23","2,091,188,083.98","3,737,259,782.93","5,125,581,226.05","1,744,410,587.83","3,836,726,198.85","5,680,114,944.42","6,730,138,533.31","1,361,713,109.06","3,240,531,616.87","4,629,705,304.91","5,852,956,640.96","1,085,318,615.60","2,386,730,551.70","3,691,463,322.56","4,462,331,243.26","1,012,696,277.73","1,708,033,410.19","2,559,091,317.73","3,658,155,634.85","776,773,795.74","1,293,510,341.67","1,738,240,381.06","2,511,559,251.85","500,677,276.26","1,072,506,832.81","1,683,154,621.40","2,463,448,901.66","505,558,477.97"
投资活动产生的现金流量净额,"-25,336,288.49","-56,382,575.75","-144,284,151.41","-227,472,877.19","-32,652,164.35","-100,979,717.40","-171,025,954.20","-247,065,786.15","-28,307,697.20","-78,847,979.74","-122,249,964.84","-202,387,403.80","-21,923,565.18","-79,270,930.50","-99,182,000.00","-135,301,314.69","-64,204,182.51","-157,438,114.86","-261,762,412.51","-351,654,409.28","-122,914,507.97","-228,369,564.81","-361,496,034.32","-519,665,065.99","-101,824,208.38","-174,975,936.77","223,412,705.19","-77,809,807.40","-117,402,026.35","-232,374,469.73","-267,075,091.10","-422,522,041.99","-74,485,736.22","-119,999,117.83","-172,285,590.95","-228,063,630.07","-131,060,767.24","-174,585,321.59","-224,797,154.79","-275,922,743.84","-38,902,022.98","-14,674,791.56","-16,145,326.81","-35,783,015.04","-23,439,422.30"
购买商品、接受劳务支付的现金,"258,986,340.59","543,227,371.87","851,296,963.41","1,265,315,878.94","579,475,350.98","1,312,666,798.97","2,053,022,355.80","2,917,839,570.23","772,955,058.00","1,883,194,584.35","2,470,809,254.02","2,947,480,662.05","685,475,551.77","1,833,426,141.67","2,302,577,534.31","2,950,320,734.32","666,085,338.24","1,770,512,175.71","3,242,967,187.34","4,470,282,763.55","1,573,054,606.79","3,363,693,432.44","5,077,728,015.63","5,964,748,019.58","1,421,058,024.05","3,066,999,429.79","4,294,756,548.71","5,255,761,354.16","1,074,967,170.44","2,269,201,363.56","3,582,208,050.17","4,059,256,056.56","973,136,319.65","1,463,375,490.64","2,180,536,840.74","2,938,165,354.40","667,056,421.40","1,019,411,416.43","1,331,807,426.48","1,774,632,016.32","435,957,969.08","759,419,863.83","1,044,406,209.56","1,433,867,572.12","355,358,196.00"
吸收投资收到的现金,,,,,,,,,,,,"300,000,000.00",,"4,900,000.00",,"3,600,000.00",,,,,,,"25,700,000.00","25,700,000.00",,"60,800,000.00","58,800,000.00","98,300,000.00",,,,"4,297,860.00",,,"9,200,000.00","9,200,000.00",,,,,,,,,
