科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"25,474,903,356.12","51,067,348,750.96","76,662,968,546.37","104,384,252,714.12","28,928,808,259.20","57,399,609,220.80","81,581,555,897.73","105,405,594,018.36","27,111,305,446.00","61,585,191,720.52","99,610,941,673.76","139,635,759,667.71","62,830,773,463.30","147,072,311,446.19","228,401,836,645.35","312,485,486,291.24","96,397,036,470.02","183,238,078,445.27","279,995,366,015.24","433,095,484,273.94","123,273,153,565.53","234,163,203,442.81","350,999,184,542.66","478,432,576,342.83","144,667,423,086.50","279,425,088,758.63","419,377,866,595.54","563,345,672,365.78","167,560,704,785.24","318,261,706,657.14","468,547,306,033.20","626,712,394,486.86","167,819,002,216.59","319,756,130,579.75","469,840,844,984.24","661,373,929,792.65","182,722,880,191.27","346,294,748,582.74","523,854,603,664.83","746,236,741,228.56","193,168,348,654.99","390,107,858,861.45","598,419,418,220.01","857,977,717,906.64","234,852,509,760.62","457,178,484,075.73","663,164,842,616.55","887,626,207,288.41","196,015,557,324.56"
二、营业利润,"1,572,040,736.94","3,442,903,469.94","4,817,530,751.49","5,574,663,603.54","1,539,623,742.51","2,357,223,537.93","2,618,688,642.65","-969,771,254.30","996,896,537.64","2,405,538,218.62","5,503,673,651.24","8,431,192,190.80","5,482,031,042.75","12,732,713,976.53","20,129,680,629.89","27,005,651,047.81","9,456,492,107.94","18,049,196,222.85","26,590,423,293.64","41,697,489,632.18","11,452,404,236.47","21,294,909,112.11","30,374,051,495.26","39,339,589,778.33","10,862,165,031.84","19,281,199,875.06","29,268,485,628.35","40,179,114,855.44","12,029,279,289.87","22,056,677,611.68","32,203,540,586.40","40,333,768,506.30","12,014,825,666.65","22,264,192,335.13","33,087,028,743.44","43,588,030,405.77","12,305,300,759.15","22,894,686,452.88","35,221,758,306.48","48,433,002,959.53","12,735,499,059.68","24,232,630,270.60","36,598,182,893.53","54,109,987,145.49","15,630,357,335.26","30,032,548,832.07","43,028,292,525.58","53,673,817,801.34","12,417,090,120.52"
减:营业成本,"22,126,569,522.81","43,776,870,792.36","66,296,021,493.34","89,528,998,823.35","25,522,510,298.07","50,496,976,523.79","71,932,989,337.14","93,235,189,364.84","23,863,055,326.92","53,404,425,887.83","86,112,792,350.99","121,227,574,496.40","50,898,913,252.23","119,020,349,122.76","184,264,412,354.63","251,902,595,888.34","76,608,044,000.65","147,082,827,449.39","226,064,677,912.80","351,870,300,190.34","101,182,772,719.74","193,638,667,175.35","293,384,945,958.98","400,563,596,693.58","128,630,129,389.11","249,116,742,925.60","372,290,231,595.06","490,988,482,076.07","147,930,027,872.59","281,305,854,523.51","414,841,345,803.60","549,236,025,914.00","149,941,714,644.08","286,967,089,423.21","419,035,758,853.59","585,832,883,216.26","159,735,552,627.88","303,369,294,275.25","458,791,234,554.13","650,218,105,936.37","167,703,705,106.63","340,013,293,076.38","519,512,928,230.93","742,382,412,287.81","204,159,663,178.31","397,149,993,349.68","574,514,199,456.82","769,985,822,499.66","171,090,236,646.42"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"168,787,122.45","394,114,763.99","587,645,942.37","703,920,526.42","213,125,520.96","423,414,149.35","615,685,736.24","790,132,876.58","301,722,554.77","668,900,566.03","1,067,108,228.00","1,465,437,673.29","1,530,271,874.35","3,730,834,214.04","5,818,031,719.23","8,172,320,483.48","2,844,800,352.07","5,432,418,736.78","8,119,024,091.93","11,054,303,145.06","2,714,225,818.93","5,207,993,119.64","7,053,514,574.07","7,975,383,838.31","828,167,151.36","1,640,144,287.71","2,336,215,392.80","3,439,459,975.60","942,172,793.85","1,832,628,938.97","2,601,190,099.80","3,757,210,874.15","1,284,311,625.24","2,296,180,772.95","3,537,495,727.64","5,598,402,254.42","1,782,302,670.25","3,034,266,616.45","4,169,609,218.64","7,520,718,033.98","1,858,666,850.06","3,389,978,670.03","5,035,388,399.00","7,881,675,841.21","2,079,315,676.90","3,962,303,926.28","5,485,398,943.66","7,463,331,484.50","1,483,858,839.41"
营业外收入,"66,416,437.88","111,918,693.03","170,130,479.66","353,637,072.87","32,505,300.84","79,781,250.96","280,355,430.44","514,464,301.77","19,184,694.86","71,620,533.29","87,548,913.30","302,801,857.56","47,117,361.53","81,988,321.35","127,369,862.22","411,094,069.09","101,402,199.76","173,613,941.86","242,524,389.29","685,402,805.63","105,447,087.29","302,255,338.18","746,691,683.88","1,097,265,859.02","257,404,138.36","516,485,817.01","788,621,932.94","2,057,949,943.93","120,426,775.13","551,784,199.70","1,147,813,287.42","3,329,082,332.66","283,888,753.91","916,285,722.95","1,355,713,777.23","3,666,663,216.93","868,950,250.44","1,706,956,467.33","2,051,097,493.96","3,313,765,181.06","175,045,001.93","560,932,034.69","1,114,534,729.26","868,569,801.89","508,467,756.62","605,866,151.03","815,742,327.08","1,125,111,297.69","282,001,427.72"
销售费用,"1,793,204,971.03","3,924,807,924.30","5,839,563,855.90","8,591,288,540.00","1,734,799,887.82","4,070,480,837.11","5,837,994,845.90","7,189,789,863.68","1,748,837,750.91","4,268,024,831.63","7,020,895,316.66","9,789,297,575.92","4,078,139,653.65","9,269,704,420.58","14,530,390,468.69","21,076,418,969.41","6,772,516,458.87","11,402,520,315.33","17,300,322,315.87","22,850,791,963.07","6,446,687,495.47","12,146,404,343.48","18,449,516,132.87","27,208,155,102.99","7,075,635,432.56","14,608,467,635.34","22,867,959,937.68","34,730,501,074.47","9,225,585,763.73","18,010,732,179.82","25,942,189,261.78","40,073,775,337.67","7,230,492,503.96","11,526,354,405.97","19,998,777,408.05","35,537,515,509.27","10,544,426,893.01","20,380,055,830.69","31,298,584,910.74","47,503,416,645.57","12,516,160,536.46","25,255,570,504.20","41,272,332,806.90","61,121,680,109.09","14,744,186,608.13","29,440,128,706.87","45,467,044,527.97","63,423,027,141.41","13,258,519,923.22"
减:营业外支出,"100,888,889.67","136,706,994.46","137,082,159.02","77,820,679.25","37,558,586.68","23,280,408.47","28,688,574.92","25,043,462.62","9,558,831.58","15,116,253.16","38,900,523.05","136,809,642.41","21,590,527.62","246,166,137.95","278,152,322.60","732,354,282.78","12,186,233.70","186,207,506.32","108,043,563.57","354,729,650.92","20,159,154.78","55,761,844.10","26,464,830.52","280,490,666.16","27,338,675.88","50,866,861.91","98,872,087.90","744,067,121.89","37,151,481.41","161,735,209.26","197,001,247.27","974,055,646.12","150,982,900.64","320,397,646.07","447,743,444.38","1,445,017,136.44","36,214,045.11","111,010,859.08","281,915,570.80","1,254,310,678.05","65,866,461.81","140,546,151.44","255,209,996.66","717,544,348.04","64,178,950.10","140,894,562.79","208,078,231.80","455,079,268.10","78,074,638.66"
管理费用,"1,384,560,759.16","2,491,678,529.71","3,559,942,296.34","5,374,398,846.14","1,475,622,180.03","2,751,504,621.01","3,808,352,675.18","5,375,584,331.09","964,764,088.73","2,083,539,504.78","3,283,920,256.26","4,750,408,419.59","2,738,360,584.74","6,028,531,849.55","9,193,674,871.49","11,442,442,055.59","3,592,488,407.86","7,083,746,837.89","10,836,901,459.28","19,115,699,860.52","5,549,822,244.87","10,196,222,011.32","14,547,610,721.55","18,534,638,524.17","4,445,651,581.77","8,951,718,947.83","14,257,079,811.20","18,344,614,751.99","4,812,159,686.78","10,241,990,258.86","15,990,426,829.03","19,308,705,072.27","6,179,113,033.59","13,347,187,382.03","18,743,336,574.49","24,275,281,948.48","7,019,290,430.04","14,525,620,556.24","21,786,143,336.74","28,258,363,189.63","8,101,986,203.48","16,548,411,011.67","24,715,309,930.85","31,301,208,214.62","9,340,814,257.48","19,304,321,070.08","18,200,969,038.53","21,336,015,125.43","4,656,905,874.08"
其中:非流动资产处置净损失,"933,347.37","5,133,971.94","3,224,324.54","18,914,155.91","2,192,755.95","-1,980,425.89","3,567,937.67","13,659,867.34","-641,025.77","-2,507,083.83","-79,191.81","37,306,637.86","3,302,572.44","36,863,498.52","42,917,621.15","28,706,561.17","-10,476,986.66","141,257,555.18","152,058,978.21","192,614,722.33","11,222,262.13","14,116,287.45","18,399,128.31","61,331,154.98","3,520,120.55","9,626,042.75","29,133,073.84","87,267,549.29","8,510,588.73","37,771,265.45","48,490,860.70","105,676,803.02","8,781,884.23","137,703,469.07","161,944,356.21","385,789,730.40","15,131,357.18","19,073,199.75","132,864,535.34","216,270,785.25","30,662,477.64","48,607,339.68","105,716,597.24",,,,,,
