科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"3,351,711.30","3,030,174.65","6,272,332.07","6,517,624.72","8,331,041.85","11,744,232.11","13,505,989.89","16,100,388.82","19,675,428.29","25,540,391.78","11,546,192.62","16,967,413.25","14,081,951.22","14,471,578.52","9,890,270.42","12,844,869.14","13,227,596.48","15,401,371.22","15,561,552.95","17,424,309.21","19,353,438.18","19,297,723.84","18,196,592.56","22,454,766.32","37,256,513.38","36,569,789.77","18,267,034.10","21,326,361.77","24,069,562.84","27,933,306.66","19,535,880.04","27,956,082.07","25,708,196.12","29,806,716.46"
应付职工薪酬,"1,160,272.23","8,471,075.11","13,544,793.22","664,593.88","5,580,424.50","8,965,618.98","24,864,170.34","3,241,237.90","12,571,156.24","15,497,893.51","22,624,962.24","1,740,187.45","6,530,093.69","16,549,767.75","34,273,089.26","1,739,885.05","15,696,670.58","30,425,861.83","49,981,227.46","8,389,415.02","28,260,253.98","43,837,418.25","63,474,223.03","12,504,527.08","34,054,378.10","57,560,153.97","97,002,608.71","24,893,323.11","54,653,740.11","95,156,650.61","94,792,760.70","32,530,341.95","54,264,851.67","92,082,970.26"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,477,541.65","-1,221,615.40","4,271,803.79","-987,968.27","-1,317,317.17","1,883,673.05","10,576,556.51","5,216,576.39","-4,902,057.80","9,585,495.51","15,628,882.81","1,428,010.31","8,950,853.87","12,155,061.56","17,955,941.02","3,158,505.35","21,402,912.80","18,643,126.33","24,704,391.99","10,210,318.88","24,645,221.98","22,290,892.66","20,010,507.01","23,770,031.62","44,942,142.26","32,708,127.85","31,154,305.42","40,630,258.99","41,019,609.30","41,226,165.60","28,532,475.99","30,046,140.89","31,379,967.08","20,519,446.36"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"396,727.56","421,579.50","274,571.00","264,587.78","204,101.25","88,380.12","98,741.67","186,260.42","247,476.67","297,076.52","218,247.22","532,518.19","462,798.88","148,877.23","2,019.11",,"151,250.00",,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,800,000.00","10,800,000.00","10,800,000.00",,"14,040,000.00","14,040,000.00"
存货,"153,671,623.40","149,919,582.80","153,192,297.00","195,316,904.86","208,172,539.82","222,456,478.22","254,463,662.43","343,452,636.01","395,362,641.20","394,985,678.21","285,615,028.05","339,767,256.50","341,217,968.10","356,575,039.08","293,223,017.47","350,880,461.41","372,864,532.02","378,820,211.29","352,973,350.69","402,677,195.55","408,521,503.89","393,083,876.58","383,621,003.82","414,888,428.28","448,098,436.91","410,567,848.80","404,363,087.77","386,715,879.66","361,170,973.04","470,433,437.71","469,114,085.82","454,743,620.46","492,419,028.22","530,196,795.26"
其他应付款,"10,023,994.28","3,044,109.05","7,314,195.92","12,363,473.61","9,590,601.90","7,375,673.27","9,471,293.66","10,751,785.97","14,594,674.42","15,456,898.96","14,587,783.35","19,503,060.27","16,243,559.45","19,464,224.91","14,603,965.21","16,963,329.99","21,071,353.63","26,300,888.75","21,921,636.69","21,855,079.08","24,920,963.10","27,278,746.11","32,737,173.71","32,043,924.59","31,524,531.51","30,551,193.48","27,103,840.05","30,128,582.34","150,834,659.29","154,364,441.29","151,719,313.97","156,848,934.77","114,113,203.15","117,550,648.64"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,"54,000,000.00","54,000,000.00",,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"50,000,000.00","150,000,000.00","50,000,000.00","110,000,000.00","277,238,377.86","289,016,493.36","302,270,097.00","310,898,173.70","295,994,803.94","297,881,650.08","304,085,409.85","304,891,953.94","395,877,065.28","391,905,960.43","303,412,583.45","390,436,065.87"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"346,843,196.57","381,709,377.02","359,790,568.65","1,495,771,029.99","1,463,070,874.57","1,457,265,182.05","1,495,631,760.84","1,524,949,880.55","1,544,833,338.67","1,554,613,277.82","1,424,269,672.67","1,592,797,298.04","1,439,335,851.20","1,340,051,925.34","1,268,474,104.15","1,249,643,424.01","1,299,189,062.10","1,344,038,049.08","1,349,662,999.35","1,409,367,244.60","1,274,665,509.49","1,366,255,459.57","1,485,780,662.58","1,633,243,957.08","1,508,581,343.86","1,658,833,068.82","1,784,531,604.37","1,858,572,198.00","1,858,350,510.51","2,126,129,535.85","2,213,517,686.65","2,213,746,921.60","1,931,560,151.77","2,209,163,006.12"
流动负债合计,"262,546,782.70","325,325,785.19","295,469,626.55","326,648,493.56","252,910,778.26","206,565,090.99","249,179,081.94","288,811,999.79","365,563,164.93","414,564,957.05","404,812,714.39","552,036,187.17","529,043,835.40","403,973,015.84","300,922,879.14","285,938,661.94","442,513,236.68","356,645,604.81","335,599,753.08","313,477,524.34","365,670,319.08","371,636,619.29","423,023,903.97","460,034,784.46","478,548,646.86","492,663,439.54","486,026,277.25","499,020,356.29","690,126,733.19","748,734,274.88","901,799,346.75","865,497,052.54","821,243,766.81","846,561,429.83"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"20,000,000.00",,"54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247,496,168.34","323,427,317.06","352,581,869.08","325,305,360.71"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,"24,491,519.48","24,293,520.15","24,054,501.92","23,776,873.45","23,499,244.95","23,221,616.47","22,943,988.60","22,666,359.52","22,383,820.81","21,088,376.49","20,825,088.06","20,561,799.63","21,278,217.13","21,000,588.65","20,722,960.18","20,445,331.70"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"115,517,339.26","115,248,060.92","148,756,026.59","153,556,789.76","153,944,661.91","158,727,956.06","180,238,293.01","184,695,794.45","215,706,820.46","266,830,336.65","504,749,822.61","512,132,084.81","516,126,973.01","511,778,595.15","546,062,800.89","536,383,325.40","530,215,493.23","544,050,284.56","567,580,410.42","557,164,785.73","571,444,901.76","635,526,290.89","670,027,419.01","660,068,897.80","650,666,312.27","662,349,495.87","701,796,957.19","690,247,819.67","691,184,130.11","679,489,717.02","843,567,127.66","835,744,669.85","835,501,505.24","843,950,974.24"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"2,741,716.63","21,452,846.78","16,284,379.87","19,332,396.71","29,507,622.96","44,655,364.17","79,170,090.85","109,032,479.20","138,341,781.23","203,531,038.61","32,595,720.47","37,519,116.69","44,696,179.96","57,975,680.96","45,023,600.85","58,625,561.12","67,645,651.38","71,539,714.62","81,374,886.63","106,427,871.95","130,456,035.75","99,786,383.73","112,646,588.59","128,595,349.43","142,762,558.69","134,997,607.62","111,293,387.36","132,000,153.06","135,279,849.11","139,244,994.28","21,604,862.53","38,491,077.51","67,860,534.99","81,220,049.48"
其他非流动负债,,,,,,,"9,730,000.00","9,730,000.00","9,730,000.00","9,730,000.00","9,730,000.00","9,730,000.00","9,730,000.00","9,730,000.00","19,020,000.00","19,020,000.00","19,020,000.00","19,020,000.00","20,420,053.65","20,121,565.07","19,862,460.32","19,603,355.57",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"20,000,000.00",,"54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","63,730,000.00","63,730,000.00","63,730,000.00","63,730,000.00","9,730,000.00","9,730,000.00","9,730,000.00","9,730,000.00","19,020,000.00","19,020,000.00","19,020,000.00","19,020,000.00","20,420,053.65","20,121,565.07","19,862,460.32","19,603,355.57","19,344,250.82","19,085,146.07","18,526,041.32","18,629,436.57","21,613,831.82","21,205,227.08","20,796,622.34","20,388,017.60","22,311,852.86","21,678,458.12","21,363,063.38","20,888,668.64"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"282,546,782.70","325,325,785.19","349,469,626.55","380,648,493.56","306,910,778.26","260,565,090.99","312,909,081.94","352,541,999.79","429,293,164.93","478,294,957.05","414,542,714.39","561,766,187.17","538,773,835.40","413,703,015.84","319,942,879.14","304,958,661.94","461,533,236.68","375,665,604.81","356,019,806.73","333,599,089.41","385,532,779.40","391,239,974.86","442,368,154.79","479,119,930.53","497,074,688.18","511,292,876.11","507,640,109.07","520,225,583.37","710,923,355.53","769,122,292.48","924,111,199.61","887,175,510.66","842,606,830.19","867,450,098.47"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"190,000,000.00","190,000,000.00","190,000,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","253,400,000.00","329,420,000.00","333,320,000.00","333,320,000.00","337,220,000.00","438,386,000.00","438,386,000.00","438,386,000.00","445,146,000.00","578,689,800.00","578,689,800.00","578,689,800.00","578,689,800.00","775,696,740.00","775,696,740.00","775,696,740.00","775,696,740.00","1,008,405,762.00","1,008,405,762.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"8,321,712.40","8,321,712.40","8,321,712.40","1,036,194,552.65","1,036,194,552.65","1,036,194,552.65","1,043,608,261.42","1,043,608,261.42","1,043,608,261.42","1,043,608,261.42","1,045,446,261.42","1,050,960,261.42","1,056,474,261.42","1,061,988,261.42","1,066,758,561.42","1,070,039,961.42","997,301,361.42","1,044,067,761.42","1,046,829,661.42","1,092,037,561.42","992,594,461.42","994,317,361.42","995,466,061.42","1,047,720,861.42","914,177,061.42","914,177,061.42","914,177,061.42","914,177,061.42","854,503,858.23","868,007,290.96","877,566,481.02","893,631,856.69","682,934,123.28","688,469,289.94"
无形资产,"39,407,822.38","124,764,429.42","121,764,386.97","121,014,376.36","120,515,903.21","120,521,713.99","119,718,944.61","118,946,429.37","118,258,606.76","117,481,711.19","161,602,671.42","160,645,342.97","161,804,192.81","207,371,914.37","222,455,960.07","262,446,884.15","260,823,526.63","260,750,382.46","253,794,364.09","252,491,406.11","251,389,744.44","250,289,468.80","249,353,885.53","248,019,853.90","246,573,759.71","245,270,257.09","243,906,995.85","242,411,366.92","274,977,648.30","276,382,317.08","274,682,558.23","272,968,391.37","271,225,416.81","269,834,724.88"
盈余公积,"1,617,579.27","7,275,930.69","22,227,140.09","22,227,140.09","22,227,140.09","22,227,140.09","37,979,421.98","37,979,421.98","37,979,421.98","37,979,421.98","57,960,426.47","57,960,426.47","57,960,426.47","57,960,426.47","76,818,710.40","76,818,710.40","76,818,710.40","76,818,710.40","103,918,160.56","103,918,160.56","103,918,160.56","103,918,160.56","133,421,692.34","133,421,692.34","133,421,692.34","133,421,692.34","174,598,442.71","174,598,442.71","174,598,442.71","174,598,442.71","233,388,630.24","233,388,630.24","233,388,630.24","233,388,630.24"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,340,000.00","119,340,000.00","119,340,000.00","119,340,000.00","73,710,000.00","73,710,000.00"
商誉,"716,429.26","716,429.26","716,429.26","716,429.26","716,429.26","716,429.26","716,429.26","716,429.26","716,429.26","716,429.26","50,400.17","50,400.17","50,400.17","50,400.17",,,,,,,,,,,,,,,,,,,,
未分配利润,"28,249,102.14","117,722,757.52","83,397,220.93","105,473,500.71","157,885,894.12","218,377,550.09","237,762,574.95","265,631,157.05","266,567,296.10","341,290,003.26","361,014,044.10","389,071,664.91","267,484,198.64","343,078,653.73","375,372,091.48","414,322,399.87","307,708,620.71","406,072,877.57","461,225,629.44","510,011,382.25","355,650,799.20","471,990,828.39","549,697,684.39","607,892,012.89","473,042,580.25","612,167,143.33","725,843,360.09","796,539,111.44","614,350,202.87","811,789,196.99","979,742,820.94","1,062,980,151.29","826,583,589.26","1,059,081,337.79"
长期待摊费用,"893,167.26","1,330,378.45","1,903,769.91","2,288,891.79","2,546,031.94","2,950,704.06","2,458,485.81","2,448,175.88","2,538,891.96","2,478,033.33","2,984,098.18","3,293,598.84","3,101,696.05","2,256,193.19","2,627,382.79","3,335,231.38","3,951,734.72","5,184,847.81","5,909,924.61","6,282,279.51","6,916,347.27","7,456,084.93","8,272,840.58","8,590,495.33","9,333,364.30","9,004,151.15","10,432,936.26","12,457,133.43","11,024,322.60","10,072,589.06","13,762,384.09","12,444,117.92","10,633,341.96","9,770,967.87"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,500,000.00","12,313,840.79","12,114,722.59"
递延所得税资产,"3,615,505.15","3,424,663.95","4,200,138.72","5,263,773.14","6,316,841.27","5,926,984.23","7,725,335.91","12,371,651.53","10,452,276.09","8,921,816.85","6,111,060.86","6,720,698.45","8,977,428.73","10,645,648.28","7,648,393.69","9,105,307.57","10,956,461.15","10,381,675.67","9,250,826.87","11,510,758.89","12,467,382.95","12,073,986.86","9,758,951.70","11,560,327.17","15,544,494.76","16,627,633.13","13,603,071.45","14,452,951.37","19,091,050.65","27,993,010.22","35,256,867.18","28,209,804.92","42,436,995.73","35,509,426.03"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"9,248,326.70","9,248,326.70","4,687,777.00","4,687,777.00",,,,,"13,000,000.00","13,000,000.00",,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"163,891,979.94","266,936,808.78","293,625,131.32","302,172,657.02","313,547,490.55","333,499,151.77","390,027,579.45","428,210,959.69","486,014,805.76","599,959,365.89","708,093,773.71","720,361,241.93","734,756,870.73","790,078,432.12","823,818,138.29","869,896,309.62","873,592,867.11","891,906,905.12","951,650,258.80","967,418,949.04","1,001,416,691.09","1,033,596,865.66","1,073,558,930.36","1,080,056,540.10","1,087,824,478.33","1,090,915,504.38","1,116,417,168.92","1,125,657,800.94","1,152,382,088.83","1,153,744,427.29","1,457,648,185.16","1,532,285,967.28","1,600,962,623.99","1,586,036,834.91"
所有者权益(或股东权益)合计,"228,188,393.81","323,320,400.61","303,946,073.42","1,417,295,193.45","1,469,707,586.86","1,530,199,242.83","1,572,750,258.35","1,600,618,840.45","1,601,554,979.50","1,676,277,686.66","1,717,820,731.99","1,751,392,352.80","1,635,318,886.53","1,716,427,341.62","1,772,349,363.30","1,814,581,071.69","1,711,248,692.53","1,860,279,349.39","1,945,293,451.42","2,043,187,104.23","1,890,549,421.18","2,008,612,350.37","2,116,971,438.15","2,234,180,566.65","2,099,331,134.01","2,238,455,697.09","2,393,308,664.22","2,464,004,415.57","2,299,809,243.81","2,510,751,670.66","2,747,054,672.20","2,858,857,378.22","2,689,915,945.57","2,927,749,742.56"
资产总计,"510,735,176.51","648,646,185.80","653,415,699.97","1,797,943,687.01","1,776,618,365.12","1,790,764,333.82","1,885,659,340.29","1,953,160,840.24","2,030,848,144.43","2,154,572,643.71","2,132,363,446.38","2,313,158,539.97","2,174,092,721.93","2,130,130,357.46","2,092,292,242.44","2,119,539,733.63","2,172,781,929.21","2,235,944,954.20","2,301,313,258.15","2,376,786,193.64","2,276,082,200.58","2,399,852,325.23","2,559,339,592.94","2,713,300,497.18","2,596,405,822.19","2,749,748,573.20","2,900,948,773.29","2,984,229,998.94","3,010,732,599.34","3,279,873,963.14","3,671,165,871.81","3,746,032,888.88","3,532,522,775.76","3,795,199,841.03"
负债和所有者(或股东权益)合计,"510,735,176.51","648,646,185.80","653,415,699.97","1,797,943,687.01","1,776,618,365.12","1,790,764,333.82","1,885,659,340.29","1,953,160,840.24","2,030,848,144.43","2,154,572,643.71","2,132,363,446.38","2,313,158,539.97","2,174,092,721.93","2,130,130,357.46","2,092,292,242.44","2,119,539,733.63","2,172,781,929.21","2,235,944,954.20","2,301,313,258.15","2,376,786,193.64","2,276,082,200.58","2,399,852,325.23","2,559,339,592.94","2,713,300,497.18","2,596,405,822.19","2,749,748,573.20","2,900,948,773.29","2,984,229,998.94","3,010,732,599.34","3,279,873,963.14","3,671,165,871.81","3,746,032,888.88","3,532,522,775.76","3,795,199,841.03"
