科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"28,928,433.98","39,038,577.22","43,731,085.53","10,566,831.23","26,796,425.32","40,849,512.84","53,167,943.83","12,124,186.12","28,552,044.16","44,728,899.77","57,626,954.82","12,465,126.71","29,933,999.03","47,225,202.21","60,552,327.18","10,689,400.81","22,390,719.72","35,492,408.71","45,398,659.28","8,930,639.45","19,486,017.28","30,405,316.61","39,151,895.65","7,218,468.41","16,675,220.28","25,466,360.63","31,776,263.97","8,690,461.78","10,192,663.02","10,540,791.17","12,118,038.34","2,968,418.76"
取得借款收到的现金,"58,800,000.00","87,000,000.00","114,000,000.00",,,,,,,,"45,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","40,000,000.00","60,000,000.00","84,000,000.00","84,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,
支付的各项税费,"7,467,478.31","6,422,321.68","15,695,964.32","2,623,201.11","10,349,648.73","14,986,785.24","18,144,172.03","1,662,247.06","4,177,642.45","9,948,796.08","15,605,031.00","1,418,971.62","6,798,503.63","11,779,863.35","14,232,165.06","681,901.30","2,325,619.69","5,824,131.66","10,245,799.71","2,729,505.73","4,400,005.82","7,586,409.74","9,498,234.21","746,807.92","6,842,450.12","13,086,290.21","12,144,679.09","2,142,726.88","8,203,357.58","6,630,041.22","11,374,168.99",109.00
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"28,959,757.85","32,168,564.15","41,715,260.76","5,059,063.85","14,627,271.13","26,756,135.41","43,716,950.54","8,457,919.50","13,402,042.81","21,913,914.77","54,019,061.51","4,858,839.29","11,358,578.89","17,949,117.49","20,290,670.04","5,681,163.23","10,252,954.81","14,677,105.64","20,249,529.76","3,424,183.47","13,107,959.13","14,048,544.09","30,782,667.54","5,660,756.68","10,809,121.96","21,502,822.96","41,016,681.32","3,263,110.17","5,751,985.76","10,716,884.04","15,593,231.83","2,692,672.00"
筹资活动现金流入小计,"98,800,000.00","113,000,000.00","114,000,000.00",,"624,080,000.00","624,080,000.00","624,080,000.00",,,,"45,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","40,000,000.00","60,000,000.00","84,000,000.00","84,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,
经营活动现金流出小计,"356,727,661.99","373,295,602.67","461,976,313.56","113,749,144.45","362,890,793.71","508,777,855.64","567,420,965.68","113,781,673.91","252,291,874.75","405,818,007.13","537,322,411.59","101,636,708.92","235,068,485.83","383,566,908.59","474,306,812.32","107,426,840.53","217,806,613.96","331,677,579.45","410,295,132.86","63,483,395.20","163,547,473.12","233,860,089.59","291,406,618.06","62,121,072.49","151,591,573.72","228,977,627.74","276,821,855.02","16,538,540.32","25,694,750.86","30,336,207.92","40,675,260.38","5,954,959.76"
偿还债务支付的现金,"35,000,000.00","68,400,000.00","80,900,000.00",,"35,000,000.00","100,500,000.00","100,500,000.00",,,,,,"70,000,000.00","70,000,000.00","70,000,000.00",,,"40,000,000.00","40,000,000.00",,"20,000,000.00","44,000,000.00","44,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00",,,,,
经营活动产生的现金流量净额,"-35,039,845.64","25,133,244.46","42,276,005.58","3,926,484.77","-79,887,702.92","-77,927,911.72","-26,558,201.82","-13,727,798.92","25,061,764.01","30,662,077.87","22,284,764.78","28,734,698.35","47,588,487.43","25,140,213.96","71,867,490.88","-6,387,062.66","-31,614,667.79","-39,077,939.90","-6,097,695.83","24,655,192.50","-18,221,975.63","-9,152,744.96","100,640,651.82","27,403,218.90","15,169,664.17","32,083,799.32","53,232,312.71","9,906,069.61","29,505,850.61","39,928,295.50","46,943,358.74","-30,951.27"
分配股利、利润或偿还利息支付的现金,"2,686,872.00","2,979,701.70","24,260,878.06","1,357,926.28","2,746,696.86","3,326,971.44","3,326,971.44",,"12,846,931.22","13,380,000.00","13,802,500.00","853,999.99","8,336,499.99","8,336,499.99","8,336,499.99","219,022.22","14,208,653.44","15,358,199.02","16,060,123.54","26,937,264.66","27,863,746.00","28,432,809.64","28,858,234.34","425,424.71","878,743.56","878,743.56","878,743.56",,,,,
收回投资收到的现金,,"10,000,000.00","322,633.75",,,,,,,,,,,,"46,060,115.07","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00",,,,,,,,,"70,001,780.00","302,110,300.00","488,001,780.00","5,996,540,990.00","489,990,000.00"
支付其他与筹资活动有关的现金,"200,000.00","157,753.20","4,643,000.00",,"4,470,199.24","5,909,399.24","6,009,399.24",,,,,,"138,620.59","138,620.59","138,620.59",,"13,079.82","13,079.82",,"362,325.28",,"362,325.28",,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,"662,364.38","662,364.38","662,364.38","662,364.38",,"23,712.00",,,,,,,"563,769.60","1,680,739.34","3,075,736.75","5,759,763.53","3,543,615.68"
筹资活动现金流出小计,"37,886,872.00","71,537,454.90","109,803,878.06","1,357,926.28","42,216,896.10","109,736,370.68","109,836,370.68",,"12,846,931.22","13,380,000.00","13,802,500.00","853,999.99","78,475,120.58","78,475,120.58","78,475,120.58","219,022.22","14,221,733.26","55,371,278.84","56,060,123.54","27,299,589.94","47,863,746.00","72,795,134.92","72,858,234.34","425,424.71","30,878,743.56","30,878,743.56","30,878,743.56",,,,,
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,"52,000.00","52,000.00","158,200.00",,"170,000.00","170,000.00","170,000.00","20,000.00",,,"40,000.00",,"8,000.00","8,000.00","9,000.00",,"25,800.00","30,400.00","956,800.00",,"10,369,000.00","15,517,500.00","20,742,500.00","90,534,397.36","90,534,397.36","90,536,397.36","90,753,653.02",
筹资活动产生的现金流量净额,"60,913,128.00","41,462,545.10","4,196,121.94","-1,357,926.28","581,863,103.90","514,343,629.32","514,243,629.32",,"-12,846,931.22","-13,380,000.00","31,197,500.00","24,146,000.01","-53,475,120.58","-53,475,120.58","-53,475,120.58","39,780,977.78","45,778,266.74","28,628,721.16","27,939,876.46","-27,299,589.94","-17,863,746.00","-42,795,134.92","-42,858,234.34","-425,424.71","-30,878,743.56","-30,878,743.56","-30,878,743.56",,,,,
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,183,031.45",,,,,
四、汇率变动对现金的影响,,,,,,"-33,149.99","-38,161.41","-15,621.66","9,406.93","33,064.63","-7,317.57","-6,383.31","-108,988.59","-62,904.33","-106,807.01","52,194.05","37,124.24","36,805.16","16,916.26","12,950.41",-267.23,"107,685.37","141,963.80","-5,697.26","68,212.23","71,546.10","95,603.31","-2,000.95","-6,864.73","-12,979.21","-16,696.71","-9,094.55"
收到其他与投资活动有关的现金,,,"2,700,000.00",,,,,,,,,"1,450,000.00","1,450,000.00","1,450,000.00","1,450,000.00","285,008.31","285,008.31","285,008.31","1,584,095.00",,,"597,307.79","1,115,230.00",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"10,000,000.00","3,022,633.75",,"52,000.00","52,000.00","158,200.00",,"170,000.00","170,000.00","170,000.00","1,470,000.00","1,450,000.00","1,450,000.00","47,550,115.07","168,947,372.69","168,955,372.69","168,955,372.69","170,255,459.38",,"49,512.00","627,707.79","2,072,030.00",,"10,369,000.00","15,517,500.00","32,925,531.45","161,099,946.96","394,325,436.70","581,613,914.11","6,093,054,406.55","493,533,615.68"
五、现金及现金等价物净增加额,"6,001,795.06","8,637,608.24","30,840,251.30","2,363,358.49","492,375,461.58","408,639,524.45","405,302,031.93","-23,153,633.31","-44,080,756.01","-105,232,780.57","-133,622,847.79","12,919,326.01","-68,080,140.93","-116,101,855.91","-78,008,138.74","24,288,816.06","-142,961,877.36","-183,088,675.82","-152,724,817.70","-4,184,353.83","-41,487,863.86","-64,317,999.52","45,494,542.29","-2,502,331.07","-35,659,568.66","-23,914,358.05","17,047,127.41","-55,817,659.23","-41,232,172.62","-80,527,185.80","-19,918,287.62","126,561,289.86"
购建固定资产、无形资产和其他长期资产支付的现金,"19,871,487.30","57,958,181.32","18,654,509.97","205,200.00","9,651,939.40","27,795,043.16","82,503,434.16","9,410,212.73","56,474,995.73","76,592,623.07","140,806,406.14","41,424,989.04","63,534,519.19","89,154,044.96","97,558,808.79","9,571,782.00","32,196,114.25","46,160,597.83","48,545,060.99","1,536,557.00","2,951,387.00","9,993,847.00","11,998,878.44","29,054,428.00","29,815,550.50","40,131,891.91","38,327,576.50","15,220,466.20","15,256,675.20","15,446,366.20","13,854,886.20","92,280.00"
期初现金及现金等价物余额,"2,404,201.65","8,405,996.71","17,043,604.95","47,883,856.25","47,883,856.25","47,883,856.25","47,883,856.25","453,185,888.18","453,185,888.18","453,185,888.18","453,185,888.18","319,563,040.39","319,563,040.39","319,563,040.39","319,563,040.39","241,554,901.65","241,554,901.65","241,554,901.65","241,554,901.65","88,830,083.95","88,830,083.95","88,830,083.95","88,830,083.95","134,324,626.24","134,324,626.24","134,324,626.24","134,324,626.24","151,371,753.65","151,371,753.65","151,371,753.65","151,371,753.65","131,453,466.03"
投资支付的现金,,"10,000,000.00",,,,,,,,"46,125,300.00",,,,,"46,000,000.00","168,000,000.00","292,000,000.00","292,000,000.00","292,000,000.00",,"2,500,000.00","2,500,000.00","2,500,000.00",,,,,"211,295,660.00","449,799,920.00","686,610,050.00","6,146,044,470.00","366,840,000.00"
期末现金及现金等价物余额,"8,405,996.71","17,043,604.95","47,883,856.25","50,247,214.74","540,259,317.83","456,523,380.70","453,185,888.18","430,032,254.87","409,105,132.17","347,953,107.61","319,563,040.39","332,482,366.40","251,482,899.46","203,461,184.48","241,554,901.65","265,843,717.71","98,593,024.29","58,466,225.83","88,830,083.95","84,645,730.12","47,342,220.09","24,512,084.43","134,324,626.24","131,822,295.17","98,665,057.58","110,410,268.19","151,371,753.65","95,554,094.42","110,139,581.03","70,844,567.85","131,453,466.03","258,014,755.89"
