科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"5,217,346.23","11,983,649.06","11,879,249.10","13,957,482.86","16,657,656.19","16,837,991.40","10,450,321.78","6,950,903.04","30,311,172.53","23,931,226.11","16,651,712.84","228,763,084.97","15,788,181.92","15,924,627.15","16,820,101.82","40,632,151.31"
应付职工薪酬,"7,234,711.66","6,766,085.72","7,679,187.37","6,884,109.44","7,479,527.21","7,928,298.84","7,624,371.12","7,033,716.65","7,876,885.12","8,037,968.97","11,064,522.07","6,514,735.05","9,553,422.86","9,228,640.75","21,055,682.78","13,584,344.36"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"-10,687,633.40","3,130,992.42","4,938,499.45","4,795,386.72","3,578,536.08","4,685,892.16","2,938,006.12","3,343,957.06","-5,782,353.47","-10,366,663.21","11,170,778.81","13,686,202.55","17,498,394.88","20,663,345.01","32,863,052.68","23,384,922.88"
应收利息,,,,,,,,,,,,,,,,
应付利息,"433,401.01","298,173.22",,,,,,,,,,,,,"5,654,109.59","13,591,609.58"
应收股利,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"19,765,004.51","9,584,244.00",,,"21,087,700.70",,"9,632,059.58","9,632,059.58"
存货,"264,133,678.56","288,581,185.80","296,885,862.74","295,815,393.92","290,703,008.64","288,888,948.47","312,283,308.90","342,042,728.69","426,691,936.89","433,349,730.05","479,227,712.32","466,554,403.97","491,219,477.87","451,635,190.99","429,498,094.34","465,420,344.19"
其他应付款,"5,747,544.14","36,205,230.29","7,649,382.17","8,259,974.89","7,301,310.82","7,483,843.59","9,139,862.22","8,025,827.75","7,999,948.96","9,490,644.25","7,259,834.57","239,045,838.54","9,116,915.16","9,227,889.74","46,765,897.27","44,753,512.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"7,000,000.00","16,000,000.00",,,,,,,,,"72,800,000.00","65,600,000.00","58,400,000.00","51,200,000.00","3,456,000.00","8,448,000.00"
其他流动资产,"4,984,000.00","5,684,000.00","6,484,000.00","6,834,000.00",,,,,,,"24,834,564.63","21,841,934.86","76,683,235.82","65,067,516.81","55,298,388.68","55,757,288.04"
其他流动负债,,,"34,550,000.00",,,,,,,,,,,"3,386,311.74",,
流动资产合计,"587,118,372.33","745,415,439.09","763,298,866.41","819,367,682.07","1,099,129,165.80","1,055,879,185.10","980,695,827.00","1,088,910,067.65","1,200,000,872.81","1,250,788,867.75","1,301,678,953.20","1,602,478,620.54","1,562,141,191.21","1,556,351,381.74","2,114,845,713.28","2,127,816,487.33"
流动负债合计,"294,201,864.05","450,265,888.33","433,662,770.28","479,269,751.96","443,726,539.26","432,661,446.20","481,369,266.61","594,467,471.22","653,992,422.15","689,298,118.38","838,219,518.83","1,107,338,456.50","902,854,178.84","889,867,372.40","951,107,273.39","938,319,981.38"
可供出售金融资产,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","80,000,000.00","80,000,000.00","99,921,224.52","118,592,038.82","113,926,983.48","98,779,205.02"
长期借款,"26,000,000.00","10,000,000.00","62,424,904.00","62,424,904.00","68,054,904.00",,"20,000,000.00","20,000,000.00","80,000,000.00","79,400,000.00",,"9,600,000.00","9,600,000.00","9,600,000.00","5,856,000.00",
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,"479,134,716.10","480,974,338.75"
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,"70,980,000.00","70,980,000.00","70,766,345.79","73,902,262.69","5,059,156.65","6,185,470.72","5,332,454.11","3,380,033.97","4,904,825.35","4,477,227.18"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,"1,760,558.80"
固定资产,"151,738,276.81","152,547,797.21","152,009,754.52","159,579,334.46","168,398,833.58","164,570,219.48","327,458,605.02","364,742,740.66","328,096,542.35","380,388,859.54","427,961,098.70","421,194,127.70","418,647,724.53","416,622,086.58","424,057,802.70","413,315,169.47"
递延所得税负债,,,,,,,,,,,,,"4,985,282.55","8,398,009.71","28,547,255.34","23,505,784.25"
在建工程,"327,530.00","47,336,644.80","107,267,437.37","119,268,130.39","133,737,292.37","134,025,955.28","3,875,529.50","4,952,579.50","4,745,429.50","70,000.00",,,,,,
其他非流动负债,,,,"6,478,220.11",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"27,593,273.56","18,497,694.25","69,307,018.94","68,903,124.11","74,129,229.28","5,670,430.45","25,266,535.63","25,006,535.63","87,458,745.97","86,454,851.15","6,300,956.32","15,347,061.49","19,778,449.21","22,637,281.54","525,135,827.17","517,050,692.18"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"321,795,137.61","468,763,582.58","502,969,789.22","548,172,876.07","517,855,768.54","438,331,876.65","506,635,802.24","619,474,006.85","741,451,168.12","775,752,969.53","844,520,475.15","1,122,685,517.99","922,632,628.05","912,504,653.94","1,476,243,100.56","1,455,370,673.56"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"137,209,301.00","137,209,301.00","137,209,301.00","137,209,301.00","183,009,301.00","183,009,301.00","183,009,301.00","183,009,301.00","183,009,301.00","183,009,301.00","183,009,301.00","183,009,301.00","210,877,007.00","421,754,014.00","421,754,014.00","421,754,014.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"158,784,719.76","158,784,719.76","158,784,719.76","158,784,719.76","426,255,719.76","426,255,719.76","426,255,719.76","426,255,719.76","426,255,719.76","426,255,719.76","426,255,719.76","426,255,719.76","1,123,567,901.31","912,690,894.31","912,690,894.31","912,690,894.31"
无形资产,"15,480,350.55","14,693,904.64","13,888,578.90","13,715,981.83","13,541,940.76","13,237,502.44","13,707,816.51","13,482,835.75","13,315,489.82","13,278,465.08","13,536,470.30","13,661,468.94","16,827,241.65","17,929,951.65","161,770,897.15","157,473,468.72"
盈余公积,"17,557,676.71","23,925,284.38","31,124,207.02","31,124,207.02","31,124,207.02","31,124,207.02","38,075,914.71","38,075,914.71","38,075,914.71","38,075,914.71","48,221,435.53","48,221,435.53","48,221,435.53","48,221,435.53","53,800,455.07","53,800,455.07"
开发支出,,,,,,,,,,,,,"1,468,097.41","885,935.02","549,225.20","492,460.39"
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"573,019,024.51","573,019,024.51","512,789,711.51","512,789,711.51"
未分配利润,"151,345,006.98","201,222,185.86","258,529,392.31","273,729,270.01","294,102,540.48","317,026,689.12","316,841,254.57","332,421,964.26","331,551,430.23","357,767,194.82","363,472,567.12","384,377,844.93","399,552,838.49","450,304,629.88","479,025,361.36","507,413,988.50"
长期待摊费用,"12,666,078.08","9,775,918.34","8,173,657.50","7,436,982.02","6,627,074.04","6,027,715.98","5,282,553.94","4,472,662.69","3,896,060.24","8,419,439.34","6,266,583.71","5,887,002.56","5,570,375.69","5,344,432.88","9,916,019.61","9,390,888.96"
少数股东权益,,,,,,,,"2,320,853.78","5,893,763.93","5,995,733.32","5,317,209.77","6,265,749.66","6,338,857.78","6,427,369.74","19,618,242.36","21,335,078.68"
递延所得税资产,"3,846,906.49","6,686,974.07","9,876,587.50","10,115,491.26","10,692,057.66","10,937,974.98","13,531,807.77","13,920,847.43","14,485,966.60","14,794,808.31","24,874,224.44","29,490,962.60","29,594,885.03","28,100,330.47","29,388,912.10","30,180,325.53"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"15,214,225.00","13,169,662.57","35,398,000.00","21,125,924.98","21,305,924.98","12,280,424.98","50,460,449.52","36,758,171.60","88,049,922.43","41,875,801.18","6,687,044.71","5,556,057.00","6,762,465.57","43,565,947.48","4,587,470.51","8,113,715.15"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"199,273,366.93","244,210,901.63","326,614,015.79","331,241,844.94","354,303,123.39","341,079,793.14","489,296,762.26","513,309,837.63","527,355,756.73","536,729,636.14","564,384,578.51","561,975,089.52","1,157,143,493.02","1,207,439,781.38","1,261,891,847.61","1,235,012,171.93"
所有者权益(或股东权益)合计,"464,596,601.65","520,862,758.14","586,943,092.98","602,436,650.94","935,576,520.65","958,627,101.59","963,356,787.02","982,745,898.43","985,905,461.42","1,011,765,534.36","1,021,543,056.56","1,041,768,192.07","1,796,652,056.18","1,851,286,509.18","1,900,494,460.33","1,907,457,985.70"
资产总计,"786,391,739.26","989,626,340.72","1,089,912,882.20","1,150,609,527.01","1,453,432,289.19","1,396,958,978.24","1,469,992,589.26","1,602,219,905.28","1,727,356,629.54","1,787,518,503.89","1,866,063,531.71","2,164,453,710.06","2,719,284,684.23","2,763,791,163.12","3,376,737,560.89","3,362,828,659.26"
负债和所有者(或股东权益)合计,"786,391,739.26","989,626,340.72","1,089,912,882.20","1,150,609,527.01","1,453,432,289.19","1,396,958,978.24","1,469,992,589.26","1,602,219,905.28","1,727,356,629.54","1,787,518,503.89","1,866,063,531.71","2,164,453,710.06","2,719,284,684.23","2,763,791,163.12","3,376,737,560.89","3,362,828,659.26"
