科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"13,926,222.79","36,684,175.68","15,305,676.02","18,641,476.71","24,286,238.71","3,771,824.86","8,929,814.43","10,962,848.47","23,562,958.25","7,653,295.82","19,709,573.96","27,252,745.48","51,041,921.21","11,564,438.65","30,459,627.71","49,371,263.30","68,281,744.87","13,912,723.56","35,756,737.12","56,135,279.89","82,042,749.41","15,017,004.39","31,839,798.88","46,605,853.18","79,100,952.95","14,594,491.88","34,199,414.66","48,137,511.95","71,132,462.38","12,143,427.01","26,474,979.42","38,962,249.52","56,995,004.10","10,935,894.29","22,520,971.93","36,332,354.35","57,933,681.03","11,268,299.36","24,927,321.34","36,005,158.03","53,466,063.61","13,865,906.97"
三、利润总额,"201,379,303.91","209,187,657.60","114,572,029.15","163,394,524.28","223,193,773.58","46,064,307.35","118,241,483.63","163,694,738.94","224,702,887.02","48,573,055.81","136,769,850.84","174,309,015.00","195,073,752.42","36,270,407.22","97,446,757.81","125,662,640.02","137,902,609.16","34,624,634.38","68,492,598.39","86,377,778.91","80,683,094.55","8,807,180.34","40,983,517.62","52,427,228.22","35,934,764.52","10,689,694.01","34,096,321.01","40,366,362.59","30,569,633.55","13,113,255.95","20,571,942.96","22,083,166.16","24,486,464.60","16,202,929.27","22,204,560.15","24,473,831.57","-18,488,460.17","9,883,091.62","16,238,225.97","19,343,731.19","20,404,483.97","10,460,521.56"
资产减值损失,"5,247,518.75","851,168.76","2,774,117.31","2,781,415.03","5,146,420.50","808,738.06","1,717,472.12","2,107,279.25","1,233,600.82","686,995.51","1,832,713.75","2,116,470.13","2,280,358.12","816,657.51","3,863,356.61","4,957,979.47","18,067,511.00","79,778.15","1,362,629.87","3,022,279.89","8,912,805.63","473,989.24","1,523,350.12","2,662,849.92","8,006,052.95","779,262.58","4,009,494.60","7,791,073.01","13,937,646.08","2,058,211.65","7,608,671.92","10,571,627.43","14,708,072.56","2,840,719.90","8,763,855.21","9,304,733.35","28,870,216.82","885,403.09","-1,748,586.37","1,011,087.14","2,546,503.02","1,648,250.77"
减:所得税,"24,817,910.37","32,545,734.42","16,337,988.26","23,184,478.98","31,782,617.59","6,667,371.12","17,466,079.02","22,613,359.33","31,689,496.75","6,423,033.66","18,783,418.48","23,455,645.04","27,004,037.23","4,238,847.63","13,256,492.84","16,811,938.37","17,229,168.88","4,091,252.93","8,777,602.99","10,470,511.26","10,492,218.48","1,185,121.92","5,012,137.07","6,045,170.97","3,691,456.18","1,427,002.23","3,931,246.07","4,305,555.97","3,441,015.94","1,989,225.64","1,963,172.53","1,508,169.35","3,852,880.44","2,083,492.08","2,059,250.93","1,600,752.44","-1,326,629.13","1,287,654.58","3,092,273.55","3,766,449.80","2,587,880.16","1,425,793.84"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,-92.40,,,,,,,,,,"-2,129.46","-2,129.46","-2,129.46",,,,"782,137.16","264,092.70","1,092,118.10","896,567.17","1,032,206.27","11,360.39","800,891.24","550,850.91","729,314.78","166,048.46","1,331,521.66","1,009,641.62","1,580,309.78","72,404.18","64,627.53","183,985.75","118,548.58","222,337.56","220,348.56","185,895.47","412,247.27","143,793.79","210,221.17","51,821.51","633,724.61","43,554.74"
四、净利润,"176,561,393.54","176,641,923.18","98,234,040.89","140,210,045.30","191,411,155.99","39,396,936.23","100,775,404.61","141,081,379.61","193,013,390.27","42,150,022.15","117,986,432.36","150,853,369.96","168,069,715.19","32,031,559.59","84,190,264.97","108,850,701.65","120,673,440.28","30,533,381.45","59,714,995.40","75,907,267.65","70,190,876.07","7,622,058.42","35,971,380.55","46,382,057.25","32,243,308.34","9,262,691.78","30,165,074.94","36,060,806.62","27,128,617.61","11,124,030.31","18,608,770.43","20,574,996.81","20,633,584.16","14,119,437.19","20,145,309.22","22,873,079.13","-17,161,831.04","8,595,437.04","13,145,952.42","15,577,281.39","17,816,603.81","9,034,727.72"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,"782,137.16",,,"896,567.17","1,032,206.27","11,360.39","800,891.24","550,850.91","729,314.78","166,048.46","1,331,521.66","1,009,641.62","1,580,309.78","72,404.18","64,627.53","183,985.75","118,548.58","222,337.56","220,348.56","185,895.47","412,247.27","143,793.79","210,221.17","51,821.51","633,724.61","43,554.74"
归属于母公司所有者的净利润,"161,430,515.25","173,243,795.49","98,234,040.89","140,210,045.30","191,411,155.99","39,396,936.23","100,775,404.61","141,081,379.61","193,013,390.27","42,150,022.15","117,986,432.36","150,853,369.96","168,069,715.19","32,031,559.59","84,190,264.97","108,850,701.65","120,673,440.28","30,533,381.45","59,714,995.40","75,907,267.65","70,190,876.07","7,622,058.42","35,971,380.55","46,382,057.25","32,243,308.34","9,262,691.78","30,165,074.94","36,060,806.62","27,128,617.61","11,124,030.31","18,608,770.43","20,574,996.81","20,633,584.16","14,119,437.19","20,145,309.22","22,873,079.13","-17,161,831.04","8,595,437.04","13,145,952.42","15,577,281.39","17,816,603.81","9,034,727.72"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"15,130,878.29","3,398,127.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
