科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"1,254,959,416.35","2,349,148,088.93","3,470,417,468.42","5,215,672,541.43","1,730,137,814.10","3,082,966,702.62","4,423,912,142.33","6,671,925,717.12","1,841,188,968.24","3,523,140,287.50","5,316,672,464.41","7,783,330,991.27","2,553,863,465.27","4,404,697,196.52","6,381,587,901.30","9,239,584,502.31","3,260,320,963.87","5,446,071,262.69","8,160,767,921.35","11,098,252,891.96","3,310,910,988.06","5,628,716,588.25","8,270,363,204.36","11,453,429,698.64","3,930,339,210.14","6,686,398,679.43","9,566,031,911.55","12,447,013,772.10","3,969,718,562.35","6,576,134,098.84","9,392,706,340.84","12,203,963,574.68","3,820,757,612.46","6,427,565,594.67","9,154,968,724.59","12,045,256,193.26","3,529,679,307.95","6,115,580,907.05","8,920,160,562.01","12,104,376,269.96","3,711,456,285.05","6,477,415,846.80","9,350,723,122.17","12,925,285,232.06"
取得子公司及其他营业单位支付的现金净额,,,,,"78,248,374.91","78,248,374.91","78,248,374.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,128,167.81","13,431,278.80","13,431,278.80",
收到的税费返还,,,"708,457.78","510,625.78",,,,"814,602.45",,,,"159,904.30",,"623,206.07","635,947.39",,,"711,786.85","199,200.00",,,,"148,800.00",,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,"58,344,000.00","61,825,846.00","15,500,000.00","29,323,674.50","34,206,600.02","33,800,000.00","2,110,584.00","3,117,112.00","4,120,764.76","39,659,019.10",,"2,416,088.36","3,797,479.29",,"1,123,235.33","3,000,000.00","3,000,000.00","60,500,000.00","3,000,000.00","3,000,000.00","9,237,371.90","267,400,624.24","95,932,455.00","154,716,667.67","164,887,784.50","47,283,552.58",,"20,000,000.00","3,000,000.00","94,262,348.79","1,266,800.00","1,266,800.00","1,266,800.00","93,694,020.00","29,310,000.00","124,110,000.00","109,110,000.00","495,206,326.00","114,000,000.00","218,000,000.00","366,000,000.00","585,879,666.42"
收到其他与经营活动有关的现金,"9,248,692.71","29,228,093.39","44,462,727.36","13,558,556.68","9,805,940.19","16,240,978.41","101,513,639.32","31,813,064.52","39,034,560.17","82,150,429.04","126,317,136.89","37,930,293.85","61,044,148.12","111,533,127.49","165,619,883.22","41,576,662.70","73,374,870.42","24,160,910.11","41,302,392.89","139,591,969.21","12,497,309.78","24,296,412.84","48,463,398.33","114,962,381.64","35,893,195.76","67,306,546.12","93,796,307.44","168,592,133.28","43,487,846.50","59,124,047.69","103,456,569.77","126,289,937.65","36,434,574.28","80,899,663.03","129,506,750.17","133,917,368.96","32,157,656.36","73,229,732.28","116,147,463.17","127,174,680.17","33,485,055.54","57,206,478.67","123,037,760.07","104,724,940.13"
投资活动现金流出小计,"11,481,567.05","38,937,540.37","106,228,011.44","142,033,367.00","105,458,550.22","139,309,653.96","197,344,032.37","246,336,310.14","30,687,759.02","42,667,438.65","141,837,363.19","210,399,845.49","3,170,239.96","66,071,127.66","124,663,532.78","130,929,198.81","31,677,524.55","204,245,933.62","354,290,945.16","307,497,676.81","119,244,768.40","171,570,152.12","240,235,728.80","582,942,258.00","181,344,674.64","523,742,890.45","746,902,374.40","612,312,035.89","111,446,940.23","162,170,739.77","449,050,590.55","609,930,026.39","141,424,161.46","254,609,453.69","495,028,261.44","838,266,161.97","238,384,527.45","433,051,455.28","536,009,818.57","940,099,675.90","248,052,061.32","473,678,617.64","675,423,169.75","968,775,929.95"
经营活动现金流入小计,"1,264,208,109.06","2,378,376,182.32","3,515,588,653.56","5,229,741,723.89","1,739,943,754.29","3,099,207,681.03","4,525,425,781.65","6,704,553,384.09","1,880,223,528.41","3,605,290,716.54","5,442,989,601.30","7,821,421,189.42","2,614,907,613.39","4,516,853,530.08","6,547,843,731.91","9,281,161,165.01","3,333,695,834.29","5,470,943,959.65","8,202,269,514.24","11,237,844,861.17","3,323,408,297.84","5,653,013,001.09","8,318,975,402.69","11,568,392,080.28","3,966,232,405.90","6,753,705,225.55","9,659,828,218.99","12,615,605,905.38","4,013,206,408.85","6,635,258,146.53","9,496,162,910.61","12,330,253,512.33","3,857,192,186.74","6,508,465,257.70","9,284,475,474.76","12,179,173,562.22","3,561,836,964.31","6,188,810,639.33","9,036,308,025.18","12,231,550,950.13","3,744,941,340.59","6,534,622,325.47","9,473,760,882.24","13,030,010,172.19"
投资活动产生的现金流量净额,"-412,199.00","31,968,336.36","-34,168,071.63","-20,808,243.01","-104,850,450.22","-134,635,028.34","-192,418,246.55","-208,309,064.56","-28,667,250.33","-14,323,234.28","-101,919,006.03","-165,555,516.70","-1,392,133.85","-52,836,547.35","-110,453,712.17","-88,578,199.20","213,262,321.05","42,016,897.81","-103,404,407.44","-30,838,998.78","-118,384,636.37","-170,313,464.62","-238,541,651.40","-581,560,199.01","-181,335,882.03","-522,867,104.21","-734,363,737.30","-551,608,798.93","-111,392,348.06","-141,721,808.03","-428,076,459.96","-596,943,044.69","-141,385,831.46","-248,475,636.50","-481,832,137.45","-819,500,420.23","-238,321,849.63","-409,081,402.94","-462,800,272.59","-499,217,396.49","-128,584,736.70","-223,323,539.56","-245,067,535.34","-194,221,607.00"
购买商品、接受劳务支付的现金,"942,617,780.45","1,965,539,632.14","2,903,217,285.05","4,415,639,500.91","1,309,249,582.37","2,534,488,399.16","3,693,296,733.81","5,396,594,527.10","1,614,352,735.62","3,060,750,030.02","4,503,246,286.63","6,421,816,606.56","2,037,941,815.03","3,688,172,562.29","5,318,361,402.71","7,439,923,052.23","2,630,094,093.45","4,527,215,019.29","6,781,424,517.29","9,236,749,922.72","2,822,924,104.87","4,840,564,703.89","6,797,230,259.30","9,332,120,952.47","3,092,498,967.68","5,536,570,792.16","7,740,091,334.48","10,291,371,617.83","3,121,773,260.87","5,523,844,937.55","7,903,941,176.70","10,204,821,667.47","3,143,694,969.30","5,619,557,278.29","7,703,853,655.10","10,211,567,135.23","2,986,023,763.74","5,138,083,590.45","7,327,250,402.51","9,954,211,230.44","3,122,372,948.72","5,620,483,679.67","7,879,794,640.66","10,724,857,031.71"
吸收投资收到的现金,"700,000.00","700,000.00","700,000.00","700,000.00",,"4,500,000.00","9,500,000.00","9,500,000.00",,,,,,"44,069,820.00","44,069,820.00","44,069,820.00",,"684,495,400.00","830,894,800.00","830,894,800.00",,,,"12,000,000.00",,,,,,"1,470,000.00","1,481,539.26","1,481,539.26","980,000.00","980,000.00","980,000.00","980,000.00","1,440.63","1,440.63","1,440.63","1,440.63",,,,
支付给职工以及为职工支付的现金,"32,867,124.27","54,487,091.72","80,577,782.26","121,909,343.20","43,742,024.01","81,300,930.40","116,156,447.62","158,067,861.57","58,781,085.13","100,419,681.75","145,771,542.46","185,497,893.88","72,160,092.67","130,916,163.93","178,798,042.58","255,260,278.52","93,632,483.52","168,566,968.13","224,572,126.74","346,607,469.91","124,633,209.15","232,552,551.73","319,232,699.59","433,782,324.06","158,256,976.37","252,153,281.71","351,480,100.46","472,438,966.20","169,263,833.78","277,717,929.72","395,942,667.79","526,264,566.05","183,032,948.31","295,659,002.24","413,477,893.48","567,880,638.12","199,086,809.29","320,772,973.60","441,068,874.73","584,460,379.28","206,825,724.00","347,155,467.28","477,428,544.23","652,181,943.40"
取得借款收到的现金,"105,000,000.00","141,000,000.00","201,000,000.00","354,000,000.00","155,000,000.00","214,500,000.00","373,500,000.00","535,500,000.00",,"34,700,000.00","59,700,000.00","110,700,000.00",,,"20,000,000.00","20,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,"20,000,000.00","30,000,000.00","31,000,000.00",,"10,000,000.00","25,000,000.00","35,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","39,000,000.00","30,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,860,520.00","110,628,303.00","168,809,901.92","283,859,901.92","66,993,348.20","170,735,886.40","361,732,160.58","364,357,140.96"
