科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"5,803,265.62","7,471,753.93","8,168,490.78","9,914,950.32","14,861,395.63","11,348,430.07","11,830,448.41","14,264,294.85","16,161,032.13","21,797,195.75","22,039,933.42","22,673,927.00","35,303,355.54","29,060,356.78","33,398,039.80","68,567,953.69","32,247,387.66","110,356,762.39","115,438,324.47","112,882,621.83","81,457,366.71","145,687,784.92","18,214,961.90","116,934,176.34","118,852,863.62","202,594,282.54","102,520,895.17","166,880,499.30","260,344,258.23","268,816,757.20","311,690,469.04","326,794,329.76","384,317,681.33","190,495,531.06","194,165,353.81"
应付职工薪酬,"727,559.94","877,584.10","904,519.74","883,112.03","1,022,191.66","1,811,562.72","1,255,261.54","1,370,035.96","1,474,489.69","2,058,423.97","3,251,792.52","2,329,094.19","1,663,090.21","2,489,555.89","2,436,351.20","2,510,342.73","2,150,762.54","9,435,537.79","13,351,722.06","9,778,583.01","9,617,791.17","22,088,851.59","14,795,671.80","14,299,070.47","12,524,864.36","23,456,158.84","21,881,242.48","17,099,876.64","15,910,104.32","20,483,372.84","17,792,125.36","15,576,812.18","14,648,152.78","17,048,780.09","16,423,670.94"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-187,419.41","1,767,595.26","5,175,095.67","8,149,439.29","5,968,228.33","13,879,651.70","9,222,445.45","13,108,869.25","12,407,362.29","21,570,221.81","18,062,379.47","20,060,883.22","24,981,923.19","43,574,522.31","45,958,574.93","45,742,247.86","49,764,965.52","87,949,019.57","80,468,812.27","86,174,973.37","84,332,474.67","152,395,714.90","130,276,550.26","109,947,561.11","148,645,101.31","171,239,544.71","156,404,473.25","162,160,108.98","181,278,733.62","240,484,581.80","224,847,927.89","252,653,928.14","297,765,738.76","181,549,674.05","183,087,113.42"
应收利息,,,,,,,,,,"3,352,055.87","1,696,708.33","841,025.00","1,552,351.67","976,929.56","976,929.56","470,992.57","61,590.90",,,,,,,,,"4,687,295.61","1,030,510.68","1,030,510.68","1,030,510.68",,,,,,
应付利息,,"12,187.19","58,285.58",,,,,,,,,,,,,"956,576.66","243,972.22",,,,,,,,,,,,,"261,599.99",,,,"1,364,475.05",
应收股利,,,,,,,,,,,,,,,,,,,,,,"101,625.00",,"101,625.00","101,625.00","750,000.00",,,,,,,,,
应付股利,,,,,,,,"330,000.00",,,"2,982,257.12","8,447,957.12","2,982,257.12",,,"122,212.27","122,212.27","123,519.88","123,519.88","123,519.88","123,519.88","166,919.88","21,894.88","52,736.60","52,736.60","1,307.61","1,307.61","1,307.61","505,639.38","505,639.38","505,639.38","2,286,212.78",,"18,492,859.79",
存货,"47,499,589.05","60,788,918.49","76,233,184.34","60,828,437.02","73,125,093.17","45,168,455.81","61,411,026.34","57,066,383.14","69,748,850.52","77,498,143.80","64,885,193.57","58,523,314.36","74,893,942.60","94,544,142.19","114,215,663.03","94,505,114.01","110,252,468.49","292,707,225.56","281,491,609.06","266,648,752.33","282,234,310.53","289,873,464.79","444,255,635.72","383,209,318.88","395,904,368.77","371,382,902.36","404,033,366.26","451,563,979.38","410,403,975.68","400,005,095.45","440,759,278.75","564,417,089.75","775,912,501.20","517,334,412.55","522,777,177.22"
其他应付款,"1,232,253.68","21,291,398.93","223,773.78","310,995.03","358,136.36","1,392,658.73","3,393,528.44","6,669,523.39","4,956,147.39","14,005,468.07","8,846,258.57","10,946,490.96","8,353,777.58","15,854,298.28","31,141,454.29","56,807,195.32","15,540,871.12","313,467,957.31","299,575,507.53","84,208,600.30","51,450,252.17","1,169,989,143.59","1,025,563,707.77","260,536,922.49","104,448,971.15","150,774,266.48","99,187,816.19","216,458,911.29","239,511,501.38","232,479,510.01","269,564,596.24","316,319,111.16","267,383,350.36","176,781,314.36","223,812,728.40"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,"44,421,579.64","42,999,154.11","68,333,884.86","50,150,391.85","70,810,685.27","67,211,639.91","70,542,540.30","70,542,540.30","48,336,707.49","48,336,707.49","46,466,707.55","47,023,189.24","37,271,992.41","37,271,992.41","36,644,474.25","36,072,992.64","31,144,832.39","31,144,832.39"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,"19,200,000.00","19,200,000.00","38,400,000.00","38,400,000.00","19,200,000.00","19,200,000.00","19,200,000.00","19,200,000.00","19,200,000.00","19,200,000.00","9,600,000.00","9,600,000.00","19,200,000.00","19,200,000.00"
其他流动资产,,,,,,,,,,"209,575,000.00","212,275,000.00","140,089,314.50","116,950,000.00","145,400,484.03","86,631,056.60","49,231,273.65","27,358,851.22","58,330,718.17","52,579,025.52","10,135,628.07","27,460,731.66","26,945,938.26","32,456,550.40","457,698,972.67","20,845,747.10","7,356,389.87","4,222,239.56","6,043,999.40","5,650,406.72","3,774,581.43","2,829,625.17","3,164,371.73","2,452,849.35","12,247,544.94","12,540,070.51"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"104,302,344.34","176,507,334.04","271,040,868.67","231,491,471.65","283,102,157.38","352,952,331.38","616,167,996.70","609,596,501.25","595,744,740.56","694,624,451.95","704,017,443.70","701,061,854.51","733,508,812.32","876,764,876.40","995,323,135.94","952,605,627.44","947,306,231.97","1,819,451,677.94","1,853,504,234.35","1,803,306,092.53","1,877,660,169.81","2,593,322,401.66","2,568,878,550.92","3,671,429,587.26","3,652,062,349.28","3,627,728,434.42","3,487,534,064.23","3,798,056,832.54","3,988,856,900.82","4,151,851,239.25","4,881,949,535.40","5,215,448,215.51","5,573,149,269.22","3,784,583,903.07","3,872,690,368.76"
流动负债合计,"41,178,008.62","100,105,116.85","161,113,557.12","121,107,902.75","161,673,172.29","206,528,202.02","188,586,800.10","184,140,212.53","159,676,910.14","238,323,998.83","244,834,132.00","242,377,628.72","257,595,471.29","391,414,478.01","508,742,804.38","482,591,018.37","456,191,359.24","1,326,945,337.81","1,353,294,716.70","1,032,483,399.31","1,059,892,537.88","2,479,513,443.70","2,397,583,619.53","1,296,365,886.44","1,162,892,324.49","1,130,296,064.92","920,394,155.01","1,220,013,985.92","1,307,822,954.31","1,323,341,453.23","1,947,948,669.83","2,197,078,053.13","2,578,538,752.12","1,871,961,947.20","1,952,330,738.30"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"4,539,522.40","5,000,000.00","12,139,522.40","12,139,522.40","12,139,522.40","12,139,522.40","18,420,922.40","18,420,922.40","18,420,922.40","18,420,922.40","33,420,922.40","33,420,922.40","33,420,922.40","33,420,922.40","253,259,522.40","253,259,522.40"
长期借款,,,,,,,,,,,,,,,,,,,,,,"76,800,000.00","76,800,000.00","48,000,000.00","48,000,000.00","57,600,000.00","57,600,000.00","48,000,000.00","48,000,000.00","38,400,000.00","38,400,000.00","38,400,000.00","38,400,000.00","19,200,000.00","19,200,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,"3,804,602.50","3,804,602.50","3,804,602.50","3,804,602.50","70,425,193.60","71,847,619.13","48,548,152.84","49,970,578.37","46,205,313.17","33,368,813.93","46,473,458.14","105,176,209.72","135,752,050.23","135,752,050.23","135,752,050.23","135,752,050.23","98,703,639.62","98,703,639.62","98,703,639.62","98,703,639.62","65,758,610.41","65,758,610.41"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","25,553,165.31","25,553,165.31","25,609,676.42","23,414,116.03","40,627,274.32","47,015,554.13","49,641,742.96","49,641,742.96","55,177,468.74","70,870,774.98","94,832,188.20","94,832,188.20","88,281,145.51","88,281,145.51","84,098,530.99","96,893,543.60","66,624,902.08","86,249,902.08"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,"10,260,000.00",,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,"142,032,811.87","146,372,673.43","145,005,535.75","139,120,661.06","136,891,441.42","135,606,098.82","134,320,756.23","133,035,413.63","180,847,875.93","179,066,933.42","177,285,990.94","175,505,048.46","173,724,105.97","171,515,588.82"
预计负债,"564,444.39","808,148.81","1,319,296.42","1,397,186.78","1,447,186.78","1,915,801.96","2,001,367.86","2,037,378.51","2,083,351.80","2,317,095.00","2,441,832.81","2,558,813.71","2,641,950.49","3,006,939.50","3,006,939.50","3,477,430.75","3,477,430.75","5,189,028.53","5,189,028.53","5,435,766.38","5,435,766.38","5,153,013.44","5,153,013.44","5,153,013.44","5,153,013.44","10,271,466.32","10,271,466.32","10,271,466.32","10,271,466.32","11,607,253.53","11,607,253.53","11,607,253.53","11,607,253.53","9,776,355.68","9,776,355.68"
固定资产,"4,847,780.00","7,455,364.74","6,023,718.64","19,586,203.60","19,055,371.65","18,842,990.41","18,301,160.09","18,325,466.26","17,927,887.84","26,675,016.24","26,375,902.69","26,791,869.20","27,670,253.88","32,092,343.84","34,626,548.42","33,190,157.83","34,763,390.78","129,080,279.06","126,558,014.18","124,485,143.68","122,152,813.90","190,789,048.84","188,039,984.81","186,062,240.77","181,832,613.10","179,947,891.71","203,582,277.07","199,940,390.42","198,367,955.42","154,759,271.41","156,770,841.23","156,851,752.10","154,606,899.30","150,341,657.10","146,812,894.79"
递延所得税负债,,,,,,,,,,"584,666.71","584,666.71","126,153.75","400,652.38","146,539.43","146,539.43","70,648.88","9,238.64","11,203,915.59","10,747,076.35","10,288,965.16","9,831,489.92","37,896,671.13","37,088,466.82","36,280,262.54","36,280,262.54","35,945,459.04","35,137,254.73","34,329,050.46","33,890,022.88","32,724,550.01","31,916,345.70","31,108,141.43","30,299,937.11","27,913,734.34","26,286,869.48"
在建工程,,,"3,717,044.90","840,957.29","1,826,566.10","3,043,028.55","4,024,086.65","4,751,038.05","9,113,250.52",,"1,506,995.63","486,814.72","954,180.18","1,324,553.33","2,564,872.99","2,836,633.73","3,363,121.82","4,558,031.65","11,961,396.29","12,359,821.16","12,409,564.16","16,562,482.18","19,859,706.50","25,729,139.32","26,019,769.32","26,612,902.50",,,"607,523.23",,,,"79,784.48","76,375,173.36","77,958,644.23"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"7,398.00",,,,,,,,,,,,,,,,,,
非流动负债合计,"564,444.39","808,148.81","1,319,296.42","1,397,186.78","1,447,186.78","1,915,801.96","2,001,367.86","2,037,378.51","2,083,351.80","2,901,761.71","3,026,499.52","2,684,967.46","3,042,602.87","3,153,478.93","3,153,478.93","3,548,079.63","3,486,669.39","16,604,444.12","16,147,604.88","15,830,481.54","15,373,006.30","129,809,684.57","129,407,230.26","91,093,275.98","92,274,275.98","106,297,925.36","105,489,721.05","94,474,516.78","94,035,489.20","90,471,803.54","89,663,599.23","88,855,394.96","88,047,190.64","64,381,690.02","62,754,825.16"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"41,742,453.01","100,913,265.66","162,432,853.54","122,505,089.53","163,120,359.07","208,444,003.98","190,588,167.96","186,177,591.04","161,760,261.94","241,225,760.54","247,860,631.52","245,062,596.18","260,638,074.16","394,567,956.94","511,896,283.31","486,139,098.00","459,678,028.63","1,343,549,781.93","1,369,442,321.58","1,048,313,880.85","1,075,265,544.18","2,609,323,128.27","2,526,990,849.79","1,387,459,162.42","1,255,166,600.47","1,236,593,990.28","1,025,883,876.06","1,314,488,502.70","1,401,858,443.51","1,413,813,256.77","2,037,612,269.06","2,285,933,448.09","2,666,585,942.76","1,936,343,637.22","2,015,085,563.46"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","126,000,000.00","126,000,000.00","126,000,000.00","126,000,000.00","252,000,000.00","252,000,000.00","274,408,517.00","274,408,517.00","570,207,405.00","1,140,414,810.00","1,230,811,208.00","1,230,811,208.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00","1,435,273,808.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,653,351.52","5,653,351.52","5,653,351.52","6,253,351.52","6,253,351.52","6,253,351.52","262,733,441.52","262,733,441.52","262,733,441.52","262,733,441.52","262,733,441.52","220,733,441.52","220,733,441.52","220,678,254.67","220,733,441.52","94,678,254.67","94,678,254.67","660,269,737.67","660,269,737.67","629,300,806.06","59,093,401.06","1,291,362,222.69","1,291,362,222.69","3,301,872,857.41","3,301,872,857.41","3,302,560,848.73","3,302,560,848.73","3,302,560,848.73","3,302,560,848.73","3,302,505,305.54","3,302,560,848.73","3,303,258,014.21","3,303,258,014.21","3,302,505,305.54","3,302,505,305.54"
无形资产,"462,083.34","7,455,268.50","7,373,825.61","7,303,837.80","7,262,279.79","7,220,721.78","7,179,163.77","7,137,605.76","7,096,047.75","7,054,489.74","7,012,931.73","6,971,373.72","6,933,234.51","6,891,391.57","6,849,662.62","6,799,080.80","6,766,204.72","69,931,928.96","65,058,994.16","60,062,776.52","55,378,120.20","92,559,851.73","88,449,175.91","96,262,965.97","98,309,700.52","76,460,591.83","73,770,637.10","68,857,561.30","66,809,239.78","64,327,935.56","59,500,264.27","54,677,092.97","49,844,921.66","58,170,588.06","49,052,664.03"
盈余公积,"693,663.50","1,434,616.23","2,325,015.35","2,325,015.35","2,325,015.35","3,628,766.07","3,628,766.07","3,628,766.07","3,628,766.07","5,463,834.94","5,463,834.94","5,463,834.94","5,463,834.94","7,119,194.23","7,119,194.23","9,236,260.14","9,236,260.14","10,456,503.91","10,456,503.91","10,456,503.91","10,456,503.91","11,669,354.51","11,669,354.51","11,669,354.51","11,669,354.51","13,830,958.17","13,830,958.17","13,830,958.17","13,830,958.17","13,830,958.17","13,830,958.17","13,830,958.17","13,830,958.17","13,830,958.17","13,830,958.17"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"2,019,311.93","2,019,311.93","2,019,311.93","2,019,311.93","2,019,311.93","2,019,311.93","2,019,311.93","2,019,311.93","2,019,311.93","2,019,311.93","3,640,864.64","3,640,864.64","3,640,864.64","3,640,864.64","3,640,864.64","3,640,864.64","3,640,864.64","438,366,048.31","438,366,048.31","437,660,276.33","437,660,276.33","2,404,964,643.77","2,404,964,643.77","2,404,964,643.77","2,404,964,643.77","2,399,829,184.57","2,399,829,184.57","2,452,789,953.07","2,452,789,953.07","2,397,829,293.24","2,397,829,293.24","2,397,829,293.24","2,397,829,293.24","847,372,116.66","847,372,116.66"
未分配利润,"5,739,208.78","17,571,114.67","50,155,966.63","60,408,238.30","71,438,394.04","92,828,673.06","97,013,757.44","95,239,714.87","109,211,064.06","132,479,291.10","137,753,003.01","137,339,042.68","156,222,116.54","186,781,611.12","193,920,295.04","193,494,934.13","219,167,596.18","262,798,923.11","276,343,549.38","281,143,601.26","325,850,124.17","423,009,642.41","474,278,053.60","523,416,552.85","690,853,841.77","720,796,405.38","790,961,288.18","875,124,165.08","977,567,459.34","1,056,011,087.12","1,154,051,879.19","1,237,328,711.52","1,217,533,809.03","-985,022,716.33","-969,399,446.73"
长期待摊费用,"40,179.82","1,085,908.27","848,651.49","740,313.03","686,143.80","631,974.57","577,805.34","523,636.11","469,466.88","7,003,202.68","6,967,725.60","6,949,026.52","6,749,087.44","19,310,390.88","19,785,433.23","18,906,329.98","18,570,068.57","19,131,220.40","19,348,355.09","16,641,882.83","18,440,271.19","18,237,604.19","17,639,870.32","17,379,178.55","23,045,139.11","21,125,596.90","20,200,364.50","19,235,132.10","21,725,206.65","19,100,982.48","18,464,452.62","23,439,386.14","19,014,282.42","17,042,849.14","16,781,380.66"
少数股东权益,"1,865,673.10","6,745,882.08","8,554,249.32","9,537,287.50","10,146,496.83","12,496,153.97","12,441,148.84","13,065,753.06","13,698,541.28","14,796,624.84","15,283,848.35","14,928,642.87","14,492,673.00","15,012,508.91","13,861,998.67","14,692,521.99","12,090,584.30","43,850,490.05","41,758,348.35","17,683,779.98","15,774,061.10","32,336,885.37","31,554,080.56","24,327,870.37","25,448,410.51","33,072,614.01","33,876,241.96","48,325,849.69","47,080,236.91","43,355,446.95","47,293,729.47","42,269,384.53","38,831,620.56","17,335,017.08","16,655,656.57"
递延所得税资产,"1,022,650.48","795,042.68","1,098,015.12","2,046,886.90","2,331,786.16","1,940,589.98","2,135,757.35","2,491,707.20","2,661,369.39","3,322,480.40","3,572,895.35","3,625,754.88","4,093,707.19","6,330,502.71","6,936,092.43","8,457,772.01","8,628,840.92","14,430,433.21","14,575,175.84","17,979,021.45","18,768,534.43","28,416,596.25","27,213,273.03","28,766,699.80","27,807,630.56","43,032,286.85","43,170,794.20","46,214,492.88","45,824,548.23","61,347,664.40","61,857,040.97","62,719,607.86","63,016,548.33","97,942,699.42","97,820,152.17"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"4,500,000.00","6,000,000.00","6,000,000.00","6,000,000.00","12,724,000.00","12,724,000.00","234,000.00","234,000.00","21,149,853.00","13,649,853.00","21,183,853.00","21,149,853.00","14,319,892.75","14,779,423.94","13,419,892.75","13,250,000.00","129,069,882.01","128,680,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"8,392,005.57","18,810,896.12","21,080,567.69","32,537,510.55","33,181,459.43","33,698,617.22","34,237,285.13","35,248,765.31","39,287,334.31","46,074,500.99","49,077,315.64","48,465,703.68","50,041,327.84","73,394,649.47","78,208,076.83","97,635,441.49","99,544,491.95","775,976,300.50","779,268,768.31","753,886,273.63","749,194,274.61","3,005,259,148.72","2,997,787,218.23","3,012,659,127.43","3,068,291,632.52","3,114,400,190.15","3,114,852,956.87","3,191,547,299.83","3,189,314,853.84","3,112,938,623.30","3,108,673,957.22","3,102,446,109.01","3,102,164,883.51","1,935,682,106.61","1,941,261,476.25"
所有者权益(或股东权益)合计,"70,951,896.90","94,404,964.50","129,688,582.82","141,523,892.67","153,163,257.74","178,206,944.62","459,817,113.87","458,667,675.52","473,271,812.93","499,473,192.40","505,234,127.82","504,464,962.01","522,912,066.00","555,591,568.93","561,634,929.46","564,101,970.93","587,172,695.29","1,251,878,196.51","1,263,330,681.08","1,508,878,485.31","1,551,588,900.24","2,989,258,422.11","3,039,674,919.36","5,296,629,552.27","5,465,187,381.33","5,505,534,634.29","5,576,503,145.04","5,675,115,629.67","5,776,313,311.15","5,850,976,605.78","5,953,011,223.56","6,031,960,876.43","6,008,728,209.97","3,783,922,372.46","3,798,866,281.55"
资产总计,"112,694,349.91","195,318,230.16","292,121,436.36","264,028,982.20","316,283,616.81","386,650,948.60","650,405,281.83","644,845,266.56","635,032,074.87","740,698,952.94","753,094,759.34","749,527,558.19","783,550,140.16","950,159,525.87","1,073,531,212.77","1,050,241,068.93","1,046,850,723.92","2,595,427,978.44","2,632,773,002.66","2,557,192,366.16","2,626,854,444.42","5,598,581,550.38","5,566,665,769.15","6,684,088,714.69","6,720,353,981.80","6,742,128,624.57","6,602,387,021.10","6,989,604,132.37","7,178,171,754.66","7,264,789,862.55","7,990,623,492.62","8,317,894,324.52","8,675,314,152.73","5,720,266,009.68","5,813,951,845.01"
负债和所有者(或股东权益)合计,"112,694,349.91","195,318,230.16","292,121,436.36","264,028,982.20","316,283,616.81","386,650,948.60","650,405,281.83","644,845,266.56","635,032,074.87","740,698,952.94","753,094,759.34","749,527,558.19","783,550,140.16","950,159,525.87","1,073,531,212.77","1,050,241,068.93","1,046,850,723.92","2,595,427,978.44","2,632,773,002.66","2,557,192,366.16","2,626,854,444.42","5,598,581,550.38","5,566,665,769.15","6,684,088,714.69","6,720,353,981.80","6,742,128,624.57","6,602,387,021.10","6,989,604,132.37","7,178,171,754.66","7,264,789,862.55","7,990,623,492.62","8,317,894,324.52","8,675,314,152.73","5,720,266,009.68","5,813,951,845.01"
