科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"283,129,954.26","485,177,881.26","715,495,319.82","1,003,947,466.39","352,470,714.43","547,313,797.82","875,371,680.89","1,178,914,229.98","270,206,685.82","440,623,225.70","844,897,632.63","1,673,497,654.42","427,552,610.87","690,323,827.34","902,231,009.42","1,818,164,507.33","419,721,655.25","660,131,245.88","1,059,347,362.73","1,481,911,081.56","640,877,866.70","875,846,463.75","1,237,006,100.54","1,636,186,148.33","323,532,486.69","411,354,051.52","488,941,016.09","485,746,327.97","74,314,700.65","141,861,858.46","278,259,884.19","364,868,507.97","263,617,671.29","388,843,610.12","618,910,683.15","854,867,174.50","300,206,112.81","492,603,184.66","794,531,374.91","1,176,374,148.41","398,617,249.23","840,500,250.54","1,471,332,967.94"
二、营业利润,"114,836,254.34","178,088,989.11","282,124,206.75","431,710,217.69","137,951,934.33","222,623,954.01","363,687,140.21","488,630,641.96","125,742,892.07","140,341,960.02","225,441,457.18","486,893,650.15","160,144,774.06","181,102,139.33","200,977,567.91","377,599,533.47","182,160,999.24","219,351,851.96","290,799,504.62","404,516,612.20","264,830,750.53","341,372,827.16","480,126,329.08","509,985,959.13","119,766,840.39","138,387,488.63","22,842,663.37","-153,498,061.03","-104,092,767.03","-149,616,187.23","-167,395,149.39","-307,447,878.46","72,129,335.61","76,621,770.71","107,606,010.17","108,227,183.90","103,839,919.66","118,126,485.26","197,332,304.90","258,497,327.38","127,815,828.92","152,296,260.64","325,274,394.03"
减:营业成本,"64,088,440.95","126,810,044.23","186,002,929.65","255,109,791.73","62,281,364.98","109,849,962.17","166,864,874.24","251,765,689.97","43,654,825.50","111,926,364.06","218,050,413.40","595,304,498.02","101,735,372.97","208,828,216.90","269,487,050.96","808,342,658.95","85,193,140.62","169,913,576.17","300,916,964.86","400,773,632.42","125,148,487.05","172,819,081.16","238,927,429.59","313,901,531.97","64,488,900.43","95,921,487.35","129,930,379.99","146,051,272.80","24,455,384.30","49,046,942.59","87,929,489.91","116,439,161.97","64,379,122.12","100,152,176.25","164,843,337.95","211,147,333.63","74,981,475.13","126,571,700.35","200,962,279.06","280,401,445.59","90,166,093.08","184,711,611.50","310,701,720.59"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"31,545,949.55","52,047,139.55","73,959,985.06","101,000,296.94","39,074,975.02","57,907,257.35","82,504,523.32","106,198,546.68","15,256,147.84","41,601,252.27","88,998,925.65","193,477,813.67","42,762,761.97","80,436,674.44","106,798,354.66","193,732,204.52","35,587,438.73","65,970,919.50","80,931,666.11","137,160,541.72","45,100,926.75","62,652,189.87","99,880,452.30","152,464,238.60","22,487,551.70","34,663,227.11","55,153,854.74","77,821,899.68","11,071,831.54","21,037,177.30","37,491,266.32","51,000,784.27","32,530,865.60","48,736,296.95","76,503,180.91","123,539,933.89","26,854,480.21","48,302,906.98","87,712,269.35","155,134,101.64","38,141,085.73","112,748,323.75","207,807,981.06"
营业外收入,"34,909.71","47,044.17","66,679.02","491,234.31","782,678.39","1,870,054.43","1,889,621.43","10,266,088.88","8,166,075.44","8,349,634.38","8,865,875.15","12,960,904.62","46,177.81","10,165,603.36","15,484,091.66","23,417,623.86","126,338.88","23,777,298.33","35,053,075.17","78,431,505.59","360,043.27","1,248,374.14","4,523,026.42","35,515,214.36","34,527,203.77","46,588,591.44","49,273,426.26","49,755,374.90","1,829,820.39","3,531,167.02","5,538,124.95","28,365,715.93","2,143,077.20","3,745,021.75","5,354,470.51","6,911,229.83","20,054.98","11,122,002.47","11,325,193.56","13,040,547.30","288,464.14","2,297,658.07","2,955,744.64"
销售费用,"65,857,550.10","91,114,274.50","119,546,898.03","146,969,070.24","91,631,077.72","109,197,247.35","192,385,714.89","233,248,647.46","59,064,472.44","102,273,037.57","255,968,991.52","298,312,442.72","101,754,151.79","165,842,945.36","273,747,899.31","341,368,676.40","112,354,494.05","158,802,026.06","310,430,469.57","417,746,074.91","176,615,247.55","230,975,918.32","316,362,093.48","468,594,968.15","81,794,061.66","182,106,183.24","277,854,442.47","366,433,714.62","91,635,538.43","123,575,057.13","187,702,095.18","259,228,977.12","56,448,282.76","85,078,184.62","153,052,933.15","188,278,965.65","56,008,286.42","102,978,042.87","177,399,708.99","249,680,748.66","102,187,206.48","206,892,122.21","364,154,430.19"
减:营业外支出,"4,788.90","25,300.01","314,877.61","399,618.66","30,803.68","10,410,744.14","10,611,318.77","11,082,366.99","25,021.89","50,161.74","253,853.68","358,668.24","20,327.39","340,362.17","614,742.18","1,314,137.61",80.79,"252,344.15","646,328.08","765,664.60",300.00,"234,064.29","939,728.01","6,405,245.24","3,200.68","2,265,500.92","4,213,698.55","55,188,528.49","134,950.08","-251,695.85","623,343.34","17,248,481.88","23,795.32","3,844,162.15","5,285,412.41","9,267,492.33","5,876,539.88","6,490,560.04","6,816,586.12","3,241,132.40","93,675.93","5,463,922.39","7,120,646.64"
管理费用,"18,944,818.75","48,446,007.29","63,487,406.55","79,837,980.46","21,579,472.93","45,698,255.14","68,102,674.72","109,953,437.76","27,283,888.53","45,665,719.66","64,561,462.13","99,335,033.28","28,873,506.97","57,955,541.92","81,414,736.31","121,603,901.31","25,447,416.98","63,180,032.60","101,301,518.00","159,837,989.78","31,608,348.31","73,841,169.65","118,079,514.87","178,845,264.30","38,721,749.77","89,647,619.56","128,513,890.35","182,635,883.38","52,203,942.33","92,360,116.56","128,213,231.36","185,327,174.21","38,377,879.37","73,534,005.56","108,506,875.45","163,877,286.94","30,094,683.03","88,262,013.42","124,115,654.55","180,910,907.99","44,374,839.28","98,702,925.37","167,822,785.85"
其中:非流动资产处置净损失,,,,"273,918.65",,"34,278.89",,"435,536.10","5,021.89","10,161.74","62,346.23","88,280.79",,"15,086.21","21,348.16","587,305.75",,"217,913.78","232,660.28","275,504.30",,"13,297.99","13,915.86","5,114,150.18","2,900.68","48,674.10","61,768.47","1,115,954.00","119,696.61","689,751.12","834,962.76","1,167,142.39",,"4,549.88","11,699.81","1,482,520.55","10,103.26","33,838.20","35,533.16","449,425.56","34,172.32","6,021,462.67","6,475,199.93"
