科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"425,280,406.01","434,219,363.45","393,884,256.72","400,294,766.30","434,184,015.63","430,456,520.76","431,950,968.41","382,305,359.33","305,572,440.47","352,343,377.31","411,251,630.86","422,966,745.31","603,293,007.40","624,164,192.61","669,479,845.96","594,001,689.55","795,227,409.55","630,801,033.94","516,013,213.78","722,907,813.21","584,467,887.55","420,927,333.92","1,513,400,490.98","1,005,861,978.99","1,052,462,515.41","1,115,945,244.09","916,461,150.04","928,747,541.52","928,855,999.90","860,372,781.70","700,616,311.05","743,904,014.59","545,783,021.13","745,233,831.49","928,065,731.30","699,328,317.13","861,594,126.97","668,850,523.67","1,824,252,280.19","2,653,505,444.02","1,745,963,870.88","1,850,376,058.00","1,683,171,502.76","2,910,271,868.67","1,487,645,508.28"
短期借款,"198,000,000.00","318,000,000.00","438,000,000.00","422,000,000.00","389,000,000.00","439,000,000.00","470,000,000.00","563,000,000.00","504,000,000.00","694,000,000.00","842,000,000.00","823,000,000.00","1,032,800,000.00","782,800,000.00","452,000,000.00","738,800,000.00","1,223,028,562.50","1,219,000,000.00","1,416,265,600.00","1,835,613,750.00","1,867,583,120.00","2,145,026,277.96","2,334,364,791.56","1,867,000,000.00","1,260,000,000.00","490,000,000.00","300,000,000.00","200,000,000.00","500,000,000.00","570,000,000.00","570,000,000.00","170,000,000.00","670,000,000.00","770,000,000.00","820,000,000.00","620,000,000.00","1,520,000,000.00","1,770,000,000.00","1,070,000,000.00","520,000,000.00","420,000,000.00","670,000,000.00","870,000,000.00","940,000,000.00","1,540,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"277,238.00","2,525,225.20"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"49,519,240.53","24,145,060.25","32,591,195.63","50,485,920.82","50,553,316.96","36,448,886.97","46,332,727.38","48,468,459.29","26,211,717.49","27,273,047.01","38,256,187.01","164,821,099.34","58,294,251.45","62,375,434.48","44,354,178.85","220,329,713.40","109,571,595.73","100,371,876.95","33,684,671.38","290,658,462.26","308,364,513.44","20,608,808.00","35,132,005.38","59,162,490.66","46,588,353.63","84,770,950.89","246,234,581.85","459,132,666.28","299,789,702.80","154,641,778.64","108,750,201.90","602,735,623.36","352,641,519.58","865,228,404.86","598,674,313.41","1,646,552,111.66","986,420,367.98","746,209,716.46","285,377,880.54","1,028,002,864.55","706,373,033.99","601,280,189.90","394,768,606.99","985,508,274.34","602,554,729.14"
应付票据,,,,"3,700,000.00","6,250,718.40","8,320,382.75","14,347,038.76",,"190,500.00","5,623,575.57","17,022,533.95","45,044,212.84","115,230,678.05","59,042,702.47","27,699,108.27","68,448,435.28","29,988,016.19","115,840,118.66","372,439,513.08","382,529,318.14","399,609,248.85","368,990,532.92","458,171,707.69","472,377,114.91","475,896,409.13","460,571,221.21","614,234,967.92","1,132,335,410.80","1,241,260,413.81","1,089,069,525.69","1,369,298,606.21","1,889,660,728.89","1,826,211,164.90","1,786,306,106.69","1,924,050,041.51","2,297,288,124.37","2,287,117,395.74","1,976,458,022.39","1,812,485,721.58","2,051,209,376.33","1,851,247,607.48","2,213,497,304.44","2,098,749,046.66","2,034,446,788.08","2,076,965,004.65"
应收账款,"184,825,271.58","283,794,762.95","290,469,606.80","218,262,690.03","217,292,777.27","299,954,050.47","339,065,595.37","185,053,869.07","187,329,166.49","261,110,338.61","359,345,575.27","412,519,892.71","581,540,072.03","574,618,618.57","602,099,845.98","455,736,537.41","573,693,398.57","729,304,370.40","1,233,168,943.35","762,678,705.35","831,731,613.15","1,159,374,374.68","1,047,769,693.32","1,114,427,385.17","1,402,165,329.77","1,250,873,487.80","1,038,473,434.67","1,050,743,868.24","1,510,759,587.47","1,249,084,194.32","1,491,504,526.24","1,186,918,146.00","1,225,199,822.17","1,223,985,879.96","2,047,978,512.65","1,519,142,759.00","2,295,514,961.08","2,939,992,026.80","2,884,820,781.50","1,775,044,935.01","1,965,472,499.99","2,360,489,894.11","2,544,832,968.48","2,038,186,572.33","2,719,074,850.98"
应付账款,"265,492,749.66","367,497,811.89","341,626,130.33","167,202,660.75","177,336,700.08","221,052,248.83","237,143,221.26","150,043,556.04","135,966,466.84","175,977,761.69","300,279,033.02","418,047,924.11","383,101,944.76","508,009,908.23","451,773,360.58","520,528,990.94","593,904,818.97","622,940,707.88","1,016,843,495.23","963,514,866.77","966,862,247.32","1,125,501,523.71","1,235,602,535.41","1,473,971,632.93","923,112,633.99","902,492,033.28","879,218,446.64","965,268,239.22","978,737,142.36","926,767,859.64","926,357,239.32","1,285,691,444.51","1,124,592,302.32","1,157,373,043.49","1,854,454,316.98","1,488,968,946.80","2,079,760,510.88","2,207,184,507.19","2,106,975,250.74","2,054,237,184.39","2,076,617,430.45","1,935,915,756.79","2,019,840,877.63","1,894,366,653.07","2,084,979,257.36"
预付款项,"20,147,745.19","69,783,335.81","132,888,245.79","31,648,316.48","40,423,215.91","79,232,147.19","72,383,965.73","26,292,907.08","822,878,875.86","1,595,860,675.49","1,483,092,128.81","139,647,521.38","235,216,612.05","410,884,392.81","563,923,986.14","274,989,889.42","409,264,854.35","586,343,998.14","848,654,636.29","221,238,485.71","283,150,616.36","244,104,308.10","259,147,178.86","258,479,140.83","290,415,319.70","261,463,344.33","253,547,577.39","277,607,756.42","262,347,633.60","248,504,372.76","316,964,333.64","244,504,827.44","192,814,029.17","209,367,502.88","293,048,103.99","194,271,680.18","297,626,434.68","210,648,692.66","201,652,868.84","181,504,903.07","226,839,419.96","230,648,882.53","233,259,780.83","87,171,505.56","201,424,665.95"
预收款项,"16,947,479.62","15,502,841.20","13,255,420.45","19,866,103.59","18,680,240.56","24,245,459.79","31,254,106.16","25,862,369.74","22,609,000.70","27,068,947.35","63,406,440.26","36,011,346.07","31,244,156.99","170,484,435.20","110,275,679.55","27,356,154.91","111,874,029.54","86,491,763.21","60,426,386.35","40,232,246.65","29,384,954.25","26,222,429.13","24,373,658.08","69,782,056.97","20,861,313.15","95,510,524.49","52,694,630.35","31,517,447.93","35,171,240.87","15,866,592.34","42,175,471.73","26,097,351.55","30,769,350.18","31,536,440.27","150,061,053.50","73,120,184.49","82,510,967.64","51,416,749.53","48,370,152.10","44,794,546.14","47,395,465.22","87,469,445.59","148,955,727.02","74,694,550.23","251,782,364.25"
