科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"30,882,988.83","74,238,574.14","114,533,204.24","172,409,748.68","27,393,762.83","58,007,133.87","88,461,863.49","124,435,995.48","21,036,416.86","33,495,076.14","47,499,054.32","81,451,594.40","12,114,842.48","25,062,906.72","39,375,781.76","82,039,845.96","14,543,858.01","41,002,453.04","83,901,815.11","140,654,764.50","34,384,799.94","86,990,940.83","99,385,703.34","185,578,357.55","21,436,016.66","71,025,244.71","102,217,292.01","122,199,183.92","27,464,061.28","50,260,204.38","61,060,100.89","84,583,770.54","31,603,717.91","42,713,925.71","55,830,988.60","61,811,284.73","9,186,088.09","16,633,844.89","24,906,532.69","40,495,804.63","8,957,353.05","19,637,119.44","33,394,303.64","55,701,766.73"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"6,151,401.26","186,868.39","215,833.06","229,842.65","11,052,239.28",,,"369,468.94","420,063.17","44,775.39","66,874.17","66,874.17","499,154.17",,,,,,,,"9,102.56","386,672.84","887,463.07","1,255,695.55","1,275,171.00","157,588.28","432,514.03","527,889.61","527,889.61","219,481.41","249,206.46","249,206.46","249,206.46",,,,"511,433.31",,"108,192.26","108,192.26","108,192.26"
支付其他与投资活动有关的现金,,,"14,788.54",,"1,300,000.00",,,"312,994.42","1,785,000.00","14,446,980.50","14,444,712.50","716,903.38","1,000,000.00",,"10,371,692.20",,,"20,325,793.88","28,772,177.36",,,,,"19,400,000.00","859,725.16",,,,,,,,,,,"24,430,654.50",,,,"660,187,546.93","77,967,205.50",,,"2,800,000.00"
收到其他与经营活动有关的现金,"14,224,463.77","23,642,955.43","43,182,091.35","182,969,718.41","20,756,389.40","107,697,139.73","103,948,773.63","62,409,504.86","14,382,262.59","17,226,050.68","59,807,020.19","37,329,611.86","3,558,916.63","6,812,885.19","8,405,070.74","37,072,441.08","16,138,595.99","4,032,154.35","4,986,228.96","44,210,610.82","1,403,358.28","538,892.39","1,213,212.02","685,156.94","112,685.88","2,293,115.42","547,983.24","1,550,316.17","50,000.00","50,000.00","147,646.09","1,460,186.02","21,418.52","36,125,010.61","36,181,198.17","43,765,356.89","1,009,680.04","1,795,004.17","7,506,945.13","17,831,636.62","930,258.54","1,557,081.01","54,774,622.23","200,462.83"
投资活动现金流出小计,"620,810.00","1,891,729.99","1,801,949.41","10,001,134.23","6,235,298.22","4,257,446.03","2,282,990.53","7,800,155.50","3,767,861.00","37,346,410.83","37,593,293.04","25,436,033.01","16,569,271.00","6,299,939.31","16,722,565.45","13,185,066.82","1,271,890.16","47,742,715.11","86,581,140.75","78,041,550.00",,"2,800,438.70","13,108,205.03","32,386,402.37","1,218,816.16","4,126,773.00","10,281,538.60","14,030,082.55","6,039,754.79","23,230,571.93","26,159,493.64","24,962,523.38","344,658.60","388,658.60","432,972.60","26,669,762.10","713,664.94","5,813,672.00","5,854,975.00","666,458,811.93","77,971,814.50","13,063,716.07","13,309,139.02","13,455,065.64"
经营活动现金流入小计,"45,107,452.60","97,881,529.57","157,715,295.59","361,530,868.35","48,337,020.62","165,920,106.66","192,640,479.77","197,897,739.62","35,418,679.45","50,721,126.82","107,675,543.45","119,201,269.43","15,718,534.50","31,942,666.08","47,847,726.67","119,611,441.21","30,682,454.00","45,034,607.39","88,888,044.07","184,865,375.32","35,788,158.22","87,529,833.22","100,598,915.36","186,272,617.05","21,935,375.38","74,205,823.20","104,020,970.80","125,024,671.09","27,671,649.56","50,742,718.41","61,735,636.59","86,571,846.17","31,844,617.84","79,088,142.78","92,261,393.23","105,825,848.08","10,195,768.13","18,428,849.06","32,413,477.82","58,838,874.56","9,887,611.59","21,302,392.71","88,277,118.13","56,010,421.82"
投资活动产生的现金流量净额,"-620,810.00","23,612,270.01","47,552,050.59","55,467,065.77","-5,720,098.22","12,030,939.97","40,601,536.65","41,364,797.88","32,502,440.83","36,279,715.19","100,200,507.19","81,868,034.82","-16,568,902.00","-6,238,355.33","71,769,018.53","166,948,439.26","40,050,603.58","-39,816,869.51","-77,321,316.20","-13,553,284.59","499,699.25","6,238,496.40","11,930,730.07","38,400,867.45","-714,958.16","19,373,227.00","38,365,170.23","47,804,801.79","-6,006,754.79","-23,139,571.93","-26,068,493.64","-24,871,523.38","-344,658.60","-24,243,476.31","-24,287,790.31","-26,093,925.31","-713,664.94","-5,733,672.00","-5,774,975.00","-608,104,413.74","-77,904,814.50","656,376,018.52","656,130,595.57","658,106,523.00"
购买商品、接受劳务支付的现金,"25,150,216.59","106,424,133.59","138,849,973.97","120,853,387.45","31,039,078.17","56,193,026.11","76,925,268.20","83,450,095.97","10,618,248.55","20,768,402.28","27,991,763.37","40,343,860.78","8,946,607.26","19,569,199.25","35,752,071.10","62,415,948.02","33,440,898.50","86,013,353.63","131,551,949.30","169,334,029.90","34,310,872.89","99,276,789.14","118,385,885.01","171,050,898.77","43,719,121.11","90,767,779.32","117,656,355.89","126,383,609.59","30,968,683.41","56,281,307.59","67,463,914.72","93,085,781.99","12,870,280.05","21,605,920.32","23,843,743.79","27,312,443.38","6,047,588.16","11,769,847.07","16,527,377.42","70,736,657.69","5,026,721.41","89,139,350.82","207,836,778.45","492,402,417.11"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,900,000.00",,,,,,,,
支付给职工以及为职工支付的现金,"8,780,817.43","16,938,917.89","23,593,397.20","30,739,312.64","6,745,000.03","12,781,853.07","19,871,851.52","26,241,343.44","6,294,235.97","11,452,199.37","16,298,310.27","21,730,826.40","5,015,487.42","7,831,965.73","11,445,854.03","20,627,989.23","3,698,854.72","6,521,445.83","8,607,319.57","15,618,134.37","2,693,334.85","6,108,149.59","7,449,799.65","12,259,316.37","3,359,983.80","6,701,150.79","9,667,069.82","16,396,232.77","3,919,736.69","6,353,625.59","10,452,074.77","17,407,094.39","3,974,427.44","9,301,562.38","10,156,552.38","13,835,553.88","5,620,492.88","11,299,654.70","16,749,335.49","22,425,037.86","5,972,691.70","11,312,708.47","17,039,003.69","23,291,486.19"
取得借款收到的现金,,,,,"7,000,000.00","5,000,000.00","7,940,000.00","7,940,000.00",,"245,000.00","245,000.00","725,000.00",,,,"97,000.00",,,,,,,,,,,,,,,,,,,,,,,"698,600,000.00",,,,,
支付的各项税费,"1,053,040.08","2,510,930.16","3,589,528.89","8,606,286.41","1,517,579.12","10,752,955.06","13,489,237.17","18,217,511.16","4,434,920.14","5,939,900.99","7,588,672.40","14,807,369.43","1,982,452.24","3,567,739.83","4,628,529.04","5,394,491.47","2,406,078.43","4,767,228.40","7,506,301.93","6,539,782.24","1,477,256.65","4,636,300.75","5,767,218.06","3,738,221.67","2,053,171.52","3,925,337.37","6,200,815.76","3,388,911.14","1,463,809.13","4,239,926.62","5,662,363.07","3,088,684.18","1,110,987.68","2,259,015.90","3,274,932.22","4,083,760.13","475,606.23","1,230,811.25","1,871,385.81","3,257,943.60","5,085,813.78","6,802,118.88","7,756,332.34","10,292,811.42"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,"817,884.49",,,,,,,,,,,,,,,"24,821.88",,,,,,,,,,,,,"58,559,981.76"
支付其他与经营活动有关的现金,"33,541,318.08","18,272,745.96","68,926,363.90","226,328,587.11","18,232,998.37","76,910,888.99","94,397,812.17","81,490,741.60","14,772,782.02","46,914,103.04","139,147,786.25","71,090,911.47","6,473,028.48","4,963,978.28","6,380,171.92","24,542,357.83","72,226,137.89","4,335,231.88","9,091,559.32","74,528,260.90","1,948,424.41","4,095,248.44","11,239,546.65","8,270,582.83","2,744,037.32","5,953,906.91","8,584,853.01","12,287,811.09","2,180,033.92","6,823,125.41","11,127,752.45","12,900,452.87","2,244,210.32","5,595,153.70","22,015,020.57","21,190,949.37","5,649,937.66","12,470,613.79","20,766,457.27","16,689,998.16","13,574,253.53","17,486,977.69","23,390,187.21","21,144,900.45"
