科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
流动负债合计,"443,029,244.61","390,579,497.03","413,613,073.04","517,410,097.52","466,384,241.30","458,574,954.18","583,217,105.63","465,351,605.68","590,515,481.43","662,370,960.09","724,726,102.64","728,698,958.94","907,393,714.90","864,429,108.10","900,728,069.99","885,225,957.63","825,405,623.58","715,671,997.61","914,434,229.93","990,769,503.50","897,102,806.32","843,673,168.57","868,783,222.69","773,812,208.19","950,736,445.70","829,037,459.36","759,141,254.69","612,386,851.51","621,144,796.92","604,088,292.60","766,549,028.27","761,670,053.46","700,778,061.32","741,064,435.81","985,868,176.24","915,682,398.43","916,581,701.24"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"30,000,000.00",,"160,000,000.00","83,000,000.00","73,000,000.00","73,000,000.00","113,000,000.00","153,000,000.00","163,000,000.00","157,000,000.00","131,000,000.00","85,000,000.00","59,000,000.00","53,000,000.00","67,000,000.00","91,000,000.00","99,000,000.00","90,000,000.00",,,"30,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,"14,203,880.31","117,941,991.47","134,315,111.55","134,389,246.33","133,862,518.57","133,079,120.07","132,730,991.47","132,613,626.90","132,094,754.94","131,874,940.28","133,360,532.34","133,470,309.28","5,047,332.62","5,047,332.62","5,047,332.62"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"326,242,378.56","331,355,619.60","426,569,872.75","430,453,479.31","450,153,360.96","472,247,543.42","526,315,546.64","518,076,633.54","550,138,167.70","579,117,987.41","582,040,366.64","567,752,892.71","623,501,995.49","607,407,951.20","854,388,976.73","835,420,249.68","819,057,424.25","802,829,126.33","878,684,488.63","884,011,916.14","863,360,784.43","863,529,563.57","912,544,625.26","850,604,175.65","880,444,358.43","854,730,568.41","873,241,434.72","862,828,063.14","838,817,294.11","844,796,256.48","866,326,736.50","846,434,418.72","906,829,705.34","913,480,794.19","1,029,477,617.46","1,011,972,730.90","998,580,376.92"
递延所得税负债,,,,,,,,,,,,,,,"8,625.00",,,,"39,132.90",,,,,,,,,,,,,,,,,,
在建工程,"18,305,245.55",,"11,560,000.01","9,347,055.93","74,450,754.43","119,802,329.22","135,247,680.39","158,589,622.38","149,459,709.91","182,853,931.22","259,676,550.76","284,378,438.82","278,106,897.34","300,747,350.02","98,203,822.40","101,814,091.07","102,908,440.24","112,109,589.35","68,090,533.23","62,293,215.55","77,421,776.22","96,934,978.64","73,384,682.92","57,668,192.27","25,580,409.85","31,019,919.83","12,045,099.22","2,547,853.90","17,199,350.00","45,049,192.41","145,872,083.03","181,982,906.93","111,147,560.68","117,104,939.68","110,097,931.93","116,293,900.08","156,581,261.92"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"30,000,000.00",,"160,000,000.00","83,000,000.00","73,000,000.00","73,000,000.00","113,000,000.00","153,000,000.00","163,000,000.00","157,000,000.00","131,000,000.00","85,000,000.00","59,000,000.00","53,000,000.00","67,008,625.00","91,000,000.00","99,000,000.00","90,000,000.00","39,132.90",,"30,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00","40,000,000.00","40,000,000.00",,,,,"1,421,000.00","3,421,000.00","3,421,000.00","4,171,000.00","4,137,666.67","10,007,666.67","9,957,666.67"
固定资产清理,,,,,,,,,,,,,"5,497,569.31","5,555,069.31",,,"1,140,318.68","1,314,891.91","414,012.68",,,"2,709,207.74",,,,,,,,,,,,,,,"1,190,961.14"
负债合计,"473,029,244.61","390,579,497.03","573,613,073.04","600,410,097.52","539,384,241.30","531,574,954.18","696,217,105.63","618,351,605.68","753,515,481.43","819,370,960.09","855,726,102.64","813,698,958.94","966,393,714.90","917,429,108.10","967,736,694.99","976,225,957.63","924,405,623.58","805,671,997.61","914,473,362.83","990,769,503.50","927,102,806.32","873,673,168.57","918,783,222.69","823,812,208.19","990,736,445.70","869,037,459.36","759,141,254.69","612,386,851.51","621,144,796.92","604,088,292.60","767,970,028.27","765,091,053.46","704,199,061.32","745,235,435.81","990,005,842.91","925,690,065.10","926,539,367.91"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"43,300,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","149,400,000.00","149,400,000.00","149,400,000.00","149,400,000.00","298,800,000.00","298,800,000.00","298,800,000.00","298,800,000.00","298,800,000.00","298,800,000.00","298,800,000.00","385,873,624.00","385,873,624.00","385,873,624.00","385,873,624.00","385,873,624.00","385,873,624.00","385,873,624.00","416,100,301.00","416,100,301.00","416,100,301.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"-60,561.60","80,453,787.54","80,453,787.54","559,413,787.54","559,413,787.54","559,413,787.54","567,018,787.54","567,018,787.54","567,018,787.54","567,018,787.54","567,018,787.54","567,018,787.54","567,018,787.54","567,018,787.54","567,018,787.54","567,018,787.54","861,121,387.54","861,121,387.54","861,121,387.54","861,121,387.54","711,721,387.54","711,721,387.54","711,777,167.26","711,777,167.26","711,777,167.26","711,777,167.26","711,777,167.26","1,080,032,654.24","1,080,032,654.24","1,080,032,654.24","1,080,032,654.24","1,080,032,654.24","1,080,032,654.24","1,080,032,654.24","1,377,675,040.80","1,377,675,040.80","1,377,675,040.80"
无形资产,"19,135,371.82","33,487,643.86","32,764,915.90","32,584,233.91","32,403,551.92","32,222,869.93","32,042,187.94","31,861,505.95","31,680,823.96","44,558,839.89","44,267,686.88","44,021,493.02","43,750,827.32","43,504,633.46","63,296,181.32","62,958,827.30","62,599,735.73","62,240,644.16","61,265,815.01","60,905,339.03","61,257,660.89","62,233,490.61","61,394,522.06","54,184,189.37","53,794,079.03","53,410,606.25","53,986,919.20","54,680,561.12","54,202,650.30","54,012,429.08","53,742,138.32","53,258,811.18","52,847,793.29","53,805,430.71","71,908,102.29","70,753,908.41","70,911,858.77"
盈余公积,"16,980,765.74","3,325,918.30","6,713,929.82","6,713,929.82","6,713,929.82","6,713,929.82","11,348,721.43","11,348,721.43","11,348,721.43","11,348,721.43","16,349,202.45","16,349,202.45","16,349,202.45","16,349,202.45","20,348,683.26","20,348,683.26","20,348,683.26","20,348,683.26","25,547,862.56","25,547,862.56","25,547,862.56","25,547,862.56","30,601,200.89","30,601,200.89","30,601,200.89","30,601,200.89","36,503,392.96","36,503,392.96","36,503,392.96","36,503,392.96","42,810,652.18","42,810,652.18","42,810,652.18","42,810,652.18","47,805,697.39","47,805,697.39","47,805,697.39"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,831,677.93","10,831,677.93","10,831,677.93"
未分配利润,"110,233,583.40","48,796,482.17","104,894,070.77","117,474,613.42","114,151,804.92","128,224,307.12","135,191,800.00","152,865,551.84","158,301,316.72","170,682,786.77","172,255,732.22","185,249,671.72","178,451,689.90","189,411,384.30","194,681,585.09","208,290,938.31","221,137,910.14","240,568,626.64","241,149,479.25","258,934,929.17","257,008,617.69","268,026,687.80","266,551,439.72","290,024,929.56","288,871,122.66","302,779,210.40","301,237,714.63","325,544,044.00","332,192,551.17","346,420,003.37","347,357,662.90","364,456,876.80","382,558,773.85","397,328,140.60","390,719,236.70","410,752,976.13","433,507,590.26"
长期待摊费用,,,,,,,,,,,,,,,,,,"974,999.80","874,999.60","778,202.48","682,642.67","638,711.14","74,998.00","74,998.00",,,,,,,"1,869,212.14","1,703,819.80","1,345,674.75","1,076,539.80","10,639,981.17","9,988,926.70","9,397,283.71"
少数股东权益,"39,569,600.22","45,683,276.63","54,938,785.61","55,451,450.58","55,949,632.28","56,594,319.32","56,198,312.31","56,209,580.71","56,486,678.14","57,197,124.07","57,302,531.61","57,741,127.12","56,306,733.92","56,340,472.14","57,169,204.71","57,485,778.10","57,422,505.37","57,527,460.28","56,696,405.81","65,372,413.65","72,235,851.77","81,683,824.69","81,785,213.14","81,678,520.36","80,558,503.09","80,434,286.24","79,279,325.47","78,974,151.12","78,857,744.77","78,778,513.70","77,971,069.31","75,571,066.06","75,162,252.71","74,730,271.02","73,372,933.01","72,941,703.18","72,846,851.31"
递延所得税资产,"966,892.85","1,180,360.75","1,673,671.04","1,828,833.05","1,921,761.73","1,839,944.52","3,142,396.69","2,924,301.88","2,327,052.09","1,981,217.16","3,307,877.24","3,007,272.37","5,924,049.92","3,022,551.59","3,322,377.34","3,232,971.28","2,707,405.83","2,301,225.70","3,016,269.93","3,119,120.82","3,293,838.49","3,130,499.94","3,960,443.54","3,646,125.25","5,594,786.49","3,729,493.67","8,114,915.34","8,330,308.56","8,310,087.01","8,413,153.65","9,111,257.39","9,531,009.28","10,574,426.30","10,470,799.27","14,494,107.04","16,054,547.10","16,810,308.84"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"23,027,741.65","22,623,180.40","5,153,177.10","9,603,083.50","5,397,655.23","14,039,017.98","4,740,439.46","25,391,278.23","47,129,240.04","61,788,098.86","12,980,780.83","5,473,290.80","25,217,560.67","9,989,013.68","19,057,976.36","17,337,710.47","17,440,921.71"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"364,649,888.78","366,023,624.21","472,568,459.70","474,213,602.20","558,929,429.04","626,112,687.09","696,747,811.66","711,452,063.75","733,605,753.66","808,511,975.68","889,292,481.52","899,160,096.92","956,781,339.38","960,237,555.58","1,019,211,357.79","1,003,426,139.33","988,413,324.73","981,770,477.25","1,012,346,119.08","1,011,107,794.02","1,029,044,444.35","1,051,799,632.04","1,070,716,329.19","1,093,722,755.51","1,105,126,400.58","1,091,318,852.47","1,085,991,326.51","1,086,857,185.02","1,098,389,612.93","1,146,672,757.38","1,221,996,963.15","1,230,259,196.99","1,241,323,253.37","1,239,397,826.61","1,271,554,726.80","1,258,280,734.21","1,286,791,983.56"
所有者权益(或股东权益)合计,"210,023,387.76","268,259,464.64","337,000,573.74","859,053,781.36","856,229,154.56","870,946,343.80","889,757,621.28","907,442,641.52","913,155,503.83","926,247,419.81","932,926,253.82","946,358,788.83","938,126,413.81","949,119,846.43","959,218,260.60","973,144,187.21","1,309,430,486.31","1,328,966,157.72","1,333,915,135.16","1,360,376,592.92","1,365,313,719.56","1,385,779,762.59","1,389,515,021.01","1,412,881,818.07","1,410,607,993.90","1,424,391,864.79","1,427,597,600.32","1,906,927,866.32","1,913,459,967.14","1,927,608,188.27","1,934,045,662.63","1,948,744,873.28","1,966,437,956.98","1,980,775,342.04","2,305,673,208.90","2,325,275,718.50","2,347,935,480.76"
资产总计,"683,052,632.37","658,838,961.67","910,613,646.78","1,459,463,878.88","1,395,613,395.86","1,402,521,297.98","1,585,974,726.91","1,525,794,247.20","1,666,670,985.26","1,745,618,379.90","1,788,652,356.46","1,760,057,747.77","1,904,520,128.71","1,866,548,954.53","1,926,954,955.59","1,949,370,144.84","2,233,836,109.89","2,134,638,155.33","2,248,388,497.99","2,351,146,096.42","2,292,416,525.88","2,259,452,931.16","2,308,298,243.70","2,236,694,026.26","2,401,344,439.60","2,293,429,324.15","2,186,738,855.01","2,519,314,717.83","2,534,604,764.06","2,531,696,480.87","2,702,015,690.90","2,713,835,926.74","2,670,637,018.30","2,726,010,777.85","3,295,679,051.81","3,250,965,783.60","3,274,474,848.67"
负债和所有者(或股东权益)合计,"683,052,632.37","658,838,961.67","910,613,646.78","1,459,463,878.88","1,395,613,395.86","1,402,521,297.98","1,585,974,726.91","1,525,794,247.20","1,666,670,985.26","1,745,618,379.90","1,788,652,356.46","1,760,057,747.77","1,904,520,128.71","1,866,548,954.53","1,926,954,955.59","1,949,370,144.84","2,233,836,109.89","2,134,638,155.33","2,248,388,497.99","2,351,146,096.42","2,292,416,525.88","2,259,452,931.16","2,308,298,243.70","2,236,694,026.26","2,401,344,439.60","2,293,429,324.15","2,186,738,855.01","2,519,314,717.83","2,534,604,764.06","2,531,696,480.87","2,702,015,690.90","2,713,835,926.74","2,670,637,018.30","2,726,010,777.85","3,295,679,051.81","3,250,965,783.60","3,274,474,848.67"
