科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"44,504,197.44","44,794,164.61","48,659,141.85",,"28,093,398.44","42,696,786.40","62,512,493.38","16,976,496.79","33,029,944.49","50,934,643.45","77,014,622.37","24,088,005.11","46,350,751.07","70,409,349.09","103,325,702.82","32,512,352.43","60,840,738.10","88,485,524.62","125,411,845.45","27,751,299.13"
取得借款收到的现金,"57,000,000.00","186,959,812.49","328,468,213.77",,"160,850,000.00","295,750,000.00","365,750,000.00","140,000,000.00","340,200,000.00","430,100,000.00","645,100,000.00","140,000,000.00","389,850,000.00","389,950,000.00","639,950,000.00","350,000,000.00","410,000,000.00","495,990,000.00","824,990,000.00","127,700,000.00"
支付的各项税费,"36,975,931.98","41,148,249.14","46,654,231.85",,"37,975,488.65","54,730,654.69","65,294,649.96","18,841,960.37","36,682,338.63","70,364,845.97","90,267,989.73","17,424,983.61","37,208,353.70","62,082,063.94","92,041,441.39","22,790,999.84","60,712,402.98","95,411,217.30","104,242,430.80","49,565,793.10"
收到其他与筹资活动有关的现金,,,,,,,"8,490,053.06",,,,,,"1,547,472.39","1,547,472.39","1,547,472.39",,,,,
支付其他与经营活动有关的现金,"32,653,068.79","42,254,928.04","64,419,476.99",,"49,498,411.89","78,704,340.26","98,105,583.29","57,619,490.75","61,974,813.75","86,074,577.55","151,641,320.99","67,020,286.64","61,059,802.78","92,809,727.16","176,526,832.45","87,189,986.39","83,619,752.04","93,439,236.64","229,947,061.61","80,930,786.30"
筹资活动现金流入小计,"57,000,000.00","186,959,812.49","328,468,213.77",,"627,700,000.00","762,600,000.00","847,140,053.06","140,000,000.00","340,200,000.00","505,620,000.00","720,620,000.00","140,000,000.00","391,397,472.39","391,497,472.39","641,497,472.39","350,000,000.00","1,234,503,775.08","1,320,493,775.08","1,649,493,775.08","127,700,000.00"
经营活动现金流出小计,"540,856,658.81","595,790,852.61","725,986,052.30",,"487,307,176.36","798,325,452.17","911,287,868.84","364,401,073.18","542,335,630.75","899,879,847.81","1,174,189,153.90","586,356,719.39","888,462,671.84","1,483,876,702.59","1,733,787,531.10","702,045,209.38","961,713,493.13","1,449,380,238.86","1,743,106,690.67","648,376,689.77"
偿还债务支付的现金,"21,220,187.51","78,359,812.49","226,379,812.49",,"119,900,000.00","276,596,107.50","368,468,213.77","64,700,000.00","265,750,000.00","375,750,000.00","555,750,000.00","95,000,000.00","185,200,000.00","255,100,000.00","470,100,000.00","150,000,000.00","359,960,000.00","410,050,000.00","814,940,000.00","260,000,000.00"
经营活动产生的现金流量净额,"-76,917,106.01","-53,557,113.93","-69,731,600.73","-88,764,600.00","-89,894,459.60","-279,139,023.40","-273,787,746.80","-61,299,282.43","513,567.80","-77,582,716.75","77,091,786.72","-220,604,070.85","-71,321,654.17","-161,830,245.20","-128,693,902.52","-236,909,423.41","-127,864,988.67","-475,128,119.22","58,584,840.06","-18,337,218.03"
分配股利、利润或偿还利息支付的现金,"4,965,422.94","15,770,887.89","24,516,507.39",,"10,298,953.42","15,145,552.86","19,627,154.94","3,949,872.95","8,435,607.65","36,275,090.12","40,685,327.75","3,945,686.64","34,978,533.20","41,706,497.34","47,941,331.67","9,453,994.91","14,569,239.55","54,659,906.57","66,131,505.04","6,463,111.34"
收回投资收到的现金,,,,,,,,,,,,,,,,,"35,288,301.35","35,288,301.35",,
支付其他与筹资活动有关的现金,,,"8,490,053.06",,,,"4,350,000.00",,,,"1,547,472.39",,,"2,155,375.96","2,634,310.56",,"1,215,000.00","47,983,933.25","59,548,797.27","8,750,927.76"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"26,185,610.45","94,130,700.38","259,386,372.94",,"130,198,953.42","291,741,660.36","392,445,368.71","68,649,872.95","274,185,607.65","412,025,090.12","597,982,800.14","98,945,686.64","220,178,533.20","298,961,873.30","520,675,642.23","159,453,994.91","375,744,239.55","512,693,839.82","940,620,302.31","275,214,039.10"
处置固定资产、无形资产和其他长期资产收回的现金净额,"592,852.00","20,000.00","32,520.00",,"1,165.30","56,493.05",,,,,,"1,010.00","1,010.00","1,010.00","3,350.00",,"11,003.00","11,003.00","11,643.00",
筹资活动产生的现金流量净额,"30,814,389.55","92,829,112.11","69,081,840.83","-16,427,100.00","497,501,046.58","470,858,339.64","454,694,684.35","71,350,127.05","66,014,392.35","93,594,909.88","122,637,199.86","41,054,313.36","171,218,939.19","92,535,599.09","120,821,830.16","190,546,005.09","858,759,535.53","807,799,935.26","708,873,472.77","-147,514,039.10"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"40,288,301.35",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"592,852.00","20,000.00","32,520.00",,"1,165.30","56,493.05",,,,,,"1,010.00","1,010.00","1,010.00","3,350.00",,"35,299,304.35","35,299,304.35","40,299,944.35",
五、现金及现金等价物净增加额,"-50,745,766.26","36,313,979.31","-2,742,675.40",,"405,742,069.58","186,624,329.53","164,464,917.07","-14,392,796.13","37,122,266.46","-21,482,437.26","153,832,210.00","-182,319,019.40","-7,956,238.68","-182,978,202.71","-136,432,535.80","-52,908,616.65","620,912,383.14","133,841,794.28","540,508,562.57","-212,436,585.41"
购建固定资产、无形资产和其他长期资产支付的现金,"5,235,901.80","2,978,018.87","2,125,435.50",,"1,865,682.70","5,151,479.76","16,442,020.48","10,131,640.75","15,093,693.69","19,182,630.39","15,585,676.58","2,770,271.91","107,854,533.70","113,684,566.60","113,513,813.44","6,545,198.33","10,558,259.11","18,313,919.37","20,114,218.73","23,888,806.88"
期初现金及现金等价物余额,"144,035,349.90","93,289,583.64","129,603,562.95",,"135,350,940.61","135,376,331.06","126,860,887.55","299,171,945.82","291,325,804.62","291,325,804.62","291,325,804.62","445,158,014.62","445,158,014.62","445,158,014.62","445,158,014.62","308,725,478.82","308,725,478.82","308,725,478.82","308,725,478.82","849,234,041.39"
投资支付的现金,,,,,,,,"14,312,000.00","14,312,000.00","18,312,000.00","30,311,100.00",,,,"15,050,000.00",,"134,723,208.96","215,815,406.74","16,900,001.00",
期末现金及现金等价物余额,"93,289,583.64","129,603,562.95","126,860,887.55",,"541,093,010.19","322,000,660.59","291,325,804.62","284,779,149.69","328,448,071.08","269,843,367.36","445,158,014.62","262,838,995.22","437,201,775.94","262,179,811.91","308,725,478.82","255,816,862.17","929,637,861.96","442,567,273.10","849,234,041.39","636,797,455.98"
