科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"1,044,089.17","767,439.22","1,213,402.67","2,044,752.65","1,876,628.73","906,092.44","5,636,352.46","3,091,503.61","6,053,028.57","1,056,683.00","2,267,462.54","3,936,576.03","4,574,223.83","2,321,195.08","10,274,995.88","10,464,187.36","11,989,573.66","4,234,513.33","8,210,225.33","10,405,540.58","26,366,693.46","9,444,517.20","16,805,754.93","16,260,824.34","13,912,603.79","11,254,309.87","20,265,653.01","17,820,378.56","19,217,080.09","12,331,978.71"
应付职工薪酬,,"131,828.10","263,000.00",,,"2,127,000.00",,,,,"45,728.25","74,085.07","74,085.07","97,515.00","7,704.90","2,380.00",,"103,141.92",989.84,"1,179.84","13,363.40","133,851.15","16,466.47","82,430.00","122,930.31","209,169.40","100,038.48","164,484.52","112,457.41","233,241.52"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,461,333.51","4,169,123.43","5,441,108.49","6,975,255.86","2,175,431.03","4,064,601.34","3,307,639.37","9,338,869.15","11,489,945.77","8,150,482.27","9,106,608.79","4,677,960.99","4,786,289.02","2,768,724.28","2,840,628.36","6,322,690.88","13,032,353.44","10,796,767.68","7,953,524.67","8,289,822.01","2,343,063.13","4,959,445.25","9,156,916.62","11,665,315.47","3,981,536.22","2,697,019.63","2,299,730.13","4,510,677.38","4,983,648.47","17,730,445.81"
应收利息,,,,,,"1,695,000.00","3,261,000.00","5,980,400.00","7,919,900.00","2,127,110.42","2,722,510.42","2,105,500.00","3,343,800.00","1,355,812.29","2,253,312.29","3,300,812.29","4,432,612.29","3,073,428.07","2,726,933.99","3,017,239.91","1,964,845.83","1,240,480.60","940,199.48","952,499.48","1,117,224.03","1,264,493.70","933,993.70","31,100.00","50,300.00",
应付利息,,,"21,885.04","26,320.28",,,,,,,,,,,,,,,,,,"52,599.95",,,,"57,910.42",,,,"231,350.70"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"3,610.00","3,610.00",,,,,,,,,,,,,
存货,"9,528,440.68","8,792,947.69","20,092,385.04","17,425,192.34","18,016,256.89","18,634,287.62","19,365,412.00","18,325,971.13","17,403,644.87","19,908,698.58","15,329,369.22","16,128,563.32","23,512,037.93","21,370,910.87","24,218,394.47","24,359,100.22","31,716,689.91","42,592,224.62","64,713,952.49","43,322,174.62","46,719,596.55","58,164,794.39","62,730,789.22","79,327,916.10","106,392,492.66","94,484,679.61","119,294,625.34","112,498,387.20","107,604,006.88","80,239,403.41"
其他应付款,"490,916.96","288,534.61","1,046,901.00","1,455,444.69","8,087,548.37","902,237.15","1,173,844.65","1,994,461.06","1,922,691.45","1,084,642.47","1,936,743.23","3,344,984.59","3,002,407.73","715,989.59","756,933.23","828,533.23","1,549,933.19","233,461.58","2,202,508.04","2,814,661.10","4,922,842.78","1,340,087.27","2,966,460.41","3,145,184.48","2,458,930.82","858,616.62","61,568.54","1,581,780.45","4,170,130.18","2,268,602.48"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,"8,718,150.00","8,718,150.00","10,555,050.00","10,348,324.20","10,226,950.00","10,226,950.00","12,968,180.00","12,539,654.00","22,748,760.00","22,748,760.00","10,000,000.00","10,000,000.00","20,160,000.00"
其他流动资产,,,,,,,,,,,,,,"1,915,198.64","2,587,451.34","30,000,000.00","30,000,000.00","64,425.63","9,250,278.61",,"6,604,202.72","5,734,980.29","7,728,798.01","916,562.43","1,165,363.18","10,485,237.13","6,999,215.14","1,704,547.77","2,675,733.95","105,145.29"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"33,701,617.30","61,056,474.02","106,183,866.96","114,793,043.46","444,424,465.72","423,191,385.45","416,416,931.50","437,240,781.49","443,134,197.91","437,343,221.47","439,388,726.08","436,168,310.73","435,954,816.84","392,611,654.53","429,924,611.11","433,967,431.92","465,783,233.49","500,835,300.66","535,930,417.43","529,751,243.35","535,939,247.12","568,103,869.02","596,119,387.50","620,251,216.14","645,036,389.33","558,210,257.97","553,386,024.62","515,026,873.01","554,014,818.20","527,613,865.19"
流动负债合计,"10,992,568.07","14,325,479.71","52,940,704.43","57,234,081.91","57,912,596.95","30,415,809.04","19,778,079.04","29,644,603.02","39,349,215.34","40,795,433.18","43,588,872.06","45,081,626.22","46,674,749.66","30,119,305.70","42,737,628.65","49,205,219.68","90,550,071.66","117,875,340.77","136,313,360.95","137,832,184.20","157,300,089.72","161,978,659.55","187,075,871.93","204,916,353.03","237,949,201.76","245,326,367.89","227,312,222.96","232,874,021.62","266,336,505.77","359,638,004.86"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,"22,689,151.00","22,689,151.00","34,999,151.00","34,999,151.00","29,900,000.00","29,900,000.00","45,620,000.00","70,140,000.00","72,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"70,532,935.53","70,532,935.53","144,346,124.12","144,664,946.82","277,228,789.91"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,"310,992.53",,,,,,,,,,,,,,,,,,,,,,,,"4,763,029.07","4,763,029.07","4,763,029.07","4,763,029.07","5,347,679.34"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,246,650.67","12,027,495.93","24,968,049.79"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,052,670.34","2,611,497.73","22,151,965.81","35,984,133.77","35,405,343.45","35,558,888.08","35,044,501.23","36,221,310.81","49,192,586.95","56,640,144.08","57,390,503.85","56,412,112.25","57,613,039.72","58,889,537.74","59,547,853.16","58,539,091.25","57,266,663.71","57,816,299.09","56,322,989.17","54,927,488.30","54,286,858.79","57,697,603.04","56,196,664.75","54,448,954.66","54,022,146.55","61,933,632.01","66,522,123.09","244,832,379.24","271,632,297.79","254,280,487.42"
递延所得税负债,,,,,,"254,250.00","304,730.00","897,060.00","1,187,985.00","319,066.56","408,376.56","315,825.00","501,570.00","203,371.84","337,996.84","495,121.84","664,891.84","448,771.84","392,206.84","452,585.98","294,726.87","155,466.17","105,931.84","107,776.84","123,451.84","189,674.06","140,099.05","4,665.00","7,545.00",
在建工程,,,,,,,"711,000.00","1,896,505.79","9,721,620.33","216,000.00","3,761,991.09","4,137,231.09","17,108,356.23","31,181,413.90","45,269,725.86","60,551,328.01","79,345,219.01","83,028,618.21","89,878,827.93","106,588,554.81","120,534,388.79","126,583,657.75","144,030,823.59","160,790,614.50","167,141,667.00","184,321,361.82","188,015,965.83",,,
其他非流动负债,,,,,,,,,,,,,,,,,,"20,342,350.00","24,016,150.00","13,461,100.00","13,461,100.00","13,051,870.00","13,051,870.00",,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,"254,250.00","304,730.00","897,060.00","1,187,985.00","319,066.56","408,376.56","315,825.00","501,570.00","203,371.84","337,996.84","495,121.84","664,891.84","20,791,121.84","24,408,356.84","13,913,685.98","13,755,826.87","35,896,487.17","35,846,952.84","35,106,927.84","35,122,602.84","30,089,674.06","30,040,099.05","45,624,665.00","70,147,545.00","72,500,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"10,992,568.07","14,325,479.71","52,940,704.43","57,234,081.91","57,912,596.95","30,670,059.04","20,082,809.04","30,541,663.02","40,537,200.34","41,114,499.74","43,997,248.62","45,397,451.22","47,176,319.66","30,322,677.54","43,075,625.49","49,700,341.52","91,214,963.50","138,666,462.61","160,721,717.79","151,745,870.18","171,055,916.59","197,875,146.72","222,922,824.77","240,023,280.87","273,071,804.60","275,416,041.95","257,352,322.01","278,498,686.62","336,484,050.77","432,138,004.86"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","10,526,316.00","30,000,000.00","30,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","123,610,000.00","123,610,000.00","123,610,000.00","123,610,000.00","124,000,000.00","272,800,000.00","272,745,000.00","272,657,000.00","272,657,000.00","272,657,000.00","272,562,400.00","272,562,400.00","272,562,400.00","272,503,000.00","272,503,000.00","272,503,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"9,473,684.00","20,085,401.31","20,085,401.31","327,688,990.83","327,688,990.83","327,688,990.83","307,688,990.83","307,688,990.83","307,688,990.83","307,688,990.83","247,688,990.83","247,688,990.83","247,688,990.83","274,094,790.83","276,960,690.83","279,826,590.83","282,692,490.83","288,516,490.83","141,265,390.83","142,663,065.03","144,137,865.28","145,262,865.28","145,834,865.28","146,125,179.48","146,858,844.83","147,256,144.83","147,066,676.43","147,066,676.43","147,066,676.43"
无形资产,,,"951,664.79","1,126,080.06","1,134,546.37","1,988,458.68","2,154,345.44","6,089,175.68","8,793,754.04","14,456,634.47","19,161,333.32","18,394,526.37","17,612,112.58","19,827,124.05","18,843,320.66","17,942,001.24","17,050,342.80","16,200,703.10","15,200,243.98","14,220,796.27","13,266,839.86","13,223,029.44","12,187,676.84","10,956,137.18","9,972,900.42","9,295,492.26","8,384,051.64","9,198,143.55","8,191,439.33","7,504,128.16"
盈余公积,"1,530,961.46","3,342,131.21","3,449,472.19","3,449,472.19","3,449,472.19","7,101,937.40","7,101,937.40","7,101,937.40","7,101,937.40","11,639,158.13","11,639,158.13","11,639,158.13","11,639,158.13","13,254,943.03","13,254,943.03","13,254,943.03","13,254,943.03","17,562,669.61","17,562,669.61","17,562,669.61","17,562,669.61","22,125,131.19","22,125,131.19","22,125,131.19","22,125,131.19","26,627,848.72","26,627,848.72","26,627,848.72","26,627,848.72","31,732,107.72"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,"29,060,500.00","32,734,300.00","24,016,150.00","23,809,424.20","23,278,820.00","23,278,820.00","12,968,180.00","12,539,654.00","12,748,760.00","12,748,760.00",,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"13,600,637.19","26,743,270.10","23,545,249.69","41,927,437.06","52,692,008.59","56,417,436.55","60,683,665.92","77,520,510.41","97,054,358.55","93,242,755.73","101,436,790.74","100,375,767.12","104,777,100.69","94,900,243.55","103,195,772.43","112,076,854.43","116,301,445.97","130,049,470.77","143,468,726.79","153,101,196.41","151,373,518.42","161,857,696.84","178,632,725.49","189,713,110.39","186,292,360.87","192,731,015.03","211,341,195.73","214,948,976.12","222,452,901.74","227,717,553.67"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,"1,981,483.50","1,879,270.04","1,811,758.86","1,603,267.13","2,071,280.64","1,802,745.55","2,020,756.61","1,691,421.11","1,543,916.40","253,961.26","584,832.68","361,094.83","149,294.78","-606,008.23","-614,488.97","-814,252.94","-914,729.71","-1,626,819.10"
递延所得税资产,"369,879.08","431,916.74","733,330.06","793,135.18","778,713.02","1,139,691.61","1,230,625.02","1,405,327.89","1,540,327.89","2,079,173.41","2,109,402.98","2,038,955.86","2,024,496.44","2,498,389.77","2,419,374.85","3,168,239.52","3,795,759.96","4,331,913.31","3,113,078.12","5,551,810.41","5,996,822.29","8,019,822.04","8,372,006.73","9,299,380.08","9,613,413.62","7,964,673.64","6,352,532.54","6,417,735.29","6,925,720.81","10,587,523.77"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"2,950,231.00","2,950,231.00","7,950,231.00","2,950,231.00","3,038,005.00","3,038,005.00","3,038,005.00","3,038,005.00","3,110,505.00","3,110,505.00","3,110,505.00","3,110,505.00",,,,,"1,820,000.00","1,820,000.00",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,422,549.42","3,354,407.00","23,836,960.66","37,903,349.01","37,318,602.84","38,687,038.37","39,140,471.69","45,612,320.17","69,248,289.21","76,342,182.96","85,373,462.24","88,933,056.57","97,308,235.97","115,434,470.46","129,118,279.53","143,238,665.02","160,495,990.48","164,488,038.71","167,625,644.20","184,399,154.79","197,195,414.73","207,524,112.27","222,787,171.91","237,495,086.42","242,750,127.59","342,631,124.33","348,390,637.70","423,804,061.94","450,204,929.75","581,916,658.39"
所有者权益(或股东权益)合计,"25,131,598.65","50,085,401.31","77,080,123.19","95,462,310.56","423,830,471.61","431,208,364.78","435,474,594.15","452,311,438.64","471,845,286.78","472,570,904.69","480,764,939.70","479,703,916.08","486,086,733.15","477,723,447.45","515,967,265.15","527,505,755.42","535,064,260.47","526,656,876.76","542,834,343.84","562,404,527.96","562,078,745.26","577,752,834.57","595,983,734.64","617,723,021.69","614,714,712.32","625,425,340.35","644,424,340.31","660,332,248.33","667,735,697.18","677,392,518.72"
资产总计,"36,124,166.72","64,410,881.02","130,020,827.62","152,696,392.47","481,743,068.56","461,878,423.82","455,557,403.19","482,853,101.66","512,382,487.12","513,685,404.43","524,762,188.32","525,101,367.30","533,263,052.81","508,046,124.99","559,042,890.64","577,206,096.94","626,279,223.97","665,323,339.37","703,556,061.63","714,150,398.14","733,134,661.85","775,627,981.29","818,906,559.41","857,746,302.56","887,786,516.92","900,841,382.30","901,776,662.32","938,830,934.95","1,004,219,747.95","1,109,530,523.58"
负债和所有者(或股东权益)合计,"36,124,166.72","64,410,881.02","130,020,827.62","152,696,392.47","481,743,068.56","461,878,423.82","455,557,403.19","482,853,101.66","512,382,487.12","513,685,404.43","524,762,188.32","525,101,367.30","533,263,052.81","508,046,124.99","559,042,890.64","577,206,096.94","626,279,223.97","665,323,339.37","703,556,061.63","714,150,398.14","733,134,661.85","775,627,981.29","818,906,559.41","857,746,302.56","887,786,516.92","900,841,382.30","901,776,662.32","938,830,934.95","1,004,219,747.95","1,109,530,523.58"
