科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
筹资活动产生的现金流量净额,"17,776,095.32","27,476,903.19","-19,615,584.92","-34,224,619.05","495,422,740.02","-3,288,345.66","-46,356,770.28","-45,664,353.37","-52,350,397.49","4,777,800.00","-32,109,499.83","-34,109,499.83","-38,027,860.19",,"-33,492,070.96","-48,726,459.71","-45,512,358.56","4,788,920.50","-4,317,301.43","5,553,953.61","9,876,813.47","7,902,665.20","-33,095,120.97","-29,320,581.44","-11,122,199.47","8,281,905.76","14,237,366.39","59,375,094.68","67,412,589.10","-1,927,353.46","14,438,210.11","984,283,942.21","963,430,324.00","1,683,544.43","134,262,816.57","150,583,823.11","137,545,901.49","98,993,612.83"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,"2,349,031.32",,,,,,,,,,,,,,,,,,,,,,,,"17,771,051.71",
四、汇率变动对现金的影响,,"-7,607.62","-209,476.61","-445,961.37","455,998.45","3,040.40","1,173.61","-90,590.58","-298,428.54","115,706.40","-160,098.06","-385,624.99","-409,249.98","30,691.27","-186,093.19","-176,321.39","-368,888.84","-137,898.76","-501,672.51","-605,915.21","-1,969,401.07","397,495.36","222,909.40","-598,694.49","-33,713.24","2,269,275.29","2,212,279.30","3,010,941.83","1,381,767.32","348,634.35","1,728,561.52","2,118,389.68","3,518,563.58","-549,272.81","-348,102.86","-1,850,063.05","-2,923,278.80","-381,038.42"
收到其他与投资活动有关的现金,,"13,000,000.00",,,,"300,000.00","300,000.00","535,800.00","7,437,822.61","797,998.01","1,598,408.23","2,739,193.75","2,147,438.28","1,477,985.94","3,224,296.33","4,615,827.00","92,880,410.54","4,745,486.65","17,071,381.39","7,931,912.07","10,784,947.69","4,073,647.57","101,719,448.57","65,334,944.51","97,064,604.78","60,844,532.01","81,572,806.32","84,064,258.48","210,334,505.27","404,887.81","41,592,073.05","3,395,723.33","4,751,382.26","71,031,761.62","281,322,898.80","396,774,387.48","1,259,778,065.87","2,335,802.61"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,940.00,"13,041,900.00","2,002,469.18","2,003,069.18","2,021,590.94","300,000.00","300,157.04","535,957.04","13,937,822.61","3,200,493.01","4,062,903.23","5,503,688.75","5,262,641.50","1,556,280.94","3,378,741.33","4,840,298.30","93,193,886.60","5,177,502.80","17,635,671.20","8,562,706.81","11,941,542.39","4,291,137.57","102,090,338.57","66,152,944.01","98,592,955.08","81,060,534.04","101,789,391.65","104,310,769.25","231,055,220.87","418,740.31","41,662,656.95","3,535,932.23","7,522,467.52","71,048,331.62","284,368,597.28","413,707,513.43","1,294,098,950.77","10,412,873.89"
五、现金及现金等价物净增加额,"19,276,411.32","12,490,995.14","13,755,178.66","7,627,952.13","544,352,140.10","-599,250.96","-58,125,893.46","-46,499,864.00","-46,429,369.02","8,803,624.00","-31,918,110.01","-23,549,264.59","-2,124,244.40","-30,789,310.14","-66,757,183.33","-90,035,118.72","31,309,175.93","-20,096,993.01","-2,979,082.54","-38,438,070.61","44,718,804.06","-37,667,400.40","-15,045,602.15","-82,536,953.98","-23,838,738.24","-15,192,363.91","-29,025,660.26","-5,882,693.04","198,351,398.75","-174,253,068.15","-131,272,715.97","-190,539,610.92","371,183,139.57","-287,574,929.94","-132,079,919.15","-271,814,304.96","-275,221,594.33","-134,463,820.89"
购建固定资产、无形资产和其他长期资产支付的现金,"30,760,727.44","61,931,170.16","12,228,848.20","26,311,703.83","40,832,068.37","9,514,088.60","42,459,043.44","61,887,741.81","89,069,650.86","15,635,350.71","41,562,850.20","70,744,313.55","102,153,528.19","42,406,142.23","82,632,140.62","134,787,007.46","172,858,445.05","40,714,975.70","90,471,697.37","135,403,708.05","179,707,182.80","32,768,924.15","89,817,879.33","168,341,709.62","275,689,460.04","79,777,643.26","145,627,941.03","218,338,584.11","305,249,602.76","65,456,007.09","148,076,982.06","244,301,567.77","417,642,350.09","100,956,090.23","252,186,811.41","456,440,785.69","660,749,416.42","159,140,157.13"
期初现金及现金等价物余额,"12,309,370.46","31,585,781.78","44,076,776.92","44,076,776.92","44,076,776.92","588,428,917.02","588,428,917.02","588,428,917.02","588,428,917.02","541,999,548.00","541,999,548.00","541,999,548.00","541,999,548.00","539,875,303.60","539,875,303.60","539,875,303.60","132,297,132.51","163,606,308.44","163,606,308.44","163,606,308.44","163,606,308.44","208,325,112.50","208,325,112.50","208,325,112.50","208,325,112.50","184,486,374.26","184,486,374.26","184,486,374.26","184,486,374.26","382,837,773.01","382,837,773.01","382,837,773.01","382,837,773.01","754,020,912.58","754,020,912.58","754,020,912.58","754,020,912.58","478,799,318.25"
投资支付的现金,,"4,900,000.00",,,,,,,,,,"1,546,390.41","100,000.00",,,,,"100,000.00","100,000.00","100,000.00","24,203,326.03",,,"3,000,000.00","9,380,000.00",,,,"9,794,651.72",,,,"3,520,200.00","3,000,000.00","12,750,000.00","12,250,000.00","20,313,000.00","9,010,000.00"
期末现金及现金等价物余额,"31,585,781.78","44,076,776.92","57,831,955.58","51,704,729.05","588,428,917.02","587,829,666.06","530,303,023.56","541,929,053.02","541,999,548.00","550,803,172.00","510,081,437.99","518,450,283.41","539,875,303.60","509,085,993.46","473,118,120.27","449,840,184.88","163,606,308.44","143,509,315.43","160,627,225.90","125,168,237.83","208,325,112.50","170,657,712.10","193,279,510.35","125,788,158.52","184,486,374.26","169,294,010.35","155,460,714.00","178,603,681.22","382,837,773.01","208,584,704.86","251,565,057.04","192,298,162.09","754,020,912.58","466,445,982.64","621,940,993.43","482,206,607.62","478,799,318.25","344,335,497.36"
