科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"856,395.70","1,195,866.45","3,143,815.40","4,495,382.00","6,244,329.42","8,837,110.94","2,925,858.44","5,573,324.94","8,424,973.58","12,115,501.35","7,530,314.21","14,413,097.37","22,178,041.21","32,504,873.61","14,589,131.89","27,424,112.54","38,972,052.22","54,374,528.06","20,388,540.59","37,384,037.59","53,404,934.61","68,160,202.58","16,222,097.72","28,750,827.68","43,049,708.65","64,147,389.49","16,331,764.99","29,516,745.45","53,265,768.56","221,546,833.48","78,764,790.22","41,646,223.68","56,906,599.55","305,410,671.95","75,457,849.31","138,441,908.85","196,650,404.70","368,960,727.00","100,552,545.21"
取得借款收到的现金,,"9,900,000.00","44,900,000.00","29,900,000.00","56,900,000.00","56,900,000.00",,,,"88,000,000.00","29,000,000.00","68,000,000.00","77,000,000.00","77,000,000.00","80,000,000.00","100,000,000.00","135,000,000.00","135,000,000.00","50,000,000.00","50,000,000.00","310,000,000.00","330,000,000.00",,"338,553,804.27","923,389,547.37","1,663,244,215.05","644,456,275.20","1,859,835,126.55","3,122,955,767.30","3,495,419,322.11","2,016,442,182.40","1,789,521,836.36","3,295,543,401.30","4,386,866,987.15","1,048,388,958.64","2,303,910,725.99","2,870,351,948.07","3,702,117,142.74","896,373,598.64"
支付的各项税费,"2,400.00","11,951.00",,,,"460,040.00",,,"17,440.17","513,737.28","561,188.60","1,417,860.99","1,594,566.95","1,968,934.66","996,385.48","1,401,931.96","1,902,928.43","2,879,262.95","752,854.17","2,053,097.17","5,937,956.76","8,489,478.84","4,426,615.97","12,005,136.15","23,840,597.36","31,654,892.00","6,902,658.56","16,656,488.23","32,733,665.16","104,926,373.64","64,320,054.84","53,965,435.26","56,595,148.44","221,816,567.45","40,181,229.53","124,194,261.73","170,752,495.85","202,139,377.55","40,186,548.37"
收到其他与筹资活动有关的现金,,,,,,,,,,,711.17,,,"9,800,000.00",,,,,,,,,,,"138,161,257.50",,,"7,474.67","50,333,994.15","2,514,178,771.69","2,167,377.85","235,497,270.15","30,694,152.72","176,741,755.00","13,765,619.24",,"71,340,451.89","1,296,896,987.54","33,267,161.05"
支付其他与经营活动有关的现金,"2,943,429.54","3,042,914.00","20,523,900.97","4,143,108.36","14,633,880.44","281,986,719.52","3,173,256.45","10,947,503.81","30,133,167.55","27,193,178.20","13,502,683.81","23,592,826.11","60,595,744.48","36,006,553.66","31,637,222.15","32,698,374.15","68,254,025.05","40,954,374.74","25,897,994.19","54,190,392.98","178,522,160.28","270,230,760.91","10,209,949.68","32,505,848.13","61,120,600.89","89,545,883.56","30,790,127.94","768,453,002.01","648,102,158.04","821,178,683.33","358,486,325.51","107,690,494.47","562,231,597.35","655,044,009.93","235,205,606.22","113,603,814.71","137,784,185.77","444,191,322.38","283,487,286.62"
筹资活动现金流入小计,"13,800,000.00","11,100,000.00","83,900,000.00","29,900,000.00","56,900,000.00","630,870,000.00",,,,"88,000,000.00","29,000,711.17","68,000,000.00","401,000,000.00","410,800,000.00","80,000,000.00","100,000,000.00","135,000,000.00","135,000,000.00","5,019,994,400.00","5,019,994,400.00","5,279,994,400.00","5,299,994,400.00",,"338,553,804.27","1,061,550,804.87","1,663,244,215.05","644,456,275.20","1,907,342,601.22","4,161,699,618.39","6,057,098,093.80","2,018,609,560.25","2,025,019,106.51","3,440,637,827.28","4,573,408,742.15","1,062,154,577.88","2,303,910,725.99","2,949,515,742.47","5,101,472,130.28","929,640,759.69"
经营活动现金流出小计,"97,870,228.34","184,579,985.69","270,905,965.98","167,334,699.68","272,682,161.30","636,330,348.86","161,553,164.91","277,133,039.98","389,669,921.42","488,707,521.88","114,943,360.09","272,095,163.92","488,729,379.93","694,182,327.50","216,134,992.32","458,860,596.91","740,894,105.22","965,919,193.91","315,202,288.01","588,360,896.16","838,900,604.88","1,073,752,590.99","213,741,709.12","871,957,939.29","2,474,617,797.06","4,294,596,875.65","1,036,615,572.37","3,360,053,983.06","4,439,079,077.08","7,241,628,071.10","4,302,930,237.38","4,360,071,749.13","6,452,470,862.12","12,616,375,313.08","2,532,674,726.59","6,564,570,611.49","10,688,232,938.20","13,624,503,053.90","3,026,856,138.27"
偿还债务支付的现金,"150,000.00","50,000.00","28,880,000.00","14,139,000.00","34,139,000.00","93,123,824.17","27,066,175.83","27,066,175.83","27,066,175.93","115,066,175.83","29,000,000.00","29,000,000.00","77,000,000.00","77,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","30,000,000.00","70,000,000.00","125,000,000.00","155,000,000.00","90,082,875.00","90,000,000.00","90,000,000.00","90,000,000.00",,"149,887,508.95","977,321,512.32","1,790,627,651.09","1,835,657,515.99","1,878,224,396.46","2,721,772,031.61","6,510,096,472.39","835,819,075.11","2,208,690,394.61","3,481,009,228.08","4,653,312,102.69","915,841,015.43"
经营活动产生的现金流量净额,"11,131,299.56","28,917,770.61","18,636,787.07","32,780,270.15","28,325,327.22","-252,594,935.32","-41,128,959.19","-32,153,913.14","-27,788,306.65","294,202,341.47","19,832,985.19","41,714,041.29","-12,671,274.07","44,031,774.76","14,054,246.34","4,344,022.88","-4,391,681.32","61,337,263.97","-110,143,584.28","-200,446,102.14","-288,037,517.33","-472,354,531.25","-61,815,321.84","84,092,551.85","-61,662,234.40","62,653,432.68","-17,631,773.57","-156,157,852.97","-147,998,880.38","-433,506,140.48","-499,741,484.91","-241,902,441.61","-1,447,091,482.39","-975,688,387.51","65,630,360.79","220,721,453.01","201,005,786.10","82,771,450.50","-51,196,984.76"
分配股利、利润或偿还利息支付的现金,"885,872.52","732,282.15","1,978,139.14","7,659,287.95","8,440,130.45","10,833,957.78","1,379,346.72","5,770,577.83","6,852,567.97","7,566,064.63","461,126.61","1,124,096.05","18,228,367.17","18,654,190.78","660,495.89","1,273,000.00","26,767,256.54","29,491,253.35","836,583.35","3,715,061.14","32,649,922.25","33,457,500.04","2,617,788.00","3,948,375.00","28,238,375.00","39,331,807.29","7,838,991.67","29,391,108.03","90,656,417.00","209,889,849.12","24,045,926.16","48,885,575.79","112,312,125.04","343,674,919.68","18,366,186.52","104,357,365.66","90,796,239.11","379,829,385.50","25,986,301.91"
收回投资收到的现金,,,,,,,,,,,,,,,,,"4,874,100.00","203,545,691.93","42,906,933.25","5,334,427,240.18","9,000,907,258.06","16,525,334,498.24","2,287,049,465.75","7,451,185,365.86","9,245,785,652.09","12,074,080,529.14","2,655,568,619.51","5,637,537,449.79","8,197,763,425.20","7,911,042,788.21","2,796,706,566.24","4,282,041,616.78","9,008,709,076.78","10,999,813,893.51","779,676,048.32","1,383,399,398.61","2,641,800,642.92","2,334,391,509.14","212,435,151.47"
支付其他与筹资活动有关的现金,,,,,,"7,818,057.69",,,,,"1,032.78",,,"9,800,000.00",,,,,,"3,555,814.00",,"3,955,814.00",,"1,300,000.00","1,470,404.50","9,843,863.07",,"143,881,135.48","387,111,575.28","1,074,441,336.17","30,609,988.99",,"704,484,212.65","1,067,726,152.46","17,468,434.30","12,306,211.82","84,920,733.37","556,835,000.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,"11,340.00",,,"31,752,435.32","65,106,455.13","104,630,699.95","22,985,971.33","63,808,687.57","80,905,242.13","119,457,002.11","13,715,066.85","58,576,905.84","129,685,838.04","141,930,936.57","23,864,657.36","290,153,211.50","435,944,025.84","134,911,338.88","2,945,359.98","35,373,869.42","43,358,201.44","74,649,088.38","16,255,901.37"
筹资活动现金流出小计,"1,035,872.52","782,282.15","30,858,139.14","21,798,287.95","42,579,130.45","111,775,839.64","28,445,522.55","32,836,753.66","33,918,743.90","122,632,240.46","29,462,159.39","30,124,096.05","95,228,367.17","105,454,190.78","30,660,495.89","31,273,000.00","56,767,256.54","79,491,253.35","30,836,583.35","77,270,875.14","157,649,922.25","192,413,314.04","92,700,663.00","95,248,375.00","119,708,779.50","139,175,670.36","7,838,991.67","323,159,752.46","1,455,089,504.60","3,074,958,836.38","1,890,313,431.14","1,927,109,972.25","3,538,568,369.30","7,921,497,544.53","871,653,695.93","2,325,353,972.09","3,656,726,200.56","5,589,976,488.19","941,827,317.34"
处置固定资产、无形资产和其他长期资产收回的现金净额,"689,000.00","655,200.00","150,000.00","968,840.00","968,840.00","1,403,440.00",,"80,000.00","121,720.00","374,879.00","584,200.00","1,090,568.00","2,272,628.00","3,013,630.32","269,996.00","1,382,593.83","2,425,201.97","6,685,188.60","1,292,345.00","2,282,337.20","3,908,536.60","30,380,018.96",,"5,500,694.93","6,578,895.13","8,144,115.96","871,381.20","2,135,921.20","2,135,921.20","17,902,839.91","1,455,688.68","7,887,107.64","11,529,177.18","18,773,324.37","2,543,613.78","7,044,894.01","20,507,103.39","95,068,546.96","6,294,348.18"
筹资活动产生的现金流量净额,"12,764,127.48","10,317,717.85","53,041,860.86","8,101,712.05","14,320,869.55","519,094,160.36","-28,445,522.55","-32,836,753.66","-33,918,743.90","-34,632,240.46","-461,448.22","37,875,903.95","305,771,632.83","305,345,809.22","49,339,504.11","68,727,000.00","78,232,743.46","55,508,746.65","4,989,157,816.65","4,942,723,524.86","5,122,344,477.75","5,107,581,085.96","-92,700,663.00","243,305,429.27","941,842,025.37","1,524,068,544.69","636,617,283.53","1,584,182,848.76","2,706,610,113.79","2,982,139,257.42","128,296,129.11","97,909,134.26","-97,930,542.02","-3,348,088,802.38","190,500,881.95","-21,443,246.10","-707,210,458.09","-488,504,357.91","-12,186,557.65"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,"-5,280,547.96","-20,304,168.75","-22,660,419.97","-68,945.58",,"-150,536.99","9,162,962.64","6,074,698.98","682,839.23","33,645.66","-5,076,709.75","-16,768,907.62","-358,589.12","-37,888,732.28","-32,110,803.66","-14,072,719.99","-10,112,132.13"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"2,662,325.46","12,002,325.46",,,,,,,,,,"373,759.69","3,928,991.11","713,315,700.27","5,579,138.21","21,197,575.81","1,052,815.15","1,177,093,125.45","743,000.46","928,220,960.28","966,485,592.41","595,991,238.91","51,364.02"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"689,000.00","655,200.00","150,000.00","968,840.00","968,840.00","1,403,440.00",,"80,000.00","121,720.00","374,879.00","584,200.00","1,090,568.00","2,272,628.00","3,013,630.32","269,996.00","1,382,593.83","9,972,967.43","222,233,205.99","44,199,278.25","5,368,462,012.70","9,069,922,249.79","16,660,345,217.15","2,310,035,437.08","7,520,494,748.36","9,333,269,789.35","12,201,681,647.21","2,670,155,067.56","5,698,624,036.52","8,333,514,175.55","8,784,192,264.96","2,827,606,050.49","4,601,279,511.73","9,457,235,094.95","12,330,591,682.21","785,908,022.54","2,354,039,122.32","3,672,151,540.16","3,100,100,383.39","235,036,765.04"
五、现金及现金等价物净增加额,"2,295,171.78","9,085,545.04","21,021,239.00","11,183,236.26","12,105,138.32","182,903,450.55","-107,757,820.10","-182,841,084.42","-209,139,820.93","-18,620,860.06","17,228,842.07","74,309,112.67","239,985,779.84","108,606,735.75","34,122,670.09","17,869,532.05","-20,134,370.04","-32,379,339.51","4,828,292,965.37","4,041,826,522.35","1,161,227,998.22","2,366,409,222.63","-800,739,973.06","631,586,055.58","-2,197,676,769.72","-1,841,544,114.75","175,005,879.67","1,971,371,141.38","308,915,160.92","-186,111,110.26","30,212,731.16","235,638,412.02","238,897,986.26","-334,683,245.49","40,644,685.01","158,313,150.53","38,939,507.43","-10,852,402.60","107,911,963.00"
购建固定资产、无形资产和其他长期资产支付的现金,"22,289,255.26","30,805,143.42","50,807,408.93","30,667,585.94","31,509,898.45","84,999,214.49","18,615,338.36","82,302,417.62","127,986,490.38","227,181,025.96","2,726,894.90","6,371,400.57","55,387,206.92","241,304,509.50","29,541,076.36","54,386,084.66","96,876,299.61","167,509,836.12","51,995,834.06","196,523,422.01","221,378,365.93","207,042,858.17","88,193,619.23","121,398,346.58","135,046,937.48","297,358,158.49","159,068,467.85","89,852,995.86","90,520,337.32","135,981,218.07","2,917,257.53","145,149,296.89","151,692,583.40","275,821,874.04","22,304,252.37","270,584,967.89","425,807,854.90","550,622,154.44","39,123,145.66"
期初现金及现金等价物余额,"2,375,184.07","4,670,355.85","13,755,900.89","34,777,139.89","34,777,139.89","34,777,139.89","486,763,776.33","486,580,590.44","486,580,590.44","217,680,590.44","199,059,730.38","199,059,730.38","199,059,730.38","199,059,730.38","310,328,791.59","310,328,791.59","307,666,466.13","307,666,466.13","275,287,126.62","275,287,126.62","275,287,126.62","275,287,126.62","2,641,686,349.25","2,641,696,349.25","2,641,696,349.25","2,642,790,084.52","801,245,969.77","801,245,969.77","801,245,969.77","816,464,273.15","2,682,453,567.48","630,353,162.89","630,353,162.89","630,353,162.89","295,669,917.40","295,669,917.40","295,669,917.40","295,669,917.40","284,817,514.80"
投资支付的现金,,,,,,,,,,"30,000,000.00",,,,,,,"4,874,100.00","203,948,720.00","42,924,711.19","5,835,766,645.00","12,494,000,000.00","18,677,496,845.00","2,862,784,806.11","7,073,963,969.06","11,951,509,003.08","15,327,431,934.10","2,955,066,230.00","5,065,274,358.08","9,327,944,627.24","8,244,316,687.41","2,423,713,545.23","4,054,530,832.49","7,494,544,482.49","7,973,281,177.43","974,500,000.00","2,086,501,500.00","2,668,590,313.58","2,135,119,637.00","13,776,728.50"
期末现金及现金等价物余额,"4,670,355.85","13,755,900.89","34,777,139.89","45,960,376.15","46,882,278.21","217,680,590.44","379,005,956.23","303,739,506.02","277,440,769.51","199,059,730.38","216,288,572.45","273,368,843.05","439,045,510.22","307,666,466.13","344,451,461.68","328,198,323.64","287,532,096.09","275,287,126.62","5,103,580,091.99","4,317,113,648.97","1,436,515,124.84","2,641,696,349.25","1,840,946,376.19","3,273,282,404.83","444,019,579.53","801,245,969.77","976,251,849.44","2,772,617,111.15","1,110,161,130.69","630,353,162.89","2,712,666,298.64","865,991,574.91","869,251,149.15","295,669,917.40","336,314,602.41","453,983,067.93","334,609,424.83","284,817,514.80","392,729,477.80"
