科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"15,323,577.25","11,963,519.69","192,605,283.20","209,440,957.90","35,688,358.40","98,168,475.20","180,317,751.20","257,347,233.52","64,206,800.00","139,690,567.72","158,140,567.72","122,657,550.80","90,750,000.00","172,760,000.00","263,682,000.00","338,770,000.00","49,130,000.00","129,560,000.00","223,460,000.00","315,060,000.00","85,690,000.00","158,220,000.00","229,910,000.00","305,580,794.62","53,180,000.00","102,340,000.00","152,670,000.00","209,580,000.00","67,160,000.00","121,190,000.00","156,510,000.00","215,320,000.00","48,360,000.00","71,330,000.00","78,770,000.00","78,770,000.00",,"6,670,000.00","37,350,000.00","82,420,000.00","25,500,000.00","103,220,000.00","134,847,296.84","163,885,384.13","25,800,000.00","42,690,000.00","63,290,000.00","84,710,000.00","8,520,000.00"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"146,449,418.00",,,,"9,437,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"470,000,000.00",,,,,,,,,
收到其他与经营活动有关的现金,"1,622,082.11",82.11,"224,174,159.04","9,783.72","414,622.28","18,496,926.57","47,880,212.37","55,362,327.84","23,359,347.55","52,168,639.55","102,560,639.55","388,646.78","81,616.04","580,971.83","907,902.20","29,503,400.56","2,253.77","22,656.06","205,224.55","688,089.75","351,205.34","353,317.45","355,738.03","3,133,994.26","14,770.70","31,181.47","1,120,441.73","10,386,150.14","153,338.60","155,258.58","456,159.02","9,109,173.55","6,490.47","3,863,084.74","3,858,257.92","70,078,080.34","617,996.09","1,112,863.38","1,605,300.24","1,809,733.53","44,593.39","61,788.63","1,160,960.79","1,161,444.09",275.87,837.38,"1,178,933.16","341,152.28","4,143,200.22"
投资活动现金流出小计,,,"40,878,361.92","66,671,197.32","37,151,111.27","66,083,619.41","73,328,945.56","222,738,914.16","3,754,317.50","31,686,115.77","52,123,355.15","50,025,665.94","3,260,213.99","9,518,799.99","26,752,738.49","27,862,660.49","890,600.00","6,291,600.00","8,319,501.66","8,945,235.98",,"290,692.00","2,267,628.00","51,604,321.47","1,153,520.00","3,242,842.00","4,243,120.78","14,481,256.14","1,964,600.00","5,508,860.92","5,608,860.92","7,478,860.92","11,790.00","108,790.00","15,108,790.00","9,373,341.00",,,"4,600,000.00","486,600,900.00","4,136,808.00","60,192,078.27","63,937,189.74","87,204,812.56","1,130,000.00","1,514,000.00","2,122,200.00","2,122,200.00","3,625,389.18"
经营活动现金流入小计,"16,945,659.36","11,963,601.80","416,779,442.24","209,450,741.62","36,102,980.68","116,665,401.77","228,197,963.57","312,709,561.36","87,566,147.55","191,859,207.27","260,701,207.27","123,046,197.58","90,831,616.04","173,340,971.83","264,589,902.20","368,273,400.56","49,132,253.77","129,582,656.06","223,665,224.55","315,748,089.75","86,041,205.34","158,573,317.45","230,265,738.03","308,714,788.88","53,194,770.70","102,371,181.47","153,790,441.73","219,966,150.14","67,313,338.60","121,345,258.58","156,966,159.02","224,429,173.55","48,366,490.47","75,193,084.74","82,628,257.92","148,848,080.34","617,996.09","7,782,863.38","38,955,300.24","84,229,733.53","25,544,593.39","103,281,788.63","136,008,257.63","165,046,828.22","25,800,275.87","42,690,837.38","64,468,933.16","85,051,152.28","12,663,200.22"
投资活动产生的现金流量净额,,,"-40,878,361.92","195,126,277.36","85,548,888.73","56,616,380.59","51,371,054.44","47,135,503.84","-3,754,317.50","-31,686,115.77","-52,123,355.15","-50,025,665.94","-3,260,213.99","-9,518,799.99","-26,752,738.49","-27,862,660.49","-890,600.00","-6,291,600.00","-8,319,501.66","-8,945,235.98",,"-290,692.00","97,732,372.00","138,395,678.53","21,246,480.00","19,157,158.00","18,156,879.22","7,918,743.86","11,765,826.04","8,221,565.12","8,121,565.12","85,620,776.83","108,964,265.60","108,867,265.60","129,783,765.60","125,734,614.60",,,"-4,600,000.00","-486,600,900.00","-4,136,808.00","-60,192,078.27","-63,937,189.74","-87,204,812.56","-1,130,000.00","-1,514,000.00","-2,122,200.00","500,059,025.00","-3,625,389.18"
购买商品、接受劳务支付的现金,"14,676,712.93","9,725,714.29","81,685,914.15","142,212,546.14","54,112,296.68","116,752,205.10","204,283,244.31","296,956,651.98","63,158,406.64","105,777,172.16","138,932,491.59","85,351,164.33","25,696,635.80","62,566,949.65","99,807,805.87","153,156,891.40","28,625,790.48","67,736,509.09","125,262,183.92","157,014,962.37","31,936,456.72","79,209,279.44","126,561,327.66","107,708,260.00","25,126,330.27","57,048,092.92","88,355,287.40","126,665,720.45","29,174,992.85","64,958,004.87","94,337,328.85","146,684,134.25","31,642,318.71","46,467,576.74","52,215,253.70","50,810,988.41","4,016,445.14","29,322,301.13","48,551,538.23","57,684,522.66","17,603,302.97","35,390,762.10","53,731,669.67","82,406,081.40","23,316,691.10","28,501,949.58","42,105,024.38","80,531,702.13","52,992,462.35"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"1,601,198.49","1,472,931.72","3,855,461.39","12,795,404.37","5,642,267.15","11,021,044.71","19,169,687.71","31,391,975.07","8,490,895.12","19,632,527.12","22,203,731.12","22,627,363.00","19,802,106.24","32,637,613.88","45,242,786.00","73,465,600.25","14,978,299.90","25,980,205.90","38,444,815.90","57,326,930.61","3,402,362.00","14,696,533.00","29,727,614.75","35,972,145.00","11,908,113.00","21,827,555.50","31,889,649.50","43,531,393.50","13,188,396.00","19,729,972.00","26,198,286.00","36,614,197.50","20,325,593.50","24,239,937.50","29,621,593.50","37,227,042.50","8,857,067.02","22,223,283.72","24,792,026.72","34,973,118.82","5,790,814.40","13,218,110.95","25,710,956.20","36,828,902.82","579,051.89","5,937,508.48","11,978,695.48","25,078,586.62","15,073,990.23"
取得借款收到的现金,"8,800,000.00","32,500,000.00","32,500,000.00","23,700,000.00","13,700,000.00","13,700,000.00","13,700,000.00",,"13,700,000.00","13,700,000.00","163,700,000.00","177,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付的各项税费,"968,143.98","968,143.98","968,143.98","11,633,297.33","353,700.39","2,388,234.68","2,388,234.68","6,558,877.42",,"4,142,941.47","4,142,941.47","4,192,941.47",,,"11,000,000.00","22,235,221.16","5,000,000.04","29,000,000.06","33,400,000.06","41,099,648.41",,"3,000,000.00","3,043,640.62","20,231,860.62","13,078,865.42","45,595,080.46","52,694,080.46","53,270,434.66","1,000,000.00","7,000,000.04","7,129,000.04","17,043,839.22","35,000.00","335,000.00","335,000.00","1,355,772.95","1,000,081.00","1,500,547.69","6,500,715.99","14,303,257.81","2,034,896.92","2,226,592.92","6,163,681.22","7,324,387.08","8,535.00","4,653,466.13","5,159,690.68","6,787,690.68",
收到其他与筹资活动有关的现金,,,,,,,,,,,,"12,892,460.00","14,775,955.10","10,566,500.00","32,396,500.00","193,056,257.57","15,000,000.00","24,000,000.00","51,000,000.00","23,600,332.24",,,"-90,000.00","53,970,000.00",,"820,000.00","6,966,504.42","17,755,632.00",,"300,000.00","1,495,000.00","13,944,568.29","20,000.00",,,"1,850,000.00",,,"4,000,000.00","5,000,000.00",,,,,,,,,
支付其他与经营活动有关的现金,"1,062,973.60","16,306,368.34","33,518,191.69","7,856,447.28","20,901,274.16","38,330,814.49","45,788,125.90","11,883,885.67","10,074,295.66","29,122,918.17","172,075,585.68","13,545,333.25","4,896,044.48","4,862,230.57","9,727,339.81","7,087,987.48","2,200,990.42","2,785,166.37","4,385,175.06","10,255,567.84","1,730,743.47","7,002,560.87","12,571,856.54","10,631,020.52","6,738,400.29","6,393,239.40","12,213,661.95","15,255,442.45","3,871,060.39","4,495,784.81","6,344,057.11","11,185,332.66","3,317,878.25","5,350,819.87","6,096,335.05","7,324,723.86","334,754.58","944,643.44","1,565,211.21","2,047,910.46","1,511,294.23","2,793,513.44","5,545,235.72","5,921,877.19","802,672.84","2,156,542.74","2,827,416.50","3,901,298.70","1,722,985.97"
筹资活动现金流入小计,"8,800,000.00","32,500,000.00","32,500,000.00","23,700,000.00","13,700,000.00","13,700,000.00","13,700,000.00",,"13,700,000.00","13,700,000.00","163,700,000.00","190,292,460.00","14,775,955.10","10,566,500.00","32,396,500.00","193,056,257.57","15,000,000.00","24,000,000.00","51,000,000.00","23,600,332.24",,,"-90,000.00","53,970,000.00",,"820,000.00","6,966,504.42","17,755,632.00",,"300,000.00","1,495,000.00","13,944,568.29","20,000.00",,,"1,850,000.00",,,"4,000,000.00","5,000,000.00",,,,,,,,,
经营活动现金流出小计,"18,309,029.00","28,473,158.33","120,027,711.21","174,497,695.12","81,009,538.38","168,492,298.98","271,629,292.60","346,791,390.14","81,723,597.42","158,675,558.92","337,354,749.86","125,716,802.05","50,394,786.52","100,066,794.10","165,777,931.68","255,945,700.29","50,805,080.84","125,501,881.42","201,492,174.94","265,697,109.23","37,069,562.19","103,908,373.31","171,904,439.57","174,543,286.14","56,851,708.98","130,863,968.28","185,152,679.31","238,722,991.06","47,234,449.24","96,183,761.72","134,008,672.00","211,527,503.63","55,320,790.46","76,393,334.11","88,268,182.25","96,718,527.72","14,208,347.74","53,990,775.98","81,409,492.15","109,008,809.75","26,940,308.52","53,628,979.41","91,151,542.81","132,481,248.49","24,706,950.83","41,249,466.93","62,070,827.04","116,299,278.13","69,789,438.55"
偿还债务支付的现金,"8,800,000.00","17,600,000.00","248,719,164.41","239,919,164.41","13,700,000.00","13,700,000.00","13,700,000.00","2,000,000.00","15,700,000.00","17,597,426.93","37,597,426.93","48,841,000.00",,,,"150,000,000.00",,,"2,000,000.00","2,000,000.00",,"5,000,000.00","5,000,000.00","11,700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"-1,363,369.64","-16,509,556.53","296,751,731.03","34,953,046.50","-44,906,557.70","-51,826,897.21","-43,431,329.03","-34,081,828.78","5,842,550.13","33,183,648.35","-76,653,542.59","-2,670,604.47","40,436,829.52","73,274,177.73","98,811,970.52","112,327,700.27","-1,672,827.07","4,080,774.64","22,173,049.61","50,050,980.52","48,971,643.15","54,664,944.14","58,361,298.46","134,171,502.74","-3,656,938.28","-28,492,786.81","-31,362,237.58","-18,756,840.92","20,078,889.36","25,161,496.86","22,957,487.02","12,901,669.92","-6,954,299.99","-1,200,249.37","-5,639,924.33","52,129,552.62","-13,590,351.65","-46,207,912.60","-42,454,191.91","-24,779,076.22","-1,395,715.13","49,652,809.22","44,856,714.82","32,565,579.73","1,093,325.04","1,441,370.45","2,398,106.12","-31,248,125.85","-57,126,238.33"
分配股利、利润或偿还利息支付的现金,,,"29,807,881.13","14,418,628.28",,,"7,152,587.29","8,155,447.29",,,"3,750,000.00","7,787,954.67","1,762,500.00","3,564,166.67","4,797,916.67","4,861,657.92",,,,,,,,"2,766,987.63","362,000.00","362,000.00","362,000.00","418,656.96",,,,,,,,,,,,,,,,,,,,,
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"470,000,000.00",
支付其他与筹资活动有关的现金,,,,,,,,,"2,109.52",,,"79,805,250.00","41,980,000.00","71,898,000.00","103,818,000.00","123,687,281.39","14,956,638.00","25,268,220.00","60,466,638.00",,"34,090,000.00","24,977,286.00","31,251,915.09","103,995,611.11",,380.00,380.00,"8,770,000.00","542,000.00","2,044,377.31","2,835,134.55","2,968,063.17","482,828.62",,,"373,357.41","103,600.00","134,600.00","134,600.00","134,600.00",,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,181,225.00",
筹资活动现金流出小计,"8,800,000.00","17,600,000.00","278,527,045.54","254,337,792.69","13,700,000.00","13,700,000.00","20,852,587.29","10,155,447.29","15,702,109.52","17,597,426.93","41,347,426.93","136,434,204.67","43,742,500.00","75,462,166.67","108,615,916.67","278,548,939.31","14,956,638.00","25,268,220.00","62,466,638.00","2,000,000.00","34,090,000.00","29,977,286.00","36,251,915.09","118,462,598.74","362,000.00","362,380.00","362,380.00","9,188,656.96","542,000.00","2,044,377.31","2,835,134.55","2,968,063.17","482,828.62",,,"373,357.41","103,600.00","134,600.00","134,600.00","134,600.00",,,,,,,,,
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"261,797,474.68","122,700,000.00","122,700,000.00","124,700,000.00","269,874,418.00",,,,,,,,,,,,,,,"100,000,000.00",,,,,,,,,"89,000,000.00","108,976,055.60","108,976,055.60","144,892,555.60","135,107,955.60",,,,,,,,,,,,,
筹资活动产生的现金流量净额,,"14,900,000.00","-246,027,045.54","-230,637,792.69",,,"-7,152,587.29","-10,155,447.29","-2,002,109.52","-3,897,426.93","122,352,573.07","53,858,255.33","-28,966,544.90","-64,895,666.67","-76,219,416.67","-85,492,681.74","43,362.00","-1,268,220.00","-11,466,638.00","21,600,332.24","-34,090,000.00","-29,977,286.00","-36,341,915.09","-64,492,598.74","-362,000.00","457,620.00","6,604,124.42","8,566,975.04","-542,000.00","-1,744,377.31","-1,340,134.55","10,976,505.12","-462,828.62",,,"1,476,642.59","-103,600.00","-134,600.00","3,865,400.00","4,865,400.00",,,,,,,,,
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"190,000,000.00","22,400,000.00","22,400,000.00","22,400,000.00","22,400,000.00","13,730,426.04","13,730,426.04","13,730,426.04","4,099,637.75",,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,"261,797,474.68","122,700,000.00","122,700,000.00","124,700,000.00","269,874,418.00",,,,,,,,,,,,,,,"100,000,000.00","190,000,000.00","22,400,000.00","22,400,000.00","22,400,000.00","22,400,000.00","13,730,426.04","13,730,426.04","13,730,426.04","93,099,637.75","108,976,055.60","108,976,055.60","144,892,555.60","135,107,955.60",,,,,,,,,,,,"502,181,225.00",
五、现金及现金等价物净增加额,"-1,363,369.64","-1,609,556.53","9,846,323.57","-558,468.83","40,642,331.03","4,789,483.38","787,138.12","2,898,227.77","86,123.11","-2,399,894.35","-6,424,324.67","1,161,984.92","8,210,070.63","-1,140,288.93","-4,160,184.64","-1,027,641.96","-2,520,065.07","-3,479,045.36","2,386,909.95","62,706,076.78","14,881,643.15","24,396,966.14","119,751,755.37","208,074,582.53","17,227,541.72","-8,878,008.81","-6,601,233.94","-2,271,122.02","31,302,715.40","31,638,684.67","29,738,917.59","109,498,951.87","101,547,136.99","107,667,016.23","124,143,841.27","179,340,809.81","-13,693,951.65","-46,342,512.60","-43,188,791.91","-506,514,576.22","-5,532,523.13","-10,539,269.05","-19,080,474.92","-54,639,232.83","-36,674.96","-72,629.55","275,906.12","468,810,899.15","-60,751,627.51"
购建固定资产、无形资产和其他长期资产支付的现金,,,"40,878,361.92","66,671,197.32","37,151,111.27","66,083,619.41","73,328,945.56","76,289,496.16","3,754,317.50","22,248,615.77","45,685,855.15","40,588,165.94","3,260,213.99","9,518,799.99","26,752,738.49","27,862,660.49","890,600.00","6,291,600.00","8,319,501.66","8,945,235.98",,"290,692.00","2,267,628.00","51,604,321.47","1,153,520.00","3,242,842.00","4,243,120.78","14,481,256.14","1,964,600.00","5,508,860.92","5,608,860.92","7,478,860.92","11,790.00","108,790.00","15,108,790.00","9,373,341.00",,,"4,600,000.00","16,600,900.00","4,136,808.00","60,192,078.27","63,937,189.74","87,204,812.56","1,130,000.00","1,514,000.00","2,122,200.00","2,122,200.00","3,625,389.18"
